,feature_id,mean,sd,feature,feature_description,feature_full,Feature,nonresponder_present,nonresponder_n,nonresponder_prev,nonresponder_mean,nonresponder_sd,responder_present,responder_n,responder_prev,responder_mean,responder_sd,fisher_p,lr_unadjusted_p,lr_adjusted_p,wilcox_p,fisher_padj,lr_unadjusted_padj,lr_adjusted_padj,wilcox_padj,mean_diff,prev_diff,enriched_responder_mean,enriched_responder_prev,rf_rank,rf_top20,rf_n,crossval_median,crossval_quartile_1,crossval_quartile_3,maaslin_coef,maaslin_stderr,maaslin_pval,maaslin_name,maaslin_qval,maaslin_N,maaslin_N.not.zero,maaslin_coef_adjusted,maaslin_stderr_adjusted,maaslin_pval_adjusted,maaslin_qval_adjusted,maaslin_qval_filt,maaslin_qval_adjusted_filt,country,country_clean,module
11,p108,0.018614536,0.037914125,PANTOSYN-PWY,superpathway of coenzyme A biosynthesis I (bacteria),superpathway of coenzyme A biosynthesis I (bacteria) (PANTOSYN-PWY),PANTOSYN-PWY,26,26,100,0.02400479,0.010699731,21,21,100,0.023344754,0.011427489,NA,NA,NA,0.75859976,NA,NA,NA,0.957891538,-0.000660036,0,FALSE,FALSE,44,0,21,0.5,0.375,0.625,-0.000376904,0.001190198,0.752956232,dose1_shedding1,0.9768429,47,47,0.000409132,0.00114199,0.721984954,0.904316949,0.9768429,0.999985327,Malawi,MLW,Pathway
12,p109,0.011953422,0.026620981,PENTOSE-P-PWY,pentose phosphate pathway,pentose phosphate pathway (PENTOSE-P-PWY),PENTOSE-P-PWY,26,26,100,0.028492493,0.009193314,21,21,100,0.030250607,0.012375593,NA,NA,NA,0.694929851,NA,NA,NA,0.957891538,0.001758115,0,TRUE,FALSE,115,0,21,0.5,0.375,0.625,0.000408551,0.001042819,0.697073342,dose1_shedding1,0.9768429,47,47,0.000477805,0.00105959,0.654413046,0.880452416,0.9768429,0.999985327,Malawi,MLW,Pathway
13,p11,0.005739971,0.013641679,ARGININE-SYN4-PWY,L-ornithine biosynthesis II,L-ornithine biosynthesis II (ARGININE-SYN4-PWY),ARGININE-SYN4-PWY,18,26,69.2,0.007699769,0.01193158,14,21,66.7,0.004638081,0.00796438,1,0.851312509,0.737060232,0.76901273,1,0.986649369,0.999105997,0.957891538,-0.003061688,-2.5,FALSE,FALSE,290,0,21,0.5,0.375,0.625,-0.001360628,0.001759402,0.443360554,dose1_shedding1,0.9768429,47,32,-0.000729168,0.00181154,0.689397683,0.892503814,0.9768429,0.999985327,Malawi,MLW,Pathway
14,p110,0.016840517,0.034791624,PEPTIDOGLYCANSYN-PWY,peptidoglycan biosynthesis I (meso-diaminopimelate containing),peptidoglycan biosynthesis I (meso-diaminopimelate containing) (PEPTIDOGLYCANSYN-PWY),PEPTIDOGLYCANSYN-PWY,26,26,100,0.049715567,0.022198741,21,21,100,0.056965437,0.018329086,NA,NA,NA,0.054919795,NA,NA,NA,0.846950591,0.00724987,0,TRUE,FALSE,57,0,21,0.5,0.375,0.625,0.001730448,0.001207926,0.158889087,dose1_shedding1,0.936968932,47,47,0.00118885,0.00115026,0.307405131,0.665842991,0.936968932,0.999985327,Malawi,MLW,Pathway
15,p111,0.00454215,0.01050748,PHOSLIPSYN-PWY,superpathway of phospholipid biosynthesis I (bacteria),superpathway of phospholipid biosynthesis I (bacteria) (PHOSLIPSYN-PWY),PHOSLIPSYN-PWY,26,26,100,0.026771018,0.010947745,21,21,100,0.025973607,0.011796205,NA,NA,NA,0.618258567,NA,NA,NA,0.957891538,-0.000797411,0,FALSE,FALSE,330,0,21,0.5,0.375,0.625,-0.000355857,0.001217412,0.771396272,dose1_shedding1,0.9768429,47,47,0.000180638,0.001221839,0.883192676,0.964900021,0.9768429,0.999985327,Malawi,MLW,Pathway
16,p113,0.004255539,0.011053074,POLYAMINSYN3-PWY,superpathway of polyamine biosynthesis II,superpathway of polyamine biosynthesis II (POLYAMINSYN3-PWY),POLYAMINSYN3-PWY,2,26,7.7,0.000500694,0.002403013,5,21,23.8,0.000627904,0.0017483,0.216773319,0.140499062,0.11030667,0.151673779,1,0.969902924,0.999105997,0.852363912,0.000127211,16.1,TRUE,TRUE,338,0,21,0.5,0.375,0.625,0.000550187,0.000663462,0.411330304,dose1_shedding1,0.9768429,47,7,0.000599089,0.000707219,0.401853964,0.727183647,0.9768429,0.999985327,Malawi,MLW,Pathway
17,p114,0.004659015,0.01084021,POLYAMSYN-PWY,superpathway of polyamine biosynthesis I,superpathway of polyamine biosynthesis I (POLYAMSYN-PWY),POLYAMSYN-PWY,25,26,96.2,0.016989845,0.01098825,20,21,95.2,0.016749215,0.013240409,NA,NA,NA,0.797345739,NA,NA,NA,0.957891538,-0.00024063,-1,FALSE,FALSE,323,0,21,0.5,0.375,0.625,-0.000347143,0.001596595,0.828858575,dose1_shedding1,0.979538734,47,45,0.000337927,0.001652002,0.838931255,0.953685765,0.979538734,0.999985327,Malawi,MLW,Pathway
18,p115,0.007834605,0.016215556,POLYISOPRENSYN-PWY,polyisoprenoid biosynthesis (E. coli),polyisoprenoid biosynthesis (E. coli) (POLYISOPRENSYN-PWY),POLYISOPRENSYN-PWY,26,26,100,0.012478194,0.006483645,21,21,100,0.012329503,0.007297922,NA,NA,NA,0.991547374,NA,NA,NA,0.999059097,-0.000148691,0,FALSE,FALSE,222,0,21,0.5,0.375,0.625,-0.000133209,0.001009431,0.895600544,dose1_shedding1,0.979538734,47,47,8.86E-05,0.001010093,0.930492077,0.986739751,0.979538734,0.999985327,Malawi,MLW,Pathway
19,p116,0.012396214,0.024737074,PPGPPMET-PWY,ppGpp metabolism,ppGpp metabolism (PPGPPMET-PWY),PPGPPMET-PWY,24,26,92.3,0.004696376,0.003946006,20,21,95.2,0.005122304,0.003937598,1,0.685536843,0.610185466,0.692171985,1,0.969902924,0.999105997,0.957891538,0.000425928,2.9,TRUE,TRUE,106,0,21,0.5,0.375,0.625,0.000373431,0.000921954,0.687365428,dose1_shedding1,0.9768429,47,44,0.000679293,0.000968285,0.486927471,0.775821455,0.9768429,0.999985327,Malawi,MLW,Pathway
20,p117,0.000488741,0.002372554,PROPFERM-PWY,superpathway of L-alanine fermentation (Stickland reaction),superpathway of L-alanine fermentation (Stickland reaction) (PROPFERM-PWY),PROPFERM-PWY,2,26,7.7,9.65E-06,4.49E-05,0,21,0,0,0,0.494912118,0.996271307,0.997048727,0.209794764,1,0.996271307,0.999105997,0.866549191,-9.65E-06,-7.7,FALSE,FALSE,393,0,21,0.5,0.375,0.625,-7.62E-05,6.72E-05,0.262441053,dose1_shedding1,0.9768429,47,2,-7.81E-05,7.12E-05,0.279430358,0.654299957,0.9768429,0.999985327,Malawi,MLW,Pathway
21,p118,0.024540289,0.051794738,PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY,protocatechuate degradation II (ortho-cleavage pathway),protocatechuate degradation II (ortho-cleavage pathway) (PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY),PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY,8,26,30.8,9.66E-05,0.000169445,11,21,52.4,0.00106316,0.001959231,0.150615348,0.137038514,0.124426688,0.037148867,1,0.969902924,0.999105997,0.846950591,0.000966515,21.6,TRUE,TRUE,21,0,21,0.5,0.375,0.625,0.001450448,0.000550318,0.011479932,dose1_shedding1,0.572561592,47,19,0.001414866,0.00059331,0.021800776,0.604148803,0.572561592,0.966501079,Malawi,MLW,Pathway
22,p119,0.005242811,0.011903194,PRPP-PWY,"superpathway of histidine, purine, and pyrimidine biosynthesis","superpathway of histidine, purine, and pyrimidine biosynthesis (PRPP-PWY)",PRPP-PWY,22,26,84.6,0.009750262,0.008014956,18,21,85.7,0.010554377,0.00884811,1,0.916231855,0.622799361,0.855442746,1,0.996271307,0.999105997,0.957891538,0.000804115,1.1,TRUE,TRUE,303,0,21,0.5,0.375,0.625,0.000410809,0.001488457,0.783814183,dose1_shedding1,0.9768429,47,40,0.000872705,0.001544264,0.575067162,0.836232867,0.9768429,0.999985327,Malawi,MLW,Pathway
23,p12,0.004556273,0.01020807,ARGORNPROST-PWY,no MetaCyc description,no MetaCyc description (ARGORNPROST-PWY),ARGORNPROST-PWY,10,26,38.5,0.000523255,0.001220891,8,21,38.1,0.001195172,0.003390622,1,0.979510169,0.817521925,1,1,0.996271307,0.999105997,1,0.000671917,-0.4,TRUE,FALSE,329,0,21,0.5,0.375,0.625,0.000419467,0.000743705,0.575538934,dose1_shedding1,0.9768429,47,18,0.000343462,0.000790913,0.66637633,0.886868921,0.9768429,0.999985327,Malawi,MLW,Pathway
24,p121,0.018348198,0.037868026,PWY-1042,glycolysis IV,glycolysis IV (PWY-1042),PWY-1042,26,26,100,0.045328411,0.011195901,21,21,100,0.050242416,0.013379916,NA,NA,NA,0.116423193,NA,NA,NA,0.846950591,0.004914005,0,TRUE,FALSE,45,0,21,0.5,0.375,0.625,0.001045458,0.000867194,0.234286659,dose1_shedding1,0.9768429,47,47,0.001675159,0.000840732,0.053002327,0.604148803,0.9768429,0.971140018,Malawi,MLW,Pathway
25,p122,0.006534472,0.014258377,PWY-1269,CMP-3-deoxy-D-manno-octulosonate biosynthesis,CMP-3-deoxy-D-manno-octulosonate biosynthesis (PWY-1269),PWY-1269,26,26,100,0.02163591,0.012400834,19,21,90.5,0.019530745,0.014261473,0.19426457,0.995797492,0.997241636,0.513976386,1,0.996271307,0.999105997,0.957891538,-0.002105165,-9.5,FALSE,FALSE,269,0,21,0.5,0.375,0.625,-0.001217387,0.001716196,0.481765519,dose1_shedding1,0.9768429,47,45,-0.000137417,0.001688647,0.935538316,0.986739751,0.9768429,0.999985327,Malawi,MLW,Pathway
26,p123,0.000726597,0.002847726,PWY-1501,mandelate degradation I,mandelate degradation I (PWY-1501),PWY-1501,0,26,0,0,0,2,21,9.5,0.000143042,0.00055988,0.19426457,0.995797492,0.997770717,0.118756255,1,0.996271307,0.999105997,0.846950591,0.000143042,9.5,TRUE,TRUE,391,0,21,0.5,0.375,0.625,0.000342061,0.000229698,0.143417272,dose1_shedding1,0.936968932,47,2,0.000423805,0.00022154,0.06275023,0.604148803,0.936968932,0.971140018,Malawi,MLW,Pathway
27,p124,0.002331372,0.006241236,PWY-1541,superpathway of taurine degradation,superpathway of taurine degradation (PWY-1541),PWY-1541,3,26,11.5,2.41E-05,8.24E-05,3,21,14.3,0.000217062,0.000793859,1,0.779379193,0.990825902,0.753782515,1,0.969902924,0.999105997,0.957891538,0.000192914,2.8,TRUE,TRUE,372,0,21,0.5,0.375,0.625,0.000315795,0.000298136,0.295146759,dose1_shedding1,0.9768429,47,6,0.000311586,0.000314032,0.326913616,0.67887079,0.9768429,0.999985327,Malawi,MLW,Pathway
28,p127,0.019495447,0.046411393,PWY-1861,formaldehyde assimilation II (assimilatory RuMP Cycle),formaldehyde assimilation II (assimilatory RuMP Cycle) (PWY-1861),PWY-1861,22,26,84.6,0.006502645,0.010219983,17,21,81,0.00891824,0.011307244,1,0.740134208,0.6610695,0.329072893,1,0.969902924,0.999105997,0.957891538,0.002415595,-3.6,TRUE,FALSE,38,0,21,0.5,0.375,0.625,0.001650505,0.001700264,0.336869407,dose1_shedding1,0.9768429,47,39,0.001885736,0.001684609,0.269488397,0.647539266,0.9768429,0.999985327,Malawi,MLW,Pathway
29,p129,0.019091197,0.036472202,PWY-241,"C4 photosynthetic carbon assimilation cycle, NADP-ME type","C4 photosynthetic carbon assimilation cycle, NADP-ME type (PWY-241)",PWY-241,26,26,100,0.009602129,0.0059491,20,21,95.2,0.010983001,0.009013755,NA,NA,NA,0.791078649,NA,NA,NA,0.957891538,0.001380871,-4.8,TRUE,FALSE,41,0,21,0.5,0.375,0.625,3.80E-05,0.001297936,0.976767741,dose1_shedding1,0.991292469,47,46,0.000577431,0.001284032,0.655294547,0.880452416,0.991292469,0.999985327,Malawi,MLW,Pathway
30,p13,0.009115509,0.020126769,ARGSYN-PWY,L-arginine biosynthesis I (via L-ornithine),L-arginine biosynthesis I (via L-ornithine) (ARGSYN-PWY),ARGSYN-PWY,26,26,100,0.039984867,0.015754563,21,21,100,0.04642711,0.016508944,NA,NA,NA,0.162501398,NA,NA,NA,0.864507439,0.006442243,0,TRUE,FALSE,180,0,21,0.5,0.375,0.625,0.001597362,0.001147795,0.170861184,dose1_shedding1,0.936968932,47,47,0.000924948,0.001049248,0.38316719,0.711152932,0.936968932,0.999985327,Malawi,MLW,Pathway
31,p130,0.007823587,0.01630578,PWY-2723,trehalose degradation V,trehalose degradation V (PWY-2723),PWY-2723,25,26,96.2,0.02644915,0.016877536,21,21,100,0.027292419,0.019035471,NA,NA,NA,0.97464584,NA,NA,NA,0.994587443,0.000843269,3.8,TRUE,TRUE,223,0,21,0.5,0.375,0.625,0.000172794,0.001683302,0.918695532,dose1_shedding1,0.98273329,47,46,-0.00101003,0.001622751,0.537113375,0.804460348,0.98273329,0.999985327,Malawi,MLW,Pathway
32,p131,0.011221045,0.023189659,PWY-2941,L-lysine biosynthesis II,L-lysine biosynthesis II (PWY-2941),PWY-2941,26,26,100,0.019734539,0.012711722,21,21,100,0.020171672,0.013625153,NA,NA,NA,0.85706085,NA,NA,NA,0.957891538,0.000437133,0,TRUE,FALSE,125,0,21,0.5,0.375,0.625,-0.000218956,0.001428026,0.878825047,dose1_shedding1,0.979538734,47,47,-0.000737757,0.001508942,0.627501341,0.870559927,0.979538734,0.999985327,Malawi,MLW,Pathway
33,p132,0.014664672,0.031857009,PWY-2942,L-lysine biosynthesis III,L-lysine biosynthesis III (PWY-2942),PWY-2942,26,26,100,0.045801787,0.017083757,21,21,100,0.053533628,0.017333514,NA,NA,NA,0.066995583,NA,NA,NA,0.846950591,0.007731842,0,TRUE,FALSE,74,0,21,0.5,0.375,0.625,0.001804015,0.00108041,0.101911843,dose1_shedding1,0.936968932,47,47,0.001029791,0.000977429,0.298249061,0.663389008,0.936968932,0.999985327,Malawi,MLW,Pathway
34,p133,0.007395365,0.015370635,PWY-3001,superpathway of L-isoleucine biosynthesis I,superpathway of L-isoleucine biosynthesis I (PWY-3001),PWY-3001,26,26,100,0.054646645,0.017241872,21,21,100,0.060755256,0.017991989,NA,NA,NA,0.237480516,NA,NA,NA,0.896903364,0.006108612,0,TRUE,FALSE,236,0,21,0.5,0.375,0.625,0.001293447,0.001053529,0.225932619,dose1_shedding1,0.9768429,47,47,0.00055016,0.000941957,0.562379692,0.824961387,0.9768429,0.999985327,Malawi,MLW,Pathway
35,p135,0.009075378,0.019790012,PWY-3841,folate transformations II (plants),folate transformations II (plants) (PWY-3841),PWY-3841,26,26,100,0.049226148,0.025358331,21,21,100,0.053696137,0.020686928,NA,NA,NA,0.212836644,NA,NA,NA,0.866549191,0.004469989,0,TRUE,FALSE,181,0,21,0.5,0.375,0.625,0.001161894,0.001375059,0.402593703,dose1_shedding1,0.9768429,47,47,0.000545657,0.001293827,0.67541875,0.887368486,0.9768429,0.999985327,Malawi,MLW,Pathway
36,p136,0.007249436,0.015422253,PWY-4041,&gamma;-glutamyl cycle,gamma-glutamyl cycle (PWY-4041),PWY-4041,26,26,100,0.039318103,0.018606127,21,21,100,0.04039289,0.018288176,NA,NA,NA,0.924037836,NA,NA,NA,0.967693167,0.001074786,0,TRUE,FALSE,242,0,21,0.5,0.375,0.625,0.000373608,0.00140948,0.792167599,dose1_shedding1,0.979538734,47,47,-0.000611915,0.001382157,0.660292096,0.88171535,0.979538734,0.999985327,Malawi,MLW,Pathway
37,p137,0.008183557,0.018957789,PWY-4242,9808.661488,no MetaCyc description (PWY-4242),PWY-4242,26,26,100,0.04188104,0.018773536,21,21,100,0.044821956,0.017864368,NA,NA,NA,0.355357189,NA,NA,NA,0.957891538,0.002940917,0,TRUE,FALSE,206,0,21,0.5,0.375,0.625,0.000771841,0.00122562,0.532039394,dose1_shedding1,0.9768429,47,47,8.29E-05,0.001134454,0.942073263,0.986739751,0.9768429,0.999985327,Malawi,MLW,Pathway
38,p138,0.007877354,0.018652945,PWY-4321,L-glutamate degradation IV,L-glutamate degradation IV (PWY-4321),PWY-4321,18,26,69.2,0.00123064,0.002040504,14,21,66.7,0.001401133,0.001679962,1,0.851312509,0.910587999,0.594067933,1,0.986649369,0.999105997,0.957891538,0.000170493,-2.5,TRUE,FALSE,218,0,21,0.5,0.375,0.625,0.00033881,0.000740849,0.649636379,dose1_shedding1,0.9768429,47,32,0.000468391,0.000746565,0.533878998,0.80312314,0.9768429,0.999985327,Malawi,MLW,Pathway
39,p139,0.000108034,0.000775135,PWY-4361,S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I,S-methyl-5-thio-alpha-D-ribose 1-phosphate degradation I (PWY-4361),PWY-4361,0,26,0,0,0,2,21,9.5,3.01E-05,9.50E-05,0.19426457,0.995797492,0.997097696,0.118756255,1,0.996271307,0.999105997,0.846950591,3.01E-05,9.5,TRUE,TRUE,399,0,21,0.5,0.375,0.625,0.000169244,0.000104553,0.112491118,dose1_shedding1,0.936968932,47,2,0.000193043,0.000109639,0.085744368,0.604148803,0.936968932,0.998578723,Malawi,MLW,Pathway
40,p14,0.008760257,0.018250281,ARGSYNBSUB-PWY,L-arginine biosynthesis II (acetyl cycle),L-arginine biosynthesis II (acetyl cycle) (ARGSYNBSUB-PWY),ARGSYNBSUB-PWY,26,26,100,0.03885422,0.015407945,21,21,100,0.045097714,0.016596664,NA,NA,NA,0.205039258,NA,NA,NA,0.866549191,0.006243494,0,TRUE,FALSE,191,0,21,0.5,0.375,0.625,0.001555849,0.001157807,0.185753151,dose1_shedding1,0.936968932,47,47,0.000875897,0.001070762,0.418078396,0.73550829,0.936968932,0.999985327,Malawi,MLW,Pathway
41,p140,0.007792201,0.015950957,PWY-4702,phytate degradation I,phytate degradation I (PWY-4702),PWY-4702,24,26,92.3,0.010963937,0.007545177,20,21,95.2,0.009811517,0.009342416,1,0.685536843,0.661119455,0.645436738,1,0.969902924,0.999105997,0.957891538,-0.001152419,2.9,FALSE,TRUE,224,0,21,0.5,0.375,0.625,-0.000885217,0.001490304,0.555496948,dose1_shedding1,0.9768429,47,44,-0.000377123,0.001518916,0.805153716,0.941886659,0.9768429,0.999985327,Malawi,MLW,Pathway
42,p142,0.018200587,0.034741772,PWY-4981,L-proline biosynthesis II (from arginine),L-proline biosynthesis II (from arginine) (PWY-4981),PWY-4981,25,26,96.2,0.011577994,0.013092687,20,21,95.2,0.008322337,0.009760046,NA,NA,NA,0.453885827,NA,NA,NA,0.957891538,-0.003255656,-1,FALSE,FALSE,48,0,21,0.5,0.375,0.625,-0.00150529,0.001636631,0.362608062,dose1_shedding1,0.9768429,47,45,-0.00110964,0.001716126,0.521497055,0.796011189,0.9768429,0.999985327,Malawi,MLW,Pathway
43,p143,0.00791833,0.01680746,PWY-4984,urea cycle,urea cycle (PWY-4984),PWY-4984,19,26,73.1,0.004462857,0.006607434,12,21,57.1,0.004569641,0.007107012,0.355079183,0.254968609,0.254964621,0.646621141,1,0.969902924,0.999105997,0.957891538,0.000106784,-16,TRUE,FALSE,217,0,21,0.5,0.375,0.625,-0.000220208,0.001468247,0.881450563,dose1_shedding1,0.979538734,47,31,1.00E-05,0.001565568,0.994931124,0.999985327,0.979538734,0.999985327,Malawi,MLW,Pathway
44,p144,0.006951924,0.015815408,PWY-5005,biotin biosynthesis II,biotin biosynthesis II (PWY-5005),PWY-5005,22,26,84.6,0.004574674,0.005908284,16,21,76.2,0.005237636,0.008778176,0.486368738,0.468411857,0.520004318,0.675423306,1,0.969902924,0.999105997,0.957891538,0.000662962,-8.4,TRUE,FALSE,254,0,21,0.5,0.375,0.625,-0.0001491,0.001361035,0.913254158,dose1_shedding1,0.979538734,47,38,3.31E-05,0.001430619,0.981680143,0.996765677,0.979538734,0.999985327,Malawi,MLW,Pathway
45,p145,0.012563267,0.030201609,PWY-5022,4-aminobutanoate degradation V,4-aminobutanoate degradation V (PWY-5022),PWY-5022,24,26,92.3,0.00357719,0.004241944,16,21,76.2,0.002324825,0.003839143,0.216773319,0.140499062,0.16037413,0.225914433,1,0.969902924,0.999105997,0.878780838,-0.001252365,-16.1,FALSE,FALSE,104,0,21,0.5,0.375,0.625,-0.0012996,0.00103384,0.215216926,dose1_shedding1,0.975813106,47,40,-0.000943371,0.001071884,0.383931874,0.711152932,0.975813106,0.999985327,Malawi,MLW,Pathway
46,p146,0.002944374,0.007823266,PWY-5028,L-histidine degradation II,L-histidine degradation II (PWY-5028),PWY-5028,6,26,23.1,0.000162935,0.000408619,2,21,9.5,8.38E-05,0.000292175,0.268993255,0.232403626,0.220420078,0.246013981,1,0.969902924,0.999105997,0.900925593,-7.91E-05,-13.6,FALSE,FALSE,364,0,21,0.5,0.375,0.625,-0.000292406,0.000309273,0.349471442,dose1_shedding1,0.9768429,47,8,-0.000293761,0.000323097,0.368556368,0.700924646,0.9768429,0.999985327,Malawi,MLW,Pathway
47,p147,0.007511306,0.016364993,PWY-5030,L-histidine degradation III,L-histidine degradation III (PWY-5030),PWY-5030,18,26,69.2,0.004068108,0.006066888,13,21,61.9,0.005560676,0.00876332,0.758305753,0.598755063,0.514922878,0.939092757,1,0.969902924,0.999105997,0.975097613,0.001492567,-7.3,TRUE,FALSE,229,0,21,0.5,0.375,0.625,0.000359959,0.001504286,0.811968038,dose1_shedding1,0.979538734,47,31,0.00051599,0.001625077,0.752462639,0.921524226,0.979538734,0.999985327,Malawi,MLW,Pathway
