,feature_id,mean,sd,feature,feature_description,feature_full,Feature,nonresponder_present,nonresponder_n,nonresponder_prev,nonresponder_mean,nonresponder_sd,responder_present,responder_n,responder_prev,responder_mean,responder_sd,fisher_p,lr_unadjusted_p,lr_adjusted_p,wilcox_p,fisher_padj,lr_unadjusted_padj,lr_adjusted_padj,wilcox_padj,mean_diff,prev_diff,enriched_responder_mean,enriched_responder_prev,rf_rank,rf_top20,rf_n,crossval_median,crossval_quartile_1,crossval_quartile_3,maaslin_coef,maaslin_stderr,maaslin_pval,maaslin_name,maaslin_qval,maaslin_N,maaslin_N.not.zero,maaslin_coef_adjusted,maaslin_stderr_adjusted,maaslin_pval_adjusted,maaslin_qval_adjusted,maaslin_qval_filt,maaslin_qval_adjusted_filt,country,country_clean,module
11,p108,0.005768184,0.015866158,PANTOSYN-PWY,superpathway of coenzyme A biosynthesis I (bacteria),superpathway of coenzyme A biosynthesis I (bacteria) (PANTOSYN-PWY),PANTOSYN-PWY,46,46,100,0.024068215,0.011006273,10,10,100,0.019840253,0.009686875,NA,NA,NA,0.265867367,NA,NA,NA,0.987382909,-0.004227962,0,FALSE,FALSE,101,0,10,0.5,0.25,0.5,-0.00136915,0.001403162,0.333534534,seroconv1,0.975861478,56,56,-0.001826723,0.001335811,0.177584237,0.564911394,0.975861478,0.91803527,Malawi,MLW,Pathway
12,p109,0.00633845,0.013877251,PENTOSE-P-PWY,pentose phosphate pathway,pentose phosphate pathway (PENTOSE-P-PWY),PENTOSE-P-PWY,46,46,100,0.028761109,0.010111974,10,10,100,0.028965644,0.012553626,NA,NA,NA,0.808605583,NA,NA,NA,0.987382909,0.000204535,0,TRUE,FALSE,92,0,10,0.5,0.25,0.5,-3.38E-05,0.001208125,0.977812231,seroconv1,0.990284326,56,56,-5.48E-05,0.001214068,0.964152883,0.980406935,0.990284326,0.991628742,Malawi,MLW,Pathway
13,p11,0.006893324,0.016698529,ARGININE-SYN4-PWY,L-ornithine biosynthesis II,L-ornithine biosynthesis II (ARGININE-SYN4-PWY),ARGININE-SYN4-PWY,34,46,73.9,0.006974857,0.010432341,5,10,50,0.002965685,0.006837894,0.152025635,0.14583034,0.23509016,0.120807258,0.976625121,0.986648016,0.999733237,0.987382909,-0.004009172,-23.9,FALSE,FALSE,78,0,10,0.5,0.25,0.5,-0.002841926,0.00203511,0.168293425,seroconv1,0.975861478,56,39,-0.003168282,0.002041446,0.126974429,0.526842073,0.975861478,0.91803527,Malawi,MLW,Pathway
14,p110,0.005527251,0.012836363,PEPTIDOGLYCANSYN-PWY,peptidoglycan biosynthesis I (meso-diaminopimelate containing),peptidoglycan biosynthesis I (meso-diaminopimelate containing) (PEPTIDOGLYCANSYN-PWY),PEPTIDOGLYCANSYN-PWY,46,46,100,0.05312777,0.019851791,10,10,100,0.057074786,0.020891641,NA,NA,NA,0.712313197,NA,NA,NA,0.987382909,0.003947017,0,TRUE,FALSE,108,0,10,0.5,0.25,0.5,0.000811736,0.001405617,0.566005466,seroconv1,0.975861478,56,56,0.001011374,0.001316929,0.44611118,0.7170289,0.975861478,0.91803527,Malawi,MLW,Pathway
15,p111,0.002192738,0.006850685,PHOSLIPSYN-PWY,superpathway of phospholipid biosynthesis I (bacteria),superpathway of phospholipid biosynthesis I (bacteria) (PHOSLIPSYN-PWY),PHOSLIPSYN-PWY,46,46,100,0.026064893,0.011092858,10,10,100,0.023490084,0.012976193,NA,NA,NA,0.561868253,NA,NA,NA,0.987382909,-0.002574809,0,FALSE,FALSE,292,0,10,0.5,0.25,0.5,-0.001113099,0.001494004,0.459475559,seroconv1,0.975861478,56,56,-0.001377941,0.001467998,0.352421231,0.660581815,0.975861478,0.91803527,Malawi,MLW,Pathway
16,p113,0.000323976,0.001670158,POLYAMINSYN3-PWY,superpathway of polyamine biosynthesis II,superpathway of polyamine biosynthesis II (POLYAMINSYN3-PWY),POLYAMINSYN3-PWY,7,46,15.2,0.000420799,0.001858001,0,10,0,0,0,0.3301403,0.993482651,0.995661581,0.198958931,0.976625121,0.997712967,0.999733237,0.987382909,-0.000420799,-15.2,FALSE,FALSE,387,0,10,0.5,0.25,0.5,-0.000663834,0.000625057,0.292945569,seroconv1,0.975861478,56,7,-0.000642906,0.000663778,0.337428772,0.655984233,0.975861478,0.91803527,Malawi,MLW,Pathway
17,p114,0.002093292,0.005542814,POLYAMSYN-PWY,superpathway of polyamine biosynthesis I,superpathway of polyamine biosynthesis I (POLYAMSYN-PWY),POLYAMSYN-PWY,45,46,97.8,0.016143974,0.011013525,9,10,90,0.01625975,0.01491852,0.327922078,0.270494648,0.236852181,0.76455178,0.976625121,0.986648016,0.999733237,0.987382909,0.000115776,-7.8,TRUE,FALSE,299,0,10,0.5,0.25,0.5,-0.000811936,0.00184867,0.662269174,seroconv1,0.975861478,56,54,-0.000953167,0.00189295,0.616799212,0.816388513,0.975861478,0.91803527,Malawi,MLW,Pathway
18,p115,0.002287475,0.006100109,POLYISOPRENSYN-PWY,polyisoprenoid biosynthesis (E. coli),polyisoprenoid biosynthesis (E. coli) (POLYISOPRENSYN-PWY),POLYISOPRENSYN-PWY,46,46,100,0.012588773,0.006952688,10,10,100,0.010529705,0.007514274,NA,NA,NA,0.428243198,NA,NA,NA,0.987382909,-0.002059068,0,FALSE,FALSE,278,0,10,0.5,0.25,0.5,-0.001110332,0.001240349,0.374665688,seroconv1,0.975861478,56,56,-0.00111579,0.001246049,0.374830833,0.67472374,0.975861478,0.91803527,Malawi,MLW,Pathway
19,p116,0.003186944,0.009924208,PPGPPMET-PWY,ppGpp metabolism,ppGpp metabolism (PPGPPMET-PWY),PPGPPMET-PWY,44,46,95.7,0.004351129,0.003550863,8,10,80,0.004151218,0.003862627,0.142407907,0.111526955,0.125807308,0.772691128,0.976625121,0.986648016,0.999733237,0.987382909,-0.000199912,-15.7,FALSE,FALSE,218,0,10,0.5,0.25,0.5,-0.000545826,0.00104199,0.602540035,seroconv1,0.975861478,56,52,-0.000668804,0.001079588,0.538400348,0.769932994,0.975861478,0.91803527,Malawi,MLW,Pathway
20,p118,0.00181501,0.005164559,PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY,protocatechuate degradation II (ortho-cleavage pathway),protocatechuate degradation II (ortho-cleavage pathway) (PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY),PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY,18,46,39.1,0.000313115,0.000775502,3,10,30,0.000760591,0.002165305,0.727171664,0.590402859,0.542173395,0.815182886,0.976625121,0.986648016,0.999733237,0.987382909,0.000447476,-9.1,TRUE,FALSE,330,0,10,0.5,0.25,0.5,0.000252891,0.000608026,0.679115865,seroconv1,0.975861478,56,21,0.000248149,0.00062775,0.694303156,0.85601973,0.975861478,0.946942912,Malawi,MLW,Pathway
21,p119,0.005331324,0.019678582,PRPP-PWY,"superpathway of histidine, purine, and pyrimidine biosynthesis","superpathway of histidine, purine, and pyrimidine biosynthesis (PRPP-PWY)",PRPP-PWY,39,46,84.8,0.01017505,0.008393702,8,10,80,0.008503554,0.008566006,0.655578269,0.70990528,0.769865776,0.555511756,0.976625121,0.986648016,0.999733237,0.987382909,-0.001671496,-4.8,FALSE,FALSE,114,0,10,0.5,0.25,0.5,-0.000990757,0.00177714,0.579489003,seroconv1,0.975861478,56,47,-0.000927926,0.001848431,0.617866048,0.816553999,0.975861478,0.91803527,Malawi,MLW,Pathway
22,p12,0.005699057,0.014695062,ARGORNPROST-PWY,no MetaCyc description,no MetaCyc description (ARGORNPROST-PWY),ARGORNPROST-PWY,20,46,43.5,0.001194515,0.002796251,2,10,20,7.11E-05,0.000154941,0.285249021,0.183314013,0.244139486,0.106387866,0.976625121,0.986648016,0.999733237,0.987382909,-0.00112338,-23.5,FALSE,FALSE,104,0,10,0.5,0.25,0.5,-0.001501405,0.000941641,0.116670882,seroconv1,0.975861478,56,22,-0.001402136,0.00098781,0.161975606,0.547978563,0.975861478,0.91803527,Malawi,MLW,Pathway
23,p121,0.011950707,0.033101526,PWY-1042,glycolysis IV,glycolysis IV (PWY-1042),PWY-1042,46,46,100,0.047604499,0.011473265,10,10,100,0.041342315,0.014575187,NA,NA,NA,0.12213138,NA,NA,NA,0.987382909,-0.006262185,0,FALSE,FALSE,23,0,10,0.5,0.25,0.5,-0.001599707,0.001016998,0.121567197,seroconv1,0.975861478,56,56,-0.001968893,0.000988383,0.05184241,0.453020871,0.975861478,0.91803527,Malawi,MLW,Pathway
24,p122,0.004198911,0.009881927,PWY-1269,CMP-3-deoxy-D-manno-octulosonate biosynthesis,CMP-3-deoxy-D-manno-octulosonate biosynthesis (PWY-1269),PWY-1269,44,46,95.7,0.020273067,0.012963224,10,10,100,0.02014477,0.014912303,NA,NA,NA,0.957346492,NA,NA,NA,0.987877022,-0.000128298,4.3,FALSE,TRUE,155,0,10,0.5,0.25,0.5,-9.61E-05,0.002032286,0.962464188,seroconv1,0.987334063,56,54,-0.000543104,0.001975482,0.784508809,0.905668975,0.987334063,0.978553499,Malawi,MLW,Pathway
25,p124,0.000583212,0.002113107,PWY-1541,superpathway of taurine degradation,superpathway of taurine degradation (PWY-1541),PWY-1541,7,46,15.2,4.23E-05,0.000144665,1,10,10,0.000358176,0.001132652,1,0.671579118,0.706520117,0.778531373,1,0.986648016,0.999733237,0.987382909,0.000315832,-5.2,TRUE,FALSE,374,0,10,0.5,0.25,0.5,0.000366892,0.000333203,0.275735233,seroconv1,0.975861478,56,8,0.000375413,0.000347766,0.285544935,0.625117297,0.975861478,0.91803527,Malawi,MLW,Pathway
26,p127,0.004304162,0.010208395,PWY-1861,formaldehyde assimilation II (assimilatory RuMP Cycle),formaldehyde assimilation II (assimilatory RuMP Cycle) (PWY-1861),PWY-1861,39,46,84.8,0.008029219,0.011060836,8,10,80,0.008454068,0.009715088,0.655578269,0.70990528,0.443093817,0.772274322,0.976625121,0.986648016,0.999733237,0.987382909,0.000424849,-4.8,TRUE,FALSE,150,0,10,0.5,0.25,0.5,0.000625997,0.002051933,0.76148062,seroconv1,0.975861478,56,47,0.000858452,0.002027681,0.673843573,0.846372681,0.975861478,0.941792496,Malawi,MLW,Pathway
27,p129,0.006513468,0.017819104,PWY-241,"C4 photosynthetic carbon assimilation cycle, NADP-ME type","C4 photosynthetic carbon assimilation cycle, NADP-ME type (PWY-241)",PWY-241,45,46,97.8,0.010320781,0.007063732,9,10,90,0.00962079,0.008557845,0.327922078,0.270494648,0.285201164,0.592762349,0.976625121,0.986648016,0.999733237,0.987382909,-0.000699992,-7.8,FALSE,FALSE,87,0,10,0.5,0.25,0.5,-0.000854514,0.001530428,0.578913464,seroconv1,0.975861478,56,54,-0.000835055,0.001543115,0.590808052,0.80444476,0.975861478,0.91803527,Malawi,MLW,Pathway
28,p13,0.003514705,0.008582304,ARGSYN-PWY,L-arginine biosynthesis I (via L-ornithine),L-arginine biosynthesis I (via L-ornithine) (ARGSYN-PWY),ARGSYN-PWY,46,46,100,0.042675705,0.015541544,10,10,100,0.049810266,0.023094833,NA,NA,NA,0.453438578,NA,NA,NA,0.987382909,0.007134561,0,TRUE,FALSE,198,0,10,0.5,0.25,0.5,0.001452156,0.001410177,0.307708861,seroconv1,0.975861478,56,56,0.00182381,0.001290622,0.163814444,0.547978563,0.975861478,0.91803527,Malawi,MLW,Pathway
29,p130,0.004880232,0.013241458,PWY-2723,trehalose degradation V,trehalose degradation V (PWY-2723),PWY-2723,45,46,97.8,0.027461302,0.017466729,10,10,100,0.035209925,0.02299755,NA,NA,NA,0.368827298,NA,NA,NA,0.987382909,0.007748623,2.2,TRUE,TRUE,126,0,10,0.5,0.25,0.5,0.002228867,0.001990587,0.267795967,seroconv1,0.975861478,56,55,0.003130411,0.001890178,0.10395572,0.510019463,0.975861478,0.91803527,Malawi,MLW,Pathway
30,p131,0.016067122,0.041879511,PWY-2941,L-lysine biosynthesis II,L-lysine biosynthesis II (PWY-2941),PWY-2941,45,46,97.8,0.02059824,0.013346344,10,10,100,0.016553747,0.010336811,NA,NA,NA,0.415947649,NA,NA,NA,0.987382909,-0.004044494,2.2,FALSE,TRUE,13,1,10,0.5,0.25,0.5,-0.001260799,0.001749986,0.474347579,seroconv1,0.975861478,56,55,-0.00125965,0.001839575,0.496663331,0.754513826,0.975861478,0.91803527,Malawi,MLW,Pathway
31,p132,0.004240127,0.010126865,PWY-2942,L-lysine biosynthesis III,L-lysine biosynthesis III (PWY-2942),PWY-2942,46,46,100,0.049181725,0.016586028,10,10,100,0.058023246,0.026515977,NA,NA,NA,0.415947649,NA,NA,NA,0.987382909,0.008841522,0,TRUE,FALSE,153,0,10,0.5,0.25,0.5,0.001667468,0.001360438,0.225636308,seroconv1,0.975861478,56,56,0.002025056,0.001221862,0.103710769,0.510019463,0.975861478,0.91803527,Malawi,MLW,Pathway
32,p133,0.004837315,0.011334201,PWY-3001,superpathway of L-isoleucine biosynthesis I,superpathway of L-isoleucine biosynthesis I (PWY-3001),PWY-3001,46,46,100,0.0576118,0.01712051,10,10,100,0.063554537,0.024093012,NA,NA,NA,0.665683874,NA,NA,NA,0.987382909,0.005942736,0,TRUE,FALSE,130,0,10,0.5,0.25,0.5,0.001075626,0.00129429,0.409602195,seroconv1,0.975861478,56,56,0.001387041,0.001163156,0.2387013,0.602506492,0.975861478,0.91803527,Malawi,MLW,Pathway
33,p135,0.006454732,0.014101424,PWY-3841,folate transformations II (plants),folate transformations II (plants) (PWY-3841),PWY-3841,46,46,100,0.052363846,0.023130352,10,10,100,0.050960515,0.024080462,NA,NA,NA,0.605434045,NA,NA,NA,0.987382909,-0.00140333,0,FALSE,FALSE,89,0,10,0.5,0.25,0.5,-0.000341073,0.001637256,0.835763157,seroconv1,0.975861478,56,56,-0.000122997,0.001535971,0.936495268,0.966780214,0.975861478,0.980525867,Malawi,MLW,Pathway
34,p136,0.003306135,0.007891268,PWY-4041,&gamma;-glutamyl cycle,gamma-glutamyl cycle (PWY-4041),PWY-4041,46,46,100,0.040617412,0.017626509,10,10,100,0.044411436,0.021694253,NA,NA,NA,0.65040469,NA,NA,NA,0.987382909,0.003794024,0,TRUE,FALSE,210,0,10,0.5,0.25,0.5,0.00080621,0.001640756,0.62515964,seroconv1,0.975861478,56,56,0.001445545,0.001595627,0.369311859,0.672389144,0.975861478,0.91803527,Malawi,MLW,Pathway
35,p137,0.006561258,0.015546038,PWY-4242,9808.661488,no MetaCyc description (PWY-4242),PWY-4242,46,46,100,0.044531844,0.018198622,10,10,100,0.043807685,0.023105172,NA,NA,NA,0.620274637,NA,NA,NA,0.987382909,-0.000724159,0,FALSE,FALSE,84,0,10,0.5,0.25,0.5,-0.000337228,0.001499526,0.822913856,seroconv1,0.975861478,56,56,-0.000146221,0.001394864,0.916931742,0.958961806,0.975861478,0.978553499,Malawi,MLW,Pathway
36,p138,0.00893829,0.021547768,PWY-4321,L-glutamate degradation IV,L-glutamate degradation IV (PWY-4321),PWY-4321,35,46,76.1,0.001327824,0.001839537,4,10,40,0.000589907,0.001129779,0.051967243,0.032802649,0.036478045,0.054825434,0.976625121,0.986648016,0.999733237,0.987382909,-0.000737917,-36.1,FALSE,FALSE,43,0,10,0.5,0.25,0.5,-0.001379168,0.000818142,0.097618254,seroconv1,0.975861478,56,39,-0.001304398,0.000814463,0.115556198,0.524697781,0.975861478,0.91803527,Malawi,MLW,Pathway
37,p14,0.005179005,0.013200105,ARGSYNBSUB-PWY,L-arginine biosynthesis II (acetyl cycle),L-arginine biosynthesis II (acetyl cycle) (ARGSYNBSUB-PWY),ARGSYNBSUB-PWY,46,46,100,0.041194453,0.015216395,10,10,100,0.049054586,0.023307662,NA,NA,NA,0.368827298,NA,NA,NA,0.987382909,0.007860133,0,TRUE,FALSE,118,0,10,0.5,0.25,0.5,0.001612931,0.001422739,0.261936665,seroconv1,0.975861478,56,56,0.002041767,0.001311359,0.125781631,0.526842073,0.975861478,0.91803527,Malawi,MLW,Pathway
38,p140,0.001881348,0.005557158,PWY-4702,phytate degradation I,phytate degradation I (PWY-4702),PWY-4702,44,46,95.7,0.010578081,0.008158434,9,10,90,0.009395401,0.008849541,0.452380952,0.484362853,0.398545288,0.615123975,0.976625121,0.986648016,0.999733237,0.987382909,-0.001182681,-5.7,FALSE,FALSE,321,0,10,0.5,0.25,0.5,-0.000856999,0.001713705,0.619046781,seroconv1,0.975861478,56,53,-0.000879423,0.001707779,0.608856261,0.816388513,0.975861478,0.91803527,Malawi,MLW,Pathway
39,p142,0.008471695,0.020059818,PWY-4981,L-proline biosynthesis II (from arginine),L-proline biosynthesis II (from arginine) (PWY-4981),PWY-4981,44,46,95.7,0.011156118,0.011956249,10,10,100,0.00828305,0.011169604,NA,NA,NA,0.398086844,NA,NA,NA,0.987382909,-0.002873068,4.3,FALSE,TRUE,48,0,10,0.5,0.25,0.5,-0.001433869,0.00191063,0.456230057,seroconv1,0.975861478,56,54,-0.002183023,0.001978084,0.27504792,0.617250148,0.975861478,0.91803527,Malawi,MLW,Pathway
40,p143,0.0179108,0.048650259,PWY-4984,urea cycle,urea cycle (PWY-4984),PWY-4984,34,46,73.9,0.005340943,0.007516028,3,10,30,0.001345012,0.002533807,0.022290328,0.013848558,0.022933338,0.029905847,0.976625121,0.986648016,0.999733237,0.987382909,-0.00399593,-43.9,FALSE,FALSE,9,1,10,0.5,0.25,0.5,-0.003324653,0.00170321,0.056132656,seroconv1,0.975861478,56,37,-0.00344429,0.00178667,0.059573332,0.476826875,0.975861478,0.91803527,Malawi,MLW,Pathway
41,p144,0.004197228,0.010184783,PWY-5005,biotin biosynthesis II,biotin biosynthesis II (PWY-5005),PWY-5005,38,46,82.6,0.005229282,0.00752709,8,10,80,0.003467184,0.00352131,1,0.845359041,0.969230266,1,1,0.997712967,0.999733237,1,-0.001762098,-2.6,FALSE,FALSE,156,0,10,0.5,0.25,0.5,-0.000557201,0.001587431,0.726948208,seroconv1,0.975861478,56,46,-0.000854402,0.00164554,0.605896296,0.816218777,0.975861478,0.91803527,Malawi,MLW,Pathway
42,p145,0.009902561,0.026501194,PWY-5022,4-aminobutanoate degradation V,4-aminobutanoate degradation V (PWY-5022),PWY-5022,39,46,84.8,0.003544031,0.0041664,8,10,80,0.001649124,0.002646417,0.655578269,0.70990528,0.746471212,0.288627193,0.976625121,0.986648016,0.999733237,0.987382909,-0.001894907,-4.8,FALSE,FALSE,33,0,10,0.5,0.25,0.5,-0.001588273,0.001238599,0.20521023,seroconv1,0.975861478,56,47,-0.001671961,0.001249705,0.18698764,0.567406698,0.975861478,0.91803527,Malawi,MLW,Pathway
43,p146,0.000598524,0.002236388,PWY-5028,L-histidine degradation II,L-histidine degradation II (PWY-5028),PWY-5028,10,46,21.7,0.00017111,0.000506987,1,10,10,0.000183179,0.000579263,0.667048373,0.410346989,0.246470527,0.487749189,0.976625121,0.986648016,0.999733237,0.987382909,1.21E-05,-11.7,TRUE,FALSE,373,0,10,0.5,0.25,0.5,-0.000122014,0.00042807,0.776709333,seroconv1,0.975861478,56,11,-0.000278,0.000443627,0.533736707,0.769932994,0.975861478,0.91803527,Malawi,MLW,Pathway
44,p147,0.007134981,0.015739436,PWY-5030,L-histidine degradation III,L-histidine degradation III (PWY-5030),PWY-5030,33,46,71.7,0.00564648,0.007587847,5,10,50,0.001112024,0.002350505,0.263403007,0.190871763,0.204929349,0.043037447,0.976625121,0.986648016,0.999733237,0.987382909,-0.004534456,-21.7,FALSE,FALSE,67,0,10,0.5,0.25,0.5,-0.003542351,0.001680931,0.039744261,seroconv1,0.975861478,56,38,-0.003636999,0.001774357,0.045651368,0.453020871,0.975861478,0.91803527,Malawi,MLW,Pathway
45,p148,0.001979452,0.004844996,PWY-5083,NAD(P)/NADPH interconversion,NAD(P)/NADPH interconversion (PWY-5083),PWY-5083,42,46,91.3,0.006993419,0.005709225,8,10,80,0.00589284,0.005411612,0.28932952,0.308697874,0.306733152,0.570539418,0.976625121,0.986648016,0.999733237,0.987382909,-0.001100578,-11.3,FALSE,FALSE,310,0,10,0.5,0.25,0.5,-0.000909758,0.001382944,0.513434748,seroconv1,0.975861478,56,50,-0.001002717,0.001412813,0.481167861,0.7415514,0.975861478,0.91803527,Malawi,MLW,Pathway
46,p149,0.001845153,0.00441271,PWY-5088,L-glutamate degradation VIII (to propanoate),L-glutamate degradation VIII (to propanoate) (PWY-5088),PWY-5088,14,46,30.4,0.000489953,0.001221429,3,10,30,0.000565716,0.001048334,1,0.978379258,0.908415371,0.885045374,1,0.997712967,0.999733237,0.987382909,7.58E-05,-0.4,TRUE,FALSE,328,0,10,0.5,0.25,0.5,0.000161225,0.000687134,0.815380052,seroconv1,0.975861478,56,17,0.000290119,0.000718992,0.688294923,0.852317793,0.975861478,0.945512403,Malawi,MLW,Pathway
47,p15,0.003928913,0.009660009,ARO-PWY,chorismate biosynthesis I,chorismate biosynthesis I (ARO-PWY),ARO-PWY,46,46,100,0.044527964,0.011978126,10,10,100,0.048181315,0.017991551,NA,NA,NA,0.728101154,NA,NA,NA,0.987382909,0.003653351,0,TRUE,FALSE,169,0,10,0.5,0.25,0.5,0.000717466,0.001030837,0.489411473,seroconv1,0.975861478,56,56,0.00090341,0.000921044,0.331387312,0.653231196,0.975861478,0.91803527,Malawi,MLW,Pathway
