,feature_id,mean,sd,feature,feature_description,feature_full,Feature,nonresponder_present,nonresponder_n,nonresponder_prev,nonresponder_mean,nonresponder_sd,responder_present,responder_n,responder_prev,responder_mean,responder_sd,fisher_p,lr_unadjusted_p,lr_adjusted_p,wilcox_p,fisher_padj,lr_unadjusted_padj,lr_adjusted_padj,wilcox_padj,mean_diff,prev_diff,enriched_responder_mean,enriched_responder_prev,rf_rank,rf_top20,rf_n,crossval_median,crossval_quartile_1,crossval_quartile_3,maaslin_coef,maaslin_stderr,maaslin_pval,maaslin_name,maaslin_qval,maaslin_N,maaslin_N.not.zero,maaslin_coef_adjusted,maaslin_stderr_adjusted,maaslin_pval_adjusted,maaslin_qval_adjusted,maaslin_qval_filt,maaslin_qval_adjusted_filt,country,country_clean,module
14,p110,0.030020916,0.063238979,PEPTIDOGLYCANSYN-PWY,peptidoglycan biosynthesis I (meso-diaminopimelate containing),peptidoglycan biosynthesis I (meso-diaminopimelate containing) (PEPTIDOGLYCANSYN-PWY),PEPTIDOGLYCANSYN-PWY,204,204,100,0.060882766,0.017116277,78,78,100,0.066333363,0.01948571,NA,NA,NA,0.045265647,NA,NA,NA,0.203078532,0.005450597,0,TRUE,FALSE,114,0,50,0.5,0.45,0.6,0.001041676,0.000474772,0.029053019,seroconv1,0.184442687,282,282,0.00093487,0.000471506,0.048392144,0.269694488,0.184442687,0.284039844,India,IND,Pathway
15,p111,0.020194143,0.038403382,PHOSLIPSYN-PWY,superpathway of phospholipid biosynthesis I (bacteria),superpathway of phospholipid biosynthesis I (bacteria) (PHOSLIPSYN-PWY),PHOSLIPSYN-PWY,198,204,97.1,0.021764788,0.011966545,73,78,93.6,0.019060649,0.013365219,0.18374469,0.188991969,0.18941832,0.078855709,0.323733793,0.307054232,0.325251195,0.203704781,-0.002704139,-3.5,FALSE,FALSE,262,0,50,0.5,0.45,0.6,-0.001395587,0.000704816,0.048674324,seroconv1,0.184442687,282,271,-0.001272373,0.000705282,0.072315519,0.310128254,0.184442687,0.284039844,India,IND,Pathway
16,p113,0.001988713,0.005090761,POLYAMINSYN3-PWY,superpathway of polyamine biosynthesis II,superpathway of polyamine biosynthesis II (POLYAMINSYN3-PWY),POLYAMINSYN3-PWY,20,204,9.8,0.000182272,0.001073227,2,78,2.6,3.52E-05,0.000262609,0.047134432,0.059967621,0.087835782,0.044467501,0.178354105,0.161356177,0.197135625,0.203078532,-0.000147046,-7.2,FALSE,FALSE,399,0,50,0.5,0.45,0.6,-0.000258849,0.000153862,0.093616792,seroconv1,0.205930969,282,22,-0.000220229,0.000154385,0.154860063,0.403239515,0.205930969,0.326663982,India,IND,Pathway
17,p114,0.01990087,0.037936096,POLYAMSYN-PWY,superpathway of polyamine biosynthesis I,superpathway of polyamine biosynthesis I (POLYAMSYN-PWY),POLYAMSYN-PWY,194,204,95.1,0.01406917,0.010885832,69,78,88.5,0.012101525,0.0118059,0.061789517,0.05327336,0.052203773,0.076620214,0.185368551,0.156228618,0.164617746,0.203078532,-0.001967645,-6.6,FALSE,FALSE,266,0,50,0.5,0.45,0.6,-0.001374357,0.000726549,0.059572991,seroconv1,0.184442687,282,263,-0.001286241,0.000728608,0.078616193,0.311102895,0.184442687,0.284039844,India,IND,Pathway
18,p115,0.017122644,0.036125772,POLYISOPRENSYN-PWY,polyisoprenoid biosynthesis (E. coli),polyisoprenoid biosynthesis (E. coli) (POLYISOPRENSYN-PWY),POLYISOPRENSYN-PWY,202,204,99,0.009145543,0.006305948,76,78,97.4,0.00762433,0.006356305,NA,NA,NA,0.041540562,NA,NA,NA,0.203078532,-0.001521213,-1.6,FALSE,FALSE,296,0,50,0.5,0.45,0.6,-0.001018729,0.000479414,0.034466706,seroconv1,0.184442687,282,278,-0.000885896,0.000478237,0.065036809,0.303841869,0.184442687,0.284039844,India,IND,Pathway
19,p116,0.024492692,0.050384325,PPGPPMET-PWY,ppGpp metabolism,ppGpp metabolism (PPGPPMET-PWY),PPGPPMET-PWY,190,204,93.1,0.005591623,0.005904152,65,78,83.3,0.004271248,0.004334842,0.021509058,0.015142648,0.011409363,0.10822983,0.152623559,0.113943534,0.129924715,0.230626713,-0.001320375,-9.8,FALSE,FALSE,194,0,50,0.5,0.45,0.6,-0.001002816,0.000503765,0.047492242,seroconv1,0.184442687,282,255,-0.000795991,0.000485787,0.10244866,0.343781694,0.184442687,0.285622962,India,IND,Pathway
20,p118,0.030586314,0.06183247,PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY,protocatechuate degradation II (ortho-cleavage pathway),protocatechuate degradation II (ortho-cleavage pathway) (PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY),PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY,129,204,63.2,0.001711259,0.003915749,46,78,59,0.001411615,0.00308727,0.583400351,0.509751099,0.648263723,0.909770739,0.689027358,0.600445975,0.724610905,0.930658333,-0.000299643,-4.2,FALSE,FALSE,108,0,50,0.5,0.45,0.6,-0.000148244,0.000433265,0.732490034,seroconv1,0.806946438,282,175,-2.78E-05,0.000424742,0.947852913,0.973339355,0.806946438,0.972094676,India,IND,Pathway
21,p119,0.022201147,0.046243704,PRPP-PWY,"superpathway of histidine, purine, and pyrimidine biosynthesis","superpathway of histidine, purine, and pyrimidine biosynthesis (PRPP-PWY)",PRPP-PWY,170,204,83.3,0.007761639,0.00681943,57,78,73.1,0.00655316,0.006643793,0.064286292,0.053921624,0.056595033,0.122911901,0.189320442,0.156372709,0.165019175,0.243998377,-0.001208478,-10.2,FALSE,FALSE,236,0,50,0.5,0.45,0.6,-0.000972537,0.000624303,0.12041108,seroconv1,0.235573946,282,227,-0.000744319,0.000613793,0.226302004,0.471413526,0.235573946,0.392844605,India,IND,Pathway
22,p12,0.027847491,0.059674627,ARGORNPROST-PWY,no MetaCyc description,no MetaCyc description (ARGORNPROST-PWY),ARGORNPROST-PWY,100,204,49,0.000599884,0.001054066,33,78,42.3,0.000987482,0.001999554,0.351505956,0.313095631,0.381404963,0.927450268,0.475902714,0.423409118,0.510495873,0.942186849,0.000387598,-6.7,TRUE,FALSE,141,0,50,0.5,0.45,0.6,0.000269247,0.000282677,0.341668729,seroconv1,0.48242662,282,133,0.000336307,0.000284966,0.238955184,0.483131238,0.48242662,0.406021309,India,IND,Pathway
23,p121,0.045437196,0.088420218,PWY-1042,glycolysis IV,glycolysis IV (PWY-1042),PWY-1042,204,204,100,0.040805575,0.015525371,78,78,100,0.039751749,0.015769418,NA,NA,NA,0.589529013,NA,NA,NA,0.683240272,-0.001053827,0,FALSE,FALSE,20,1,50,0.5,0.45,0.6,-0.000335841,0.000555226,0.545754315,seroconv1,0.657651847,282,282,-0.000298268,0.000557261,0.592917041,0.774882348,0.657651847,0.722673962,India,IND,Pathway
24,p122,0.023843586,0.046331447,PWY-1269,CMP-3-deoxy-D-manno-octulosonate biosynthesis,CMP-3-deoxy-D-manno-octulosonate biosynthesis (PWY-1269),PWY-1269,195,204,95.6,0.013411695,0.009825749,70,78,89.7,0.012098287,0.012046046,0.090242546,0.072838737,0.090251389,0.073955016,0.225494075,0.186381474,0.199623835,0.203078532,-0.001313409,-5.9,FALSE,FALSE,206,0,50,0.5,0.45,0.6,-0.001206474,0.000700021,0.085905302,seroconv1,0.200279223,282,265,-0.001124395,0.000704329,0.111546424,0.349692358,0.200279223,0.285622962,India,IND,Pathway
25,p124,0.009136487,0.019703968,PWY-1541,superpathway of taurine degradation,superpathway of taurine degradation (PWY-1541),PWY-1541,78,204,38.2,0.000650907,0.001813965,29,78,37.2,0.000566343,0.001316395,0.891805528,0.870176099,0.860304893,0.906896211,0.929780544,0.901253816,0.88750821,0.930090488,-8.46E-05,-1,FALSE,FALSE,365,0,50,0.5,0.45,0.6,-5.37E-05,0.000290299,0.853362634,seroconv1,0.900522148,282,107,2.57E-05,0.000283071,0.927778187,0.965499273,0.900522148,0.963831744,India,IND,Pathway
26,p125,0.010326248,0.025691104,PWY-1622,formaldehyde assimilation I (serine pathway),formaldehyde assimilation I (serine pathway) (PWY-1622),PWY-1622,20,204,9.8,0.000138973,0.000790408,8,78,10.3,0.000201963,0.00078422,1,0.909509925,0.964103245,0.844129378,1,0.938269132,0.971548058,0.879210079,6.30E-05,0.5,TRUE,TRUE,363,0,50,0.5,0.45,0.6,0.000112627,0.000160944,0.484637647,seroconv1,0.605419614,282,28,9.67E-05,0.000163281,0.554001501,0.750945133,0.605419614,0.69423313,India,IND,Pathway
27,p126,0.004292809,0.011457261,PWY-181,photorespiration,photorespiration (PWY-181),PWY-181,9,204,4.4,8.70E-05,0.000827925,5,78,6.4,9.17E-05,0.00040558,0.542112281,0.491908234,0.461257765,0.468880899,0.649042685,0.587256827,0.570560553,0.585408552,4.69E-06,2,TRUE,TRUE,388,0,50,0.5,0.45,0.6,7.61E-05,0.000123237,0.537298027,seroconv1,0.657651847,282,14,7.98E-05,0.000125541,0.525663122,0.732336694,0.657651847,0.675275704,India,IND,Pathway
28,p127,0.028459574,0.057397448,PWY-1861,formaldehyde assimilation II (assimilatory RuMP Cycle),formaldehyde assimilation II (assimilatory RuMP Cycle) (PWY-1861),PWY-1861,167,204,81.9,0.004934491,0.007027534,59,78,75.6,0.004327845,0.006525769,0.246728287,0.242982459,0.365983314,0.568458622,0.38104191,0.364473689,0.494930803,0.666312035,-0.000606646,-6.3,FALSE,FALSE,131,0,50,0.5,0.45,0.6,-0.000410395,0.000608847,0.500833625,seroconv1,0.623708955,282,226,-0.000300882,0.000615769,0.625494039,0.800821219,0.623708955,0.743168409,India,IND,Pathway
29,p128,0.002907609,0.008900807,PWY-2221,Entner-Doudoroff pathway III (semi-phosphorylative),Entner-Doudoroff pathway III (semi-phosphorylative) (PWY-2221),PWY-2221,12,204,5.9,4.61E-05,0.000244963,2,78,2.6,9.44E-06,6.19E-05,0.363031609,0.264791863,0.273919776,0.245974345,0.480970812,0.383481317,0.403836569,0.380832866,-3.66E-05,-3.3,FALSE,FALSE,394,0,50,0.5,0.45,0.6,-0.000102694,7.81E-05,0.189848135,seroconv1,0.31588839,282,14,-9.64E-05,7.88E-05,0.22237116,0.468492438,0.31588839,0.389392293,India,IND,Pathway
30,p129,0.053580139,0.108698241,PWY-241,"C4 photosynthetic carbon assimilation cycle, NADP-ME type","C4 photosynthetic carbon assimilation cycle, NADP-ME type (PWY-241)",PWY-241,180,204,88.2,0.00522979,0.005779411,59,78,75.6,0.003540156,0.004444407,0.014962991,0.009875302,0.010957775,0.009474139,0.152623559,0.113943534,0.129924715,0.203078532,-0.001689633,-12.6,FALSE,FALSE,8,1,50,0.5,0.45,0.6,-0.001430403,0.00053809,0.008305307,seroconv1,0.184442687,282,239,-0.001465187,0.000540656,0.007150737,0.096792247,0.184442687,0.284039844,India,IND,Pathway
31,p13,0.026919618,0.058649227,ARGSYN-PWY,L-arginine biosynthesis I (via L-ornithine),L-arginine biosynthesis I (via L-ornithine) (ARGSYN-PWY),ARGSYN-PWY,204,204,100,0.058770124,0.018520652,78,78,100,0.063742961,0.02133947,NA,NA,NA,0.073722955,NA,NA,NA,0.203078532,0.004972837,0,TRUE,FALSE,154,0,50,0.5,0.45,0.6,0.000944193,0.000536244,0.079371805,seroconv1,0.19425072,282,282,0.000737654,0.000528933,0.164259611,0.408478583,0.19425072,0.334355858,India,IND,Pathway
32,p130,0.023363043,0.046935866,PWY-2723,trehalose degradation V,trehalose degradation V (PWY-2723),PWY-2723,204,204,100,0.043920809,0.020567065,78,78,100,0.048226218,0.023331656,NA,NA,NA,0.230519747,NA,NA,NA,0.367560103,0.00430541,0,TRUE,FALSE,219,0,50,0.5,0.45,0.6,0.000932159,0.000696038,0.181579752,seroconv1,0.307229877,282,282,0.000758421,0.000685245,0.26935252,0.510687285,0.307229877,0.435525648,India,IND,Pathway
33,p131,0.036350197,0.068762179,PWY-2941,L-lysine biosynthesis II,L-lysine biosynthesis II (PWY-2941),PWY-2941,203,204,99.5,0.01804927,0.011831292,78,78,100,0.019563362,0.013615331,NA,NA,NA,0.520638248,NA,NA,NA,0.623211754,0.001514092,0.5,TRUE,TRUE,50,0,50,0.5,0.45,0.6,0.000475039,0.000626327,0.448819127,seroconv1,0.582448122,282,281,0.000676903,0.000632745,0.285652635,0.529701698,0.582448122,0.453533385,India,IND,Pathway
34,p132,0.024760644,0.045860761,PWY-2942,L-lysine biosynthesis III,L-lysine biosynthesis III (PWY-2942),PWY-2942,204,204,100,0.065116166,0.022492642,78,78,100,0.071293249,0.025383017,NA,NA,NA,0.076937316,NA,NA,NA,0.203078532,0.006177083,0,TRUE,FALSE,189,0,50,0.5,0.45,0.6,0.001137708,0.00059118,0.055309021,seroconv1,0.184442687,282,282,0.000995967,0.000586886,0.090821255,0.32906962,0.184442687,0.284039844,India,IND,Pathway
35,p133,0.030790218,0.063618777,PWY-3001,superpathway of L-isoleucine biosynthesis I,superpathway of L-isoleucine biosynthesis I (PWY-3001),PWY-3001,204,204,100,0.069647809,0.020228062,78,78,100,0.075127847,0.022732392,NA,NA,NA,0.08429408,NA,NA,NA,0.209821563,0.005480038,0,TRUE,FALSE,102,0,50,0.5,0.45,0.6,0.000992233,0.000531726,0.063078278,seroconv1,0.184442687,282,282,0.000844448,0.000525229,0.109032532,0.349104385,0.184442687,0.285622962,India,IND,Pathway
36,p135,0.020835899,0.039876304,PWY-3841,folate transformations II (plants),folate transformations II (plants) (PWY-3841),PWY-3841,204,204,100,0.055639644,0.018904518,78,78,100,0.06192828,0.021742029,NA,NA,NA,0.03348309,NA,NA,NA,0.203078532,0.006288637,0,TRUE,FALSE,252,0,50,0.5,0.45,0.6,0.001231715,0.000540384,0.023399903,seroconv1,0.184442687,282,282,0.001076119,0.000536597,0.045894487,0.264167786,0.184442687,0.284039844,India,IND,Pathway
37,p136,0.022774317,0.043895197,PWY-4041,&gamma;-glutamyl cycle,gamma-glutamyl cycle (PWY-4041),PWY-4041,204,204,100,0.052468299,0.020139831,78,78,100,0.056869954,0.022178174,NA,NA,NA,0.154833515,NA,NA,NA,0.278422599,0.004401654,0,TRUE,FALSE,226,0,50,0.5,0.45,0.6,0.000913525,0.000623945,0.144285335,seroconv1,0.26379112,282,282,0.000737082,0.000613444,0.230572433,0.475050511,0.26379112,0.395201596,India,IND,Pathway
38,p137,0.02288665,0.043271019,PWY-4242,9808.661488,no MetaCyc description (PWY-4242),PWY-4242,204,204,100,0.04712742,0.021826323,78,78,100,0.052406968,0.02524048,NA,NA,NA,0.112390433,NA,NA,NA,0.230626713,0.005279548,0,TRUE,FALSE,225,0,50,0.5,0.45,0.6,0.001008675,0.000711134,0.157184729,seroconv1,0.27766994,282,282,0.000785861,0.000706758,0.267141805,0.507696037,0.27766994,0.435525648,India,IND,Pathway
39,p138,0.021076705,0.040289258,PWY-4321,L-glutamate degradation IV,L-glutamate degradation IV (PWY-4321),PWY-4321,162,204,79.4,0.001804044,0.002260257,51,78,65.4,0.001175801,0.001704336,0.019732759,0.015279784,0.029499356,0.013790797,0.152623559,0.113943534,0.154202542,0.203078532,-0.000628243,-14,FALSE,FALSE,249,0,50,0.5,0.45,0.6,-0.00088192,0.000343262,0.010710391,seroconv1,0.184442687,282,213,-0.000767423,0.000337757,0.023851805,0.207515717,0.184442687,0.284039844,India,IND,Pathway
40,p14,0.027010454,0.054390099,ARGSYNBSUB-PWY,L-arginine biosynthesis II (acetyl cycle),L-arginine biosynthesis II (acetyl cycle) (ARGSYNBSUB-PWY),ARGSYNBSUB-PWY,204,204,100,0.058232156,0.018858369,78,78,100,0.063367837,0.021704959,NA,NA,NA,0.070365516,NA,NA,NA,0.203078532,0.005135681,0,TRUE,FALSE,151,0,50,0.5,0.45,0.6,0.000985501,0.000550823,0.074672566,seroconv1,0.193950026,282,282,0.000789076,0.000544409,0.148360182,0.396615565,0.193950026,0.325053384,India,IND,Pathway
41,p140,0.021837992,0.044689967,PWY-4702,phytate degradation I,phytate degradation I (PWY-4702),PWY-4702,184,204,90.2,0.006921319,0.006441801,61,78,78.2,0.005595142,0.007215542,0.010415105,0.00918847,0.010992901,0.015680056,0.152623559,0.113943534,0.129924715,0.203078532,-0.001326176,-12,FALSE,FALSE,241,0,50,0.5,0.45,0.6,-0.00131125,0.000600036,0.029696664,seroconv1,0.184442687,282,245,-0.001227143,0.00060746,0.044340188,0.258311121,0.184442687,0.284039844,India,IND,Pathway
42,p141,0.005499729,0.01252269,PWY-4722,creatinine degradation II,creatinine degradation II (PWY-4722),PWY-4722,16,204,7.8,1.63E-05,9.78E-05,4,78,5.1,9.59E-06,4.21E-05,0.605043119,0.430343199,0.707355936,0.455366273,0.695666318,0.53232026,0.769249581,0.578194164,-6.72E-06,-2.7,FALSE,FALSE,382,0,50,0.5,0.45,0.6,-2.79E-05,4.93E-05,0.572604415,seroconv1,0.675336383,282,20,-2.01E-06,4.90E-05,0.967330154,0.982747436,0.675336383,0.982023777,India,IND,Pathway
43,p142,0.045489731,0.086112976,PWY-4981,L-proline biosynthesis II (from arginine),L-proline biosynthesis II (from arginine) (PWY-4981),PWY-4981,196,204,96.1,0.007031235,0.007986791,74,78,94.9,0.007183525,0.008139545,0.742468484,0.654345746,0.844137266,0.716433116,0.821119806,0.73297957,0.874285025,0.784944479,0.00015229,-1.2,TRUE,FALSE,19,1,50,0.5,0.45,0.6,0.000159884,0.000585713,0.785075434,seroconv1,0.841752002,282,270,0.000464814,0.00056054,0.407696542,0.641846443,0.841752002,0.577690154,India,IND,Pathway
44,p143,0.032123727,0.068290753,PWY-4984,urea cycle,urea cycle (PWY-4984),PWY-4984,129,204,63.2,0.002875201,0.006196889,49,78,62.8,0.00180698,0.004269899,1,0.948510909,0.818795566,0.472409004,1,0.952159028,0.854822571,0.586489197,-0.00106822,-0.4,FALSE,FALSE,89,0,50,0.5,0.45,0.6,-0.000682044,0.000536601,0.204767823,seroconv1,0.333788199,282,178,-0.000689978,0.000539864,0.202306311,0.447560535,0.333788199,0.367316897,India,IND,Pathway
45,p144,0.034363542,0.072542444,PWY-5005,biotin biosynthesis II,biotin biosynthesis II (PWY-5005),PWY-5005,169,204,82.8,0.005610974,0.008777364,63,78,80.8,0.006050343,0.010607333,0.728109375,0.683505875,0.682330554,0.629156389,0.808666157,0.757590486,0.748270061,0.718779807,0.000439369,-2,TRUE,FALSE,66,0,50,0.5,0.45,0.6,-7.34E-05,0.00067134,0.913016866,seroconv1,0.9460459,282,232,-0.000227244,0.000676509,0.73719769,0.858727874,0.9460459,0.829460306,India,IND,Pathway
46,p145,0.036181408,0.076177224,PWY-5022,4-aminobutanoate degradation V,4-aminobutanoate degradation V (PWY-5022),PWY-5022,163,204,79.9,0.001660963,0.002480816,56,78,71.8,0.001069155,0.001797519,0.152711461,0.145523126,0.246267541,0.043213645,0.2865369,0.265403057,0.387203785,0.203078532,-0.000591808,-8.1,FALSE,FALSE,54,0,50,0.5,0.45,0.6,-0.000722934,0.00034705,0.038150915,seroconv1,0.184442687,282,219,-0.000744478,0.000351856,0.035255339,0.235729736,0.184442687,0.284039844,India,IND,Pathway
47,p146,0.009654473,0.02076522,PWY-5028,L-histidine degradation II,L-histidine degradation II (PWY-5028),PWY-5028,58,204,28.4,0.000753326,0.00295264,19,78,24.4,0.00026945,0.000758517,0.551724109,0.492755729,0.717066028,0.407132481,0.657534212,0.587256827,0.7733646,0.54059644,-0.000483876,-4,FALSE,FALSE,364,0,50,0.5,0.45,0.6,-0.000415394,0.00030305,0.171562884,seroconv1,0.297821284,282,77,-0.000362672,0.000302506,0.231601933,0.475050511,0.297821284,0.395201596,India,IND,Pathway
