,feature_id,mean,sd,feature,feature_description,feature_full,Feature,nonresponder_present,nonresponder_n,nonresponder_prev,nonresponder_mean,nonresponder_sd,responder_present,responder_n,responder_prev,responder_mean,responder_sd,fisher_p,lr_unadjusted_p,lr_adjusted_p,wilcox_p,fisher_padj,lr_unadjusted_padj,lr_adjusted_padj,wilcox_padj,mean_diff,prev_diff,enriched_responder_mean,enriched_responder_prev,rf_rank,rf_top20,rf_n,crossval_median,crossval_quartile_1,crossval_quartile_3,maaslin_coef,maaslin_stderr,maaslin_pval,maaslin_name,maaslin_qval,maaslin_N,maaslin_N.not.zero,maaslin_coef_adjusted,maaslin_stderr_adjusted,maaslin_pval_adjusted,maaslin_qval_adjusted,maaslin_qval_filt,maaslin_qval_adjusted_filt,country,country_clean,module
22,p12,0.011266142,0.024819218,ARGORNPROST-PWY,no MetaCyc description,no MetaCyc description (ARGORNPROST-PWY),ARGORNPROST-PWY,53,122,43.4,0.000814847,0.001640391,11,25,44,0.000445551,0.000673748,1,0.95916069,0.961494792,0.813206788,1,0.993779982,0.997167364,0.995384547,-0.000369297,0.6,FALSE,TRUE,183,0,25,0.6,0.4,0.6,-0.000338564,0.000492193,0.492634087,dose1_shedding1,0.993800577,147,64,-0.000334893,0.000506117,0.509256536,0.838113063,0.993800577,0.994568073,India (exposed),IND (neo+),Pathway
23,p121,0.010192524,0.020841631,PWY-1042,glycolysis IV,glycolysis IV (PWY-1042),PWY-1042,122,122,100,0.040361467,0.015362089,25,25,100,0.039161176,0.01107039,NA,NA,NA,0.678101588,NA,NA,NA,0.995384547,-0.001200291,0,FALSE,FALSE,210,0,25,0.6,0.4,0.6,-7.32E-05,0.000873139,0.93330636,dose1_shedding1,0.993800577,147,147,0.000113881,0.000886657,0.897986079,0.970019036,0.993800577,0.994568073,India (exposed),IND (neo+),Pathway
24,p122,0.009118224,0.020586507,PWY-1269,CMP-3-deoxy-D-manno-octulosonate biosynthesis,CMP-3-deoxy-D-manno-octulosonate biosynthesis (PWY-1269),PWY-1269,115,122,94.3,0.013291704,0.010171389,24,25,96,0.010986858,0.00783917,1,0.728539188,0.864107177,0.389175123,1,0.993779982,0.997167364,0.995384547,-0.002304846,1.7,FALSE,TRUE,237,0,25,0.6,0.4,0.6,-0.000692637,0.00111961,0.537123498,dose1_shedding1,0.993800577,147,139,-0.000588633,0.001141065,0.606764356,0.884485535,0.993800577,0.994568073,India (exposed),IND (neo+),Pathway
25,p124,0.004617666,0.010086602,PWY-1541,superpathway of taurine degradation,superpathway of taurine degradation (PWY-1541),PWY-1541,49,122,40.2,0.000695705,0.001560388,11,25,44,0.000581549,0.001028376,0.824008127,0.722363461,0.356024975,0.695878148,1,0.993779982,0.997167364,0.995384547,-0.000114156,3.8,FALSE,TRUE,359,0,25,0.6,0.4,0.6,6.97E-05,0.000487749,0.886549849,dose1_shedding1,0.993800577,147,60,0.000436116,0.000475404,0.360532678,0.7805503,0.993800577,0.994568073,India (exposed),IND (neo+),Pathway
26,p125,0.004882974,0.010240161,PWY-1622,formaldehyde assimilation I (serine pathway),formaldehyde assimilation I (serine pathway) (PWY-1622),PWY-1622,16,122,13.1,0.000172989,0.000669616,3,25,12,9.49E-05,0.000372006,1,0.879734376,0.550776346,0.849179109,1,0.993779982,0.997167364,0.995384547,-7.81E-05,-1.1,FALSE,FALSE,358,0,25,0.6,0.4,0.6,-0.000117685,0.000265354,0.658064304,dose1_shedding1,0.993800577,147,19,-0.000217817,0.000271945,0.42451259,0.79966897,0.993800577,0.994568073,India (exposed),IND (neo+),Pathway
27,p126,0.001783215,0.005105856,PWY-181,photorespiration,photorespiration (PWY-181),PWY-181,8,122,6.6,7.87E-05,0.000364776,0,25,0,0,0,0.351919351,0.993727207,0.993414389,0.191899375,1,0.993779982,0.997167364,0.995384547,-7.87E-05,-6.6,FALSE,FALSE,390,0,25,0.6,0.4,0.6,-0.00021273,0.000173384,0.221835662,dose1_shedding1,0.993800577,147,8,-0.000253249,0.000178481,0.158146526,0.650842296,0.993800577,0.994568073,India (exposed),IND (neo+),Pathway
28,p127,0.034260442,0.076929842,PWY-1861,formaldehyde assimilation II (assimilatory RuMP Cycle),formaldehyde assimilation II (assimilatory RuMP Cycle) (PWY-1861),PWY-1861,97,122,79.5,0.004741146,0.006408103,21,25,84,0.00213204,0.002888173,0.784892761,0.608191391,0.743929478,0.296979065,1,0.993779982,0.997167364,0.995384547,-0.002609106,4.5,FALSE,TRUE,8,1,25,0.6,0.4,0.6,-0.001472793,0.000948776,0.122768559,dose1_shedding1,0.993800577,147,118,-0.001450759,0.000965871,0.135343698,0.618844504,0.993800577,0.994568073,India (exposed),IND (neo+),Pathway
29,p128,0.002358047,0.007897022,PWY-2221,Entner-Doudoroff pathway III (semi-phosphorylative),Entner-Doudoroff pathway III (semi-phosphorylative) (PWY-2221),PWY-2221,9,122,7.4,6.63E-05,0.000308503,1,25,4,1.48E-05,7.42E-05,1,0.547658796,0.420605173,0.54296056,1,0.993779982,0.997167364,0.995384547,-5.15E-05,-3.4,FALSE,FALSE,379,0,25,0.6,0.4,0.6,-0.000124216,0.000162552,0.446011744,dose1_shedding1,0.993800577,147,10,-0.000173565,0.000165713,0.296726638,0.75979529,0.993800577,0.994568073,India (exposed),IND (neo+),Pathway
30,p129,0.031893178,0.068838382,PWY-241,"C4 photosynthetic carbon assimilation cycle, NADP-ME type","C4 photosynthetic carbon assimilation cycle, NADP-ME type (PWY-241)",PWY-241,102,122,83.6,0.004521256,0.005366241,24,25,96,0.006189322,0.006312945,0.127854125,0.139912277,0.21810017,0.164056382,1,0.993779982,0.997167364,0.995384547,0.001668066,12.4,TRUE,TRUE,11,1,25,0.6,0.4,0.6,0.001386824,0.000901493,0.126139108,dose1_shedding1,0.993800577,147,126,0.000934274,0.000900063,0.301055536,0.763209148,0.993800577,0.994568073,India (exposed),IND (neo+),Pathway
31,p13,0.007931394,0.017670674,ARGSYN-PWY,L-arginine biosynthesis I (via L-ornithine),L-arginine biosynthesis I (via L-ornithine) (ARGSYN-PWY),ARGSYN-PWY,122,122,100,0.058627971,0.019449871,25,25,100,0.059913313,0.020730898,NA,NA,NA,0.759010957,NA,NA,NA,0.995384547,0.001285342,0,TRUE,FALSE,281,0,25,0.6,0.4,0.6,0.00022908,0.000903769,0.800262414,dose1_shedding1,0.993800577,147,147,-4.76E-05,0.000902494,0.958033532,0.985364303,0.993800577,0.994568073,India (exposed),IND (neo+),Pathway
32,p130,0.008140792,0.017932054,PWY-2723,trehalose degradation V,trehalose degradation V (PWY-2723),PWY-2723,122,122,100,0.04411915,0.021412669,25,25,100,0.045841689,0.021363271,NA,NA,NA,0.648172264,NA,NA,NA,0.995384547,0.001722539,0,TRUE,FALSE,271,0,25,0.6,0.4,0.6,0.000440803,0.001140021,0.699573153,dose1_shedding1,0.993800577,147,147,0.000326033,0.001120971,0.771597435,0.935216234,0.993800577,0.994568073,India (exposed),IND (neo+),Pathway
33,p131,0.014843851,0.030051874,PWY-2941,L-lysine biosynthesis II,L-lysine biosynthesis II (PWY-2941),PWY-2941,122,122,100,0.018155122,0.011175764,25,25,100,0.018093478,0.009730844,NA,NA,NA,0.977376781,NA,NA,NA,0.995791751,-6.16E-05,0,FALSE,FALSE,116,0,25,0.6,0.4,0.6,0.000181977,0.000937674,0.846390242,dose1_shedding1,0.993800577,147,147,0.000216937,0.000965948,0.822629741,0.946491606,0.993800577,0.994568073,India (exposed),IND (neo+),Pathway
34,p132,0.00561739,0.011881478,PWY-2942,L-lysine biosynthesis III,L-lysine biosynthesis III (PWY-2942),PWY-2942,122,122,100,0.06524141,0.023413433,25,25,100,0.068863274,0.023303099,NA,NA,NA,0.450039802,NA,NA,NA,0.995384547,0.003621863,0,TRUE,FALSE,348,0,25,0.6,0.4,0.6,0.000759454,0.000983165,0.441099973,dose1_shedding1,0.993800577,147,147,0.000476482,0.000986677,0.629909556,0.894457077,0.993800577,0.994568073,India (exposed),IND (neo+),Pathway
35,p133,0.006862733,0.016052109,PWY-3001,superpathway of L-isoleucine biosynthesis I,superpathway of L-isoleucine biosynthesis I (PWY-3001),PWY-3001,122,122,100,0.070105309,0.020838325,25,25,100,0.071464372,0.022837733,NA,NA,NA,0.774758656,NA,NA,NA,0.995384547,0.001359063,0,TRUE,FALSE,318,0,25,0.6,0.4,0.6,0.000200174,0.000876721,0.819717925,dose1_shedding1,0.993800577,147,147,4.26E-05,0.000873722,0.961210401,0.985544842,0.993800577,0.994568073,India (exposed),IND (neo+),Pathway
36,p135,0.01045024,0.022187064,PWY-3841,folate transformations II (plants),folate transformations II (plants) (PWY-3841),PWY-3841,122,122,100,0.056553883,0.01995421,25,25,100,0.055194079,0.018021464,NA,NA,NA,0.790599564,NA,NA,NA,0.995384547,-0.001359804,0,FALSE,FALSE,204,0,25,0.6,0.4,0.6,-0.000212759,0.000892661,0.811951849,dose1_shedding1,0.993800577,147,147,-0.00035112,0.000876594,0.689361945,0.918797009,0.993800577,0.994568073,India (exposed),IND (neo+),Pathway
37,p136,0.008392629,0.016848434,PWY-4041,&gamma;-glutamyl cycle,gamma-glutamyl cycle (PWY-4041),PWY-4041,122,122,100,0.053891076,0.02072437,25,25,100,0.053845092,0.022714219,NA,NA,NA,0.899477747,NA,NA,NA,0.995384547,-4.60E-05,0,FALSE,FALSE,258,0,25,0.6,0.4,0.6,-0.000156695,0.00103994,0.880439828,dose1_shedding1,0.993800577,147,147,-0.000163806,0.001016735,0.872238841,0.961333703,0.993800577,0.994568073,India (exposed),IND (neo+),Pathway
38,p137,0.009247496,0.020685121,PWY-4242,9808.661488,no MetaCyc description (PWY-4242),PWY-4242,122,122,100,0.047790784,0.022758758,25,25,100,0.046685667,0.021878022,NA,NA,NA,0.875042394,NA,NA,NA,0.995384547,-0.001105117,0,FALSE,FALSE,233,0,25,0.6,0.4,0.6,-0.000212922,0.001165526,0.85530163,dose1_shedding1,0.993800577,147,147,-0.000226272,0.00114342,0.843417815,0.955584714,0.993800577,0.994568073,India (exposed),IND (neo+),Pathway
39,p138,0.015801606,0.034763199,PWY-4321,L-glutamate degradation IV,L-glutamate degradation IV (PWY-4321),PWY-4321,95,122,77.9,0.001750185,0.00221349,20,25,80,0.00162091,0.001489014,1,0.814118582,0.745202842,0.561599839,1,0.993779982,0.997167364,0.995384547,-0.000129275,2.1,FALSE,TRUE,105,0,25,0.6,0.4,0.6,0.000123385,0.000562175,0.826586549,dose1_shedding1,0.993800577,147,115,0.00038667,0.000559251,0.490454729,0.832419638,0.993800577,0.994568073,India (exposed),IND (neo+),Pathway
40,p139,0.001146502,0.003136441,PWY-4361,S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I,S-methyl-5-thio-alpha-D-ribose 1-phosphate degradation I (PWY-4361),PWY-4361,1,122,0.8,3.40E-06,3.75E-05,2,25,8,2.36E-05,0.000100177,0.075000241,0.058849438,0.085204881,0.021754002,1,0.993779982,0.997167364,0.995384547,2.02E-05,7.2,TRUE,TRUE,399,0,25,0.6,0.4,0.6,0.000110935,5.65E-05,0.051375931,dose1_shedding1,0.993800577,147,3,0.000105629,5.79E-05,0.070138809,0.488359043,0.993800577,0.994568073,India (exposed),IND (neo+),Pathway
41,p14,0.006893176,0.015277015,ARGSYNBSUB-PWY,L-arginine biosynthesis II (acetyl cycle),L-arginine biosynthesis II (acetyl cycle) (ARGSYNBSUB-PWY),ARGSYNBSUB-PWY,122,122,100,0.058139095,0.01978714,25,25,100,0.059802781,0.021107036,NA,NA,NA,0.712387578,NA,NA,NA,0.995384547,0.001663686,0,TRUE,FALSE,316,0,25,0.6,0.4,0.6,0.000320145,0.000933325,0.73208305,dose1_shedding1,0.993800577,147,147,4.31E-05,0.000933722,0.963240985,0.985869822,0.993800577,0.994568073,India (exposed),IND (neo+),Pathway
42,p140,0.008058775,0.019773574,PWY-4702,phytate degradation I,phytate degradation I (PWY-4702),PWY-4702,110,122,90.2,0.006791767,0.006726927,23,25,92,0.005116731,0.004607016,1,0.776120309,0.948554773,0.407733924,1,0.993779982,0.997167364,0.995384547,-0.001675036,1.8,FALSE,TRUE,275,0,25,0.6,0.4,0.6,-0.000845028,0.000942539,0.371448198,dose1_shedding1,0.993800577,147,133,-0.000713128,0.000972197,0.464466389,0.820962,0.993800577,0.994568073,India (exposed),IND (neo+),Pathway
43,p141,0.00225652,0.005255125,PWY-4722,creatinine degradation II,creatinine degradation II (PWY-4722),PWY-4722,10,122,8.2,2.03E-05,0.000118035,4,25,16,1.57E-05,4.79E-05,0.259288396,0.234707361,0.094559624,0.258978052,1,0.993779982,0.997167364,0.995384547,-4.60E-06,7.8,FALSE,TRUE,382,0,25,0.6,0.4,0.6,3.73E-05,9.41E-05,0.692680047,dose1_shedding1,0.993800577,147,14,6.91E-05,9.40E-05,0.463585649,0.820962,0.993800577,0.994568073,India (exposed),IND (neo+),Pathway
44,p142,0.018770297,0.038551928,PWY-4981,L-proline biosynthesis II (from arginine),L-proline biosynthesis II (from arginine) (PWY-4981),PWY-4981,118,122,96.7,0.006344768,0.00685721,23,25,92,0.005269915,0.005608048,0.270136559,0.292820906,0.200259551,0.731686544,1,0.993779982,0.997167364,0.995384547,-0.001074853,-4.7,FALSE,FALSE,67,0,25,0.6,0.4,0.6,-0.000505717,0.000879071,0.565989606,dose1_shedding1,0.993800577,147,141,-0.000678399,0.00087251,0.438160533,0.804609565,0.993800577,0.994568073,India (exposed),IND (neo+),Pathway
45,p143,0.009396077,0.019885986,PWY-4984,urea cycle,urea cycle (PWY-4984),PWY-4984,84,122,68.9,0.002954827,0.005529044,18,25,72,0.002642042,0.005898042,0.816583327,0.755886217,0.506977893,0.779564975,1,0.993779982,0.997167364,0.995384547,-0.000312785,3.1,FALSE,TRUE,231,0,25,0.6,0.4,0.6,-0.00034633,0.000908303,0.703543602,dose1_shedding1,0.993800577,147,102,-0.000239222,0.000934123,0.79825489,0.940254226,0.993800577,0.994568073,India (exposed),IND (neo+),Pathway
46,p144,0.013171994,0.028335067,PWY-5005,biotin biosynthesis II,biotin biosynthesis II (PWY-5005),PWY-5005,105,122,86.1,0.005256557,0.008403287,22,25,88,0.004492103,0.005475177,1,0.797371437,0.894533808,0.950603103,1,0.993779982,0.997167364,0.995384547,-0.000764454,1.9,FALSE,TRUE,150,0,25,0.6,0.4,0.6,-0.000188097,0.001012418,0.852869284,dose1_shedding1,0.993800577,147,127,-0.000749469,0.000999697,0.454695897,0.815432494,0.993800577,0.994568073,India (exposed),IND (neo+),Pathway
