,feature_id,feature,feature_description,feature_full,Feature,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,IncMSE_means,IncMSE_sds,present,n,prev,mean,rho,spearman_p,wilcox_p,mean_IgA_present,CI_IgA_present,mean_IgA_absent,CI_IgA_absent,lr_unadjusted_p,lr_adjusted_p,GMR,spearman_padj,wilcox_padj,lr_unadjusted_padj,lr_adjusted_padj,rf_rank,rf_top20,maaslin_coef,maaslin_stderr,maaslin_pval,maaslin_name,maaslin_qval,maaslin_N,maaslin_N.not.zero,maaslin_coef_adjusted,maaslin_stderr_adjusted,maaslin_pval_adjusted,maaslin_qval_adjusted,maaslin_qval_filt,maaslin_qval_adjusted_filt,country,country_clean,module
84,p186,PWY-5654,2-amino-3-carboxymuconate semialdehyde degradation to 2-hydroxypentadienoate,2-amino-3-carboxymuconate semialdehyde degradation to 2-hydroxypentadienoate (PWY-5654),PWY-5654,-0.005588495,0.003129618,0.000297599,-0.004364446,0.002150859,-0.001034583,0.000222697,-0.000714151,-0.002518312,-0.000180434,0.00146814,-0.002347926,-0.002342691,0.002434099,0.001235244,-0.000587689,-0.001458949,0.003491785,-0.003551064,-0.002851882,0.001439635,-0.003535527,-0.00524391,-0.000248517,-0.001982629,0.002515548,0.001153326,-0.000499178,0.002137886,-0.000549813,-0.00218401,-0.001235201,0.001949005,-0.005690967,0.001303012,0.001596652,-0.002661204,-0.002454143,0.003872897,0.005323006,0.000924864,0.000817407,-0.003438162,-0.002525554,0.00153979,-0.001670697,0.001364396,-0.002530812,-0.002923635,-0.000218273,-0.002248916,0.000881169,-0.000475508,-0.001582827,-0.00046532,0.000628839,-0.002259147,0.002375901,-0.000727079,5.65E-06,-0.000639074,0.002076538,0.001022469,-0.000818425,0.002639553,-0.007251523,0.001049745,0.001052162,0.000308511,-0.002076635,-0.00081355,0.00167388,-0.001871467,-0.003286177,-0.000722982,-0.000573203,0.002572318,-0.001570619,-0.003227442,-0.001762893,-0.001833447,-0.001552578,-0.000501792,0.000614876,-0.002188043,-0.002234295,-0.002090386,0.000561883,-0.001842575,0.001344958,-0.003332897,0.001222913,-0.002606631,0.001052729,-0.000775197,0.00187023,-0.002056158,-0.000909258,0.000646738,-5.67E-05,8.56E-05,0.001962579,82,282,29.1,0.000174376,0.017918829,0.764485475,0.877867945,19.286,12.466-29.838,18.702,14.098-24.811,0.647876787,0.275220953,1.031226607,0.997477376,0.995160834,0.794817914,0.523593991,303,0,1.74E-05,3.56E-05,0.624795435,IgA,0.997279659,282,82,4.23E-05,3.54E-05,0.234189706,0.559288199,0.997279659,0.997115284,India,IND,Pathway
85,p187,PWY-5656,mannosylglycerate biosynthesis I,mannosylglycerate biosynthesis I (PWY-5656),PWY-5656,0.001671196,0.018605263,0.008304711,0.005410963,-0.001909333,-0.002399239,0.016768551,0.002188727,0.016894759,0.00589522,-0.001214988,0.00343546,-0.000565612,0.00193036,0.012235182,-0.003036537,-0.008175402,0.051503738,0.001374986,0.003869318,0.00254604,0.00839507,0.005602808,0.002728903,-0.003888204,0.003922844,0.018219588,0.011803985,0.004141513,-0.012239417,0.003001445,0.0061984,0.017324204,0.020784124,-0.002044425,0.006930142,0.019210459,0.004133054,-0.004474716,0.004037637,0.015263408,-0.003845296,0.009278204,0.028288188,0.014040204,0.010662122,0.003411278,-0.008653122,-0.002821904,0.01791084,-0.000342222,0.001063529,0.015335287,0.007327745,0.009909243,0.006162675,0.003144324,0.022984501,0.003184859,0.008095466,-0.008194786,0.007778862,-0.001867924,0.009846878,-0.004491625,-0.000921808,0.01586518,0.005892683,-0.002461172,0.018563133,0.005359578,0.004593434,0.011846727,0.010426852,0.003811103,-0.001042247,0.032903613,-0.003372437,8.44E-05,0.010879319,0.00309554,-0.001714684,-0.005323864,0.00513335,-0.003335714,0.00445995,0.004189517,0.005295371,0.003355886,0.009824596,0.000320676,0.034320299,-0.001802942,-0.003122552,0.016976765,-0.004229296,0.004784362,0.005435628,0.001946703,6.87E-05,0.005410402,0.008516838,231,282,81.9,0.003550508,-0.084099752,0.158983514,0.60623279,19.522,15.046-25.331,16.179,9.127-28.677,0.297835246,0.274304738,1.206625873,0.997477376,0.995160834,0.643197269,0.523593991,49,0,-0.000164658,0.000107333,0.126138514,IgA,0.997279659,282,231,-0.000142809,0.000109666,0.193933079,0.517971585,0.997279659,0.997115284,India,IND,Pathway
86,p188,PWY-5659,GDP-mannose biosynthesis,GDP-mannose biosynthesis (PWY-5659),PWY-5659,0.000223079,0.008889639,0.006677873,0.010811316,0.000850728,0.00444704,-0.00811631,0.009413908,0.005942784,0.005370358,0.006873646,0.002518184,0.004160097,-0.007191217,0.018680561,0.002174183,0.005511973,0.012269105,-0.000547189,-0.003516218,0.019606632,0.013476758,0.005647463,0.011230024,0.004598716,0.006951522,0.011996457,0.018810653,-0.006937,-0.001459231,0.003613984,-0.001053219,0.008679998,0.002691784,0.039784668,0.007309933,0.002833604,-0.00679614,0.022277606,0.01766225,0.004374472,0.023642279,0.004198192,0.013263743,0.006419609,-0.00541069,0.00837562,-0.000127004,-0.004225175,-0.007590618,-0.002601791,-0.003678599,0.029506558,0.008375525,0.008521876,0.012975814,-0.005106102,0.002798238,0.014405297,6.09E-05,-0.000342072,0.008455275,-0.000703024,0.014969065,0.009471051,-0.005334761,-0.003405789,-0.008985832,0.020131189,-0.007351127,0.011876621,0.005190922,0.002935126,0.013488474,0.000631939,-0.002052962,0.030862944,0.012183543,0.000940771,-0.006170008,0.022260441,-0.005911972,-0.000104028,-0.002171049,-0.001778193,0.005906295,0.003501903,0.005137504,0.00510738,-0.01063838,0.012673258,0.016461839,0.0079796,0.007931888,0.003583798,-0.003983093,0.006655095,0.004028087,-0.001014962,0.012060819,0.004459673,0.011561,280,282,99.3,0.011583448,-0.042267293,0.479596374,NA,NA,NA,NA,NA,NA,NA,NA,0.997477376,NA,NA,NA,68,0,-0.000117054,0.000109824,0.287417833,IgA,0.997279659,282,280,-7.64E-05,0.000110847,0.491210375,0.76821532,0.997279659,0.997115284,India,IND,Pathway
87,p189,PWY-5667,CDP-diacylglycerol biosynthesis I,CDP-diacylglycerol biosynthesis I (PWY-5667),PWY-5667,0.007425067,-0.000109995,0.000460105,0.005231902,-0.002804663,0.003332347,-0.000137483,-0.007635265,0.002644553,-0.004420171,0.004299658,-0.004869373,-0.006957268,0.007345469,0.001477942,-0.001034321,0.003483196,-2.92E-05,0.007786262,0.003377933,0.003614929,0.00950166,-0.000945909,0.002513745,-0.005376143,0.003747032,0.001977602,0.008130106,0.000179808,-0.001341026,0.005065014,-0.004716019,0.004079069,-0.000463864,-0.004303469,-0.002346926,0.000475758,-0.006490857,-0.004964914,0.000744056,-0.002409456,0.00700125,4.86E-05,0.004396818,0.001474666,-0.00012242,-0.000126652,0.002230149,0.008569489,-0.002533228,0.002980475,0.003641621,0.001286542,0.004013936,0.002985456,0.004331604,0.001921304,0.00157028,-0.000811658,-0.00286075,0.002910193,0.006100744,0.001827398,0.001115139,0.009225093,-0.002397885,0.002392022,0.002593405,-0.00132756,-0.000874439,-0.002940567,0.005183861,-0.003517304,-0.001513657,0.008417073,0.006309835,0.001070892,0.001980292,-0.001716636,-0.001359763,0.005842685,0.001739351,-0.001553372,-0.003509941,0.013173014,0.002972735,0.005413202,-0.003944198,0.004134528,-0.001114339,-0.000839516,0.003973638,0.012087037,0.009764615,0.006472213,0.000771582,-0.002978205,0.001946297,-0.003092476,0.002067708,0.001121358,0.004977906,281,282,99.6,0.026498367,-0.035831153,0.549021359,NA,NA,NA,NA,NA,NA,NA,NA,0.997477376,NA,NA,NA,239,0,-5.62E-05,0.000137821,0.683735625,IgA,0.997279659,282,281,1.72E-05,0.00013942,0.901841855,0.969766423,0.997279659,0.997115284,India,IND,Pathway
88,p19,BRANCHED-CHAIN-AA-SYN-PWY,superpathway of branched chain amino acid biosynthesis,superpathway of branched chain amino acid biosynthesis (BRANCHED-CHAIN-AA-SYN-PWY),BRANCHED-CHAIN-AA-SYN-PWY,0.005534007,0.001725377,0.002701279,-0.003696006,-0.00342808,0.000755869,-0.000469547,0.000323274,0.001077477,0.001570289,0.00196634,-0.00128787,-0.003789329,-0.000502594,-0.009287922,0.00053327,0.001018,0.002003194,0.003063218,-0.001681613,0.004484793,-0.000181356,-0.001119864,0.002654759,-0.000561195,-0.000450989,0.002866538,-0.00178415,0.001160591,-0.000632257,0.001788439,0.007679424,0.008641013,0.002264581,-0.001229723,-0.002991405,0.007888435,-0.007375888,-0.005209292,-0.001690247,0.004782081,0.001235808,0.005029626,0.003230573,0.004323912,0.000451966,-0.001714573,0.00301986,0.001926584,0.002285949,0.00134644,0.001549293,0.000408423,0.002730775,-0.000600587,-0.005780472,-0.001570887,1.68E-05,0.001120308,-0.00233052,-0.002941538,0.001493565,-0.001971048,-0.002053728,-0.000556961,0.005286644,0.001862309,-0.000708751,0.008463924,0.007429153,0.003461534,-0.000800771,-0.001080131,0.006742449,-3.00E-05,0.004289904,0.013249842,0.001357679,-0.000482583,-0.005684105,-0.000681207,0.002385055,0.003552533,0.00121894,0.002585596,-0.000458956,-0.002863547,0.00141375,-0.001762226,-0.002531272,0.005100362,-0.004939257,4.81E-05,-0.0020244,0.00115167,0.005010413,-0.00375663,0.009643281,-0.001985958,-0.001654275,-0.000627611,0.003518363,282,282,100,0.076711502,-0.034549442,0.56341312,NA,NA,NA,NA,NA,NA,NA,NA,0.997477376,NA,NA,NA,345,0,-5.56E-05,0.000115009,0.62905415,IgA,0.997279659,282,282,-0.000108213,0.000114725,0.346388885,0.66419228,0.997279659,0.997115284,India,IND,Pathway
89,p190,PWY-5675,nitrate reduction V (assimilatory),nitrate reduction V (assimilatory) (PWY-5675),PWY-5675,-0.001452063,0.01340829,0.001411938,-0.001426948,0.006403898,0.003878245,0.004685503,6.09E-05,0.003575112,0.006886574,0.000554242,-0.000931028,0.004312371,0.002002715,-0.000934681,0.008106279,0.007323771,0.002922287,-0.001341348,0.002986682,-0.001430204,0.004770893,-0.00209964,0.000587207,-0.00429736,0.003513322,0.010506324,0.0031738,0.001684909,-0.001154906,-0.000922149,0.001336908,-0.001228864,0.001738879,-0.000227556,0.007621518,-0.000641648,-0.003809897,0.010744497,0.002198919,0.002344784,-0.00053285,0.010671598,0.003057876,0.004978879,0.001878389,0.001120044,0.002974179,0.005395441,-0.002623308,0.001740368,-0.001458722,-0.00070609,0.004089549,0.005402778,-0.0007626,0.006669667,0.004095758,0.005736791,-0.000344005,0.005311355,-0.000414568,0.002992929,0.001069608,0.005985736,0.003387417,0.003475469,0.001550633,0.001835511,0.002351532,0.001378807,0.001904734,0.00526199,0.005139047,0.000323704,0.001984934,0.002223262,0.002113035,0.00052677,0.003158073,0.000473846,0.001152726,0.009162647,-0.001929192,0.002628006,0.000950111,-0.002492589,0.007884131,0.001686665,-0.001381111,0.000520669,0.003150663,0.001400411,0.004542498,0.007252162,-0.003034385,0.005290489,0.00831201,-0.001011881,0.002547398,0.002107071,0.003359473,260,282,92.2,0.011398972,-0.058644355,0.326456278,0.603723736,18.597,14.543-23.78,22.421,9.106-55.207,0.626763338,0.488362848,0.829445609,0.997477376,0.995160834,0.782096879,0.601800124,174,0,-0.000152629,0.00016427,0.353619479,IgA,0.997279659,282,260,-0.00010535,0.000167172,0.52909517,0.788155596,0.997279659,0.997115284,India,IND,Pathway
90,p191,PWY-5676,acetyl-CoA fermentation to butanoate II,acetyl-CoA fermentation to butanoate II (PWY-5676),PWY-5676,0.004231636,0.003921458,0.007155231,-0.006504928,0.004607204,0.000662964,0.002009415,0.000699041,-0.001301148,0.001810278,0.002617143,0.007032387,0.000728729,0.012038244,-0.002302828,0.004980919,0.006151296,-0.001672819,0.002439066,0.007450309,-0.001055463,0.004380357,-0.007881184,-0.00625368,0.001962279,0.000724985,0.004470321,0.005287401,0.000762371,0.009119346,-0.000656907,0.004683966,0.017696581,0.003924372,0.005848558,-0.000995396,-0.006689437,-0.00448545,0.003954005,-0.000442737,0.003725791,0.004658836,-0.005502432,-0.000107762,-0.001646544,0.000742845,-0.003540223,-0.00036167,-0.005536732,0.008876042,0.001459282,0.002134356,0.005316773,0.011758732,-0.007494566,0.00981818,0.000854064,0.010455492,0.001710177,0.008901403,-0.00347313,0.007014635,0.006956754,0.009322535,-0.002677051,0.000398207,-0.000409946,0.009334695,-0.004511901,0.00558478,0.004451269,0.004079205,-0.008185104,0.003352265,0.016189609,0.003440642,0.002725321,0.002852328,0.002569813,0.000156171,-0.000480612,-0.002462552,0.014214404,0.009345351,0.007356092,0.005066589,-0.0007149,-0.009056997,0.006907357,0.004303828,0.009282739,0.002242391,0.008247264,-0.004835558,-0.00019008,0.004631366,0.004720858,-3.49E-05,0.005911697,0.009462282,0.003843719,0.005576424,248,282,87.9,0.005094075,-0.015720021,0.792683345,0.488034382,18.399,14.25-23.755,22.697,12.186-42.272,0.277865476,0.21141275,0.810635767,0.997477376,0.995160834,0.643197269,0.523593991,88,0,-4.51E-05,0.00010921,0.67984261,IgA,0.997279659,282,248,1.28E-05,0.000109564,0.907068765,0.970622955,0.997279659,0.997115284,India,IND,Pathway
91,p193,PWY-5686,UMP biosynthesis I,UMP biosynthesis I (PWY-5686),PWY-5686,0.00776762,0.000861059,-0.00480541,0.001112992,0.011200103,0.000572783,0.00083914,0.011033727,0.001609087,0.000246479,-0.003898015,0.003859593,0.003348931,0.000484688,0.000202237,0.006282812,0.009790418,0.005872195,0.002098904,0.013501944,0.004860575,-0.001517382,0.007346312,0.00059281,-0.001896421,0.012239178,-0.000788379,0.008223016,0.004491894,-0.002161806,0.003561941,0.003394515,0.008473606,-0.006142081,0.005791169,0.004688403,0.004198376,-0.007551101,0.008588386,0.005408912,6.86E-05,0.007047037,0.001527812,0.003713823,-0.003979768,0.003298965,0.0055776,0.005652199,0.00291694,0.000188905,-0.000431624,0.003075007,-0.00210963,0.003489202,0.000904834,-0.000810622,-0.006428926,0.007107265,-0.001029818,0.003246429,0.005004961,0.000223422,0.009501705,0.00039332,0.002748959,-0.002769301,0.002145529,0.001884333,0.003587388,0.003088597,0.007152583,-0.004429008,0.003349467,-0.001477959,0.000688913,0.003452672,-0.000648023,-0.000733868,0.011582243,0.007338508,0.006424451,0.001309922,0.010370076,-0.001957537,0.007903802,-0.002607296,0.007724494,0.000529974,0.007658297,0.002403284,0.006330417,0.002389722,-0.003003835,0.007456857,0.003111932,0.005061345,0.006942656,0.004289645,0.005167534,0.003549884,0.003174345,0.004392394,282,282,100,0.061438316,-0.006566528,0.912582148,NA,NA,NA,NA,NA,NA,NA,NA,0.997477376,NA,NA,NA,117,0,6.58E-06,0.000124128,0.957793449,IgA,0.997279659,282,282,-4.53E-05,0.000125099,0.717386854,0.884815008,0.997279659,0.997115284,India,IND,Pathway
92,p194,PWY-5690,TCA cycle II (plants and fungi),TCA cycle II (plants and fungi) (PWY-5690),PWY-5690,0.005730876,0.002491611,0.000634951,-0.000340315,0.001952408,0.005668328,-0.001612168,0.003212397,0.003921554,0.002865521,0.007914984,0.000957037,0.002005188,0.002952724,0.010196185,0.001049389,0.005702626,0.00577896,0.00878884,0.003844079,0.001515538,-0.004420757,0.006113627,0.001267772,0.001673147,-0.000362453,0.001595265,0.001373252,-0.001607112,0.004968107,0.001765476,0.005690011,-0.000924641,-0.00052366,0.007750503,0.00324381,0.012516344,0.002554457,0.005199691,-0.003131183,0.002482684,0.0062171,0.003828008,0.011036286,0.005084571,0.001920643,-0.00065106,0.004146134,0.000938246,0.00271563,-0.000249315,0.000509081,0.002117116,0.00698947,0.00209708,0.004266388,0.004256441,0.00076712,0.000602833,0.005117825,0.001704291,0.009499717,-0.004206669,0.004217382,0.003230554,0.002331697,0.000245187,0.00253118,0.004993257,0.006357041,0.005237873,0.003254771,-0.001031107,0.002289342,0.001106468,0.004286845,0.0001768,0.006434929,-0.00316757,-0.004100754,-0.001611645,0.002616188,0.004012593,0.001691113,0.002812638,0.006111194,0.003862568,0.000678506,0.000343344,0.000862198,0.003656104,0.002320389,0.008154882,0.002834274,0.00174665,0.000365466,-0.002535565,-0.004081499,0.004820065,0.00378025,0.003046446,0.003254175,260,282,92.2,0.010591161,-0.023435005,0.695171644,0.863708494,19.04,14.883-24.357,16.977,7.021-41.055,0.360390882,0.315815966,1.121517347,0.997477376,0.995160834,0.643197269,0.528902237,124,0,-6.22E-05,0.000151281,0.681380954,IgA,0.997279659,282,260,3.38E-05,0.000151061,0.823074235,0.934584339,0.997279659,0.997115284,India,IND,Pathway
93,p195,PWY-5692,allantoin degradation to glyoxylate II,allantoin degradation to glyoxylate II (PWY-5692),PWY-5692,0.00224225,0.000460736,0.002302058,0.003040406,-0.001280855,-0.001115036,-0.000371133,-0.001831759,0.00122149,0.004653618,0.002382464,0.000231482,-0.0018067,-0.000565489,-0.00425851,0.004568167,0.000226518,0.008551575,0.006409504,0.000947053,0.000575671,-0.002050538,-0.001550301,0.001157966,0.000140349,-0.000155399,0.000868606,0.002406428,0.002696328,0.006372683,-0.002869672,0.004360367,0.000662524,0.003311982,-0.001838651,0.003764254,-0.003566149,-0.000467232,-0.003272597,-0.001352963,-0.00101027,0.003465422,0.008437135,0.002294509,-0.005077463,-0.001221409,-0.001576928,-0.007214598,0.001789343,-0.000707946,0.000444456,0.00158011,-0.001931163,0.000717489,0.010530197,0.002113457,-0.000345702,0.006711507,-0.001556361,-0.000245906,0.002202551,-0.003716222,0.009740796,-0.000169334,0.002322558,-0.000376362,0.000169333,0.009108518,-0.001983178,0.003355199,0.011710557,0.002124615,0.004429938,0.0017692,0.001277683,0.009731316,0.002615079,0.005343829,-0.001904143,-0.004649659,-0.000380578,-0.003427268,-0.000787098,0.006806784,0.003661653,0.004663485,0.001403234,0.000571311,0.001500369,-0.004734877,-0.006705551,0.00804456,-0.001352654,-0.000864155,0.006132117,0.002053775,0.004383509,0.012988744,0.003939756,-0.002381869,0.000643221,0.00420607,215,282,76.2,0.000978993,-0.082658119,0.166275675,0.552468367,18.274,13.905-24.017,20.917,12.987-33.69,0.44722112,0.458396832,0.873643448,0.997477376,0.995160834,0.673662193,0.584676964,273,0,-8.07E-05,5.88E-05,0.170725481,IgA,0.997279659,282,215,-7.12E-05,6.02E-05,0.238123587,0.560986979,0.997279659,0.997115284,India,IND,Pathway
94,p196,PWY-5695,inosine 5'-phosphate degradation,inosine 5'-phosphate degradation (PWY-5695),PWY-5695,0.0014297,-0.002667323,0.002941262,0.020212184,0.011391989,-0.000927967,-0.000942816,0.008993326,-0.004160191,0.003506567,0.007372197,-0.007804714,0.009557094,0.003921688,0.007431475,0.003578031,0.008216307,0.003936398,0.006212976,0.002654091,-0.001038576,0.009241991,0.001364262,0.024679125,0.000841137,0.004101873,0.004291169,0.004107794,0.000850981,0.003245646,0.003906207,0.008279921,0.013183056,0.003389355,0.003949599,-0.002630814,0.014077644,0.01708006,0.005160258,0.007110048,0.000449643,0.010265569,0.013661716,0.006972147,0.012329345,-0.00292586,0.007755982,0.001410491,0.001430027,0.013780248,0.009795533,0.008705487,0.023582057,0.006144764,0.005905696,0.001108577,0.010277966,0.002276308,0.006128612,0.009643147,0.001519115,0.003535276,0.010392399,-0.002460785,0.008031146,0.006887623,0.002903132,0.004159583,0.008419199,8.93E-05,0.003365716,0.005261886,0.011917006,0.010762969,0.021532813,0.009646997,0.008299361,0.007483595,-0.001687562,0.002865539,0.004070281,0.004399153,0.009960506,0.011437274,0.000353234,0.034526316,-0.003414088,-0.001633685,-0.005103379,0.006007913,-0.001862904,0.016001338,0.009646117,0.006120074,0.010692647,0.002868632,0.003987395,-0.006675346,0.002091062,0.012650414,0.007200602,0.005436265,282,282,100,0.035040687,-0.072158979,0.227067127,NA,NA,NA,NA,NA,NA,NA,NA,0.997477376,NA,NA,NA,33,0,-0.000129571,0.000124475,0.298799177,IgA,0.997279659,282,282,-0.000115973,0.000126941,0.361727604,0.673386651,0.997279659,0.997115284,India,IND,Pathway
95,p197,PWY-5705,allantoin degradation to glyoxylate III,allantoin degradation to glyoxylate III (PWY-5705),PWY-5705,0.000180406,-0.002583187,-0.005628609,-0.002084815,0.007227993,0.002978762,0.004563142,0.002879632,0.000193328,0.002379902,0.005869931,0.000127469,0.002469657,0.00602925,0.006627737,0.004547388,0.003914315,0.002833839,0.002907958,0.004160914,-0.001314492,0.000460773,0.002952925,0.002994688,-0.00657918,-0.000398518,0.004088877,0.004375659,0.00082963,0.000432552,-0.004475127,0.001022084,0.003372251,0.008326409,0.00161381,0.00743025,-0.001967096,-0.002359641,-0.001290054,0.003353613,2.79E-05,0.000151078,0.001628314,0.005787868,0.007562186,0.003706781,0.00116057,0.00688912,0.001025437,0.00720295,0.003334294,-0.007474184,-0.001547721,-0.008278774,0.006596869,-0.000505422,0.006991799,0.004339942,-0.000832909,-0.003202267,0.00778867,-0.005120176,-0.001076691,0.007544948,0.002371294,0.000636964,0.002790394,0.003513363,-0.000458,0.00225741,0.004115788,0.006504807,-0.00465984,0.002436818,0.001920623,0.004256716,-0.000328644,0.000413408,-0.001076283,0.013730413,-0.00262618,-8.10E-05,0.000472027,-0.000411092,0.000945497,-0.001455275,-0.002512792,0.002802344,-0.000511077,-0.002057439,0.000543145,0.002129413,-0.002018841,0.004749863,0.006379898,-6.99E-05,0.001569841,0.002957909,0.001975773,0.002514935,0.003271986,0.004473803,227,282,80.5,0.001836063,-0.051591856,0.388081733,0.701271497,18.534,14.212-24.17,20.325,11.996-34.436,0.426366701,0.35262554,0.911881919,0.997477376,0.995160834,0.668140285,0.528902237,114,0,-6.52E-05,7.39E-05,0.378432194,IgA,0.997279659,282,227,-5.33E-05,7.54E-05,0.480281454,0.759857841,0.997279659,0.997115284,India,IND,Pathway
96,p198,PWY-5723,Rubisco shunt,Rubisco shunt (PWY-5723),PWY-5723,-0.000426876,0.004998953,0.00053685,-0.003611414,-0.000719053,0.005050871,0.002239324,-0.001483117,0.00129233,-0.003398375,0.000713577,0.002255813,0.001213693,0.000359959,0.000137305,0.005687047,0.004875125,0.004901576,-0.002940322,-0.000204126,0.002029131,0.006038952,0.005789871,-0.001931474,0.004752669,0.005086288,0.001811382,5.10E-07,0.000292817,0.005494718,0.000167437,0.004908054,0.002337429,0.00506694,0.003221671,-0.000966259,0.00180742,0.001059305,0.003330341,0.000811657,0.001507043,0.00033104,0.000832122,0.001768798,-0.000951595,0.00122525,0.001614428,0.001663178,0.001952117,0.001246613,0.001997929,-0.000164429,0.004877915,-0.000122945,0.002545267,0.010460051,0.002642023,-0.001910001,0.003239608,0.007101064,-0.004290084,-0.003533175,0.001441014,0.000373815,0.000189988,-0.000637847,-0.001871416,0.000206519,0.00470196,-0.000247684,-0.002836194,0.000987023,-0.001379504,0.000576186,0.001143788,0.017588575,0.003132517,0.001770559,0.012250548,0.00261742,0.002315348,0.001537095,-0.002952685,-0.005680753,-0.000496066,-0.005772951,0.00413423,-6.20E-06,0.000233897,0.000265795,0.002052028,0.002939877,0.003970078,7.63E-05,0.001621521,-0.004912698,0.002381203,0.006371726,0.004244855,0.001804421,0.00134685,0.002443959,262,282,92.9,0.016899721,-0.024234867,0.685312494,0.644674267,19.198,15.018-24.542,15.057,6.036-37.558,0.338001528,0.29121733,1.275021585,0.997477376,0.995160834,0.643197269,0.523593991,228,0,-5.37E-05,0.000181908,0.768093151,IgA,0.997279659,282,262,2.12E-05,0.00018404,0.908372031,0.970622955,0.997279659,0.997115284,India,IND,Pathway
97,p199,PWY-5747,2-methylcitrate cycle II,2-methylcitrate cycle II (PWY-5747),PWY-5747,0.000867042,0.004864356,0.00997664,0.002668073,0.002823403,-0.004212758,0.00237731,0.001857033,-0.001949796,0.008342217,-0.003577616,-0.003146505,-0.000641954,0.002246362,0.006836914,0.003513899,-0.000408341,0.00736848,0.001472181,-0.001842211,-0.00016295,0.00492214,-0.00509249,-0.000931075,0.005707876,-8.36E-05,0.003359364,0.0096568,0.000651754,-0.005763643,-0.001390296,0.004282251,0.012637855,0.003652505,0.003992534,2.25E-05,-0.001879153,0.003355278,0.003406852,0.00506501,-0.001804511,0.003246787,-0.002343946,0.00067365,0.001941996,-0.001606756,0.00469314,0.005386769,0.002448628,0.007158009,0.004169833,0.00383668,0.003712581,0.003036604,-0.002246294,0.00043564,0.000634974,0.000653624,0.0050919,-0.002210679,0.00052173,-0.003876223,0.00220211,-0.001899744,0.008335012,0.000749156,0.001478163,0.00120366,-0.002588528,0.006319039,0.017777473,0.008071358,0.003659064,0.003460869,0.00969649,-0.006215011,0.004727139,0.007265841,0.008946271,-0.004723557,0.000772814,0.005055012,0.005361507,0.003702207,0.004778956,0.004404146,-0.004101449,-0.002816185,0.00373098,0.007814656,0.009731536,-0.000933824,-0.001671135,0.001804708,0.001987629,0.00052451,0.001574412,0.001837461,0.001934677,0.003315779,0.003366457,0.004576629,241,282,85.5,0.00426236,-0.06199468,0.299529988,0.942158237,19.06,14.708-24.699,17.794,9.95-31.823,0.171569526,0.133324575,1.071147578,0.997477376,0.995160834,0.643197269,0.523593991,108,0,-0.000127815,0.00011339,0.260614021,IgA,0.997279659,282,241,-9.71E-05,0.000115597,0.401796338,0.705375793,0.997279659,0.997115284,India,IND,Pathway
98,p2,ungrouped,ungrouped,ungrouped,ungrouped,0.001113948,0.000288869,-0.006175769,0.006160526,0.003067395,-0.002504064,-0.004504283,-0.009668956,0.004808585,0.004047424,0.005136383,-0.015825804,0.004608901,-0.000172154,0.005115507,-0.004019442,9.10E-05,-0.007597796,0.003962661,-0.014094689,0.011978471,-0.003364823,-0.002745585,0.007163046,-0.001427455,-0.003186467,-0.0060932,0.002908518,0.001536045,-0.003860391,-0.013636854,0.005328197,-0.000876104,0.00564323,-0.006418234,0.003080733,0.022457082,-0.015582389,-0.003525713,1.30E-05,-0.000760059,-0.000739994,0.003317981,0.000471141,-0.007769126,-0.004745706,-0.003959517,0.006896908,-0.002755529,0.002904476,-0.003955854,0.003816016,-0.003861128,-0.006065294,0.005286843,-0.000551277,-0.001913117,0.001220406,-0.004707939,-0.010403745,-0.001834701,-0.004952736,-0.000248322,-0.002399909,-0.007327225,-0.007841385,-0.001492672,-0.001781731,-0.001966384,-0.000700899,0.002069783,-0.001718986,-0.002098172,-0.002412444,0.000806647,0.004337017,-0.006792294,-0.001084515,-0.005914826,0.001806957,-0.006891802,0.007386738,0.004987677,-0.001237322,-0.003388454,0.002211312,-0.009622015,0.004555518,0.004961976,-0.005187679,-0.006318556,-0.002303987,0.000210222,-0.004577456,0.000148237,-0.001185599,0.00421296,-0.000360618,2.99E-05,-0.00326985,-0.002032565,0.005322809,282,282,100,79.3966397,-0.047652242,0.425383755,NA,NA,NA,NA,NA,NA,NA,NA,0.997477376,NA,NA,NA,374,0,-0.000844519,0.001146187,0.461856661,IgA,0.997279659,282,282,-0.000581715,0.001165336,0.618049901,0.835637483,0.997279659,0.997115284,India,IND,Pathway
