"","mean","sd","tax_id","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"Dolosigranulum",0.250768176904438,0.481527426740433,"Dolosigranulum","Dolosigranulum",117,9,206,0.567961165048544,0.0436893203883495,0.000195145631067961,0.000372686657316565,32,2,74,0.432432432432432,0.027027027027027,0.000111891891891892,0.000270320335977423,0.0569816727522426,0.733188182163839,0.553536249593214,0,NA,NA,0.135528732616111,0.0166622933613225,TRUE,TRUE,11,1,50,"ns","ns",0.4625,0.104052968251849
"Gemella",0.242132473874588,0.434496773593182,"Gemella","Gemella",122,17,206,0.592233009708738,0.0825242718446602,0.000305242718446602,0.000737118774107567,38,6,74,0.513513513513513,0.0810810810810811,0.000823243243243243,0.00469395650740896,0.273918834671505,1,0.97949075850827,0,1,0,0.0787194961952243,0.00144319076357911,TRUE,TRUE,12,1,50,"ns","ns",0.4625,0.104052968251849
"Bacteroides",0.237507891430099,0.444696262649827,"Bacteroides","Bacteroides",80,61,206,0.388349514563107,0.296116504854369,0.0319005825242718,0.0947418054769111,34,25,74,0.459459459459459,0.337837837837838,0.0369318918918919,0.0993945905707543,0.334479537137116,0.557313785500078,0.97949075850827,0,1,0,-0.0711099448963527,-0.0417213329834689,FALSE,FALSE,13,1,50,"ns","ns",0.4625,0.104052968251849
"Atopobium",0.208743964264126,0.373912829431599,"Atopobium","Atopobium",81,33,206,0.393203883495146,0.160194174757282,0.000981553398058252,0.00450099539284401,36,11,74,0.486486486486487,0.148648648648649,0.000581081081081081,0.00169026509031204,0.171854015406437,1,0.834719503402696,0,1,0,-0.0932826029913409,0.0115455261086329,FALSE,TRUE,14,1,50,"ns","ns",0.4625,0.104052968251849
"unassigned_Lachnospiraceae",0.204531574809227,0.364436383043638,"unassigned_Lachnospiraceae","unassigned_Lachnospiraceae",59,36,206,0.286407766990291,0.174757281553398,0.00338174757281553,0.0216744007001711,32,22,74,0.432432432432432,0.297297297297297,0.00743189189189189,0.0229491406515731,0.0295067078800595,0.0302706599244359,0.553536249593214,0,0.446746398041314,0,-0.146024665442141,-0.122540015743899,FALSE,FALSE,15,1,50,"ns","ns",0.4625,0.104052968251849
"Actinomyces",0.202845960136359,0.361329217858015,"Actinomyces","Actinomyces",93,40,206,0.451456310679612,0.194174757281553,0.00098,0.00263237257352633,38,14,74,0.513513513513513,0.189189189189189,0.00082972972972973,0.00206643692615791,0.415468366986213,1,0.981234308084681,0,1,0,-0.0620572028339018,0.0049855680923642,FALSE,TRUE,16,1,50,"ns","ns",0.4625,0.104052968251849
"Collinsella",0.179507284142933,0.320575828738625,"Collinsella","Collinsella",55,45,206,0.266990291262136,0.218446601941748,0.0197122330097087,0.0687618240217217,29,23,74,0.391891891891892,0.310810810810811,0.0217318918918919,0.0557989552530387,0.0544139656125801,0.116885797475129,0.553536249593214,0,0.720795751096627,0,-0.124901600629756,-0.0923642088690632,FALSE,FALSE,17,1,50,"ns","ns",0.4625,0.104052968251849
"Enterobacter",0.167855224320442,0.303011879845647,"Enterobacter","Enterobacter",77,38,206,0.37378640776699,0.184466019417476,0.00427708737864078,0.018164809486212,25,13,74,0.337837837837838,0.175675675675676,0.00720972972972973,0.0350132898828303,0.672990298887887,1,1,0,1,0,0.0359485699291525,0.00879034374180004,TRUE,TRUE,18,1,50,"ns","ns",0.4625,0.104052968251849
"Megasphaera",0.155660004098304,0.288032343327776,"Megasphaera","Megasphaera",47,26,206,0.228155339805825,0.12621359223301,0.00861805825242718,0.0487915408113723,20,14,74,0.27027027027027,0.189189189189189,0.00930432432432432,0.0366697353872758,0.525490426561357,0.244189855774234,0.99259302794923,0,0.752918721970553,0,-0.042114930464445,-0.0629755969561795,FALSE,FALSE,19,1,50,"ns","ns",0.4625,0.104052968251849
"Clostridium_sensu_stricto_1",0.154007206242367,0.277826742493592,"Clostridium_sensu_stricto_1","Clostridium_sensu_stricto_1",59,27,206,0.286407766990291,0.131067961165049,0.000981941747572816,0.00751432739579693,23,15,74,0.310810810810811,0.202702702702703,0.00250702702702703,0.012188898803996,0.76602768141028,0.182727368620124,1,0,0.752918721970553,0,-0.0244030438205196,-0.0716347415376542,FALSE,FALSE,20,1,50,"ns","ns",0.4625,0.104052968251849
"Citrobacter",0.14223405658246,0.269568968500274,"Citrobacter","Citrobacter",33,11,206,0.160194174757282,0.0533980582524272,0.000268349514563107,0.00136053511501721,17,10,74,0.22972972972973,0.135135135135135,0.00072972972972973,0.00197185468147566,0.215169213629362,0.0362226809222687,0.914469157924787,0,0.446746398041314,0,-0.0695355549724482,-0.081737076882708,FALSE,FALSE,21,0,50,"ns","ns",0.4625,0.104052968251849
"Tyzzerella_3",0.139557113361012,0.26177465125066,"Tyzzerella_3","Tyzzerella_3",26,8,206,0.12621359223301,0.0388349514563107,0.000408932038834951,0.00356994251852921,15,6,74,0.202702702702703,0.0810810810810811,0.00228378378378378,0.0168474856221404,0.125989456857423,0.209535860843423,0.769608552957677,0,0.752918721970553,0,-0.076489110469693,-0.0422461296247704,FALSE,FALSE,22,0,50,"ns","ns",0.4625,0.104052968251849
"Eggerthella",0.136973456640829,0.258628971769953,"Eggerthella","Eggerthella",47,34,206,0.228155339805825,0.16504854368932,0.00162893203883495,0.00613270177401586,21,14,74,0.283783783783784,0.189189189189189,0.00173837837837838,0.00580311183102322,0.346407029067481,0.719268636233475,0.97949075850827,0,1,0,-0.0556284439779585,-0.0241406454998688,FALSE,FALSE,23,0,50,"ns","ns",0.4625,0.104052968251849
"Granulicatella",0.135605751037014,0.241367861305242,"Granulicatella","Granulicatella",62,12,206,0.300970873786408,0.058252427184466,0.000227378640776699,0.000929182133071664,20,4,74,0.27027027027027,0.0540540540540541,0.000190810810810811,0.000604115467409764,0.657720641879063,1,1,0,1,0,0.0307006035161375,0.00419837313041196,TRUE,TRUE,24,0,50,"ns","ns",0.4625,0.104052968251849
"Sutterella",0.12837576498989,0.239542301525391,"Sutterella","Sutterella",31,15,206,0.150485436893204,0.0728155339805825,0.000569320388349515,0.00269119150767776,15,10,74,0.202702702702703,0.135135135135135,0.00323891891891892,0.0180968753503302,0.360106896510393,0.151072805830807,0.97949075850827,0,0.752918721970553,0,-0.0522172658094988,-0.0623196011545526,FALSE,FALSE,25,0,50,"ns","ns",0.4625,0.104052968251849
"Eubacterium",0.121080763244334,0.235873469175026,"Eubacterium","Eubacterium",15,10,206,0.0728155339805825,0.0485436893203883,0.00191766990291262,0.0108229895517295,12,11,74,0.162162162162162,0.148648648648649,0.00423297297297297,0.0120525249704634,0.0370099851630055,0.00880515801257259,0.553536249593214,0,0.325790846465186,0,-0.0893466281815797,-0.10010495932826,FALSE,FALSE,26,0,50,"ns","ns",0.4625,0.104052968251849
"Haemophilus",0.120424936380588,0.219696359149243,"Haemophilus","Haemophilus",52,15,206,0.252427184466019,0.0728155339805825,0.00136135922330097,0.0107580949486416,15,4,74,0.202702702702703,0.0540540540540541,0.000322162162162162,0.00206789832443293,0.430599465133568,0.788662359284375,0.981234308084681,0,1,0,0.0497244817633167,0.0187614799265285,TRUE,TRUE,27,0,50,"ns","ns",0.4625,0.104052968251849
"unassigned_Enterobacteriaceae",0.113368829772452,0.203908502333292,"unassigned_Enterobacteriaceae","unassigned_Enterobacteriaceae",47,22,206,0.228155339805825,0.106796116504854,0.00150194174757282,0.00850475219331879,15,8,74,0.202702702702703,0.108108108108108,0.000628648648648649,0.00268890787237013,0.744997361569608,1,1,0,1,0,0.0254526371031225,-0.00131199160325375,TRUE,FALSE,28,0,50,"ns","ns",0.4625,0.104052968251849
"Acinetobacter",0.111969469749824,0.201677236416251,"Acinetobacter","Acinetobacter",47,9,206,0.228155339805825,0.0436893203883495,0.000522135922330097,0.00302262610759469,17,6,74,0.22972972972973,0.0810810810810811,0.000337837837837838,0.0012325830659388,1,0.234706625810786,1,0,0.752918721970553,0,-0.00157438992390449,-0.0373917606927316,FALSE,FALSE,29,0,50,"ns","ns",0.4625,0.104052968251849
"Finegoldia",0.111727393481496,0.206645341714037,"Finegoldia","Finegoldia",64,0,206,0.310679611650485,0,3.28155339805825e-05,7.46689274941599e-05,19,1,74,0.256756756756757,0.0135135135135135,4.37837837837838e-05,0.000203763915922477,0.458602524885288,0.264285714285714,0.981234308084681,0,NA,NA,0.0539228548937287,-0.0135135135135135,TRUE,FALSE,30,0,50,"ns","ns",0.4625,0.104052968251849
"Salmonella",0.102653249782009,0.188367306512314,"Salmonella","Salmonella",41,26,206,0.199029126213592,0.12621359223301,0.00277106796116505,0.0127857430443193,16,10,74,0.216216216216216,0.135135135135135,0.00252432432432432,0.00857303467331208,0.73915300627284,0.841109060458623,1,0,1,0,-0.017187090002624,-0.00892154290212543,FALSE,FALSE,31,0,50,"ns","ns",0.4625,0.104052968251849
"Peptoniphilus",0.0941630124749295,0.171784076123114,"Peptoniphilus","Peptoniphilus",52,2,206,0.252427184466019,0.00970873786407767,0.00015747572815534,0.00167284464512551,19,1,74,0.256756756756757,0.0135135135135135,4.21621621621622e-05,0.000140120009915867,1,1,1,0,NA,NA,-0.00432957229073733,-0.00380477564943585,FALSE,FALSE,32,0,50,"ns","ns",0.4625,0.104052968251849
"Anaerococcus",0.0887497138776176,0.159792260923112,"Anaerococcus","Anaerococcus",44,0,206,0.213592233009709,0,3.24271844660194e-05,9.71643417421249e-05,17,1,74,0.22972972972973,0.0135135135135135,7.67567567567568e-05,0.000335629068361284,0.745988146921862,0.264285714285714,1,0,NA,NA,-0.016137496720021,-0.0135135135135135,FALSE,FALSE,33,0,50,"ns","ns",0.4625,0.104052968251849
"Senegalimassilia",0.08825679477396,0.161011772511076,"Senegalimassilia","Senegalimassilia",31,25,206,0.150485436893204,0.121359223300971,0.00156330097087379,0.00753041706982821,9,9,74,0.121621621621622,0.121621621621622,0.00336540540540541,0.0137252864520038,0.698788785974948,1,1,0,1,0,0.0288638152715822,-0.000262398320650753,TRUE,FALSE,34,0,50,"ns","ns",0.4625,0.104052968251849
"Clostridioides",0.0876058648444386,0.16128879762776,"Clostridioides","Clostridioides",35,23,206,0.169902912621359,0.111650485436893,0.0013168932038835,0.00628599605458793,10,9,74,0.135135135135135,0.121621621621622,0.00122486486486486,0.00414168625682601,0.581548457025726,0.832529320153252,1,0,1,0,0.0347677774862241,-0.00997113618472842,TRUE,FALSE,35,0,50,"ns","ns",0.4625,0.104052968251849
"Negativicoccus",0.07407981593862,0.133646144753204,"Negativicoccus","Negativicoccus",37,6,206,0.179611650485437,0.029126213592233,0.000186601941747573,0.00117060547468482,10,1,74,0.135135135135135,0.0135135135135135,9.40540540540541e-05,0.000613507586490966,0.469429982692343,0.679673113524508,0.981234308084681,0,NA,NA,0.0444765153503018,0.0156127000787195,TRUE,TRUE,36,0,50,"ns","ns",0.4625,0.104052968251849
"Parabacteroides",0.0712236988656072,0.131018846257256,"Parabacteroides","Parabacteroides",30,22,206,0.145631067961165,0.106796116504854,0.00343592233009709,0.0207268746217123,11,7,74,0.148648648648649,0.0945945945945946,0.00221405405405405,0.00896808938264558,1,1,1,0,1,0,-0.00301758068748362,0.0122015219102598,FALSE,TRUE,37,0,50,"ns","ns",0.4625,0.104052968251849
"Campylobacter",0.0685988763476495,0.141199127867238,"Campylobacter","Campylobacter",16,4,206,0.0776699029126214,0.0194174757281553,0.000682330097087379,0.00594376462848228,6,1,74,0.0810810810810811,0.0135135135135135,0.000297837837837838,0.00251975334206546,1,1,1,0,NA,NA,-0.00341117816845973,0.00590396221464182,FALSE,TRUE,38,0,50,"ns","ns",0.4625,0.104052968251849
"Raoultella",0.0681375674245683,0.133083813153097,"Raoultella","Raoultella",12,5,206,0.058252427184466,0.0242718446601942,0.000313398058252427,0.00323830535428733,9,6,74,0.121621621621622,0.0810810810810811,0.000340540540540541,0.00131665401150233,0.118759225599764,0.0729272250212524,0.769608552957677,0,0.652035368277061,0,-0.0633691944371556,-0.0568092364208869,FALSE,FALSE,39,0,50,"ns","ns",0.4625,0.104052968251849
"Gordonibacter",0.0666413907369773,0.123557085089579,"Gordonibacter","Gordonibacter",16,9,206,0.0776699029126214,0.0436893203883495,0.00010368932038835,0.000513541487228541,8,4,74,0.108108108108108,0.0540540540540541,0.000176756756756757,0.00072291667249046,0.46868439604763,0.749774541854436,0.981234308084681,0,1,0,-0.0304382051954868,-0.0103647336657045,FALSE,FALSE,40,0,50,"ns","ns",0.4625,0.104052968251849
"Erysipelatoclostridium",0.0656851146538767,0.129570354493805,"Erysipelatoclostridium","Erysipelatoclostridium",27,8,206,0.131067961165049,0.0388349514563107,0.000169514563106796,0.000937697625235474,9,6,74,0.121621621621622,0.0810810810810811,0.000447567567567568,0.00196060572888564,1,0.209535860843423,1,0,0.752918721970553,0,0.00944633954342691,-0.0422461296247704,TRUE,FALSE,41,0,50,"ns","ns",0.4625,0.104052968251849
"Cutibacterium",0.062423202375971,0.126133646291005,"Cutibacterium","Cutibacterium",22,9,206,0.106796116504854,0.0436893203883495,0.00052,0.00332681170154864,5,1,74,0.0675675675675676,0.0135135135135135,3.02702702702703e-05,0.000175522491810687,0.490617154042341,0.463847197941154,0.981234308084681,0,NA,NA,0.0392285489372868,0.030175806874836,TRUE,TRUE,42,0,50,"ns","ns",0.4625,0.104052968251849
"Varibaculum",0.060586980076758,0.114103212319444,"Varibaculum","Varibaculum",22,5,206,0.106796116504854,0.0242718446601942,6.58252427184466e-05,0.000352464561157419,7,3,74,0.0945945945945946,0.0405405405405405,0.00022,0.00121622366364086,1,0.439387191105436,1,0,NA,NA,0.0122015219102598,-0.0162686958803464,TRUE,FALSE,43,0,50,"ns","ns",0.4625,0.104052968251849
"Prevotella",0.0586828334052347,0.105911991967044,"Prevotella","Prevotella",27,2,206,0.131067961165049,0.00970873786407767,4.25242718446602e-05,0.000174427109364269,9,1,74,0.121621621621622,0.0135135135135135,4.32432432432432e-05,0.000220560358018079,1,1,1,0,NA,NA,0.00944633954342691,-0.00380477564943585,TRUE,FALSE,44,0,50,"ns","ns",0.4625,0.104052968251849
"Lachnoclostridium",0.0584869298723002,0.10691329937905,"Lachnoclostridium","Lachnoclostridium",28,13,206,0.135922330097087,0.0631067961165049,0.000561941747572816,0.004122030770705,9,4,74,0.121621621621622,0.0540540540540541,0.00128486486486486,0.00905047508678726,0.843388233771716,1,1,0,1,0,0.0143007084754657,0.0090527420624508,TRUE,TRUE,45,0,50,"ns","ns",0.4625,0.104052968251849
"unassigned_Erysipelotrichaceae",0.0566173758413592,0.115327165881349,"unassigned_Erysipelotrichaceae","unassigned_Erysipelotrichaceae",5,3,206,0.0242718446601942,0.0145631067961165,4.7378640776699e-05,0.000468154573524909,8,3,74,0.108108108108108,0.0405405405405405,0.000337837837837838,0.00206043636173032,0.00680424003714763,0.190607243789767,0.462688322526039,0,NA,NA,-0.0838362634479139,-0.025977433744424,FALSE,FALSE,46,0,50,"ns","ns",0.4625,0.104052968251849
"Dialister",0.0526197181360062,0.112371010802319,"Dialister","Dialister",20,6,206,0.0970873786407767,0.029126213592233,0.000403883495145631,0.00368422880913601,4,0,74,0.0540540540540541,0,1.2972972972973e-05,7.808898559011e-05,0.336451856688961,0.346120042803811,0.97949075850827,0,NA,NA,0.0430333245867226,0.029126213592233,TRUE,TRUE,47,0,50,"ns","ns",0.4625,0.104052968251849
"Prevotella_9",0.0513288492285996,0.106501793039991,"Prevotella_9","Prevotella_9",22,11,206,0.106796116504854,0.0533980582524272,0.00469631067961165,0.0337357318563492,2,2,74,0.027027027027027,0.027027027027027,0.00248648648648649,0.0204499983878107,0.0496736349587639,0.524317593525311,0.553536249593214,0,1,0,0.0797690894778273,0.0263710312254002,TRUE,TRUE,48,0,50,"ns","ns",0.4625,0.104052968251849
"Ezakiella",0.0492544862565822,0.0932738531856567,"Ezakiella","Ezakiella",10,1,206,0.0485436893203883,0.00485436893203883,1.55339805825243e-05,0.000101690378040545,8,1,74,0.108108108108108,0.0135135135135135,3.56756756756757e-05,0.000197803563004331,0.0953816262845178,0.45942140296979,0.769608552957677,0,NA,NA,-0.0595644187877198,-0.00865914458147468,FALSE,FALSE,49,0,50,"ns","ns",0.4625,0.104052968251849
"Morganella",0.0484939838387198,0.0962026667862748,"Morganella","Morganella",19,7,206,0.0922330097087379,0.0339805825242718,0.000200582524271845,0.00166629709249989,6,2,74,0.0810810810810811,0.027027027027027,8.86486486486487e-05,0.000369954918854244,1,1,1,0,NA,NA,0.0111519286276568,0.00695355549724481,TRUE,TRUE,50,0,50,"ns","ns",0.4625,0.104052968251849
"Megamonas",0.04803668236986,0.0975069006760836,"Megamonas","Megamonas",13,9,206,0.0631067961165049,0.0436893203883495,0.00266796116504854,0.0191381306709661,5,5,74,0.0675675675675676,0.0675675675675676,0.00130972972972973,0.00644075401290256,1,0.533329946546705,1,0,1,0,-0.00446077145106272,-0.0238782471792181,FALSE,FALSE,51,0,50,"ns","ns",0.4625,0.104052968251849
"Proteus",0.044807267079141,0.0859977131087171,"Proteus","Proteus",21,8,206,0.101941747572816,0.0388349514563107,0.000430291262135922,0.00375811043758616,5,3,74,0.0675675675675676,0.0405405405405405,0.000198378378378378,0.00115294860466785,0.487229869936665,1,0.981234308084681,0,NA,NA,0.034374180005248,-0.00170558908422987,TRUE,FALSE,52,0,50,"ns","ns",0.4625,0.104052968251849
"Flavonifractor",0.0427373534374918,0.0790289045444884,"Flavonifractor","Flavonifractor",16,7,206,0.0776699029126214,0.0339805825242718,0.000981359223300971,0.0100900798467719,5,1,74,0.0675675675675676,0.0135135135135135,3.89189189189189e-05,0.000183000618065934,1,0.685539906317099,1,0,NA,NA,0.0101023353450538,0.0204670690107583,TRUE,TRUE,53,0,50,"ns","ns",0.4625,0.104052968251849
"Lawsonella",0.0402750479327355,0.0764346664718616,"Lawsonella","Lawsonella",10,0,206,0.0485436893203883,0,6.99029126213592e-06,6.270075973331e-05,7,0,74,0.0945945945945946,0,7.02702702702703e-06,2.41983657169058e-05,0.163190686723534,1,0.834719503402696,0,NA,NA,-0.0460509052742063,0,FALSE,FALSE,54,0,50,"ns","ns",0.4625,0.104052968251849
"Blautia",0.0398308522444322,0.0790883535797876,"Blautia","Blautia",14,6,206,0.0679611650485437,0.029126213592233,0.000200388349514563,0.00128103001417978,8,6,74,0.108108108108108,0.0810810810810811,0.00482702702702703,0.0386485143959371,0.313842864412392,0.0881128876050082,0.97949075850827,0,0.652035368277061,0,-0.0401469430595644,-0.0519548674888481,FALSE,FALSE,55,0,50,"ns","ns",0.4625,0.104052968251849
"Lactococcus",0.0394805025022941,0.0782096779446695,"Lactococcus","Lactococcus",13,2,206,0.0631067961165049,0.00970873786407767,8.15533980582524e-05,0.000847615602339799,8,0,74,0.108108108108108,0,1.72972972972973e-05,6.10703007723963e-05,0.207531336155306,1,0.914469157924787,0,NA,NA,-0.0450013119916033,0.00970873786407767,FALSE,TRUE,56,0,50,"ns","ns",0.4625,0.104052968251849
"Ruminiclostridium_5",0.0384196199642164,0.0850570687337175,"Ruminiclostridium_5","Ruminiclostridium_5",2,0,206,0.00970873786407767,0,3.68932038834951e-06,4.53278634226532e-05,5,1,74,0.0675675675675676,0.0135135135135135,2.43243243243243e-05,0.000138851266449906,0.0153125227121185,0.264285714285714,0.520625772212029,0,NA,NA,-0.0578588297034899,-0.0135135135135135,FALSE,FALSE,57,0,50,"ns","ns",0.4625,0.104052968251849
"Fusobacterium",0.0349262830289733,0.0671392248176201,"Fusobacterium","Fusobacterium",18,7,206,0.087378640776699,0.0339805825242718,0.00284932038834951,0.0258931584621427,5,2,74,0.0675675675675676,0.027027027027027,7.94594594594595e-05,0.00040810921145073,0.805477782892687,1,1,0,NA,NA,0.0198110732091315,0.00695355549724481,TRUE,TRUE,58,0,50,"ns","ns",0.4625,0.104052968251849
"Lachnoanaerobaculum",0.0332700960828458,0.0632026187155265,"Lachnoanaerobaculum","Lachnoanaerobaculum",7,0,206,0.0339805825242718,0,4.07766990291262e-06,2.74949891028106e-05,5,0,74,0.0675675675675676,0,1.18918918918919e-05,5.68505774160307e-05,0.311942906940725,1,0.97949075850827,0,NA,NA,-0.0335869850432957,0,FALSE,FALSE,59,0,50,"ns","ns",0.4625,0.104052968251849
"Cronobacter",0.0309258721727829,0.0616532436132796,"Cronobacter","Cronobacter",15,7,206,0.0728155339805825,0.0339805825242718,0.000157669902912621,0.00103814957696997,4,1,74,0.0540540540540541,0.0135135135135135,7.35135135135135e-05,0.000514939635862308,0.788662359284375,0.685539906317099,1,0,NA,NA,0.0187614799265285,0.0204670690107583,TRUE,TRUE,60,0,50,"ns","ns",0.4625,0.104052968251849
"Libanicoccus",0.0309147802407735,0.060295136948413,"Libanicoccus","Libanicoccus",10,7,206,0.0485436893203883,0.0339805825242718,0.00124155339805825,0.0114981465108486,5,5,74,0.0675675675675676,0.0675675675675676,0.00295891891891892,0.0205998717623065,0.551770750744036,0.311942906940725,1,0,0.887837504369755,0,-0.0190238782471792,-0.0335869850432957,FALSE,FALSE,61,0,50,"ns","ns",0.4625,0.104052968251849
"Pseudomonas",0.0283559772451292,0.057850626374003,"Pseudomonas","Pseudomonas",5,1,206,0.0242718446601942,0.00485436893203883,7.96116504854369e-06,8.77619754685834e-05,3,0,74,0.0405405405405405,0,6.48648648648649e-06,4.29217967564405e-05,0.439387191105436,1,NA,NA,NA,NA,-0.0162686958803464,0.00485436893203883,FALSE,TRUE,62,0,50,"ns","ns",0.4625,0.104052968251849
"Prevotella_7",0.0274430936486631,0.0591389474612814,"Prevotella_7","Prevotella_7",10,0,206,0.0485436893203883,0,6.79611650485437e-06,4.4088903359905e-05,4,2,74,0.0540540540540541,0.027027027027027,8.48648648648649e-05,0.000582369376836882,0.766217685682183,0.0691500256016385,1,0,NA,NA,-0.00551036473366571,-0.027027027027027,FALSE,FALSE,63,0,50,"ns","ns",0.4625,0.104052968251849
"Dermabacter",0.0267690960889848,0.0505001485633368,"Dermabacter","Dermabacter",10,3,206,0.0485436893203883,0.0145631067961165,3.35922330097087e-05,0.000235166176300855,3,2,74,0.0405405405405405,0.027027027027027,4.27027027027027e-05,0.000250486087970106,1,0.610279609386754,NA,NA,NA,NA,0.00800314877984781,-0.0124639202309105,TRUE,FALSE,64,0,50,"ns","ns",0.4625,0.104052968251849
"Peptostreptococcus",0.0256761307347595,0.063302346212102,"Peptostreptococcus","Peptostreptococcus",13,2,206,0.0631067961165049,0.00970873786407767,0.000268932038834951,0.00354104267753712,1,0,74,0.0135135135135135,0,2.7027027027027e-06,2.32495277487639e-05,0.123022418294249,1,0.769608552957677,0,NA,NA,0.0495932826029913,0.00970873786407767,TRUE,TRUE,65,0,50,"ns","ns",0.4625,0.104052968251849
