"","mean","sd","tax_id","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"Atopobium",0.204911447118933,0.370967089197315,"Atopobium","Atopobium",56,24,144,0.388888888888889,0.166666666666667,0.00110527777777778,0.005206785774748,60,19,135,0.444444444444444,0.140740740740741,0.000624888888888889,0.00188638399513843,0.395179271625307,0.619884172432273,0.688408578078782,0,0.763016193107136,0,-0.0555555555555555,0.0259259259259259,FALSE,TRUE,15,1,50,"ns","ns",0.5245,0.106480661686202
"Clostridium_sensu_stricto_1",0.195041985266437,0.364847669416649,"Clostridium_sensu_stricto_1","Clostridium_sensu_stricto_1",39,15,144,0.270833333333333,0.104166666666667,0.000260833333333333,0.000699665754365731,43,27,135,0.318518518518519,0.2,0.00259437037037037,0.0128412183017712,0.430724520040754,0.0295476553851441,0.703866898603184,0,0.218652649850066,0,-0.0476851851851852,-0.0958333333333333,FALSE,FALSE,16,1,50,"ns","ns",0.5245,0.106480661686202
"Citrobacter",0.186586362840931,0.354418056387858,"Citrobacter","Citrobacter",17,4,144,0.118055555555556,0.0277777777777778,8.75e-05,0.000374874337919748,33,17,135,0.244444444444444,0.125925925925926,0.000716148148148148,0.0021633135119586,0.00762576949341476,0.0024588844168187,0.170308852019596,0,0.0629759546425944,1,-0.126388888888889,-0.0981481481481481,FALSE,FALSE,17,1,50,"ns","responder",0.5245,0.106480661686202
"Granulicatella",0.172848189186162,0.32476394497771,"Granulicatella","Granulicatella",48,11,144,0.333333333333333,0.0763888888888889,0.00027,0.00105624218456164,34,5,135,0.251851851851852,0.037037037037037,0.000163555555555556,0.000568663616259834,0.149314755869204,0.200659576757147,0.510304944961446,0,0.667931434684302,0,0.0814814814814815,0.0393518518518519,TRUE,TRUE,18,1,50,"ns","ns",0.5245,0.106480661686202
"Peptoniphilus",0.170530638268742,0.335726420489523,"Peptoniphilus","Peptoniphilus",32,0,144,0.222222222222222,0,2.80555555555556e-05,7.61419155103895e-05,39,3,135,0.288888888888889,0.0222222222222222,0.000233481481481481,0.00206615488233308,0.217811449122952,0.111985408761613,0.597783332532221,0,NA,NA,-0.0666666666666667,-0.0222222222222222,FALSE,FALSE,19,1,50,"ns","ns",0.5245,0.106480661686202
"unassigned_Lachnospiraceae",0.169933999925109,0.303207450416597,"unassigned_Lachnospiraceae","unassigned_Lachnospiraceae",40,23,144,0.277777777777778,0.159722222222222,0.00206527777777778,0.0107998847406725,51,35,135,0.377777777777778,0.259259259259259,0.00703111111111111,0.0295775007942495,0.0964524857196909,0.0544378956749792,0.464637753006203,0,0.287743162853461,0,-0.1,-0.099537037037037,FALSE,FALSE,20,1,50,"ns","ns",0.5245,0.106480661686202
"Enterobacter",0.164204306624076,0.29459446465965,"Enterobacter","Enterobacter",54,24,144,0.375,0.166666666666667,0.00421666666666667,0.0193680631073804,48,27,135,0.355555555555556,0.2,0.00598074074074074,0.0278211425462999,0.803755821160384,0.536155642863657,0.928476552030099,0,0.763016193107136,0,0.0194444444444444,-0.0333333333333334,TRUE,FALSE,21,0,50,"ns","ns",0.5245,0.106480661686202
"Collinsella",0.160471996826202,0.299601439700459,"Collinsella","Collinsella",36,29,144,0.25,0.201388888888889,0.015975,0.0561877822371312,47,38,135,0.348148148148148,0.281481481481481,0.0249137777777778,0.0742891881997851,0.0884648223228199,0.125155337384273,0.464637753006203,0,0.578843435402264,0,-0.0981481481481482,-0.0800925925925926,FALSE,FALSE,22,0,50,"ns","ns",0.5245,0.106480661686202
"Megasphaera",0.151327823556267,0.274928949634194,"Megasphaera","Megasphaera",35,20,144,0.243055555555556,0.138888888888889,0.00786833333333333,0.0363098247892189,32,20,135,0.237037037037037,0.148148148148148,0.00985777777777778,0.0544529997894483,1,0.865403855616118,1,0,0.94779183216627,0,0.00601851851851851,-0.00925925925925924,TRUE,FALSE,23,0,50,"ns","ns",0.5245,0.106480661686202
"Eggerthella",0.143285145902521,0.261602923379872,"Eggerthella","Eggerthella",27,20,144,0.1875,0.138888888888889,0.00136611111111111,0.00557691810411589,41,28,135,0.303703703703704,0.207407407407407,0.00198133333333333,0.00651768258422092,0.0261310020523112,0.153704360226493,0.291796189584141,0,0.631895703153359,0,-0.116203703703704,-0.0685185185185185,FALSE,FALSE,24,0,50,"ns","ns",0.5245,0.106480661686202
"unassigned_Enterobacteriaceae",0.130990985040322,0.236487155443352,"unassigned_Enterobacteriaceae","unassigned_Enterobacteriaceae",28,17,144,0.194444444444444,0.118055555555556,0.00186944444444444,0.00999533204182145,34,13,135,0.251851851851852,0.0962962962962963,0.00064237037037037,0.00273718784968965,0.253739202525394,0.569494436356587,0.597783332532221,0,0.763016193107136,0,-0.0574074074074074,0.0217592592592593,FALSE,TRUE,25,0,50,"ns","ns",0.5245,0.106480661686202
"Anaerococcus",0.121759638096302,0.228845578802953,"Anaerococcus","Anaerococcus",26,0,144,0.180555555555556,0,2.30555555555556e-05,6.78261638336454e-05,35,1,135,0.259259259259259,0.00740740740740741,6.6962962962963e-05,0.000265861803608606,0.146904723188558,0.483870967741936,0.510304944961446,0,NA,NA,-0.0787037037037037,-0.00740740740740741,FALSE,FALSE,26,0,50,"ns","ns",0.5245,0.106480661686202
"Salmonella",0.120725120696971,0.226605740941207,"Salmonella","Salmonella",25,16,144,0.173611111111111,0.111111111111111,0.00185777777777778,0.0079521474818221,32,20,135,0.237037037037037,0.148148148148148,0.00363051851851852,0.0148655299627163,0.234578579528829,0.3769453248798,0.597783332532221,0,0.763016193107136,0,-0.0634259259259259,-0.037037037037037,FALSE,FALSE,27,0,50,"ns","ns",0.5245,0.106480661686202
"Haemophilus",0.118949581918979,0.215442546479034,"Haemophilus","Haemophilus",37,11,144,0.256944444444444,0.0763888888888889,0.00188888888888889,0.0128416894903509,29,8,135,0.214814814814815,0.0592592592592593,0.000238222222222222,0.00155541512751595,0.481231121560875,0.639283837468141,0.732783753285877,0,0.763016193107136,0,0.0421296296296296,0.0171296296296296,TRUE,TRUE,28,0,50,"ns","ns",0.5245,0.106480661686202
"Acinetobacter",0.118138763699026,0.220915071469844,"Acinetobacter","Acinetobacter",29,5,144,0.201388888888889,0.0347222222222222,0.000187777777777778,0.000844778652222564,35,10,135,0.259259259259259,0.0740740740740741,0.00078162962962963,0.00372450621938265,0.258405028313199,0.186637830704899,0.597783332532221,0,0.667931434684302,0,-0.0578703703703703,-0.0393518518518518,FALSE,FALSE,29,0,50,"ns","ns",0.5245,0.106480661686202
"Sutterella",0.10825778393697,0.195142824379087,"Sutterella","Sutterella",24,12,144,0.166666666666667,0.0833333333333333,0.000610833333333333,0.00280743954221935,21,13,135,0.155555555555556,0.0962962962962963,0.00198755555555556,0.0135273312867429,0.871175199665566,0.834443882579003,0.941431264154725,0,0.94779183216627,0,0.0111111111111111,-0.012962962962963,TRUE,FALSE,30,0,50,"ns","ns",0.5245,0.106480661686202
"Finegoldia",0.103386393637244,0.185468836817534,"Finegoldia","Finegoldia",40,0,144,0.277777777777778,0,2.88888888888889e-05,6.71405072057674e-05,43,1,135,0.318518518518519,0.00740740740740741,4.32592592592593e-05,0.000162079903040434,0.512864987641376,0.483870967741936,0.763598981599382,0,NA,NA,-0.0407407407407407,-0.00740740740740741,FALSE,FALSE,31,0,50,"ns","ns",0.5245,0.106480661686202
"Clostridioides",0.102381213408545,0.202294986586266,"Clostridioides","Clostridioides",18,11,144,0.125,0.0763888888888889,0.000904444444444444,0.00527041960057477,27,21,135,0.2,0.155555555555556,0.00171614814814815,0.00630875226980494,0.104023377538702,0.0406834785691406,0.464637753006203,0,0.250881451176367,0,-0.075,-0.0791666666666667,FALSE,FALSE,32,0,50,"ns","ns",0.5245,0.106480661686202
"Eubacterium",0.0882562993879106,0.175387199851049,"Eubacterium","Eubacterium",7,5,144,0.0486111111111111,0.0347222222222222,0.00137722222222222,0.0100932310242911,20,16,135,0.148148148148148,0.118518518518519,0.00377748148148148,0.0121966000717914,0.00746969845424806,0.0111667934234243,0.170308852019596,0,0.103292839166675,0,-0.099537037037037,-0.0837962962962963,FALSE,FALSE,33,0,50,"ns","ns",0.5245,0.106480661686202
"Parabacteroides",0.0818200179500193,0.159185490376456,"Parabacteroides","Parabacteroides",23,18,144,0.159722222222222,0.125,0.0044775,0.0244980358710339,18,11,135,0.133333333333333,0.0814814814814815,0.00168059259259259,0.00755296203268022,0.612786831247937,0.246691766347624,0.809824687743139,0,0.667931434684302,0,0.0263888888888889,0.0435185185185185,TRUE,TRUE,34,0,50,"ns","ns",0.5245,0.106480661686202
"Tyzzerella_3",0.0792305904430267,0.141413761497133,"Tyzzerella_3","Tyzzerella_3",18,6,144,0.125,0.0416666666666667,0.000535555555555556,0.00424901564540941,23,8,135,0.17037037037037,0.0592592592592593,0.00130459259259259,0.0124889137562237,0.313094967328907,0.588500262002315,0.681310224831654,0,0.763016193107136,0,-0.0453703703703704,-0.0175925925925926,FALSE,FALSE,35,0,50,"ns","ns",0.5245,0.106480661686202
"Senegalimassilia",0.0773288492427984,0.147345208208203,"Senegalimassilia","Senegalimassilia",20,16,144,0.138888888888889,0.111111111111111,0.000951666666666667,0.00355028886838114,20,18,135,0.148148148148148,0.133333333333333,0.00321511111111111,0.0132118724235183,0.865403855616118,0.588131546718674,0.941431264154725,0,0.763016193107136,0,-0.00925925925925924,-0.0222222222222222,FALSE,FALSE,36,0,50,"ns","ns",0.5245,0.106480661686202
"Cutibacterium",0.0770364208367608,0.142042697258645,"Cutibacterium","Cutibacterium",12,6,144,0.0833333333333333,0.0416666666666667,0.000501388888888889,0.00337336308112223,15,4,135,0.111111111111111,0.0296296296296296,0.000275259259259259,0.00220782895645015,0.544105501160094,0.750721808817909,0.7756397569729,0,NA,NA,-0.0277777777777778,0.012037037037037,FALSE,TRUE,37,0,50,"ns","ns",0.5245,0.106480661686202
"Negativicoccus",0.07692768889447,0.140086325852695,"Negativicoccus","Negativicoccus",21,5,144,0.145833333333333,0.0347222222222222,0.00018,0.00110275433931004,26,2,135,0.192592592592593,0.0148148148148148,0.000144296296296296,0.00100314843229952,0.338348558306874,0.448908110942216,0.684311033928651,0,NA,NA,-0.0467592592592593,0.0199074074074074,FALSE,TRUE,38,0,50,"ns","ns",0.5245,0.106480661686202
"Lachnoclostridium",0.0751278975877396,0.13884655259977,"Lachnoclostridium","Lachnoclostridium",16,7,144,0.111111111111111,0.0486111111111111,0.000390833333333333,0.00312357234521696,20,10,135,0.148148148148148,0.0740740740740741,0.00114340740740741,0.00775375096160378,0.3769453248798,0.456067334964722,0.688408578078782,0,0.763016193107136,0,-0.037037037037037,-0.025462962962963,FALSE,FALSE,39,0,50,"ns","ns",0.5245,0.106480661686202
"Raoultella",0.0678432900906769,0.13793694964678,"Raoultella","Raoultella",6,1,144,0.0416666666666667,0.00694444444444444,1.72222222222222e-05,0.000152894883422714,15,10,135,0.111111111111111,0.0740740740740741,0.000646518518518518,0.00409341431740158,0.0393640111025778,0.00431133534478377,0.329673592984089,0,0.0629759546425944,1,-0.0694444444444444,-0.0671296296296296,FALSE,FALSE,40,0,50,"ns","responder",0.5245,0.106480661686202
"Erysipelatoclostridium",0.0618907203034194,0.112221381924242,"Erysipelatoclostridium","Erysipelatoclostridium",17,5,144,0.118055555555556,0.0347222222222222,0.000117777777777778,0.000655575809940881,19,9,135,0.140740740740741,0.0666666666666667,0.00037837037037037,0.00172519010737316,0.596307207981535,0.277156327132461,0.809824687743139,0,0.683652273593403,0,-0.0226851851851852,-0.0319444444444444,FALSE,FALSE,41,0,50,"ns","ns",0.5245,0.106480661686202
"Morganella",0.060099787070532,0.124499295451473,"Morganella","Morganella",9,5,144,0.0625,0.0347222222222222,0.000204722222222222,0.00189480258744199,16,4,135,0.118518518518519,0.0296296296296296,0.000136296296296296,0.000702342286689864,0.141149445544678,1,0.510304944961446,0,NA,NA,-0.0560185185185185,0.00509259259259259,FALSE,TRUE,42,0,50,"ns","ns",0.5245,0.106480661686202
"Prevotella_9",0.0600552332016919,0.109634115027,"Prevotella_9","Prevotella_9",14,7,144,0.0972222222222222,0.0486111111111111,0.00329416666666667,0.0175351746199189,9,5,135,0.0666666666666667,0.037037037037037,0.00498074074074074,0.0405131782066334,0.390558507661208,0.770899100865264,0.688408578078782,0,NA,NA,0.0305555555555556,0.0115740740740741,TRUE,TRUE,43,0,50,"ns","ns",0.5245,0.106480661686202
"Lactococcus",0.0594740242553498,0.117289926408351,"Lactococcus","Lactococcus",5,0,144,0.0347222222222222,0,4.16666666666667e-06,2.57882718504937e-05,16,2,135,0.118518518518519,0.0148148148148148,0.000129481481481481,0.00104590981498044,0.0111667934234243,0.233232768623811,0.187043789842358,0,NA,NA,-0.0837962962962963,-0.0148148148148148,FALSE,FALSE,44,0,50,"ns","ns",0.5245,0.106480661686202
"Proteus",0.0586743338428131,0.109801530846822,"Proteus","Proteus",13,4,144,0.0902777777777778,0.0277777777777778,0.000508055555555556,0.00445845990496323,13,7,135,0.0962962962962963,0.0518518518518519,0.000223407407407407,0.00104718967402164,1,0.365297934061776,1,0,0.763016193107136,0,-0.00601851851851852,-0.0240740740740741,FALSE,FALSE,45,0,50,"ns","ns",0.5245,0.106480661686202
"Fusobacterium",0.0580284719728258,0.109981809611125,"Fusobacterium","Fusobacterium",13,5,144,0.0902777777777778,0.0347222222222222,0.00396833333333333,0.0309213505797907,10,4,135,0.0740740740740741,0.0296296296296296,0.000158518518518519,0.000988125406355062,0.66827011924555,1,0.829149962767626,0,NA,NA,0.0162037037037037,0.00509259259259259,TRUE,TRUE,46,0,50,"ns","ns",0.5245,0.106480661686202
"Prevotella",0.0544449393733094,0.100996514320109,"Prevotella","Prevotella",23,2,144,0.159722222222222,0.0138888888888889,5.61111111111111e-05,0.000204197597676023,13,1,135,0.0962962962962963,0.00740740740740741,2.87407407407407e-05,0.000167770408281585,0.15232983431685,1,0.510304944961446,0,NA,NA,0.0634259259259259,0.00648148148148148,TRUE,TRUE,47,0,50,"ns","ns",0.5245,0.106480661686202
"Dialister",0.0518945764289506,0.100676914302208,"Dialister","Dialister",14,4,144,0.0972222222222222,0.0277777777777778,0.000467777777777778,0.00430408432542183,10,2,135,0.0740740740740741,0.0148148148148148,0.000124444444444444,0.000999781070562314,0.528298304568862,0.685090349109838,0.769477965350299,0,NA,NA,0.0231481481481482,0.012962962962963,TRUE,TRUE,48,0,50,"ns","ns",0.5245,0.106480661686202
"Prevotella_7",0.050537244047014,0.107778849878523,"Prevotella_7","Prevotella_7",4,0,144,0.0277777777777778,0,3.61111111111111e-06,2.49926174025636e-05,10,2,135,0.0740740740740741,0.0148148148148148,5.3037037037037e-05,0.000433901553718713,0.100485612000381,0.233232768623811,0.464637753006203,0,NA,NA,-0.0462962962962963,-0.0148148148148148,FALSE,FALSE,49,0,50,"ns","ns",0.5245,0.106480661686202
"Gordonibacter",0.0502368780083241,0.0966446736245498,"Gordonibacter","Gordonibacter",8,5,144,0.0555555555555556,0.0347222222222222,9.66666666666667e-05,0.000545886076385548,16,8,135,0.118518518518519,0.0592592592592593,0.000152,0.00060878739273431,0.0860459887303935,0.400715440971231,0.464637753006203,0,0.763016193107136,0,-0.062962962962963,-0.024537037037037,FALSE,FALSE,50,0,50,"ns","ns",0.5245,0.106480661686202
"Varibaculum",0.045668175424358,0.086367843804145,"Varibaculum","Varibaculum",14,3,144,0.0972222222222222,0.0208333333333333,5.94444444444444e-05,0.000326438243718359,15,5,135,0.111111111111111,0.037037037037037,0.00015762962962963,0.000941662714443048,0.844761734536306,0.489340515213747,0.941431264154725,0,NA,NA,-0.0138888888888889,-0.0162037037037037,FALSE,FALSE,51,0,50,"ns","ns",0.5245,0.106480661686202
"Megamonas",0.0452050521969689,0.0957661958592268,"Megamonas","Megamonas",8,6,144,0.0555555555555556,0.0416666666666667,0.00318194444444444,0.0222519708336791,10,8,135,0.0740740740740741,0.0592592592592593,0.00139496296296296,0.0073196401993453,0.628520653173779,0.588500262002315,0.809824687743139,0,0.763016193107136,0,-0.0185185185185185,-0.0175925925925926,FALSE,FALSE,52,0,50,"ns","ns",0.5245,0.106480661686202
"Kocuria",0.0438995417495875,0.0861277812313138,"Kocuria","Kocuria",12,2,144,0.0833333333333333,0.0138888888888889,4.08333333333333e-05,0.000308226372173921,7,0,135,0.0518518518518519,0,8.88888888888889e-06,4.46991045799438e-05,0.347262315724987,0.49872360176375,0.684311033928651,0,NA,NA,0.0314814814814815,0.0138888888888889,TRUE,TRUE,53,0,50,"ns","ns",0.5245,0.106480661686202
"Ezakiella",0.0396619575728162,0.0786293794163904,"Ezakiella","Ezakiella",7,1,144,0.0486111111111111,0.00694444444444444,1.91666666666667e-05,0.000118919964858547,11,1,135,0.0814814814814815,0.00740740740740741,2.28148148148148e-05,0.000148989891732912,0.331933231809764,1,0.684311033928651,0,NA,NA,-0.0328703703703704,-0.000462962962962964,FALSE,FALSE,54,0,50,"ns","ns",0.5245,0.106480661686202
"Flavonifractor",0.0395099465362378,0.0729088756933832,"Flavonifractor","Flavonifractor",10,5,144,0.0694444444444444,0.0347222222222222,0.000440277777777778,0.00413491765072099,11,3,135,0.0814814814814815,0.0222222222222222,0.00104918518518519,0.0117341414767674,0.821385093771169,0.723741590197601,0.932759343774039,0,NA,NA,-0.012037037037037,0.0125,FALSE,TRUE,55,0,50,"ns","ns",0.5245,0.106480661686202
"Weissella",0.0371793817827681,0.0746382489471536,"Weissella","Weissella",5,0,144,0.0347222222222222,0,1.02777777777778e-05,7.18579060616065e-05,8,2,135,0.0592592592592593,0.0148148148148148,8.47407407407407e-05,0.000729572385112574,0.400715440971231,0.233232768623811,0.688408578078782,0,NA,NA,-0.024537037037037,-0.0148148148148148,FALSE,FALSE,56,0,50,"ns","ns",0.5245,0.106480661686202
"Cronobacter",0.0370651612796322,0.0732067651816164,"Cronobacter","Cronobacter",10,4,144,0.0694444444444444,0.0277777777777778,0.000168888888888889,0.00117947428796036,9,4,135,0.0666666666666667,0.0296296296296296,0.000100740740740741,0.000555866447008537,1,1,1,0,NA,NA,0.00277777777777778,-0.00185185185185185,TRUE,FALSE,57,0,50,"ns","ns",0.5245,0.106480661686202
"Libanicoccus",0.0370117094572953,0.0705819632049127,"Libanicoccus","Libanicoccus",7,4,144,0.0486111111111111,0.0277777777777778,0.0008875,0.010123683752828,8,8,135,0.0592592592592593,0.0592592592592593,0.00256977777777778,0.0179935679829271,0.793245978517487,0.243945083941244,0.928476552030099,0,0.667931434684302,0,-0.0106481481481481,-0.0314814814814815,FALSE,FALSE,58,0,50,"ns","ns",0.5245,0.106480661686202
"Blautia",0.0335446393496268,0.0686558379911226,"Blautia","Blautia",10,5,144,0.0694444444444444,0.0347222222222222,0.000267222222222222,0.00152238791287403,12,7,135,0.0888888888888889,0.0518518518518519,0.00266666666666667,0.0286262390854807,0.658116300286804,0.562442458575636,0.829149962767626,0,0.763016193107136,0,-0.0194444444444444,-0.0171296296296296,FALSE,FALSE,59,0,50,"ns","ns",0.5245,0.106480661686202
"unassigned_Erysipelotrichaceae",0.0322524490234541,0.0808722286696493,"unassigned_Erysipelotrichaceae","unassigned_Erysipelotrichaceae",3,2,144,0.0208333333333333,0.0138888888888889,5.80555555555556e-05,0.000549366167235648,10,4,135,0.0740740740740741,0.0296296296296296,0.000195555555555556,0.00153308325886332,0.0459341223491063,0.434701660526119,0.341954021932236,0,NA,NA,-0.0532407407407407,-0.0157407407407407,FALSE,FALSE,60,0,50,"ns","ns",0.5245,0.106480661686202
"Campylobacter",0.0308772721145071,0.0579419184472491,"Campylobacter","Campylobacter",11,3,144,0.0763888888888889,0.0208333333333333,0.000963611111111111,0.00709712820982747,10,2,135,0.0740740740740741,0.0148148148148148,0.000176,0.00186797807523328,1,1,1,0,NA,NA,0.00231481481481483,0.00601851851851852,TRUE,TRUE,61,0,50,"ns","ns",0.5245,0.106480661686202
"Lawsonella",0.0300460978210778,0.0578028584056598,"Lawsonella","Lawsonella",7,0,144,0.0486111111111111,0,3.33333333333333e-06,1.60419031708416e-05,10,0,135,0.0740740740740741,0,1.0962962962963e-05,7.76412922343005e-05,0.456067334964722,1,0.727535986729438,0,NA,NA,-0.025462962962963,0,FALSE,FALSE,62,0,50,"ns","ns",0.5245,0.106480661686202
"Dermabacter",0.0292095966254233,0.0569334052946815,"Dermabacter","Dermabacter",6,3,144,0.0416666666666667,0.0208333333333333,4.33333333333333e-05,0.000278959104203791,7,2,135,0.0518518518518519,0.0148148148148148,2.84444444444444e-05,0.000188813525107927,0.780092555886722,1,0.928476552030099,0,NA,NA,-0.0101851851851852,0.00601851851851852,FALSE,TRUE,63,0,50,"ns","ns",0.5245,0.106480661686202
"Lachnoanaerobaculum",0.027137978509788,0.0631983610036349,"Lachnoanaerobaculum","Lachnoanaerobaculum",5,0,144,0.0347222222222222,0,4.72222222222222e-06,3.11985396028223e-05,6,0,135,0.0444444444444444,0,6.81481481481482e-06,4.24730265914567e-05,0.763849842430349,1,NA,NA,NA,NA,-0.00972222222222222,0,FALSE,FALSE,64,0,50,"ns","ns",0.5245,0.106480661686202
