"","mean","sd","tax_id","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"Senegalimassilia",0.105268231851352,0.193895553806722,"Senegalimassilia","Senegalimassilia",115,111,129,0.891472868217054,0.86046511627907,0.00664744186046512,0.00747015690504868,142,135,156,0.91025641025641,0.865384615384615,0.00693230769230769,0.00883684324355515,0.690343897951291,1,1,0,1,0,-0.0187835420393559,-0.00491949910554568,FALSE,FALSE,12,1,50,"ns","ns",0.484,0.0986986025301987
"Butyricicoccus",0.104651868808057,0.191202001279781,"Butyricicoccus","Butyricicoccus",117,86,129,0.906976744186046,0.666666666666667,0.00337643410852713,0.00499901893475885,144,115,156,0.923076923076923,0.737179487179487,0.00343871794871795,0.0033834006023619,0.671993053684358,0.24006715248023,1,0,0.969663255227376,0,-0.0161001788908767,-0.0705128205128206,FALSE,FALSE,13,1,50,"ns","ns",0.484,0.0986986025301987
"Bifidobacterium",0.104500434437231,0.185553340766073,"Bifidobacterium","Bifidobacterium",128,127,129,0.992248062015504,0.984496124031008,0.102184186046512,0.129430679749683,156,156,156,1,1,0.100803333333333,0.106420877016431,0.452631578947368,0.204002965159377,NA,NA,NA,NA,-0.00775193798449614,-0.0155038759689923,FALSE,FALSE,14,1,50,"ns","ns",0.484,0.0986986025301987
"Lactobacillus",0.103807867652068,0.18544205553583,"Lactobacillus","Lactobacillus",116,82,129,0.89922480620155,0.635658914728682,0.0221702325581395,0.0433333636702339,143,102,156,0.916666666666667,0.653846153846154,0.0306130769230769,0.0637570425773765,0.681424845645419,0.803838128854428,1,0,1,0,-0.0174418604651162,-0.0181872391174717,FALSE,FALSE,15,1,50,"ns","ns",0.484,0.0986986025301987
"Klebsiella",0.100125361422585,0.195252982674971,"Klebsiella","Klebsiella",109,72,129,0.844961240310077,0.558139534883721,0.0152,0.0449684319828922,129,93,156,0.826923076923077,0.596153846153846,0.0122910256410256,0.0293369200217172,0.749547175025422,0.547983449068636,1,0,1,0,0.0180381633870006,-0.0380143112701252,TRUE,FALSE,16,1,50,"ns","ns",0.484,0.0986986025301987
"Streptococcus",0.0995306433976083,0.18082755008841,"Streptococcus","Streptococcus",122,88,129,0.945736434108527,0.682170542635659,0.0160651162790698,0.0351486838550775,154,105,156,0.987179487179487,0.673076923076923,0.0167376923076923,0.051787928296282,0.0837776879284106,0.899233257842924,1,0,1,0,-0.0414430530709601,0.00909361955873578,FALSE,TRUE,17,1,50,"ns","ns",0.484,0.0986986025301987
"Alistipes",0.0984888225419402,0.188284294931525,"Alistipes","Alistipes",92,31,129,0.713178294573643,0.24031007751938,0.00239410852713178,0.00732539265291492,111,59,156,0.711538461538462,0.378205128205128,0.00340846153846154,0.00754506736145104,1,0.014965384713059,1,0,0.256549452223868,0,0.00163983303518189,-0.137895050685748,TRUE,FALSE,18,1,50,"ns","ns",0.484,0.0986986025301987
"Olsenella",0.0983635394178099,0.178631438764917,"Olsenella","Olsenella",110,95,129,0.852713178294574,0.736434108527132,0.0148629457364341,0.0324943109540708,133,117,156,0.852564102564103,0.75,0.01512,0.0279716025582629,1,0.89164334657198,1,0,1,0,0.000149075730471071,-0.0135658914728682,TRUE,FALSE,19,1,50,"ns","ns",0.484,0.0986986025301987
"Faecalibacterium",0.097342630485979,0.176775570920814,"Faecalibacterium","Faecalibacterium",123,122,129,0.953488372093023,0.945736434108527,0.0468648062015504,0.0430505546403872,151,149,156,0.967948717948718,0.955128205128205,0.0468194871794872,0.0436083658117061,0.552877431940529,0.786837044015806,NA,NA,1,0,-0.0144603458556947,-0.00939177101967803,FALSE,FALSE,20,1,50,"ns","ns",0.484,0.0986986025301987
"Turicibacter",0.0973286200223427,0.189358223599642,"Turicibacter","Turicibacter",88,53,129,0.682170542635659,0.410852713178295,0.00369612403100775,0.0077535113325832,109,57,156,0.698717948717949,0.365384615384615,0.00291307692307692,0.00822075066153973,0.797460937866706,0.464468030465297,1,0,1,0,-0.0165474060822898,0.0454680977936792,FALSE,TRUE,21,0,50,"ns","ns",0.484,0.0986986025301987
"Marvinbryantia",0.0965037117536033,0.176850170795475,"Marvinbryantia","Marvinbryantia",107,21,129,0.829457364341085,0.162790697674419,0.000571472868217054,0.000663385140744983,132,42,156,0.846153846153846,0.269230769230769,0.000747948717948718,0.000892837967417864,0.747690808689517,0.0325166652849005,1,0,0.325166652849005,0,-0.0166964818127608,-0.106440071556351,FALSE,FALSE,22,0,50,"ns","ns",0.484,0.0986986025301987
"Slackia",0.0959032815069277,0.172827161911021,"Slackia","Slackia",108,88,129,0.837209302325581,0.682170542635659,0.00294201550387597,0.00344946720973077,127,105,156,0.814102564102564,0.673076923076923,0.00335538461538462,0.0039905021730419,0.641694788324195,0.899233257842924,1,0,1,0,0.0231067382230173,0.00909361955873578,TRUE,TRUE,23,0,50,"ns","ns",0.484,0.0986986025301987
"Dialister",0.0952697065806969,0.170678722693746,"Dialister","Dialister",119,113,129,0.922480620155039,0.875968992248062,0.0522831007751938,0.0491744099131863,136,126,156,0.871794871794872,0.807692307692308,0.0434664102564103,0.0457416616755126,0.180080998062074,0.145663659004722,1,0,0.794529049116666,0,0.0506857483601669,0.0682766845557543,TRUE,TRUE,24,0,50,"ns","ns",0.484,0.0986986025301987
"Clostridium_sensu_stricto_1",0.0949030964984378,0.172880796606028,"Clostridium_sensu_stricto_1","Clostridium_sensu_stricto_1",100,73,129,0.775193798449612,0.565891472868217,0.00936434108527132,0.0198822334260453,128,92,156,0.82051282051282,0.58974358974359,0.00727282051282051,0.0145897551238541,0.373839631777072,0.718513027292795,1,0,1,0,-0.045319022063208,-0.0238521168753727,FALSE,FALSE,25,0,50,"ns","ns",0.484,0.0986986025301987
"Alloprevotella",0.0938170043997321,0.178425480219904,"Alloprevotella","Alloprevotella",91,85,129,0.705426356589147,0.65891472868217,0.0173950387596899,0.0270040793250538,96,78,156,0.615384615384615,0.5,0.0116074358974359,0.0232142286976786,0.132828290548988,0.00816267851041759,1,0,0.195904284250022,0,0.0900417412045319,0.15891472868217,TRUE,TRUE,26,0,50,"ns","ns",0.484,0.0986986025301987
"Succinivibrio",0.0936160513778368,0.181340085412967,"Succinivibrio","Succinivibrio",68,62,129,0.527131782945736,0.48062015503876,0.0191460465116279,0.055069641966142,70,49,156,0.448717948717949,0.314102564102564,0.00862384615384615,0.0231866020396245,0.192887393102604,0.0049856182493546,1,0,0.149568547480638,0,0.0784138342277877,0.166517590936196,TRUE,TRUE,27,0,50,"ns","ns",0.484,0.0986986025301987
"Ruminococcus_1",0.0932265039204244,0.16889849334999,"Ruminococcus_1","Ruminococcus_1",111,77,129,0.86046511627907,0.596899224806202,0.00288527131782946,0.00403513128610756,132,94,156,0.846153846153846,0.602564102564103,0.00255589743589744,0.00315766571026761,0.866885927053946,1,1,0,1,0,0.0143112701252236,-0.00566487775790103,TRUE,FALSE,28,0,50,"ns","ns",0.484,0.0986986025301987
"Catenibacterium",0.0903949266082797,0.168822414125364,"Catenibacterium","Catenibacterium",102,92,129,0.790697674418605,0.713178294573643,0.00889271317829457,0.0137941491079516,128,118,156,0.82051282051282,0.756410256410256,0.0121258974358974,0.0206979939458625,0.549160212743481,0.420733740213871,1,0,1,0,-0.0298151460942159,-0.0432319618366129,FALSE,FALSE,29,0,50,"ns","ns",0.484,0.0986986025301987
"Coprococcus_3",0.0903672489931343,0.161216168284422,"Coprococcus_3","Coprococcus_3",113,74,129,0.875968992248062,0.573643410852713,0.00230418604651163,0.00338712790799466,139,100,156,0.891025641025641,0.641025641025641,0.00284461538461538,0.00349285415866412,0.713463580413617,0.272871928966331,1,0,0.969663255227376,0,-0.0150566487775791,-0.0673822301729279,FALSE,FALSE,30,0,50,"ns","ns",0.484,0.0986986025301987
"Coprococcus_1",0.0889005705585136,0.16695962969575,"Coprococcus_1","Coprococcus_1",110,36,129,0.852713178294574,0.27906976744186,0.000943565891472868,0.00116411567727504,135,49,156,0.865384615384615,0.314102564102564,0.000972051282051282,0.00126532245944875,0.864231069997952,0.603052485634784,1,0,1,0,-0.0126714370900418,-0.0350327966607036,FALSE,FALSE,31,0,50,"ns","ns",0.484,0.0986986025301987
"Lachnoclostridium",0.0884906917754346,0.158129478573151,"Lachnoclostridium","Lachnoclostridium",112,62,129,0.868217054263566,0.48062015503876,0.00190976744186047,0.00344237664655456,139,84,156,0.891025641025641,0.538461538461538,0.00218846153846154,0.00353115537225811,0.585531706977631,0.343298896957252,1,0,1,0,-0.0228085867620752,-0.0578413834227787,FALSE,FALSE,32,0,50,"ns","ns",0.484,0.0986986025301987
"Christensenellaceae_R-7_group",0.0879086163305842,0.159168689070949,"Christensenellaceae_R-7_group","Christensenellaceae_R-7_group",113,89,129,0.875968992248062,0.689922480620155,0.00751627906976744,0.012339512188353,139,112,156,0.891025641025641,0.717948717948718,0.00764820512820513,0.00998371599880264,0.713463580413617,0.695540725470908,1,0,1,0,-0.0150566487775791,-0.0280262373285629,FALSE,FALSE,33,0,50,"ns","ns",0.484,0.0986986025301987
"Ruminococcus_2",0.0876649232071851,0.161961220707213,"Ruminococcus_2","Ruminococcus_2",107,87,129,0.829457364341085,0.674418604651163,0.0193382945736434,0.0307706251999175,128,112,156,0.82051282051282,0.717948717948718,0.0178074358974359,0.025401612264599,0.876770619575657,0.439391744742085,1,0,1,0,0.00894454382826482,-0.0435301132975552,TRUE,FALSE,34,0,50,"ns","ns",0.484,0.0986986025301987
"Anaerostipes",0.0862196522833889,0.158097779401685,"Anaerostipes","Anaerostipes",110,55,129,0.852713178294574,0.426356589147287,0.00247007751937984,0.0129391479926305,134,70,156,0.858974358974359,0.448717948717949,0.00222769230769231,0.00417573850469032,1,0.720521337734817,1,0,1,0,-0.00626118067978532,-0.0223613595706619,FALSE,FALSE,35,0,50,"ns","ns",0.484,0.0986986025301987
"Megasphaera",0.0857649442338599,0.166388813634075,"Megasphaera","Megasphaera",86,78,129,0.666666666666667,0.604651162790698,0.0447206201550388,0.0775883981315016,104,89,156,0.666666666666667,0.57051282051282,0.0473992307692308,0.0778092235641928,1,0.629128352592936,1,0,1,0,0,0.0341383422778772,FALSE,TRUE,36,0,50,"ns","ns",0.484,0.0986986025301987
"Intestinibacter",0.0851742217339001,0.154733985274938,"Intestinibacter","Intestinibacter",103,60,129,0.798449612403101,0.465116279069767,0.00232651162790698,0.00427377114121028,129,64,156,0.826923076923077,0.41025641025641,0.00203871794871795,0.00386152681118262,0.545011696583285,0.401075594252178,1,0,1,0,-0.0284734645199761,0.0548598688133572,FALSE,TRUE,37,0,50,"ns","ns",0.484,0.0986986025301987
"Bilophila",0.0827285526351259,0.183160706463198,"Bilophila","Bilophila",82,19,129,0.635658914728682,0.147286821705426,0.000630697674418605,0.00188046876887059,103,36,156,0.66025641025641,0.230769230769231,0.000665384615384615,0.00110034445317489,0.709014939647832,0.0967840939426424,1,0,0.673802007534124,0,-0.0245974955277281,-0.0834824090638044,FALSE,FALSE,38,0,50,"ns","ns",0.484,0.0986986025301987
"unassigned_Ruminococcaceae",0.0823445964138152,0.147090298995018,"unassigned_Ruminococcaceae","unassigned_Ruminococcaceae",116,111,129,0.89922480620155,0.86046511627907,0.0197962790697674,0.021206898312731,138,122,156,0.884615384615385,0.782051282051282,0.0202382051282051,0.0244182160846703,0.848757742947757,0.0927821533071665,1,0,0.673802007534124,0,0.0146094215861658,0.0784138342277877,TRUE,TRUE,39,0,50,"ns","ns",0.484,0.0986986025301987
"Weissella",0.0823068316494154,0.154384798932158,"Weissella","Weissella",95,26,129,0.736434108527132,0.201550387596899,0.00175038759689922,0.00637183995246624,125,39,156,0.801282051282051,0.25,0.00177461538461538,0.00654829023581018,0.204654703332849,0.395132407739919,1,0,1,0,-0.0648479427549196,-0.0484496124031008,FALSE,FALSE,40,0,50,"ns","ns",0.484,0.0986986025301987
"Ruminococcaceae_UCG-014",0.0820496725722461,0.152058294503807,"Ruminococcaceae_UCG-014","Ruminococcaceae_UCG-014",89,63,129,0.689922480620155,0.488372093023256,0.00446139534883721,0.00852450298626206,100,75,156,0.641025641025641,0.480769230769231,0.00890461538461538,0.0241049530818237,0.450162273377448,0.905820148089852,1,0,1,0,0.048896839594514,0.00760286225402501,TRUE,TRUE,41,0,50,"ns","ns",0.484,0.0986986025301987
"Enterobacter",0.0812948267407303,0.172430228497338,"Enterobacter","Enterobacter",75,30,129,0.581395348837209,0.232558139534884,0.00086077519379845,0.00161725153250193,91,35,156,0.583333333333333,0.224358974358974,0.00135717948717949,0.00394891537495351,1,0.888014082578865,1,0,1,0,-0.00193798449612403,0.00819916517590935,FALSE,TRUE,42,0,50,"ns","ns",0.484,0.0986986025301987
"Roseburia",0.0811560091127623,0.147457299972101,"Roseburia","Roseburia",116,93,129,0.89922480620155,0.720930232558139,0.00625364341085271,0.0117319377087973,141,116,156,0.903846153846154,0.743589743589744,0.00810820512820513,0.0157895757971652,1,0.688150262798688,1,0,1,0,-0.00462134764460342,-0.0226595110316041,FALSE,FALSE,43,0,50,"ns","ns",0.484,0.0986986025301987
"Enterococcus",0.0806503904338844,0.143710816131594,"Enterococcus","Enterococcus",74,43,129,0.573643410852713,0.333333333333333,0.0264976744186047,0.0832838246460525,96,55,156,0.615384615384615,0.352564102564103,0.0215533333333333,0.0632264868684037,0.544348027639168,0.80239801805742,1,0,1,0,-0.0417412045319022,-0.0192307692307693,FALSE,FALSE,44,0,50,"ns","ns",0.484,0.0986986025301987
"Ruminococcaceae_UCG-013",0.0806229465791102,0.155099404539184,"Ruminococcaceae_UCG-013","Ruminococcaceae_UCG-013",99,59,129,0.767441860465116,0.457364341085271,0.0030337984496124,0.00650439361049976,127,92,156,0.814102564102564,0.58974358974359,0.0038574358974359,0.00646337361942287,0.379032631436965,0.0318068446385699,1,0,0.325166652849005,0,-0.0466607036374478,-0.132379248658318,FALSE,FALSE,45,0,50,"ns","ns",0.484,0.0986986025301987
"unassigned_Muribaculaceae",0.0803761541114354,0.151177572043605,"unassigned_Muribaculaceae","unassigned_Muribaculaceae",92,74,129,0.713178294573643,0.573643410852713,0.0072462015503876,0.0130302460161084,94,79,156,0.602564102564103,0.506410256410256,0.00517307692307692,0.0118619640769051,0.0608620863401484,0.283708523178829,1,0,0.969663255227376,0,0.110614192009541,0.0672331544424568,TRUE,TRUE,46,0,50,"ns","ns",0.484,0.0986986025301987
"Fusicatenibacter",0.0802349848975599,0.143671379067173,"Fusicatenibacter","Fusicatenibacter",106,39,129,0.821705426356589,0.302325581395349,0.00132372093023256,0.0020678397052266,133,77,156,0.852564102564103,0.493589743589744,0.00184,0.00302547293023965,0.51985808533145,0.00111400384702278,1,0,0.0903975635145724,1,-0.0308586762075134,-0.191264162194395,FALSE,FALSE,47,0,50,"ns","responder",0.484,0.0986986025301987
"unassigned_Prevotellaceae",0.0791255460408909,0.160157285215329,"unassigned_Prevotellaceae","unassigned_Prevotellaceae",78,64,129,0.604651162790698,0.496124031007752,0.00442573643410853,0.00882903561898129,72,48,156,0.461538461538462,0.307692307692308,0.00245076923076923,0.00556572802396277,0.0174819640290673,0.00150662605857621,1,0,0.0903975635145724,1,0.143112701252236,0.188431723315444,TRUE,TRUE,48,0,50,"ns","nonresponder",0.484,0.0986986025301987
"Haemophilus",0.0767332800027873,0.147272708495498,"Haemophilus","Haemophilus",77,28,129,0.596899224806202,0.217054263565891,0.00125023255813953,0.00359968498298729,91,37,156,0.583333333333333,0.237179487179487,0.00157974358974359,0.00564616089365645,0.903764877494214,0.776953668607491,1,0,1,0,0.0135658914728681,-0.0201252236135957,TRUE,FALSE,49,0,50,"ns","ns",0.484,0.0986986025301987
"Ruminococcaceae_UCG-005",0.0763848396749266,0.136742336618635,"Ruminococcaceae_UCG-005","Ruminococcaceae_UCG-005",115,95,129,0.891472868217054,0.736434108527132,0.00546976744186047,0.00673081399065107,131,103,156,0.83974358974359,0.66025641025641,0.00555333333333333,0.00832703404064007,0.22889955613865,0.196428932456591,1,0,0.942858875791635,0,0.0517292784734645,0.0761776982707215,TRUE,TRUE,50,0,50,"ns","ns",0.484,0.0986986025301987
"Ruminococcaceae_UCG-008",0.0746489497706803,0.13535596657667,"Ruminococcaceae_UCG-008","Ruminococcaceae_UCG-008",60,20,129,0.465116279069767,0.155038759689922,0.000689922480620155,0.00184023117438918,86,29,156,0.551282051282051,0.185897435897436,0.000587179487179487,0.00116636728286773,0.155033318601233,0.53094090295266,1,0,1,0,-0.0861657722122839,-0.0308586762075134,FALSE,FALSE,51,0,50,"ns","ns",0.484,0.0986986025301987
"Lachnospiraceae_FCS020_group",0.0745156052597986,0.133154122881149,"Lachnospiraceae_FCS020_group","Lachnospiraceae_FCS020_group",107,17,129,0.829457364341085,0.131782945736434,0.000449612403100775,0.00049294460119263,129,26,156,0.826923076923077,0.166666666666667,0.000547948717948718,0.00061217614790423,1,0.506516943596692,1,0,1,0,0.00253428741800843,-0.0348837209302325,TRUE,FALSE,52,0,50,"ns","ns",0.484,0.0986986025301987
"Family_XIII_AD3011_group",0.074182492845709,0.135822285259957,"Family_XIII_AD3011_group","Family_XIII_AD3011_group",108,55,129,0.837209302325581,0.426356589147287,0.00172682170542636,0.00269711013879211,125,72,156,0.801282051282051,0.461538461538462,0.00142153846153846,0.00183014688423252,0.446422649481545,0.632127326087232,1,0,1,0,0.0359272510435301,-0.0351818723911748,TRUE,FALSE,53,0,50,"ns","ns",0.484,0.0986986025301987
"Holdemanella",0.0741549544369389,0.132051879098101,"Holdemanella","Holdemanella",102,91,129,0.790697674418605,0.705426356589147,0.00818573643410853,0.0144644458919531,128,110,156,0.82051282051282,0.705128205128205,0.0103492307692308,0.0168082163294818,0.549160212743481,1,1,0,1,0,-0.0298151460942159,0.000298151460942142,FALSE,TRUE,54,0,50,"ns","ns",0.484,0.0986986025301987
"Ruminococcaceae_UCG-002",0.0734471888713849,0.129998186283747,"Ruminococcaceae_UCG-002","Ruminococcaceae_UCG-002",118,108,129,0.914728682170543,0.837209302325581,0.0251051162790698,0.030335813846742,137,120,156,0.878205128205128,0.769230769230769,0.0223030769230769,0.0275719468608452,0.339610047396926,0.181165487593721,1,0,0.942858875791635,0,0.0365235539654144,0.0679785330948122,TRUE,TRUE,55,0,50,"ns","ns",0.484,0.0986986025301987
"Lachnospira",0.0730283629065522,0.132947497344303,"Lachnospira","Lachnospira",108,59,129,0.837209302325581,0.457364341085271,0.00230139534883721,0.00466302757474055,121,71,156,0.775641025641026,0.455128205128205,0.00264076923076923,0.004850532865767,0.231304893715908,1,1,0,1,0,0.0615682766845558,0.00223613595706618,TRUE,TRUE,56,0,50,"ns","ns",0.484,0.0986986025301987
"Lachnospiraceae_NK4A136_group",0.0729537164029696,0.130352741438637,"Lachnospiraceae_NK4A136_group","Lachnospiraceae_NK4A136_group",116,87,129,0.89922480620155,0.674418604651163,0.00574542635658915,0.00950663838849529,141,98,156,0.903846153846154,0.628205128205128,0.00527333333333333,0.00975237548122926,1,0.455363580601474,1,0,1,0,-0.00462134764460342,0.0462134764460346,FALSE,TRUE,57,0,50,"ns","ns",0.484,0.0986986025301987
"Romboutsia",0.0720301869774753,0.132732690436677,"Romboutsia","Romboutsia",99,76,129,0.767441860465116,0.589147286821705,0.00665891472868217,0.0128980706672736,112,90,156,0.717948717948718,0.576923076923077,0.00658358974358974,0.0123242923999569,0.415598693981719,0.90405306132889,1,0,1,0,0.0494931425163984,0.0122242098986286,TRUE,TRUE,58,0,50,"ns","ns",0.484,0.0986986025301987
"Rothia",0.0713093328311924,0.13298843681308,"Rothia","Rothia",60,5,129,0.465116279069767,0.0387596899224806,0.000175193798449612,0.000523215868414979,83,6,156,0.532051282051282,0.0384615384615385,0.000176666666666667,0.000371360764223014,0.285148257478615,1,1,0,NA,NA,-0.0669350029815146,0.000298151460942156,FALSE,TRUE,59,0,50,"ns","ns",0.484,0.0986986025301987
"Lachnospiraceae_ND3007_group",0.0703147215196194,0.133005609112115,"Lachnospiraceae_ND3007_group","Lachnospiraceae_ND3007_group",97,13,129,0.751937984496124,0.10077519379845,0.000427906976744186,0.000873936563074844,113,23,156,0.724358974358974,0.147435897435897,0.000518205128205128,0.000840636845515379,0.68541997310742,0.283986097544806,1,0,0.969663255227376,0,0.0275790101371497,-0.0466607036374478,TRUE,FALSE,60,0,50,"ns","ns",0.484,0.0986986025301987
"Prevotella_2",0.0698613536343966,0.124066536686665,"Prevotella_2","Prevotella_2",86,70,129,0.666666666666667,0.542635658914729,0.0088337984496124,0.0162823926755348,91,64,156,0.583333333333333,0.41025641025641,0.00734666666666667,0.0206169340148346,0.177332462478976,0.03180684463857,1,0,0.325166652849005,0,0.0833333333333333,0.132379248658318,TRUE,TRUE,61,0,50,"ns","ns",0.484,0.0986986025301987
"Veillonella",0.069820978019828,0.128146714532792,"Veillonella","Veillonella",83,26,129,0.643410852713178,0.201550387596899,0.00349612403100775,0.0233274958575604,94,33,156,0.602564102564103,0.211538461538462,0.00727025641025641,0.0493375354059547,0.539988694687462,0.883862698134798,1,0,1,0,0.0408467501490758,-0.00998807394156231,TRUE,FALSE,62,0,50,"ns","ns",0.484,0.0986986025301987
"Intestinimonas",0.0694587131956945,0.128219498390706,"Intestinimonas","Intestinimonas",105,62,129,0.813953488372093,0.48062015503876,0.00175937984496124,0.00266953640402282,125,79,156,0.801282051282051,0.506410256410256,0.00209564102564103,0.00266910476219956,0.880367127969339,0.721381584594364,1,0,1,0,0.0126714370900417,-0.0257901013714967,TRUE,FALSE,63,0,50,"ns","ns",0.484,0.0986986025301987
"Ruminiclostridium_9",0.0689727806779367,0.152808932393198,"Ruminiclostridium_9","Ruminiclostridium_9",91,6,129,0.705426356589147,0.0465116279069767,0.00025953488372093,0.000338936435009198,99,2,156,0.634615384615385,0.0128205128205128,0.000206410256410256,0.000288569215083881,0.255891930399059,0.146613101230617,1,0,NA,NA,0.0708109719737627,0.0336911150864639,TRUE,TRUE,64,0,50,"ns","ns",0.484,0.0986986025301987
"Solobacterium",0.0688230998714552,0.133966054633553,"Solobacterium","Solobacterium",65,37,129,0.503875968992248,0.286821705426357,0.00112899224806202,0.00213882701679026,69,25,156,0.442307692307692,0.16025641025641,0.000864358974358974,0.00253791104841381,0.340544447278031,0.0138272077605945,1,0,0.256549452223868,0,0.0615682766845558,0.126565295169946,TRUE,TRUE,65,0,50,"ns","ns",0.484,0.0986986025301987
