"","mean","sd","tax_id","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"Bifidobacterium",0.108842245242107,0.19651463876409,"Bifidobacterium","Bifidobacterium",93,93,93,1,1,0.0992967741935484,0.107593057206524,61,61,61,1,1,0.105091147540984,0.106381618495214,1,1,NA,NA,NA,NA,0,0,FALSE,FALSE,11,1,50,"ns","ns",0.4825,0.108333333333333
"Senegalimassilia",0.108483614230506,0.206632117692466,"Senegalimassilia","Senegalimassilia",85,82,93,0.913978494623656,0.881720430107527,0.00725763440860215,0.00951846802135647,55,51,61,0.901639344262295,0.836065573770492,0.00624655737704918,0.00780662344534987,0.782655879506036,0.475222715457072,1,0,0.997072565701347,0,0.0123391503613608,0.045654856337035,TRUE,TRUE,12,1,50,"ns","ns",0.4825,0.108333333333333
"Bacteroides",0.106674693314606,0.193564422747523,"Bacteroides","Bacteroides",88,68,93,0.946236559139785,0.731182795698925,0.0259191397849462,0.0479015882385305,57,44,61,0.934426229508197,0.721311475409836,0.0258288524590164,0.0359753687077868,0.740702924088466,1,1,0,1,0,0.0118103296315882,0.00987132028908866,TRUE,TRUE,13,1,50,"ns","ns",0.4825,0.108333333333333
"Prevotella_9",0.105793918587818,0.197513317542714,"Prevotella_9","Prevotella_9",87,84,93,0.935483870967742,0.903225806451613,0.073821935483871,0.0947415667493747,55,50,61,0.901639344262295,0.819672131147541,0.0631593442622951,0.0955239506418652,0.542419020022599,0.147391620786325,1,0,0.982005299861757,0,0.0338445267054468,0.0835536753040719,TRUE,TRUE,14,1,50,"ns","ns",0.4825,0.108333333333333
"Klebsiella",0.103300793360194,0.186237131921524,"Klebsiella","Klebsiella",76,54,93,0.817204301075269,0.580645161290323,0.0106064516129032,0.0297595753185702,51,38,61,0.836065573770492,0.622950819672131,0.015032131147541,0.0291745129130864,0.830958540456648,0.618690396180849,1,0,0.997072565701347,0,-0.018861272695223,-0.0423056583818086,FALSE,FALSE,15,1,50,"ns","ns",0.4825,0.108333333333333
"Slackia",0.10278141774128,0.193728729206015,"Slackia","Slackia",78,64,93,0.838709677419355,0.688172043010753,0.00337677419354839,0.00378855173696686,47,39,61,0.770491803278688,0.639344262295082,0.00328262295081967,0.00436444952681677,0.300314878031177,0.600373443836008,1,0,0.997072565701347,0,0.0682178741406664,0.0488277807156707,TRUE,TRUE,16,1,50,"ns","ns",0.4825,0.108333333333333
"Clostridium_sensu_stricto_1",0.101529524131494,0.188398735621824,"Clostridium_sensu_stricto_1","Clostridium_sensu_stricto_1",79,58,93,0.849462365591398,0.623655913978495,0.00749290322580645,0.0155546007859443,48,33,61,0.786885245901639,0.540983606557377,0.00663737704918033,0.0129091324136106,0.387246997718144,0.320025748211437,1,0,0.997072565701347,0,0.0625771196897585,0.0826723074211175,TRUE,TRUE,17,1,50,"ns","ns",0.4825,0.108333333333333
"Roseburia",0.101008006819118,0.182955812124722,"Roseburia","Roseburia",84,68,93,0.903225806451613,0.731182795698925,0.0101565591397849,0.0191326351337767,55,46,61,0.901639344262295,0.754098360655738,0.00508,0.00816289164450932,1,0.851587857935817,1,0,0.997072565701347,0,0.00158646218931779,-0.0229155649568129,TRUE,FALSE,18,1,50,"ns","ns",0.4825,0.108333333333333
"Lactobacillus",0.0998246974934158,0.182646508259172,"Lactobacillus","Lactobacillus",85,60,93,0.913978494623656,0.645161290322581,0.0343582795698925,0.0694493930017556,56,41,61,0.918032786885246,0.672131147540984,0.0257731147540984,0.0550999125087322,1,0.862465889224716,1,0,0.997072565701347,0,-0.00405429226159004,-0.0269698572184029,FALSE,FALSE,19,1,50,"ns","ns",0.4825,0.108333333333333
"Christensenellaceae_R-7_group",0.099071096545744,0.179361185415542,"Christensenellaceae_R-7_group","Christensenellaceae_R-7_group",85,64,93,0.913978494623656,0.688172043010753,0.00655225806451613,0.00807191428847612,52,46,61,0.852459016393443,0.754098360655738,0.00928393442622951,0.0123604718462644,0.294786140602831,0.466308842517416,1,0,0.997072565701347,0,0.0615194782302133,-0.0659263176449849,TRUE,FALSE,20,1,50,"ns","ns",0.4825,0.108333333333333
"Anaerostipes",0.0982396643641858,0.182418570928339,"Anaerostipes","Anaerostipes",79,41,93,0.849462365591398,0.440860215053763,0.00172043010752688,0.00246380049039588,53,29,61,0.868852459016393,0.475409836065574,0.00305836065573771,0.00587649135123101,0.816890002675021,0.741526365460281,1,0,0.997072565701347,0,-0.0193900934249955,-0.0345496210118103,FALSE,FALSE,21,0,50,"ns","ns",0.4825,0.108333333333333
"Ruminococcaceae_UCG-013",0.0980150776988901,0.176261081221599,"Ruminococcaceae_UCG-013","Ruminococcaceae_UCG-013",77,58,93,0.827956989247312,0.623655913978495,0.00341376344086021,0.00420731658619541,48,33,61,0.786885245901639,0.540983606557377,0.00464,0.0089158734849705,0.53440716933327,0.320025748211437,1,0,0.997072565701347,0,0.0410717433456725,0.0826723074211175,TRUE,TRUE,22,0,50,"ns","ns",0.4825,0.108333333333333
"Ruminiclostridium_5",0.097740913900667,0.185775736161842,"Ruminiclostridium_5","Ruminiclostridium_5",76,16,93,0.817204301075269,0.172043010752688,0.000546236559139785,0.000612265774165206,47,10,61,0.770491803278688,0.163934426229508,0.000548196721311475,0.000833253679253246,0.539782812680357,1,1,0,1,0,0.0467124977965804,0.00810858452318,TRUE,TRUE,23,0,50,"ns","ns",0.4825,0.108333333333333
"Dorea",0.0966642134204064,0.175664617263764,"Dorea","Dorea",88,85,93,0.946236559139785,0.913978494623656,0.0109221505376344,0.00894236495436706,58,55,61,0.950819672131147,0.901639344262295,0.0125645901639344,0.0131576859127749,1,0.782655879506036,1,0,0.997072565701347,0,-0.00458311299136249,0.0123391503613608,FALSE,TRUE,24,0,50,"ns","ns",0.4825,0.108333333333333
"Fusicatenibacter",0.0957974727413679,0.173713421774141,"Fusicatenibacter","Fusicatenibacter",82,51,93,0.881720430107527,0.548387096774194,0.00158537634408602,0.00199270657056949,49,25,61,0.80327868852459,0.409836065573771,0.00221770491803279,0.00414235053781571,0.247505413414451,0.101933917867139,1,0,0.936852115511209,0,0.0784417415829367,0.138551031200423,TRUE,TRUE,25,0,50,"ns","ns",0.4825,0.108333333333333
"Subdoligranulum",0.095415584141148,0.171204218728597,"Subdoligranulum","Subdoligranulum",89,88,93,0.956989247311828,0.946236559139785,0.0194094623655914,0.0224637047529909,60,59,61,0.983606557377049,0.967213114754098,0.0201514754098361,0.020150369544673,0.648707152305455,0.703937167857649,NA,NA,0.997072565701347,0,-0.0266173100652212,-0.0209765556143133,FALSE,FALSE,26,0,50,"ns","ns",0.4825,0.108333333333333
"Coprococcus_3",0.0941939375014634,0.1791424249109,"Coprococcus_3","Coprococcus_3",82,57,93,0.881720430107527,0.612903225806452,0.00274623655913978,0.00316317119152754,56,42,61,0.918032786885246,0.688524590163934,0.00297245901639344,0.00396420343227476,0.593278340600812,0.391659552951042,1,0,0.997072565701347,0,-0.036312356777719,-0.0756213643574828,FALSE,FALSE,27,0,50,"ns","ns",0.4825,0.108333333333333
"unassigned_Lachnospiraceae",0.0940081157602936,0.166391599870656,"unassigned_Lachnospiraceae","unassigned_Lachnospiraceae",91,91,93,0.978494623655914,0.978494623655914,0.0245578494623656,0.0218364516671522,60,58,61,0.983606557377049,0.950819672131147,0.0237285245901639,0.0192347548148367,1,0.385237516534546,NA,NA,NA,NA,-0.00511193372113516,0.0276749515247665,FALSE,TRUE,28,0,50,"ns","ns",0.4825,0.108333333333333
"Ruminococcaceae_NK4A214_group",0.0936983269748407,0.170008672786804,"Ruminococcaceae_NK4A214_group","Ruminococcaceae_NK4A214_group",73,57,93,0.78494623655914,0.612903225806452,0.00291010752688172,0.00345884452138209,53,41,61,0.868852459016393,0.672131147540984,0.00358491803278689,0.00448499224189252,0.207255919161378,0.496475102153602,1,0,0.997072565701347,0,-0.0839062224572537,-0.059227921734532,FALSE,FALSE,29,0,50,"ns","ns",0.4825,0.108333333333333
"Faecalibacterium",0.0928180961907172,0.166260536125055,"Faecalibacterium","Faecalibacterium",89,88,93,0.956989247311828,0.946236559139785,0.0483939784946237,0.042946712764313,60,59,61,0.983606557377049,0.967213114754098,0.0445659016393443,0.0453081407467079,0.648707152305455,0.703937167857649,NA,NA,0.997072565701347,0,-0.0266173100652212,-0.0209765556143133,FALSE,FALSE,30,0,50,"ns","ns",0.4825,0.108333333333333
"Parabacteroides",0.0924180347420792,0.174613109544286,"Parabacteroides","Parabacteroides",80,41,93,0.860215053763441,0.440860215053763,0.00372602150537634,0.00683093461359313,52,34,61,0.852459016393443,0.557377049180328,0.00567934426229508,0.0128228535395276,1,0.188153163502581,1,0,0.982005299861757,0,0.0077560373699983,-0.116516834126564,TRUE,FALSE,31,0,50,"ns","ns",0.4825,0.108333333333333
"Ruminococcus_2",0.0912462385831748,0.166866878681265,"Ruminococcus_2","Ruminococcus_2",74,63,93,0.795698924731183,0.67741935483871,0.0167483870967742,0.0266977345273341,52,47,61,0.852459016393443,0.770491803278688,0.0189986885245902,0.0235024628124664,0.40211356764027,0.274075353800562,1,0,0.997072565701347,0,-0.0567600916622598,-0.0930724484399789,FALSE,FALSE,32,0,50,"ns","ns",0.4825,0.108333333333333
"UBA1819",0.0902008204964154,0.166448979539731,"UBA1819","UBA1819",63,9,93,0.67741935483871,0.0967741935483871,0.000409032258064516,0.000761283333697447,41,12,61,0.672131147540984,0.19672131147541,0.0010616393442623,0.00265136517057903,1,0.0945672825363714,1,0,0.936852115511209,0,0.00528820729772606,-0.0999471179270227,TRUE,FALSE,33,0,50,"ns","ns",0.4825,0.108333333333333
"Lachnospiraceae_NK4A136_group",0.08975548224324,0.161274674551717,"Lachnospiraceae_NK4A136_group","Lachnospiraceae_NK4A136_group",83,59,93,0.89247311827957,0.634408602150538,0.00445333333333333,0.00695604918684846,56,37,61,0.918032786885246,0.60655737704918,0.00657573770491803,0.0129848224810117,0.782655879506036,0.736963519830174,1,0,0.997072565701347,0,-0.025559668605676,0.0278512251013573,FALSE,TRUE,34,0,50,"ns","ns",0.4825,0.108333333333333
"Dialister",0.0893798369584621,0.1676240515652,"Dialister","Dialister",79,74,93,0.849462365591398,0.795698924731183,0.0420860215053763,0.0430968066793359,55,50,61,0.901639344262295,0.819672131147541,0.044824262295082,0.0497778640381116,0.463887757553966,0.835956930127784,1,0,0.997072565701347,0,-0.0521769786708972,-0.0239732064163583,FALSE,FALSE,35,0,50,"ns","ns",0.4825,0.108333333333333
"Catenibacterium",0.0882804296539023,0.159482571234318,"Catenibacterium","Catenibacterium",77,73,93,0.827956989247312,0.78494623655914,0.0112043010752688,0.0179910030291622,49,43,61,0.80327868852459,0.704918032786885,0.0130249180327869,0.0244762624204862,0.831193429006268,0.339395404242902,1,0,0.997072565701347,0,0.0246783007227217,0.0800282037722545,TRUE,TRUE,36,0,50,"ns","ns",0.4825,0.108333333333333
"Enterococcus",0.0882356581110792,0.177054592742385,"Enterococcus","Enterococcus",58,30,93,0.623655913978495,0.32258064516129,0.019512688172043,0.0602447850014348,36,25,61,0.590163934426229,0.409836065573771,0.0253672131147541,0.0687416615096248,0.736502162214928,0.304270037514748,1,0,0.997072565701347,0,0.0334919795522651,-0.0872554204124802,TRUE,FALSE,37,0,50,"ns","ns",0.4825,0.108333333333333
"Ruminiclostridium_9",0.0880736666245918,0.178058476521343,"Ruminiclostridium_9","Ruminiclostridium_9",57,0,93,0.612903225806452,0,0.000169032258064516,0.000224819079513559,40,2,61,0.655737704918033,0.0327868852459016,0.000265573770491803,0.000362806305486201,0.613088353156672,0.155334861217214,1,0,NA,NA,-0.0428344791115811,-0.0327868852459016,FALSE,FALSE,38,0,50,"ns","ns",0.4825,0.108333333333333
"unassigned_Ruminococcaceae",0.0879913463644319,0.157798361286603,"unassigned_Ruminococcaceae","unassigned_Ruminococcaceae",82,73,93,0.881720430107527,0.78494623655914,0.0175668817204301,0.0195748442149665,54,47,61,0.885245901639344,0.770491803278688,0.024303606557377,0.0304094506161482,1,0.84481272790771,1,0,0.997072565701347,0,-0.00352547153181737,0.0144544332804513,FALSE,TRUE,39,0,50,"ns","ns",0.4825,0.108333333333333
"Ruminococcus_1",0.0878921503004613,0.164119463009854,"Ruminococcus_1","Ruminococcus_1",78,56,93,0.838709677419355,0.602150537634409,0.00231870967741935,0.00291005125676002,52,37,61,0.852459016393443,0.60655737704918,0.00295475409836066,0.00352537828067541,1,1,1,0,1,0,-0.0137493389740877,-0.00440683941477171,FALSE,FALSE,40,0,50,"ns","ns",0.4825,0.108333333333333
"Marvinbryantia",0.0873833289067721,0.159628281058251,"Marvinbryantia","Marvinbryantia",79,25,93,0.849462365591398,0.268817204301075,0.000813333333333333,0.00104267771223624,51,17,61,0.836065573770492,0.278688524590164,0.000653770491803279,0.000612965915132933,0.824084668641757,1,1,0,1,0,0.013396791820906,-0.00987132028908866,TRUE,FALSE,41,0,50,"ns","ns",0.4825,0.108333333333333
"Holdemanella",0.0870133102871851,0.161137289677283,"Holdemanella","Holdemanella",76,67,93,0.817204301075269,0.720430107526882,0.0119733333333333,0.0190671092479291,50,41,61,0.819672131147541,0.672131147540984,0.0080872131147541,0.0127146791978337,1,0.590282824207418,1,0,0.997072565701347,0,-0.00246783007227214,0.0482989599858982,FALSE,TRUE,42,0,50,"ns","ns",0.4825,0.108333333333333
"Ruminococcaceae_UCG-003",0.0860005864082791,0.161640761514624,"Ruminococcaceae_UCG-003","Ruminococcaceae_UCG-003",67,28,93,0.720430107526882,0.301075268817204,0.000787956989247312,0.00100138660294851,44,21,61,0.721311475409836,0.344262295081967,0.000904918032786885,0.00102801203454502,1,0.599139484425898,1,0,0.997072565701347,0,-0.000881367882954343,-0.0431870262647629,FALSE,FALSE,43,0,50,"ns","ns",0.4825,0.108333333333333
"Coprococcus_1",0.0847183219193187,0.151907080080015,"Coprococcus_1","Coprococcus_1",80,27,93,0.860215053763441,0.290322580645161,0.000841720430107527,0.000954311296918306,53,21,61,0.868852459016393,0.344262295081967,0.00118098360655738,0.00163012648273892,1,0.483388891781379,1,0,0.997072565701347,0,-0.00863740525295253,-0.0539397144368059,FALSE,FALSE,44,0,50,"ns","ns",0.4825,0.108333333333333
"Enterobacter",0.083257840765348,0.151120294393247,"Enterobacter","Enterobacter",54,18,93,0.580645161290323,0.193548387096774,0.00117720430107527,0.00355526014629132,35,17,61,0.573770491803279,0.278688524590164,0.00166032786885246,0.00455274055458655,1,0.241863777846405,1,0,0.997072565701347,0,0.00687466948704396,-0.0851401374933897,TRUE,FALSE,45,0,50,"ns","ns",0.4825,0.108333333333333
"Oscillibacter",0.0817892772209753,0.163435706284035,"Oscillibacter","Oscillibacter",57,14,93,0.612903225806452,0.150537634408602,0.000411182795698925,0.000684673596404767,35,11,61,0.573770491803279,0.180327868852459,0.000624262295081967,0.00104558190977783,0.737091979584263,0.659164045493404,1,0,0.997072565701347,0,0.039132734003173,-0.0297902344438569,TRUE,FALSE,46,0,50,"ns","ns",0.4825,0.108333333333333
"Bilophila",0.0797994126356822,0.147266074935002,"Bilophila","Bilophila",59,16,93,0.634408602150538,0.172043010752688,0.000544516129032258,0.000999060989704868,42,19,61,0.688524590163934,0.311475409836066,0.00084655737704918,0.00124032641570126,0.603186398651499,0.0507973725454895,1,0,0.936852115511209,0,-0.0541159880133968,-0.139432399083377,FALSE,FALSE,47,0,50,"ns","ns",0.4825,0.108333333333333
"Veillonella",0.0791633427770435,0.144645491442125,"Veillonella","Veillonella",59,21,93,0.634408602150538,0.225806451612903,0.0101281720430108,0.0629251476816121,34,12,61,0.557377049180328,0.19672131147541,0.00315016393442623,0.0136133261294223,0.400357957700806,0.69390250990939,1,0,0.997072565701347,0,0.0770315529702098,0.0290851401374934,TRUE,TRUE,48,0,50,"ns","ns",0.4825,0.108333333333333
"Flavonifractor",0.0777437563862686,0.146627490031444,"Flavonifractor","Flavonifractor",40,7,93,0.43010752688172,0.0752688172043011,0.000326451612903226,0.00102564152263806,34,3,61,0.557377049180328,0.0491803278688525,0.000285901639344262,0.000579601521303445,0.139589711870021,0.740702924088466,1,0,0.997072565701347,0,-0.127269522298607,0.0260884893354486,FALSE,TRUE,49,0,50,"ns","ns",0.4825,0.108333333333333
"Ruminococcaceae_UCG-008",0.0768805558075157,0.142736966139362,"Ruminococcaceae_UCG-008","Ruminococcaceae_UCG-008",48,19,93,0.516129032258065,0.204301075268817,0.000631827956989247,0.00129918448185989,38,10,61,0.622950819672131,0.163934426229508,0.000538360655737705,0.000953577789743918,0.245560989229301,0.674072321701256,1,0,0.997072565701347,0,-0.106821787414067,0.040366649039309,FALSE,TRUE,50,0,50,"ns","ns",0.4825,0.108333333333333
"unassigned_Eggerthellaceae",0.0749157072950827,0.141623598188349,"unassigned_Eggerthellaceae","unassigned_Eggerthellaceae",63,38,93,0.67741935483871,0.408602150537634,0.00175698924731183,0.00306285025856715,38,24,61,0.622950819672131,0.39344262295082,0.00184590163934426,0.00298223930240861,0.493761842015366,0.868264904952058,1,0,0.997072565701347,0,0.0544685351665785,0.0151595275868148,TRUE,TRUE,51,0,50,"ns","ns",0.4825,0.108333333333333
"Megasphaera",0.0742697604855033,0.135680912594706,"Megasphaera","Megasphaera",61,54,93,0.655913978494624,0.580645161290323,0.0497255913978495,0.0763666618797582,41,33,61,0.672131147540984,0.540983606557377,0.0441318032786885,0.0814382456733976,0.863386689722907,0.739802152882983,1,0,0.997072565701347,0,-0.0162171690463599,0.0396615547329455,FALSE,TRUE,52,0,50,"ns","ns",0.4825,0.108333333333333
"Alistipes",0.0734824118672922,0.13374129717198,"Alistipes","Alistipes",62,36,93,0.666666666666667,0.387096774193548,0.00359569892473118,0.00795850207091235,47,22,61,0.770491803278688,0.360655737704918,0.00320065573770492,0.00704538616610248,0.205612237347794,0.865119350563026,1,0,0.997072565701347,0,-0.103825136612022,0.0264410364886303,FALSE,TRUE,53,0,50,"ns","ns",0.4825,0.108333333333333
"Megamonas",0.0727759835127338,0.142215098955724,"Megamonas","Megamonas",28,23,93,0.301075268817204,0.247311827956989,0.0218455913978495,0.0730689995745886,14,9,61,0.229508196721311,0.147540983606557,0.00496,0.02098770560749,0.360269419175054,0.158492475708312,1,0,0.982005299861757,0,0.0715670720958928,0.0997708443504319,TRUE,TRUE,54,0,50,"ns","ns",0.4825,0.108333333333333
"Asteroleplasma",0.0717853603938228,0.136685841536805,"Asteroleplasma","Asteroleplasma",33,7,93,0.354838709677419,0.0752688172043011,0.000288602150537634,0.00086412256502572,32,13,61,0.524590163934426,0.213114754098361,0.000725901639344262,0.00134372290924528,0.0456452031503031,0.0252595114993233,1,0,0.936852115511209,0,-0.169751454257007,-0.13784593689406,FALSE,FALSE,55,0,50,"ns","ns",0.4825,0.108333333333333
"Romboutsia",0.071485303575818,0.133887427966051,"Romboutsia","Romboutsia",68,57,93,0.731182795698925,0.612903225806452,0.00663268817204301,0.0125067257679344,43,32,61,0.704918032786885,0.524590163934426,0.00650754098360656,0.012290895364149,0.71802660171992,0.318430685222941,1,0,0.997072565701347,0,0.0262647629120395,0.0883130618720254,TRUE,TRUE,56,0,50,"ns","ns",0.4825,0.108333333333333
"Weissella",0.0710937613040554,0.127498063002238,"Weissella","Weissella",74,24,93,0.795698924731183,0.258064516129032,0.00229032258064516,0.00822233628753078,49,15,61,0.80327868852459,0.245901639344262,0.00104262295081967,0.00246198693581651,1,1,1,0,1,0,-0.00757976379340741,0.01216287678477,FALSE,TRUE,57,0,50,"ns","ns",0.4825,0.108333333333333
"Intestinibacter",0.0707639594151135,0.128096784978176,"Intestinibacter","Intestinibacter",77,36,93,0.827956989247312,0.387096774193548,0.00184774193548387,0.00338018398297575,51,27,61,0.836065573770492,0.442622950819672,0.00235803278688525,0.0045574754779637,1,0.507468755003721,1,0,0.997072565701347,0,-0.00810858452317997,-0.0555261766261237,FALSE,FALSE,58,0,50,"ns","ns",0.4825,0.108333333333333
"Alloprevotella",0.0698122776292818,0.126530042881507,"Alloprevotella","Alloprevotella",55,45,93,0.591397849462366,0.483870967741935,0.00950795698924731,0.0173008215788291,39,32,61,0.639344262295082,0.524590163934426,0.0150826229508197,0.0301912860442457,0.61381697149788,0.741910975381845,1,0,0.997072565701347,0,-0.0479464128327164,-0.0407191961924908,FALSE,FALSE,59,0,50,"ns","ns",0.4825,0.108333333333333
"Turicibacter",0.0692827931232265,0.123965738386031,"Turicibacter","Turicibacter",65,35,93,0.698924731182796,0.376344086021505,0.00312258064516129,0.00973199618729998,43,21,61,0.704918032786885,0.344262295081967,0.00264590163934426,0.00539218118422381,1,0.733944294528652,1,0,0.997072565701347,0,-0.00599330160408951,0.0320817909395382,FALSE,TRUE,60,0,50,"ns","ns",0.4825,0.108333333333333
"Ruminococcaceae_UCG-010",0.0689701562916207,0.125546862411243,"Ruminococcaceae_UCG-010","Ruminococcaceae_UCG-010",65,37,93,0.698924731182796,0.397849462365591,0.00194236559139785,0.00338891524194159,43,27,61,0.704918032786885,0.442622950819672,0.00251540983606557,0.00441649090484383,1,0.618415361619041,1,0,0.997072565701347,0,-0.00599330160408951,-0.0447734884540807,FALSE,FALSE,61,0,50,"ns","ns",0.4825,0.108333333333333
"Actinomyces",0.0683510493056329,0.128931512827079,"Actinomyces","Actinomyces",44,3,93,0.473118279569892,0.032258064516129,0.000136774193548387,0.000246599311021652,35,2,61,0.573770491803279,0.0327868852459016,0.000182295081967213,0.000278426492050253,0.250745348700337,1,1,0,NA,NA,-0.100652212233386,-0.00052882072977261,FALSE,FALSE,62,0,50,"ns","ns",0.4825,0.108333333333333
"Libanicoccus",0.0677107334053051,0.120358061239364,"Libanicoccus","Libanicoccus",57,50,93,0.612903225806452,0.537634408602151,0.00848731182795699,0.0150485289718605,39,33,61,0.639344262295082,0.540983606557377,0.00794032786885246,0.0143245497855038,0.865119350563026,1,1,0,1,0,-0.0264410364886304,-0.00334919795522659,FALSE,FALSE,63,0,50,"ns","ns",0.4825,0.108333333333333
"Lachnospiraceae_ND3007_group",0.0671010213520298,0.125720860049421,"Lachnospiraceae_ND3007_group","Lachnospiraceae_ND3007_group",70,15,93,0.752688172043011,0.161290322580645,0.000489462365591398,0.000660734712256969,41,8,61,0.672131147540984,0.131147540983607,0.00056327868852459,0.00107207698932411,0.358601342909565,0.651773931494098,1,0,0.997072565701347,0,0.0805570245020272,0.0301427815970386,TRUE,TRUE,64,0,50,"ns","ns",0.4825,0.108333333333333
"Intestinimonas",0.0670311605745852,0.120811638249496,"Intestinimonas","Intestinimonas",76,51,93,0.817204301075269,0.548387096774194,0.00207139784946237,0.00248593853827529,47,27,61,0.770491803278688,0.442622950819672,0.00209967213114754,0.00294359981837042,0.539782812680357,0.248924022730056,1,0,0.997072565701347,0,0.0467124977965804,0.105764145954521,TRUE,TRUE,65,0,50,"ns","ns",0.4825,0.108333333333333
