"","mean","sd","tax_id","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"Tyzzerella_3",0.046468404904997,0.0928673457649924,"Tyzzerella_3","Tyzzerella_3",7,3,92,0.0760869565217391,0.0326086956521739,0.000242173913043478,0.00126323309786111,2,2,62,0.032258064516129,0.032258064516129,0.000114193548387097,0.000747800158250188,0.3149003683832,1,0.710552824988775,0,NA,NA,0.0438288920056101,0.000350631136044881,TRUE,TRUE,42,0,50,"ns","ns",0.531,0.102439930661532
"Negativicoccus",0.0459896959952203,0.0871867668339311,"Negativicoccus","Negativicoccus",5,0,92,0.0543478260869565,0,1.17391304347826e-05,8.07738492070241e-05,7,2,62,0.112903225806452,0.032258064516129,0.00109548387096774,0.00823682369097026,0.225684296010629,0.160512689924455,0.710552824988775,0,NA,NA,-0.0585553997194951,-0.032258064516129,FALSE,FALSE,43,0,50,"ns","ns",0.531,0.102439930661532
"Fusobacterium",0.044754318611715,0.0830520754358701,"Fusobacterium","Fusobacterium",5,0,92,0.0543478260869565,0,1.1304347826087e-05,5.28156110643195e-05,4,0,62,0.0645161290322581,0,1.09677419354839e-05,5.18101729810445e-05,1,1,1,0,NA,NA,-0.0101683029453015,0,FALSE,FALSE,44,0,50,"ns","ns",0.531,0.102439930661532
"Megamonas",0.0446883098863164,0.0847369585400226,"Megamonas","Megamonas",8,5,92,0.0869565217391304,0.0543478260869565,0.00190782608695652,0.0116361463945104,5,3,62,0.0806451612903226,0.0483870967741935,0.00120064516129032,0.00723152113580533,1,1,1,0,1,0,0.00631136044880785,0.00596072931276297,TRUE,TRUE,45,0,50,"ns","ns",0.531,0.102439930661532
"Dialister",0.0412677561773362,0.0907498177208082,"Dialister","Dialister",7,3,92,0.0760869565217391,0.0326086956521739,0.000450434782608696,0.0038445434182229,3,1,62,0.0483870967741935,0.0161290322580645,0.000312903225806452,0.00245348623631613,0.740702924088466,0.648707152305455,0.929818564281266,0,NA,NA,0.0276998597475456,0.0164796633941094,TRUE,TRUE,46,0,50,"ns","ns",0.531,0.102439930661532
"Flavonifractor",0.0358994459198395,0.069205874995928,"Flavonifractor","Flavonifractor",5,2,92,0.0543478260869565,0.0217391304347826,0.000711739130434783,0.0063966104706803,4,1,62,0.0645161290322581,0.0161290322580645,0.00183612903225806,0.0143134827365198,1,1,1,0,NA,NA,-0.0101683029453015,0.00561009817671809,FALSE,TRUE,47,0,50,"ns","ns",0.531,0.102439930661532
"Morganella",0.0355833127574007,0.0649382616344144,"Morganella","Morganella",4,3,92,0.0434782608695652,0.0326086956521739,0.00026304347826087,0.00167490838793618,5,3,62,0.0806451612903226,0.0483870967741935,0.000511612903225806,0.00257965952356812,0.485800713870348,0.685251039146162,0.796173392176403,0,NA,NA,-0.0371669004207574,-0.0157784011220196,FALSE,FALSE,48,0,50,"ns","ns",0.531,0.102439930661532
"Proteus",0.0354987771896744,0.0660189630885294,"Proteus","Proteus",9,5,92,0.0978260869565217,0.0543478260869565,0.000348260869565217,0.00174121380468247,3,3,62,0.0483870967741935,0.0483870967741935,0.000145161290322581,0.000757986422161977,0.362976895236568,1,0.710552824988775,0,1,0,0.0494389901823282,0.00596072931276297,TRUE,TRUE,49,0,50,"ns","ns",0.531,0.102439930661532
"Bacillus",0.0319575257760688,0.061421202706788,"Bacillus","Bacillus",1,0,92,0.0108695652173913,0,1.30434782608696e-06,1.25108648434245e-05,4,0,62,0.0645161290322581,0,1.93548387096774e-05,0.000110020429812845,0.158240908666349,1,0.710552824988775,0,NA,NA,-0.0536465638148668,0,FALSE,FALSE,50,0,50,"ns","ns",0.531,0.102439930661532
"Tyzzerella_4",0.0313893639976481,0.062454332643406,"Tyzzerella_4","Tyzzerella_4",2,0,92,0.0217391304347826,0,3.04347826086957e-06,2.23724285985033e-05,4,2,62,0.0645161290322581,0.032258064516129,0.000618064516129032,0.00455541718184926,0.220704995025766,0.160512689924455,0.710552824988775,0,NA,NA,-0.0427769985974755,-0.032258064516129,FALSE,FALSE,51,0,50,"ns","ns",0.531,0.102439930661532
"Slackia",0.0310518663993934,0.0619183459590932,"Slackia","Slackia",2,0,92,0.0217391304347826,0,1.26086956521739e-05,9.88602028309394e-05,5,0,62,0.0806451612903226,0,2.7741935483871e-05,0.000106592826548517,0.118321211487237,1,0.710552824988775,0,NA,NA,-0.05890603085554,0,FALSE,FALSE,52,0,50,"ns","ns",0.531,0.102439930661532
"Macrococcus",0.0289771072503988,0.0564233898952875,"Macrococcus","Macrococcus",2,0,92,0.0217391304347826,0,8.26086956521739e-06,6.45629209351243e-05,4,2,62,0.0645161290322581,0.032258064516129,4.83870967741935e-05,0.000250600547854301,0.220704995025766,0.160512689924455,0.710552824988775,0,NA,NA,-0.0427769985974755,-0.032258064516129,FALSE,FALSE,53,0,50,"ns","ns",0.531,0.102439930661532
"Prevotella_7",0.0289561700215374,0.0540108734595419,"Prevotella_7","Prevotella_7",3,0,92,0.0326086956521739,0,6.08695652173913e-06,4.35500601616806e-05,2,0,62,0.032258064516129,0,2.58064516129032e-06,1.598518616176e-05,1,1,NA,NA,NA,NA,0.000350631136044881,0,TRUE,FALSE,54,0,50,"ns","ns",0.531,0.102439930661532
"Erysipelatoclostridium",0.0283409430534316,0.0560857494318097,"Erysipelatoclostridium","Erysipelatoclostridium",7,5,92,0.0760869565217391,0.0543478260869565,0.000230869565217391,0.00112883646424962,4,4,62,0.0645161290322581,0.0645161290322581,0.00239225806451613,0.0183584332182077,1,1,1,0,1,0,0.0115708274894811,-0.0101683029453015,TRUE,FALSE,55,0,50,"ns","ns",0.531,0.102439930661532
"Dermabacter",0.0275851649684706,0.0527425158176053,"Dermabacter","Dermabacter",3,1,92,0.0326086956521739,0.0108695652173913,0.000104782608695652,0.000931119470693857,5,1,62,0.0806451612903226,0.0161290322580645,3.67741935483871e-05,0.000205280888680695,0.269069465939943,1,0.710552824988775,0,NA,NA,-0.0480364656381487,-0.00525946704067321,FALSE,FALSE,56,0,50,"ns","ns",0.531,0.102439930661532
"Weissella",0.0259735551003757,0.0531975397806217,"Weissella","Weissella",4,0,92,0.0434782608695652,0,5.65217391304348e-06,3.27932031226952e-05,2,0,62,0.032258064516129,0,2.58064516129032e-06,1.4250163515998e-05,1,1,NA,NA,NA,NA,0.0112201963534362,0,TRUE,FALSE,57,0,50,"ns","ns",0.531,0.102439930661532
"Neisseria",0.0242727645116426,0.0503060093401065,"Neisseria","Neisseria",4,0,92,0.0434782608695652,0,3.47826086956522e-06,2.19106468479102e-05,1,0,62,0.0161290322580645,0,6.45161290322581e-07,5.08000508000762e-06,0.648707152305455,1,NA,NA,NA,NA,0.0273492286115007,0,TRUE,FALSE,58,0,50,"ns","ns",0.531,0.102439930661532
"Libanicoccus",0.0237081960793071,0.0444038884740312,"Libanicoccus","Libanicoccus",5,3,92,0.0543478260869565,0.0326086956521739,9.04347826086957e-05,0.00050068505387367,3,3,62,0.0483870967741935,0.0483870967741935,0.000609677419354839,0.00412694741621493,1,0.685251039146162,1,0,NA,NA,0.00596072931276297,-0.0157784011220196,TRUE,FALSE,59,0,50,"ns","ns",0.531,0.102439930661532
"Campylobacter",0.022693491455597,0.06045286345471,"Campylobacter","Campylobacter",5,3,92,0.0543478260869565,0.0326086956521739,0.00452782608695652,0.0302955326132595,0,0,62,0,0,0,0,0.0823204763807146,0.273745861981156,0.710552824988775,0,NA,NA,0.0543478260869565,0.0326086956521739,TRUE,TRUE,60,0,50,"ns","ns",0.531,0.102439930661532
"Akkermansia",0.0218092828897229,0.0409779107172418,"Akkermansia","Akkermansia",2,0,92,0.0217391304347826,0,1.30434782608696e-06,9.28396837568744e-06,4,4,62,0.0645161290322581,0.0645161290322581,0.00622258064516129,0.0314137133015985,0.220704995025766,0.0247566627018373,0.710552824988775,0,0.862566802102139,0,-0.0427769985974755,-0.0645161290322581,FALSE,FALSE,61,0,50,"ns","ns",0.531,0.102439930661532
"Olsenella",0.0213061449151672,0.0448563076247577,"Olsenella","Olsenella",6,2,92,0.0652173913043478,0.0217391304347826,0.000161739130434783,0.00122294421237596,3,1,62,0.0483870967741935,0.0161290322580645,0.000168387096774194,0.00121697581848679,0.740702924088466,1,0.929818564281266,0,NA,NA,0.0168302945301543,0.00561009817671809,TRUE,TRUE,62,0,50,"ns","ns",0.531,0.102439930661532
"Actinobacillus",0.0212555246798784,0.0439618701936069,"Actinobacillus","Actinobacillus",2,0,92,0.0217391304347826,0,2.17391304347826e-06,1.71500223917146e-05,3,1,62,0.0483870967741935,0.0161290322580645,4.32258064516129e-05,0.000291276299416547,0.392436140462712,0.402597402597402,NA,NA,NA,NA,-0.0266479663394109,-0.0161290322580645,FALSE,FALSE,63,0,50,"ns","ns",0.531,0.102439930661532
"Catenibacterium",0.0211625388569989,0.0410724636963718,"Catenibacterium","Catenibacterium",2,1,92,0.0217391304347826,0.0108695652173913,6.8695652173913e-05,0.000642257723408284,4,1,62,0.0645161290322581,0.0161290322580645,0.000543225806451613,0.00410355494590693,0.220704995025766,1,0.710552824988775,0,NA,NA,-0.0427769985974755,-0.00525946704067321,FALSE,FALSE,64,0,50,"ns","ns",0.531,0.102439930661532
"Ezakiella",0.0202512629341179,0.0499204976275136,"Ezakiella","Ezakiella",5,0,92,0.0543478260869565,0,1.17391304347826e-05,5.67355286414479e-05,2,0,62,0.032258064516129,0,1.93548387096774e-06,1.12845040533133e-05,0.702264496489613,1,0.929818564281266,0,NA,NA,0.0220897615708275,0,TRUE,FALSE,65,0,50,"ns","ns",0.531,0.102439930661532
"unassigned_Erysipelotrichaceae",0.0184387837384732,0.0342701761500346,"unassigned_Erysipelotrichaceae","unassigned_Erysipelotrichaceae",3,2,92,0.0326086956521739,0.0217391304347826,0.000267826086956522,0.00237816247565861,4,4,62,0.0645161290322581,0.0645161290322581,0.000301935483870968,0.00129190523774401,0.440257253400473,0.220704995025766,0.763975822077291,0,1,0,-0.0319074333800842,-0.0427769985974755,FALSE,FALSE,66,0,50,"ns","ns",0.531,0.102439930661532
