"","mean","sd","tax_id","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"Clostridium_sensu_stricto_1",0.211626125795869,0.376285445370438,"Clostridium_sensu_stricto_1","Clostridium_sensu_stricto_1",29,12,92,0.315217391304348,0.130434782608696,0.00568086956521739,0.0242109215048636,18,13,60,0.3,0.216666666666667,0.0144113333333333,0.0555849510626102,0.859784100866702,0.183319252615616,1,0,0.953930055700229,0,0.0152173913043478,-0.086231884057971,TRUE,FALSE,14,1,50,"ns","ns",0.465,0.0927960727138337
"Actinomyces",0.210374793096533,0.37915467000607,"Actinomyces","Actinomyces",32,11,92,0.347826086956522,0.119565217391304,0.000552173913043478,0.00241724383330306,20,8,60,0.333333333333333,0.133333333333333,0.000475333333333333,0.00149503298151553,1,0.806673640332626,1,0,0.953930055700229,0,0.0144927536231884,-0.013768115942029,TRUE,FALSE,15,1,50,"ns","ns",0.465,0.0927960727138337
"Bacteroides",0.193352992611915,0.35814774776442,"Bacteroides","Bacteroides",34,26,92,0.369565217391304,0.282608695652174,0.0309904347826087,0.0908148275388319,16,12,60,0.266666666666667,0.2,0.032272,0.103920690176594,0.218422772089921,0.338101439477368,0.839203282240222,0,0.953930055700229,0,0.102898550724638,0.0826086956521739,TRUE,TRUE,16,1,50,"ns","ns",0.465,0.0927960727138337
"Haemophilus",0.182054813253143,0.32357711079863,"Haemophilus","Haemophilus",28,7,92,0.304347826086957,0.0760869565217391,0.00025695652173913,0.000874553247495115,19,6,60,0.316666666666667,0.1,0.000687333333333333,0.00344871180404287,1,0.767875100079529,1,0,0.953930055700229,0,-0.0123188405797101,-0.0239130434782609,FALSE,FALSE,17,1,50,"ns","ns",0.465,0.0927960727138337
"unassigned_Lachnospiraceae",0.166554577851439,0.297084920386955,"unassigned_Lachnospiraceae","unassigned_Lachnospiraceae",27,16,92,0.293478260869565,0.173913043478261,0.00258695652173913,0.0166441384421545,17,13,60,0.283333333333333,0.216666666666667,0.00822533333333333,0.0279670983125279,1,0.532381171143669,1,0,0.953930055700229,0,0.0101449275362319,-0.0427536231884058,TRUE,FALSE,18,1,50,"ns","ns",0.465,0.0927960727138337
"Atopobium",0.15396677321807,0.285704503779764,"Atopobium","Atopobium",26,10,92,0.282608695652174,0.108695652173913,0.000452173913043478,0.00171793629459274,11,4,60,0.183333333333333,0.0666666666666667,0.000159333333333333,0.000527404474977212,0.180988861857377,0.567479503025886,0.839203282240222,0,0.953930055700229,0,0.0992753623188406,0.0420289855072464,TRUE,TRUE,19,1,50,"ns","ns",0.465,0.0927960727138337
"Acinetobacter",0.13899977407198,0.246501549137549,"Acinetobacter","Acinetobacter",22,8,92,0.239130434782609,0.0869565217391304,0.000441304347826087,0.00171203831822124,13,3,60,0.216666666666667,0.05,0.000139333333333333,0.000528123851250715,0.844669459714704,0.528153562899744,1,0,0.953930055700229,0,0.022463768115942,0.0369565217391304,TRUE,TRUE,20,1,50,"ns","ns",0.465,0.0927960727138337
"Collinsella",0.13009615854394,0.230952939114948,"Collinsella","Collinsella",24,18,92,0.260869565217391,0.195652173913043,0.0155334782608696,0.049571161512545,16,10,60,0.266666666666667,0.166666666666667,0.016916,0.0616980886224283,1,0.830842306577619,1,0,0.953930055700229,0,-0.00579710144927537,0.0289855072463768,FALSE,TRUE,21,0,50,"ns","ns",0.465,0.0927960727138337
"Eggerthella",0.121260450807551,0.21563072710181,"Eggerthella","Eggerthella",8,6,92,0.0869565217391304,0.0652173913043478,0.00105173913043478,0.00540108751944807,11,3,60,0.183333333333333,0.05,0.000373333333333333,0.00226078332507515,0.0862617691801187,1,0.839203282240222,0,1,0,-0.0963768115942029,0.0152173913043478,FALSE,TRUE,22,0,50,"ns","ns",0.465,0.0927960727138337
"Prevotella",0.117443606729242,0.220740077881844,"Prevotella","Prevotella",19,2,92,0.206521739130435,0.0217391304347826,8.69565217391304e-05,0.000266362304408388,7,0,60,0.116666666666667,0,2.93333333333333e-05,0.000135569941504553,0.188335449270968,0.518996165911467,0.839203282240222,0,NA,NA,0.0898550724637681,0.0217391304347826,TRUE,TRUE,23,0,50,"ns","ns",0.465,0.0927960727138337
"unassigned_Enterobacteriaceae",0.116098143028548,0.208322084611596,"unassigned_Enterobacteriaceae","unassigned_Enterobacteriaceae",18,5,92,0.195652173913043,0.0543478260869565,0.00172391304347826,0.00961655725978986,13,2,60,0.216666666666667,0.0333333333333333,0.00059,0.00288429646563853,0.837532018496174,0.704245700366637,1,0,0.953930055700229,0,-0.0210144927536232,0.0210144927536232,FALSE,TRUE,24,0,50,"ns","ns",0.465,0.0927960727138337
"Clostridioides",0.111768772429169,0.20183573979923,"Clostridioides","Clostridioides",20,14,92,0.217391304347826,0.152173913043478,0.000940869565217391,0.0029581786987214,12,7,60,0.2,0.116666666666667,0.00133533333333333,0.0043489119880984,0.841353579408851,0.634405014234714,1,0,0.953930055700229,0,0.0173913043478261,0.0355072463768116,TRUE,TRUE,25,0,50,"ns","ns",0.465,0.0927960727138337
"Anaerococcus",0.106417685404737,0.187956314263172,"Anaerococcus","Anaerococcus",22,3,92,0.239130434782609,0.0326086956521739,0.000103478260869565,0.00058265484624423,13,0,60,0.216666666666667,0,3.66666666666667e-05,0.000118359788560231,0.844669459714704,0.278494248867201,1,0,NA,NA,0.022463768115942,0.0326086956521739,TRUE,TRUE,26,0,50,"ns","ns",0.465,0.0927960727138337
"Salmonella",0.103142400844253,0.190818801681123,"Salmonella","Salmonella",19,13,92,0.206521739130435,0.141304347826087,0.00255434782608696,0.0111485751619399,7,4,60,0.116666666666667,0.0666666666666667,0.001132,0.00551723487609202,0.188335449270968,0.193150885550375,0.839203282240222,0,0.953930055700229,0,0.0898550724637681,0.0746376811594203,TRUE,TRUE,27,0,50,"ns","ns",0.465,0.0927960727138337
"Granulicatella",0.101704012474809,0.187967432573767,"Granulicatella","Granulicatella",20,3,92,0.217391304347826,0.0326086956521739,8.08695652173913e-05,0.000292017055703579,8,0,60,0.133333333333333,0,3.66666666666667e-05,0.000144933259528357,0.207788300627138,0.278494248867201,0.839203282240222,0,NA,NA,0.0840579710144927,0.0326086956521739,TRUE,TRUE,28,0,50,"ns","ns",0.465,0.0927960727138337
"Finegoldia",0.101597962131802,0.1865740234166,"Finegoldia","Finegoldia",23,0,92,0.25,0,2.8695652173913e-05,7.62473907505909e-05,10,0,60,0.166666666666667,0,1.73333333333333e-05,4.96040822085382e-05,0.314235614367405,1,0.894447769081144,0,NA,NA,0.0833333333333333,0,TRUE,FALSE,29,0,50,"ns","ns",0.465,0.0927960727138337
"Peptoniphilus",0.0981641812262282,0.177803364941456,"Peptoniphilus","Peptoniphilus",18,0,92,0.195652173913043,0,3.91304347826087e-05,0.000134570151433933,9,1,60,0.15,0.0166666666666667,0.000118,0.000749035085508038,0.52161836230893,0.394736842105263,0.963880252292033,0,NA,NA,0.0456521739130435,-0.0166666666666667,TRUE,FALSE,30,0,50,"ns","ns",0.465,0.0927960727138337
"Senegalimassilia",0.0910178739956777,0.165293224717462,"Senegalimassilia","Senegalimassilia",16,8,92,0.173913043478261,0.0869565217391304,0.00105173913043478,0.00544905690170441,7,6,60,0.116666666666667,0.1,0.00143933333333333,0.00796688567412843,0.365919179572439,0.781791460986032,0.897615497525436,0,0.953930055700229,0,0.0572463768115942,-0.0130434782608696,TRUE,FALSE,31,0,50,"ns","ns",0.465,0.0927960727138337
"Citrobacter",0.0876269455238215,0.166416389148638,"Citrobacter","Citrobacter",6,3,92,0.0652173913043478,0.0326086956521739,0.00025304347826087,0.00161013393691089,9,5,60,0.15,0.0833333333333333,0.000337333333333333,0.00142526104259817,0.100873250039243,0.264897589049213,0.839203282240222,0,0.953930055700229,0,-0.0847826086956522,-0.0507246376811594,FALSE,FALSE,32,0,50,"ns","ns",0.465,0.0927960727138337
"Megasphaera",0.0865221031861694,0.158195344476389,"Megasphaera","Megasphaera",16,9,92,0.173913043478261,0.0978260869565217,0.00262782608695652,0.0119197768828303,8,3,60,0.133333333333333,0.05,0.000172666666666667,0.000694949983974378,0.649972776096745,0.365982048845727,1,0,0.953930055700229,0,0.0405797101449275,0.0478260869565217,TRUE,TRUE,33,0,50,"ns","ns",0.465,0.0927960727138337
"Parabacteroides",0.0862109852596612,0.155746602373761,"Parabacteroides","Parabacteroides",12,8,92,0.130434782608696,0.0869565217391304,0.00523260869565217,0.0285047539844379,8,7,60,0.133333333333333,0.116666666666667,0.0179526666666667,0.0852611994704581,1,0.585720020132902,1,0,0.953930055700229,0,-0.00289855072463768,-0.0297101449275362,FALSE,FALSE,34,0,50,"ns","ns",0.465,0.0927960727138337
"Sutterella",0.0717051249672156,0.144167431724041,"Sutterella","Sutterella",13,5,92,0.141304347826087,0.0543478260869565,0.00129173913043478,0.0103816635276592,7,2,60,0.116666666666667,0.0333333333333333,0.000329333333333333,0.00217922849562826,0.807400431158444,0.704245700366637,1,0,0.953930055700229,0,0.0246376811594203,0.0210144927536232,TRUE,TRUE,35,0,50,"ns","ns",0.465,0.0927960727138337
"Cutibacterium",0.0693143678061221,0.128947631064242,"Cutibacterium","Cutibacterium",9,4,92,0.0978260869565217,0.0434782608695652,0.00105217391304348,0.00662518866844551,7,2,60,0.116666666666667,0.0333333333333333,8e-05,0.000348634138764213,0.789247438781601,1,1,0,NA,NA,-0.0188405797101449,0.0101449275362319,FALSE,TRUE,36,0,50,"ns","ns",0.465,0.0927960727138337
"Weissella",0.063547370281013,0.141202972617188,"Weissella","Weissella",10,0,92,0.108695652173913,0,3.21739130434783e-05,0.000142102161725068,1,0,60,0.0166666666666667,0,7.33333333333333e-06,5.68037557443755e-05,0.0506644818442803,1,0.839203282240222,0,NA,NA,0.0920289855072464,0,TRUE,FALSE,37,0,50,"ns","ns",0.465,0.0927960727138337
"Megamonas",0.0555545237087671,0.101468444578443,"Megamonas","Megamonas",6,4,92,0.0652173913043478,0.0434782608695652,0.00560826086956522,0.0366615712392881,7,3,60,0.116666666666667,0.05,0.00141133333333333,0.00846536982816957,0.374173063939908,1,0.897615497525436,0,1,0,-0.0514492753623188,-0.00652173913043479,FALSE,FALSE,38,0,50,"ns","ns",0.465,0.0927960727138337
"Dialister",0.0541079384356411,0.10105208992196,"Dialister","Dialister",10,3,92,0.108695652173913,0.0326086956521739,0.000159565217391304,0.000962496653961335,7,1,60,0.116666666666667,0.0166666666666667,0.000224,0.0015703904297005,1,1,1,0,NA,NA,-0.00797101449275363,0.0159420289855072,FALSE,TRUE,39,0,50,"ns","ns",0.465,0.0927960727138337
"Flavonifractor",0.0527468447971246,0.104049743113483,"Flavonifractor","Flavonifractor",7,4,92,0.0760869565217391,0.0434782608695652,0.00143304347826087,0.00931729830896857,2,2,60,0.0333333333333333,0.0333333333333333,0.000444666666666667,0.0033055236087016,0.483959739260407,1,0.954839485567831,0,NA,NA,0.0427536231884058,0.0101449275362319,TRUE,TRUE,40,0,50,"ns","ns",0.465,0.0927960727138337
"Negativicoccus",0.0481730627245819,0.0878887635243753,"Negativicoccus","Negativicoccus",9,2,92,0.0978260869565217,0.0217391304347826,5.65217391304348e-05,0.000302147750708955,7,1,60,0.116666666666667,0.0166666666666667,6.46666666666667e-05,0.000253954931719454,0.789247438781601,1,1,0,NA,NA,-0.0188405797101449,0.00507246376811594,FALSE,TRUE,41,0,50,"ns","ns",0.465,0.0927960727138337
"Prevotella_9",0.0476146473125962,0.0891008877490384,"Prevotella_9","Prevotella_9",9,4,92,0.0978260869565217,0.0434782608695652,0.00381086956521739,0.0248587436870226,6,2,60,0.1,0.0333333333333333,0.00493,0.0353210058977249,1,1,1,0,NA,NA,-0.00217391304347826,0.0101449275362319,FALSE,TRUE,42,0,50,"ns","ns",0.465,0.0927960727138337
"Morganella",0.0446657515853186,0.0963117862719577,"Morganella","Morganella",6,2,92,0.0652173913043478,0.0217391304347826,0.000189130434782609,0.00135200108278609,3,2,60,0.05,0.0333333333333333,0.000114666666666667,0.000744861417361274,1,0.647479069245183,1,0,NA,NA,0.0152173913043478,-0.0115942028985507,TRUE,FALSE,43,0,50,"ns","ns",0.465,0.0927960727138337
"Lachnoclostridium",0.0427646598253833,0.0808324903166143,"Lachnoclostridium","Lachnoclostridium",6,3,92,0.0652173913043478,0.0326086956521739,0.00184739130434783,0.0121763235279942,5,2,60,0.0833333333333333,0.0333333333333333,0.000236,0.00142612334551054,0.753170355288187,1,1,0,NA,NA,-0.0181159420289855,-0.000724637681159421,FALSE,FALSE,44,0,50,"ns","ns",0.465,0.0927960727138337
"Olsenella",0.0422059954905441,0.0770381101634462,"Olsenella","Olsenella",7,4,92,0.0760869565217391,0.0434782608695652,0.00012304347826087,0.000689493745049579,5,2,60,0.0833333333333333,0.0333333333333333,0.000426666666666667,0.00230237214935472,1,1,1,0,NA,NA,-0.00724637681159419,0.0101449275362319,FALSE,TRUE,45,0,50,"ns","ns",0.465,0.0927960727138337
"Akkermansia",0.0418234315379074,0.0809278790064518,"Akkermansia","Akkermansia",2,0,92,0.0217391304347826,0,1.08695652173913e-05,8.02421085629115e-05,5,5,60,0.0833333333333333,0.0833333333333333,0.00849733333333333,0.046924068121163,0.113254111288855,0.00863245573677147,0.839203282240222,0,0.267606127839916,0,-0.0615942028985507,-0.0833333333333333,FALSE,FALSE,46,0,50,"ns","ns",0.465,0.0927960727138337
"Tyzzerella_4",0.037503056361695,0.0710319737530838,"Tyzzerella_4","Tyzzerella_4",4,3,92,0.0434782608695652,0.0326086956521739,0.000259565217391304,0.00193792452310156,3,2,60,0.05,0.0333333333333333,0.000744666666666667,0.0047275956789847,1,1,1,0,NA,NA,-0.00652173913043479,-0.000724637681159421,FALSE,FALSE,47,0,50,"ns","ns",0.465,0.0927960727138337
"Erysipelatoclostridium",0.0360488717045777,0.0669209191874639,"Erysipelatoclostridium","Erysipelatoclostridium",6,3,92,0.0652173913043478,0.0326086956521739,0.000521304347826087,0.00415377577934051,3,3,60,0.05,0.05,0.000141333333333333,0.000724373409339542,1,0.680935016651692,1,0,0.953930055700229,0,0.0152173913043478,-0.0173913043478261,TRUE,FALSE,48,0,50,"ns","ns",0.465,0.0927960727138337
"Libanicoccus",0.0353896892834628,0.0688910671448749,"Libanicoccus","Libanicoccus",6,4,92,0.0652173913043478,0.0434782608695652,0.000927391304347826,0.00597113917188617,3,3,60,0.05,0.05,0.000903333333333333,0.00596095904770043,1,1,1,0,1,0,0.0152173913043478,-0.00652173913043479,TRUE,FALSE,49,0,50,"ns","ns",0.465,0.0927960727138337
"Porphyromonas",0.033880090815045,0.0688690414050887,"Porphyromonas","Porphyromonas",5,0,92,0.0543478260869565,0,7.82608695652174e-06,3.52019631993907e-05,2,0,60,0.0333333333333333,0,5.33333333333333e-06,2.98849016165817e-05,0.704245700366637,1,1,0,NA,NA,0.0210144927536232,0,TRUE,FALSE,50,0,50,"ns","ns",0.465,0.0927960727138337
"Tyzzerella_3",0.0325180309446379,0.062023765615328,"Tyzzerella_3","Tyzzerella_3",8,5,92,0.0869565217391304,0.0543478260869565,0.000553478260869565,0.00322318674973977,3,1,60,0.05,0.0166666666666667,3.6e-05,0.000181698203866014,0.528153562899744,0.403695031120578,0.963880252292033,0,0.953930055700229,0,0.0369565217391304,0.0376811594202899,TRUE,TRUE,51,0,50,"ns","ns",0.465,0.0927960727138337
"Lactococcus",0.0318103129811986,0.0629147884918566,"Lactococcus","Lactococcus",6,2,92,0.0652173913043478,0.0217391304347826,5.30434782608696e-05,0.000318960327308209,0,0,60,0,0,0,0,0.0816486241990534,0.518996165911467,0.839203282240222,0,NA,NA,0.0652173913043478,0.0217391304347826,TRUE,TRUE,52,0,50,"ns","ns",0.465,0.0927960727138337
"Pseudomonas",0.0308962409833178,0.0593590946591873,"Pseudomonas","Pseudomonas",2,0,92,0.0217391304347826,0,2.17391304347826e-06,1.49597325412803e-05,4,0,60,0.0666666666666667,0,2e-05,0.000107860550272492,0.213337617326333,1,0.839203282240222,0,NA,NA,-0.0449275362318841,0,FALSE,FALSE,53,0,50,"ns","ns",0.465,0.0927960727138337
"Ezakiella",0.0305702319434658,0.0569154694860455,"Ezakiella","Ezakiella",8,0,92,0.0869565217391304,0,2.08695652173913e-05,9.02213660266845e-05,3,0,60,0.05,0,5.33333333333333e-06,2.38261120583953e-05,0.528153562899744,1,0.963880252292033,0,NA,NA,0.0369565217391304,0,TRUE,FALSE,54,0,50,"ns","ns",0.465,0.0927960727138337
"Raoultella",0.0290961458189867,0.0550362654971795,"Raoultella","Raoultella",3,0,92,0.0326086956521739,0,5.21739130434783e-06,3.25973861579225e-05,4,1,60,0.0666666666666667,0.0166666666666667,7.66666666666667e-05,0.000484738848672591,0.435007303459023,0.394736842105263,0.907300947214534,0,NA,NA,-0.0340579710144928,-0.0166666666666667,FALSE,FALSE,55,0,50,"ns","ns",0.465,0.0927960727138337
"Prevotella_7",0.0283795978633803,0.0521685780595218,"Prevotella_7","Prevotella_7",6,0,92,0.0652173913043478,0,1.65217391304348e-05,0.000100311983470129,2,0,60,0.0333333333333333,0,7.33333333333333e-06,4.38745000132472e-05,0.480288306575304,1,0.954839485567831,0,NA,NA,0.0318840579710145,0,TRUE,FALSE,56,0,50,"ns","ns",0.465,0.0927960727138337
"Actinobacillus",0.0274892873807199,0.0543624151441365,"Actinobacillus","Actinobacillus",5,1,92,0.0543478260869565,0.0108695652173913,2.52173913043478e-05,0.000154261646297434,1,0,60,0.0166666666666667,0,2.66666666666667e-06,2.06559111797729e-05,0.403695031120578,1,0.897615497525436,0,NA,NA,0.0376811594202899,0.0108695652173913,TRUE,TRUE,57,0,50,"ns","ns",0.465,0.0927960727138337
"Prevotella_2",0.0268678759059061,0.0532106701747434,"Prevotella_2","Prevotella_2",1,1,92,0.0108695652173913,0.0108695652173913,6.08695652173913e-05,0.000583840359359809,3,0,60,0.05,0,7.33333333333333e-06,3.71833144038626e-05,0.300833487336279,1,0.894447769081144,0,NA,NA,-0.0391304347826087,0.0108695652173913,FALSE,TRUE,58,0,50,"ns","ns",0.465,0.0927960727138337
"Slackia",0.0259709770519581,0.0482916960980048,"Slackia","Slackia",5,1,92,0.0543478260869565,0.0108695652173913,6.52173913043478e-05,0.000527526840650129,4,1,60,0.0666666666666667,0.0166666666666667,3.86666666666667e-05,0.0002343940378332,0.73973621632264,1,1,0,NA,NA,-0.0123188405797101,-0.00579710144927536,FALSE,FALSE,59,0,50,"ns","ns",0.465,0.0927960727138337
"Catenibacterium",0.0256357170389688,0.0494627557196429,"Catenibacterium","Catenibacterium",5,1,92,0.0543478260869565,0.0108695652173913,5.52173913043478e-05,0.000361964961757865,3,0,60,0.05,0,1.33333333333333e-05,6.49032308789869e-05,1,1,1,0,NA,NA,0.00434782608695652,0.0108695652173913,TRUE,TRUE,60,0,50,"ns","ns",0.465,0.0927960727138337
"Varibaculum",0.025030602724098,0.0507104359587654,"Varibaculum","Varibaculum",1,0,92,0.0108695652173913,0,1.30434782608696e-06,1.25108648434245e-05,4,1,60,0.0666666666666667,0.0166666666666667,0.000195333333333333,0.00139950774235227,0.0795419135745373,0.394736842105263,0.839203282240222,0,NA,NA,-0.0557971014492754,-0.0166666666666667,FALSE,FALSE,61,0,50,"ns","ns",0.465,0.0927960727138337
"Peptostreptococcus",0.0235804308573176,0.0509138169659432,"Peptostreptococcus","Peptostreptococcus",1,0,92,0.0108695652173913,0,8.69565217391304e-06,8.34057656228299e-05,3,0,60,0.05,0,5.33333333333333e-06,2.60030419776301e-05,0.300833487336279,1,0.894447769081144,0,NA,NA,-0.0391304347826087,0,FALSE,FALSE,62,0,50,"ns","ns",0.465,0.0927960727138337
"Dermabacter",0.0229959306237416,0.0445396305734231,"Dermabacter","Dermabacter",3,1,92,0.0326086956521739,0.0108695652173913,5.73913043478261e-05,0.000482932592764584,3,1,60,0.05,0.0166666666666667,4e-05,0.000237272638719145,0.680935016651692,1,1,0,NA,NA,-0.0173913043478261,-0.00579710144927536,FALSE,FALSE,63,0,50,"ns","ns",0.465,0.0927960727138337
"Gordonibacter",0.0226286138463646,0.0456133014307891,"Gordonibacter","Gordonibacter",1,1,92,0.0108695652173913,0.0108695652173913,1.91304347826087e-05,0.000183492684370226,2,1,60,0.0333333333333333,0.0166666666666667,4e-05,0.000250720994232937,0.562286510979435,1,NA,NA,NA,NA,-0.022463768115942,-0.00579710144927536,FALSE,FALSE,64,0,50,"ns","ns",0.465,0.0927960727138337
"Enhydrobacter",0.0223972532574874,0.0438796891397116,"Enhydrobacter","Enhydrobacter",3,0,92,0.0326086956521739,0,5.21739130434783e-06,3.5687232945659e-05,3,0,60,0.05,0,8e-06,4.76142693324994e-05,0.680935016651692,1,1,0,NA,NA,-0.0173913043478261,0,FALSE,FALSE,65,0,50,"ns","ns",0.465,0.0927960727138337
"Campylobacter",0.0218092223813163,0.05248242724856,"Campylobacter","Campylobacter",5,2,92,0.0543478260869565,0.0217391304347826,8.65217391304348e-05,0.000679554532145566,0,0,60,0,0,0,0,0.157271190873854,0.518996165911467,0.839203282240222,0,NA,NA,0.0543478260869565,0.0217391304347826,TRUE,TRUE,66,0,50,"ns","ns",0.465,0.0927960727138337
"Blautia",0.0207695993352331,0.0393804035034681,"Blautia","Blautia",3,2,92,0.0326086956521739,0.0217391304347826,0.000165652173913043,0.00110190375155343,4,0,60,0.0666666666666667,0,1.4e-05,7.13359205402302e-05,0.435007303459023,0.518996165911467,0.907300947214534,0,NA,NA,-0.0340579710144928,0.0217391304347826,FALSE,TRUE,67,0,50,"ns","ns",0.465,0.0927960727138337
