"","mean","sd","tax_id","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"unassigned_Lachnospiraceae",0.0810018834127274,0.147271377168524,"unassigned_Lachnospiraceae","unassigned_Lachnospiraceae",38,21,132,0.287878787878788,0.159090909090909,0.000977878787878788,0.00306996606647657,9,4,26,0.346153846153846,0.153846153846154,0.0133353846153846,0.0359711405691584,0.639532499015357,1,1,0,1,0,-0.0582750582750582,0.00524475524475523,FALSE,TRUE,19,1,26,"ns","ns",0.464878787878788,0.1730638304397
"Granulicatella",0.0808470734807323,0.149540281557205,"Granulicatella","Granulicatella",38,8,132,0.287878787878788,0.0606060606060606,0.000267878787878788,0.00112639330534465,8,4,26,0.307692307692308,0.153846153846154,0.000421538461538462,0.000964869700250525,0.81723693929253,0.112403828853704,1,0,0.602130597956269,0,-0.0198135198135198,-0.0932400932400932,FALSE,FALSE,20,1,26,"ns","ns",0.464878787878788,0.1730638304397
"Clostridioides",0.0711214648888456,0.130735585287523,"Clostridioides","Clostridioides",24,14,132,0.181818181818182,0.106060606060606,0.00117575757575758,0.00564281507911767,4,4,26,0.153846153846154,0.153846153846154,0.00255846153846154,0.00639741428535479,1,0.501464054476045,1,0,0.908090216696835,0,0.027972027972028,-0.0477855477855478,TRUE,FALSE,21,0,26,"ns","ns",0.464878787878788,0.1730638304397
"unassigned_Enterobacteriaceae",0.0695524198580702,0.137183146581041,"unassigned_Enterobacteriaceae","unassigned_Enterobacteriaceae",32,18,132,0.242424242424242,0.136363636363636,0.00206575757575758,0.0104264023437575,6,3,26,0.230769230769231,0.115384615384615,0.000498461538461538,0.00162300386273771,1,1,1,0,1,0,0.0116550116550116,0.020979020979021,TRUE,TRUE,22,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Finegoldia",0.0685128601651791,0.133677873053962,"Finegoldia","Finegoldia",41,0,132,0.310606060606061,0,3.18181818181818e-05,7.01994778456275e-05,7,0,26,0.269230769230769,0,1.84615384615385e-05,3.61875456688964e-05,0.816864268476175,1,1,0,NA,NA,0.0413752913752914,0,TRUE,FALSE,23,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Senegalimassilia",0.0652273973365872,0.129521065938411,"Senegalimassilia","Senegalimassilia",19,16,132,0.143939393939394,0.121212121212121,0.000911212121212121,0.0033948620879032,0,0,26,0,0,0,0,0.0446161586048332,0.0758707360223321,0.989564121494558,0,0.602130597956269,0,0.143939393939394,0.121212121212121,TRUE,TRUE,24,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Anaerococcus",0.0638892990008443,0.118235539801074,"Anaerococcus","Anaerococcus",33,0,132,0.25,0,3.96969696969697e-05,0.00011177908552235,9,0,26,0.346153846153846,0,7.53846153846154e-05,0.000164078780327763,0.335545255186909,1,0.989564121494558,0,NA,NA,-0.0961538461538461,0,FALSE,FALSE,25,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Peptoniphilus",0.0614457716271636,0.122167733565114,"Peptoniphilus","Peptoniphilus",32,2,132,0.242424242424242,0.0151515151515152,0.000226060606060606,0.00208826885373009,6,0,26,0.230769230769231,0,3.23076923076923e-05,9.79921503920673e-05,1,1,1,0,NA,NA,0.0116550116550116,0.0151515151515152,TRUE,TRUE,26,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Eggerthella",0.0613104360831178,0.112785774493648,"Eggerthella","Eggerthella",29,20,132,0.21969696969697,0.151515151515152,0.00149909090909091,0.00572389973487294,7,4,26,0.269230769230769,0.153846153846154,0.000969230769230769,0.0022932333907859,0.611784879219579,1,1,0,1,0,-0.0495337995337995,-0.00233100233100234,FALSE,FALSE,27,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Haemophilus",0.0598904310019321,0.108320960068293,"Haemophilus","Haemophilus",37,9,132,0.28030303030303,0.0681818181818182,0.00184333333333333,0.0133164312590058,8,2,26,0.307692307692308,0.0769230769230769,0.000123076923076923,0.00035052839235382,0.813728767683206,1,1,0,1,0,-0.0273892773892774,-0.00874125874125875,FALSE,FALSE,28,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Megasphaera",0.0534163188454196,0.116397088457244,"Megasphaera","Megasphaera",24,11,132,0.181818181818182,0.0833333333333333,0.00366121212121212,0.0247093731645234,4,2,26,0.153846153846154,0.0769230769230769,0.000909230769230769,0.00329103621745726,1,1,1,0,1,0,0.027972027972028,0.0064102564102564,TRUE,TRUE,29,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Sutterella",0.0514075198614898,0.0996692437574052,"Sutterella","Sutterella",16,7,132,0.121212121212121,0.053030303030303,0.000470606060606061,0.00238729389664755,5,3,26,0.192307692307692,0.115384615384615,0.000584615384615385,0.00181372816214389,0.346166019249938,0.214072651946758,0.989564121494558,0,0.740344201357088,0,-0.0710955710955711,-0.0623543123543124,FALSE,FALSE,30,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Salmonella",0.04993305644717,0.0924373946732784,"Salmonella","Salmonella",25,17,132,0.189393939393939,0.128787878787879,0.00240151515151515,0.0090169636978316,6,4,26,0.230769230769231,0.153846153846154,0.00218923076923077,0.00576008397374686,0.59752869496237,0.753270195943373,1,0,1,0,-0.0413752913752914,-0.0250582750582751,FALSE,FALSE,31,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Prevotella",0.0494278577081623,0.0922112426430739,"Prevotella","Prevotella",16,2,132,0.121212121212121,0.0151515151515152,4.90909090909091e-05,0.000208262365890949,3,1,26,0.115384615384615,0.0384615384615385,8.15384615384615e-05,0.000353900464059513,1,0.41909215512376,1,0,NA,NA,0.00582750582750582,-0.0233100233100233,TRUE,FALSE,32,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Tyzzerella_3",0.048929692972397,0.0915687331398582,"Tyzzerella_3","Tyzzerella_3",16,4,132,0.121212121212121,0.0303030303030303,0.00019,0.00140920745415817,5,1,26,0.192307692307692,0.0384615384615385,9.23076923076923e-05,0.000248842242271005,0.346166019249938,1,0.989564121494558,0,NA,NA,-0.0710955710955711,-0.00815850815850816,FALSE,FALSE,33,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Acinetobacter",0.0456315190465165,0.0833854686672922,"Acinetobacter","Acinetobacter",32,6,132,0.242424242424242,0.0454545454545455,0.000482121212121212,0.00280608853578993,5,2,26,0.192307692307692,0.0769230769230769,0.000327692307692308,0.00128638503626965,0.800321890487575,0.619127043274357,1,0,0.93966926602496,0,0.0501165501165501,-0.0314685314685315,TRUE,FALSE,34,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Negativicoccus",0.0434318114249077,0.082797615189423,"Negativicoccus","Negativicoccus",20,3,132,0.151515151515152,0.0227272727272727,8.24242424242424e-05,0.000572824955227583,4,0,26,0.153846153846154,0,4e-05,0.00013670405992508,1,1,1,0,NA,NA,-0.00233100233100234,0.0227272727272727,FALSE,TRUE,35,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Megamonas",0.0431855668499835,0.0805507320147049,"Megamonas","Megamonas",10,7,132,0.0757575757575758,0.053030303030303,0.00391818181818182,0.0237161081542052,4,4,26,0.153846153846154,0.153846153846154,0.00324153846153846,0.0104350454497554,0.250254110983993,0.0845357765865944,0.989564121494558,0,0.602130597956269,0,-0.0780885780885781,-0.100815850815851,FALSE,FALSE,36,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Cutibacterium",0.0423693304289373,0.0844208924433755,"Cutibacterium","Cutibacterium",13,7,132,0.0984848484848485,0.053030303030303,0.000739393939393939,0.00411250481009965,3,0,26,0.115384615384615,0,1.07692307692308e-05,4.00922014285149e-05,0.729201871900472,0.600612385655749,1,0,0.93966926602496,0,-0.0168997668997669,0.053030303030303,FALSE,TRUE,37,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Citrobacter",0.0397956464638832,0.0738419708678486,"Citrobacter","Citrobacter",17,7,132,0.128787878787879,0.053030303030303,0.000255151515151515,0.00138466656765644,4,4,26,0.153846153846154,0.153846153846154,0.000816923076923077,0.00219232619695294,0.753270195943373,0.0845357765865944,1,0,0.602130597956269,0,-0.0250582750582751,-0.100815850815851,FALSE,FALSE,38,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Lachnoanaerobaculum",0.0385059314524294,0.0724067587811993,"Lachnoanaerobaculum","Lachnoanaerobaculum",2,0,132,0.0151515151515152,0,9.09090909090909e-07,7.76118207870734e-06,4,0,26,0.153846153846154,0,2.92307692307692e-05,9.1604501065093e-05,0.00703920906399923,1,0.492744634479946,0,NA,NA,-0.138694638694639,0,FALSE,FALSE,39,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Morganella",0.0368225596580299,0.0803220987962369,"Morganella","Morganella",13,3,132,0.0984848484848485,0.0227272727272727,0.000222121212121212,0.00197956161015553,0,0,26,0,0,0,0,0.128508082589889,1,0.989564121494558,0,NA,NA,0.0984848484848485,0.0227272727272727,TRUE,TRUE,40,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Proteus",0.0314756480326725,0.0621695934362964,"Proteus","Proteus",15,4,132,0.113636363636364,0.0303030303030303,0.000496666666666667,0.00454304613595154,2,2,26,0.0769230769230769,0.0769230769230769,0.000169230769230769,0.000597842274028347,0.740644046327213,0.256725031641763,1,0,0.740344201357088,0,0.0367132867132867,-0.0466200466200466,TRUE,FALSE,41,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Erysipelatoclostridium",0.029822716780733,0.0660053480768608,"Erysipelatoclostridium","Erysipelatoclostridium",19,6,132,0.143939393939394,0.0454545454545455,0.000218787878787879,0.00112948480473478,2,2,26,0.0769230769230769,0.0769230769230769,0.000606153846153846,0.00260423513058722,0.531213372292408,0.619127043274357,1,0,0.93966926602496,0,0.067016317016317,-0.0314685314685315,TRUE,FALSE,42,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Parabacteroides",0.0296957218083959,0.0560661737427952,"Parabacteroides","Parabacteroides",17,11,132,0.128787878787879,0.0833333333333333,0.00199,0.0100066559528535,3,2,26,0.115384615384615,0.0769230769230769,0.00252923076923077,0.0104753718494675,1,1,1,0,1,0,0.0134032634032634,0.0064102564102564,TRUE,TRUE,43,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Eubacterium",0.0296522083671602,0.0547632872986116,"Eubacterium","Eubacterium",11,7,132,0.0833333333333333,0.053030303030303,0.00201818181818182,0.0112563884367254,3,2,26,0.115384615384615,0.0769230769230769,0.00286,0.0102253723648579,0.70387428227234,0.64293160306971,1,0,0.93966926602496,0,-0.0320512820512821,-0.0238927738927739,FALSE,FALSE,44,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Campylobacter",0.0265056519648275,0.0507226876765671,"Campylobacter","Campylobacter",8,0,132,0.0606060606060606,0,1.24242424242424e-05,8.09308555328825e-05,3,0,26,0.115384615384615,0,9.23076923076923e-06,2.84145141676682e-05,0.39140697358565,1,0.989564121494558,0,NA,NA,-0.0547785547785548,0,FALSE,FALSE,45,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Prevotella_9",0.0252215186828684,0.0548869542271714,"Prevotella_9","Prevotella_9",11,4,132,0.0833333333333333,0.0303030303030303,0.00198030303030303,0.0128536409395803,1,1,26,0.0384615384615385,0.0384615384615385,0.00676307692307692,0.0344850612026983,0.691997439726115,1,1,0,NA,NA,0.0448717948717949,-0.00815850815850816,TRUE,FALSE,46,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Varibaculum",0.0246687089194107,0.0466911349605448,"Varibaculum","Varibaculum",11,4,132,0.0833333333333333,0.0303030303030303,6.84848484848485e-05,0.000384001599965824,2,2,26,0.0769230769230769,0.0769230769230769,0.000523076923076923,0.00201491790250773,1,0.256725031641763,1,0,0.740344201357088,0,0.0064102564102564,-0.0466200466200466,TRUE,FALSE,47,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Fusobacterium",0.0234561257152147,0.044159101300764,"Fusobacterium","Fusobacterium",12,6,132,0.0909090909090909,0.0454545454545455,0.00439757575757576,0.0322833144367915,2,1,26,0.0769230769230769,0.0384615384615385,7.53846153846154e-05,0.000360679700224238,1,1,1,0,NA,NA,0.013986013986014,0.00699300699300699,TRUE,TRUE,48,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Kocuria",0.0210608196055592,0.0439868010720964,"Kocuria","Kocuria",11,2,132,0.0833333333333333,0.0151515151515152,4.54545454545455e-05,0.000322197520463646,1,0,26,0.0384615384615385,0,1.53846153846154e-06,7.84464540552736e-06,0.691997439726115,1,1,0,NA,NA,0.0448717948717949,0.0151515151515152,TRUE,TRUE,49,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Raoultella",0.0208189494917136,0.0393770480010755,"Raoultella","Raoultella",8,3,132,0.0606060606060606,0.0227272727272727,0.000456969696969697,0.00403655093104522,3,3,26,0.115384615384615,0.115384615384615,0.000610769230769231,0.00199074844835187,0.39140697358565,0.0566662048558529,0.989564121494558,0,0.602130597956269,0,-0.0547785547785548,-0.0926573426573427,FALSE,FALSE,50,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Flavonifractor",0.0207510541063043,0.0394991844228645,"Flavonifractor","Flavonifractor",8,3,132,0.0606060606060606,0.0227272727272727,0.000428787878787879,0.00429734607081755,2,1,26,0.0769230769230769,0.0384615384615385,8e-05,0.00028352072234671,0.669824897693095,0.516534761361065,1,0,NA,NA,-0.0163170163170163,-0.0157342657342657,FALSE,FALSE,51,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Prevotella_7",0.019353725777101,0.0477413948931725,"Prevotella_7","Prevotella_7",7,0,132,0.053030303030303,0,9.39393939393939e-06,5.43350866602601e-05,1,1,26,0.0384615384615385,0.0384615384615385,3.84615384615385e-05,0.000196116135138184,1,0.164556962025316,1,0,NA,NA,0.0145687645687646,-0.0384615384615385,TRUE,FALSE,52,0,26,"ns","ns",0.464878787878788,0.1730638304397
"unassigned_Erysipelotrichaceae",0.0176101472870423,0.0338954295031485,"unassigned_Erysipelotrichaceae","unassigned_Erysipelotrichaceae",4,2,132,0.0303030303030303,0.0151515151515152,5.93939393939394e-05,0.000561078238922163,3,2,26,0.115384615384615,0.0769230769230769,0.000873846153846154,0.00344382470741247,0.0882544406641545,0.126764336411846,0.989564121494558,0,0.602130597956269,0,-0.0850815850815851,-0.0617715617715618,FALSE,FALSE,53,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Gordonibacter",0.0169025778168971,0.033461448554994,"Gordonibacter","Gordonibacter",9,4,132,0.0681818181818182,0.0303030303030303,5.75757575757576e-05,0.000313688037796588,1,1,26,0.0384615384615385,0.0384615384615385,6e-05,0.000305941170815567,1,1,1,0,NA,NA,0.0297202797202797,-0.00815850815850816,TRUE,FALSE,54,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Ezakiella",0.0168628194522626,0.0339079428745933,"Ezakiella","Ezakiella",5,0,132,0.0378787878787879,0,4.84848484848485e-06,2.92523855224748e-05,2,0,26,0.0769230769230769,0,4.61538461538462e-06,1.72582198921602e-05,0.324113268032807,1,0.989564121494558,0,NA,NA,-0.039044289044289,0,FALSE,FALSE,55,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Dialister",0.0167888028475938,0.031604758600577,"Dialister","Dialister",10,3,132,0.0757575757575758,0.0227272727272727,0.000463030303030303,0.00446233737735099,2,0,26,0.0769230769230769,0,1.07692307692308e-05,4.16579478057263e-05,1,1,1,0,NA,NA,-0.00116550116550117,0.0227272727272727,FALSE,TRUE,56,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Trueperella",0.0161911319680973,0.0324006868169651,"Trueperella","Trueperella",0,0,132,0,0,0,0,2,1,26,0.0769230769230769,0.0384615384615385,1e-04,0.000485995884756239,0.0262033379021205,0.164556962025316,0.917116826574216,0,NA,NA,-0.0769230769230769,-0.0384615384615385,FALSE,FALSE,57,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Lactococcus",0.0159664181898801,0.03285901802944,"Lactococcus","Lactococcus",8,1,132,0.0606060606060606,0.00757575757575758,9.87878787878788e-05,0.00102750496761714,2,0,26,0.0769230769230769,0,7.69230769230769e-06,3.20384384522957e-05,0.669824897693095,1,1,0,NA,NA,-0.0163170163170163,0.00757575757575758,FALSE,TRUE,58,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Lachnoclostridium",0.0148884657678932,0.0434037717937358,"Lachnoclostridium","Lachnoclostridium",18,8,132,0.136363636363636,0.0606060606060606,0.000761212121212121,0.00510668818006363,1,1,26,0.0384615384615385,0.0384615384615385,0.000146153846153846,0.000745241313525099,0.204111850760336,1,0.989564121494558,0,1,0,0.0979020979020979,0.0221445221445221,TRUE,TRUE,59,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Bacillus",0.0148290192963387,0.0286365680988124,"Bacillus","Bacillus",4,0,132,0.0303030303030303,0,4.84848484848485e-06,3.46076117578189e-05,2,1,26,0.0769230769230769,0.0384615384615385,4.30769230769231e-05,0.000203936641744817,0.256725031641763,0.164556962025316,0.989564121494558,0,NA,NA,-0.0466200466200466,-0.0384615384615385,FALSE,FALSE,60,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Aggregatibacter",0.0147184248294436,0.0322884235071592,"Aggregatibacter","Aggregatibacter",3,1,132,0.0227272727272727,0.00757575757575758,1.15151515151515e-05,0.000112653524412565,1,0,26,0.0384615384615385,0,2.30769230769231e-05,0.00011766968108291,0.516534761361065,1,NA,NA,NA,NA,-0.0157342657342657,0.00757575757575758,FALSE,TRUE,61,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Cronobacter",0.0146652869165094,0.0271772141537182,"Cronobacter","Cronobacter",10,4,132,0.0757575757575758,0.0303030303030303,0.000102121212121212,0.000561118063671695,2,1,26,0.0769230769230769,0.0384615384615385,0.000175384615384615,0.000854396773258096,1,1,1,0,NA,NA,-0.00116550116550117,-0.00815850815850816,FALSE,FALSE,62,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Serratia",0.0144802928336161,0.0281133428696379,"Serratia","Serratia",2,2,132,0.0151515151515152,0.0151515151515152,6.48484848484848e-05,0.000528157513008482,2,1,26,0.0769230769230769,0.0384615384615385,0.000421538461538462,0.00213317358376236,0.126764336411846,0.41909215512376,0.989564121494558,0,NA,NA,-0.0617715617715618,-0.0233100233100233,FALSE,FALSE,63,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Lawsonella",0.0142057392027538,0.0281510138807969,"Lawsonella","Lawsonella",7,0,132,0.053030303030303,0,1e-05,7.80487223049495e-05,2,0,26,0.0769230769230769,0,4.61538461538462e-06,1.72582198921602e-05,0.64293160306971,1,1,0,NA,NA,-0.0238927738927739,0,FALSE,FALSE,64,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Pantoea",0.0133791267933904,0.0262718210153512,"Pantoea","Pantoea",4,0,132,0.0303030303030303,0,6.96969696969697e-06,6.04302562348511e-05,2,0,26,0.0769230769230769,0,2.92307692307692e-05,0.000103418492618026,0.256725031641763,1,0.989564121494558,0,NA,NA,-0.0466200466200466,0,FALSE,FALSE,65,0,26,"ns","ns",0.464878787878788,0.1730638304397
"Dermabacter",0.0131886104430818,0.0273122619913901,"Dermabacter","Dermabacter",5,2,132,0.0378787878787879,0.0151515151515152,2.90909090909091e-05,0.000227517148235363,1,1,26,0.0384615384615385,0.0384615384615385,5.07692307692308e-05,0.000258873298382403,1,0.41909215512376,NA,NA,NA,NA,-0.000582750582750584,-0.0233100233100233,FALSE,FALSE,66,0,26,"ns","ns",0.464878787878788,0.1730638304397
