"","taxonomy","prev_I","p_I","prev_M","p_M","prev_U","p_U","pmin","contaminant"
"X8b2762336fa5e37da3de55b6a68679d0","Lactobacillus (RSV3782)",7,NA,0,NA,0,NA,NA,FALSE
"X16d7da6d451eda11a363ad69e455a28f","Lactobacillus (RSV3784)",1,NA,0,NA,0,NA,NA,FALSE
"X228bb6237873531b471d0e7d455ecd91","Stenotrophomonas (RSV3785)",9,NA,2,NA,1,NA,NA,FALSE
"X59d8dead276879bfb840c0c9be61e36f","Rubellimicrobium (RSV3791)",30,0.688464977080479,1,NA,0,NA,0.688464977080479,FALSE
"X6ddf02037104ecca83493876236c10d9","Kocuria (RSV3793)",13,0.613663640379768,3,NA,0,NA,0.613663640379768,FALSE
"X3beb60e8cac1e4c49849add98bae7e8b","Deinococcus (RSV3795)",12,0.909075424636022,0,NA,0,NA,0.909075424636022,FALSE
"Xa6337af813c2c34ebad0c10cd1847259","Prevotella_2 (RSV3798)",1,NA,1,NA,0,NA,NA,FALSE
"X5aadeddbcf4780ee0a153e925062be7a","Glutamicibacter (RSV3799)",11,0.20188058712655,6,NA,1,NA,0.20188058712655,FALSE
"X9dbbf24370d51641dede052d9967eb65","Streptococcus (RSV3802)",0,NA,12,0.555501147043363,0,NA,0.555501147043363,FALSE
"X56c9cf5444d8e1ccf7f8876daaa1c6db","Corynebacterium_1 (RSV3806)",5,NA,0,NA,0,NA,NA,FALSE
"X29bde29dd74f06981949b4d463392504","Curtobacterium (RSV3807)",16,0.386765329826005,0,NA,0,NA,0.386765329826005,FALSE
"Xf52e759cf3521ac900d58666d5f0f54a","Acinetobacter (RSV3808)",11,0.683514016798122,4,NA,1,NA,0.683514016798122,FALSE
"Xf5ad9133161c7eef68245d1fe7c8f896","Corynebacterium_1 (RSV3809)",0,NA,6,NA,0,NA,NA,FALSE
"Xe863b5612ffd1322ef8429bd49cba194","Enterococcus (RSV3810)",1,NA,0,NA,0,NA,NA,FALSE
"X4fdef803dd127854ec91570a4bb2886c","Prevotella_9 (RSV3811)",1,NA,1,NA,0,NA,NA,FALSE
"X0dc4babf01d4f832b6c82d6b01ed4f04","Parabacteroides (RSV3812)",0,NA,1,NA,0,NA,NA,FALSE
"X494ede8e3caf3ac98e7373f3a7f32197","Prevotella_9 (RSV3814)",0,NA,1,NA,0,NA,NA,FALSE
"X39c10a499021eb46e17d6f8c1edd6310","Amnibacterium (RSV3815)",4,NA,0,NA,0,NA,NA,FALSE
"Xf174af0aedb2f1d30ce466bf620a0c97","Faecalibacterium (RSV3817)",2,NA,0,NA,0,NA,NA,FALSE
"X87f0b37a85f787c96f45695e782f92a4","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium (RSV3818)",18,0.303903096681211,5,NA,3,NA,0.303903096681211,FALSE
"Xb0e0c11110c9ada5ad1892166c472e60","unassigned Firmicutes (RSV3819)",0,NA,1,NA,0,NA,NA,FALSE
"Xc480a5d3f1f1843a92522b80d7fb83ef","Thermus (RSV3822)",15,0.681529251045836,0,NA,0,NA,0.681529251045836,FALSE
"X25496a64517e79fae616627d6927854e","unassigned Firmicutes (RSV3823)",0,NA,1,NA,0,NA,NA,FALSE
"X22f256c05859ad3112416c594c7ac37d","Mitsuokella (RSV3824)",1,NA,0,NA,0,NA,NA,FALSE
"X3e61c31138af37936e6ac221dc2d978a","unassigned Proteobacteria (RSV3825)",8,NA,0,NA,0,NA,NA,FALSE
"X6d8684fb29c13cc79b909187ca312684","Ruminococcaceae_UCG-005 (RSV3827)",0,NA,1,NA,0,NA,NA,FALSE
"X1acd9f193f2bffd279b179caf8a40227","Caldibacillus (RSV3830)",12,0.999715462202578,0,NA,0,NA,0.999715462202578,FALSE
"X6a8cd212906e0a5fd451e76aa130f625","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium (RSV3831)",7,NA,0,NA,1,NA,NA,FALSE
"X9312196cf379f8a47ed5c8a2a574d242","Dermabacter (RSV3832)",8,NA,6,NA,0,NA,NA,FALSE
"Xfb01238aa8d4ef0a10d65d275c877e41","unassigned Firmicutes (RSV3837)",0,NA,1,NA,0,NA,NA,FALSE
"X66679e7c7bcf9a2e8b084a0c36cdfdbb","Rubrobacter (RSV3838)",0,NA,5,NA,0,NA,NA,FALSE
"Xfdba3b74fef2db5f81b870899419a60f","Achromobacter (RSV3839)",13,0.91304741104258,4,NA,2,NA,0.91304741104258,FALSE
"X74a8d71b88e246bdc0c9b70bbd492c76","Acinetobacter (RSV3841)",0,NA,0,NA,4,NA,NA,FALSE
"Xfb29d2759767db928c98f496e3bbcc1a","Nesterenkonia (RSV3842)",6,NA,1,NA,0,NA,NA,FALSE
"X09eaf726cb3b539007898feabb1c0015","Brachybacterium (RSV3843)",6,NA,1,NA,0,NA,NA,FALSE
"Xa5154e4def744f6f570db2ccd422b46d","Corynebacterium_1 (RSV3844)",13,0.180476927249378,0,NA,0,NA,0.180476927249378,FALSE
"X3668a713f16f183b2325c903bcbdc3ac","Streptococcus (RSV3847)",0,NA,2,NA,1,NA,NA,FALSE
"Xebf1b20016b7903f092c4e6cbed425f4","unassigned Actinobacteria (RSV3849)",2,NA,0,NA,1,NA,NA,FALSE
"X05cd250b776274d5471a4c6c5666a2e6","Pseudomonas (RSV3850)",1,NA,0,NA,9,NA,NA,FALSE
"X76a6eb93f7c1426c25295a363518a2d9","Sphingomonas (RSV3851)",9,NA,0,NA,1,NA,NA,FALSE
"X755c13aed61e778e4ca4b61110decc2b","Rubellimicrobium (RSV3852)",19,0.0534393340090815,7,NA,0,NA,0.0534393340090815,TRUE
"X39fef2b2235b8736e72e35bda4be9221","Stenotrophomonas (RSV3853)",26,0.330130479275876,4,NA,0,NA,0.330130479275876,FALSE
"X54502a6ad3fcd5973023d4a59ed1605d","Asticcacaulis (RSV3854)",4,NA,6,NA,0,NA,NA,FALSE
"Xe322286588d2effda49041d07069629b","Tyzzerella_3 (RSV3855)",1,NA,1,NA,0,NA,NA,FALSE
"Xe30823afb15fca6da567f83bd297c986","unassigned Bacteroidetes (RSV3857)",0,NA,4,NA,0,NA,NA,FALSE
"Xb3eb9d70e239869f3dc8a3953bed501e","Mitsuokella (RSV3861)",0,NA,1,NA,0,NA,NA,FALSE
"X88ad7c9657806abb5f71da3bb40f4893","Megasphaera (RSV3866)",0,NA,3,NA,3,NA,NA,FALSE
"Xb565877572264fc96c1fd85a85a509eb","unassigned Actinobacteria (RSV3867)",0,NA,2,NA,0,NA,NA,FALSE
"X476cdcc85e4a8fda0a2972a0daba4ce2","Pedobacter (RSV3870)",5,NA,0,NA,0,NA,NA,FALSE
"X162d9663e67fa10b3ae8730a8037a61a","unassigned Bacteroidetes (RSV3871)",0,NA,1,NA,0,NA,NA,FALSE
"X7454b590b16d849a4e26b695c3518c78","unassigned Chloroflexi (RSV3872)",14,0.977351136953266,1,NA,0,NA,0.977351136953266,FALSE
"Xcb8083d20e80816ad8ad8550e4ab1795","Sphingomonas (RSV3873)",14,0.830074497151383,5,NA,0,NA,0.830074497151383,FALSE
"X2ad60a27d6c5e3678714839617dcdeeb","Staphylococcus (RSV3874)",1,NA,0,NA,0,NA,NA,FALSE
"X2e9241dd5ee1faef2bdd91724620b70f","Mitsuokella (RSV3875)",1,NA,0,NA,0,NA,NA,FALSE
"X8d2a29d23de2d1b6cada06bf85915274","Sphingomonas (RSV3876)",9,NA,3,NA,0,NA,NA,FALSE
"X6b422e84139b2a9b17802f8e5f4f1a73","Pseudoxanthomonas (RSV3878)",9,NA,1,NA,0,NA,NA,FALSE
"X757bbed285e80a6373082a0f189ce980","Veillonella (RSV3879)",1,NA,0,NA,0,NA,NA,FALSE
"X994b1a337c3373adbf3fc318c5bed44f","Pseudomonas (RSV3880)",16,0.998348003178441,1,NA,0,NA,0.998348003178441,FALSE
"X9bbaea6d2a01eb1c69406e794e9bebf9","Flavobacterium (RSV3881)",0,NA,0,NA,2,NA,NA,FALSE
"X4067bceac4b163c36c144da9b79ee55d","Acinetobacter (RSV3882)",4,NA,1,NA,0,NA,NA,FALSE
"Xf0ed17be8ca330b6a9115ddf74b5eceb","Corynebacterium_1 (RSV3883)",12,0.808571156448866,6,NA,2,NA,0.808571156448866,FALSE
"Xd2ada70960802e27025db47aaf36dc87","Geomicrobium (RSV3884)",8,NA,0,NA,0,NA,NA,FALSE
"Xc0a83a0d2be8156b5c59a52f39a79f81","Anaerococcus (RSV3888)",25,0.752524989506656,1,NA,0,NA,0.752524989506656,FALSE
"X1118f8e8ecb7d1c13181dd60655afe8b","Corynebacterium_1 (RSV3889)",11,0.86812012719438,0,NA,0,NA,0.86812012719438,FALSE
"Xb2fb35568a0fb5528714d62d17c72976","Ornithinimicrobium (RSV3891)",12,0.933073527923359,6,NA,0,NA,0.933073527923359,FALSE
"Xcd2d6f67747cd851e23b2d8eb8827a45","Erwinia (RSV3892)",2,NA,0,NA,0,NA,NA,FALSE
"Xbdeb899a155b4097af36267e7a4020fd","unassigned Chloroflexi (RSV3894)",3,NA,1,NA,0,NA,NA,FALSE
"Xc773422b3dd3b7f057a6ec0d5fb93733","Eikenella (RSV3896)",2,NA,1,NA,0,NA,NA,FALSE
"X14ce4e80a3744a190fcc4491c7a7c6b0","Prevotella_9 (RSV3898)",0,NA,3,NA,0,NA,NA,FALSE
"X7eeac7128137612acd170d4671fd41f8","Agathobacter (RSV3901)",1,NA,3,NA,0,NA,NA,FALSE
"X7b93e933654f2305bf369685fd4e8c87","Noviherbaspirillum (RSV3906)",7,NA,0,NA,2,NA,NA,FALSE
"X49eea156a0f17d7ec89418207dacb52d","Klebsiella (RSV3907)",0,NA,1,NA,1,NA,NA,FALSE
"Xd79d08adda31d28072b3adeeb66bff7b","unassigned Proteobacteria (RSV3908)",0,NA,6,NA,0,NA,NA,FALSE
"Xf09b07d3dafe6ef78d67b56c2b88af3b","Clostridium_sensu_stricto_8 (RSV3913)",11,0.0807555509680633,0,NA,0,NA,0.0807555509680633,TRUE
"Xa2b76263db5353503af655943fce333d","Veillonella (RSV3914)",2,NA,4,NA,1,NA,NA,FALSE
"X430a0f370d953c08e863544ef22de65a","Micrococcus (RSV3915)",9,NA,2,NA,0,NA,NA,FALSE
"X3543d61504c7e98e877c58c259bd1fdf","Sinobaca (RSV3917)",5,NA,3,NA,0,NA,NA,FALSE
"X6ed41a606d74410b77258114202fa78b","unassigned Firmicutes (RSV3918)",1,NA,1,NA,0,NA,NA,FALSE
"X168be7b5b93035e19262e40d572d63de","Acinetobacter (RSV3919)",20,0.534972819761961,0,NA,0,NA,0.534972819761961,FALSE
"X75fb1f530e2faab8aa4cbc5f91ad9298","Microbacterium (RSV3921)",8,NA,6,NA,1,NA,NA,FALSE
"X9450a188216a6ffa55df1f01fc8c77c6","Ornithinimicrobium (RSV3923)",23,0.85174248634823,5,NA,0,NA,0.85174248634823,FALSE
"Xfe0355e9723a2536fa6969ab64b1b962","Lachnospiraceae_NK4A136_group (RSV3924)",1,NA,0,NA,0,NA,NA,FALSE
"X076770e4368e286e050c200696cf8500","Alicyclobacillus (RSV3926)",3,NA,3,NA,13,0.999937573019818,0.999937573019818,FALSE
"X794d0edd0997b6b3f4f895aba372f539","Rheinheimera (RSV3927)",11,0.995916553700651,3,NA,0,NA,0.995916553700651,FALSE
"X9e1859fec04a8b4fd5f91d24caecc0b1","Pseudoclavibacter (RSV3933)",0,NA,16,0.821702982981122,0,NA,0.821702982981122,FALSE
"X9eba6db38027364e1692014253642275","Sphingomonas (RSV3934)",22,0.825307588442655,0,NA,0,NA,0.825307588442655,FALSE
"X2f2c00bdcfc012199ce588a4ffc372eb","Actinomyces (RSV3936)",6,NA,1,NA,0,NA,NA,FALSE
"X783535a03c2e41866d160d349546fd1b","unassigned Bacteroidetes (RSV3937)",5,NA,0,NA,0,NA,NA,FALSE
"X52115c00e96ae3cf0044418128dd9521","Flavobacterium (RSV3938)",0,NA,1,NA,0,NA,NA,FALSE
"X994405c28b40225fd9da9ba26f2e84b0","Prevotella_9 (RSV3941)",0,NA,2,NA,0,NA,NA,FALSE
"X11acf25b6816738f14a459d728ddcfb2","unassigned Proteobacteria (RSV3943)",7,NA,1,NA,0,NA,NA,FALSE
"X270a93817f66a717e97c0b689799689f","Ruminococcaceae_UCG-013 (RSV3944)",0,NA,1,NA,0,NA,NA,FALSE
"X457668c117c3a1815c18049ecc2033cf","unassigned Firmicutes (RSV3946)",0,NA,2,NA,0,NA,NA,FALSE
"Xb7b9ad98192d8692bb65f240d0a9c727","Ruminococcaceae_UCG-014 (RSV3947)",0,NA,2,NA,0,NA,NA,FALSE
"Xdabb590ac213a628042184c55e9110c1","Lachnoclostridium (RSV3948)",1,NA,0,NA,0,NA,NA,FALSE
"Xb2e3ca61649c535cfcaffb8b105727bf","Family_XIII_AD3011_group (RSV3949)",3,NA,8,NA,0,NA,NA,FALSE
"X58ad6f8c2485db6e79d9255b4ebf8d9c","Granulicatella (RSV3951)",3,NA,6,NA,0,NA,NA,FALSE
"X5d3de0b6424fc982ce4db4fa7dd97c10","Veillonella (RSV3952)",2,NA,0,NA,0,NA,NA,FALSE
"X1ae24239af34938268167f0b6d85b6e0","Paracoccus (RSV3953)",9,NA,0,NA,0,NA,NA,FALSE
"Xa4280d4ee89564b880e8c49bd6002a70","Corynebacterium (RSV3955)",5,NA,0,NA,0,NA,NA,FALSE
"Xe45deb147d5e572b112b8256179938a7","Acinetobacter (RSV3956)",1,NA,6,NA,0,NA,NA,FALSE
"X441724764fa78ad0690f876ea8c2a8f9","Bacillus (RSV3958)",5,NA,1,NA,1,NA,NA,FALSE
"X3db3ba92eef1a07c1e87002ab630d822","Acinetobacter (RSV3959)",4,NA,4,NA,0,NA,NA,FALSE
"Xa268626acb7cca602db738bcbb13d611","Haemophilus (RSV3960)",2,NA,1,NA,1,NA,NA,FALSE
"X3d89ebc1e418c877b9fb29f9befadb44","Ruminococcaceae_UCG-014 (RSV3961)",1,NA,2,NA,0,NA,NA,FALSE
"X987b07b51f215294b9ba396fc0da2eab","Clostridium_sensu_stricto_1 (RSV3962)",1,NA,1,NA,2,NA,NA,FALSE
"X81a3db18f630c8a675be6c7c86231101","Nesterenkonia (RSV3966)",5,NA,0,NA,0,NA,NA,FALSE
"Xbb53791244eeee744c6ccea23e11ef4b","Megasphaera (RSV3967)",1,NA,0,NA,0,NA,NA,FALSE
"Xeb87f467f6163e51c0d84a7c3695e9d3","Oscillibacter (RSV3968)",0,NA,2,NA,0,NA,NA,FALSE
"X879ac0483e9a487339bc21f305e554a4","Prevotella_9 (RSV3969)",0,NA,2,NA,0,NA,NA,FALSE
"X97822797c63078d0e598100e24f71b7d","Kluyvera (RSV3971)",1,NA,0,NA,1,NA,NA,FALSE
"Xa2b5095c61714ae2b145148dd22b039d","Actinomyces (RSV3972)",2,NA,0,NA,2,NA,NA,FALSE
"X0567d4491521c3501867279aaf8843dc","Blastocatella (RSV3973)",3,NA,0,NA,0,NA,NA,FALSE
"X14a693f88ce335f167a1e8fbbd104715","Prevotella_7 (RSV3974)",3,NA,0,NA,5,NA,NA,FALSE
"Xac3f9437d098d8f032bc8f43ca9f56f5","Corynebacterium_1 (RSV3979)",4,NA,0,NA,0,NA,NA,FALSE
"X7a38540ba114c8578bc48f03c76ce676","Acinetobacter (RSV3980)",12,0.247060667344034,0,NA,0,NA,0.247060667344034,FALSE
"X8146deefacadef2055916d06c19a3abd","Jeotgalicoccus (RSV3982)",15,0.168615559375857,6,NA,0,NA,0.168615559375857,FALSE
"X5c894a78c1aacdca5df16008a9cb662e","Staphylococcus (RSV3989)",4,NA,0,NA,0,NA,NA,FALSE
"X4af344a6e4f71bcb381f324531a0be18","Bifidobacterium (RSV3991)",2,NA,0,NA,0,NA,NA,FALSE
"X38f95c44757573c9c75cc17257cea023","Bosea (RSV3995)",6,NA,6,NA,0,NA,NA,FALSE
"Xfc2f96e81962a3982ffe7834923915e7","Sphingobacterium (RSV3996)",11,0.815134476920668,2,NA,4,NA,0.815134476920668,FALSE
"Xb7b6c7090cdfe4645b0d6a1386035969","Altererythrobacter (RSV3998)",7,NA,0,NA,0,NA,NA,FALSE
"X177fbc8060a7d68921bd129e6e644061","Lachnospira (RSV3999)",0,NA,4,NA,0,NA,NA,FALSE
"X0d9dbdf0d036a0f02de405ab2ff865b0","Prevotella_9 (RSV4000)",0,NA,2,NA,0,NA,NA,FALSE
"X342085d90671df25329dbde5787ba995","Corynebacterium_1 (RSV4001)",7,NA,3,NA,0,NA,NA,FALSE
"X57445065956a1241f3b6669607f9bf45","Thiopseudomonas (RSV4002)",2,NA,1,NA,0,NA,NA,FALSE
"Xbfc2abce2c4f9d358133f634f50932e4","Nocardioides (RSV4004)",10,0.800193365298919,6,NA,1,NA,0.800193365298919,FALSE
"X6e6639d6acfd58835b498bce92159978","Sva0996_marine_group (RSV4006)",1,NA,0,NA,2,NA,NA,FALSE
"Xdb985794390686be60e09d39e20511c4","Streptococcus (RSV4007)",10,0.838052880743588,1,NA,1,NA,0.838052880743588,FALSE
"Xb306b15627602395ca574dc249feb61d","Eremococcus (RSV4008)",19,0.490867550487282,6,NA,0,NA,0.490867550487282,FALSE
"X42d177a6609b1318237b362ece6a4285","Propioniciclava (RSV4009)",24,0.954392921346917,1,NA,0,NA,0.954392921346917,FALSE
"X998364ea44443580122943fffe87ab45","Ruminococcaceae_UCG-005 (RSV4011)",0,NA,2,NA,0,NA,NA,FALSE
"X3121e1d571d1f15d6d3e7912f8dd4332","Globicatella (RSV4012)",12,0.0592444084303155,5,NA,0,NA,0.0592444084303155,TRUE
"Xe4af076e99a45e62042efc4d6a2d0b1c","Saccharopolyspora (RSV4013)",15,0.478895325356133,0,NA,0,NA,0.478895325356133,FALSE
"X5535e0e0e8faf841a382ffe76c966c04","Rikenellaceae_RC9_gut_group (RSV4015)",1,NA,2,NA,0,NA,NA,FALSE
"X0ad55e09ae531cc55d5582d8539207c1","Paracoccus (RSV4016)",6,NA,0,NA,0,NA,NA,FALSE
"X903188986b2e30617a3049eab96e7285","unassigned Proteobacteria (RSV4018)",2,NA,1,NA,0,NA,NA,FALSE
"X1e49ea05196d01db42590d502dd85e3a","Pelomonas (RSV4019)",0,NA,7,NA,0,NA,NA,FALSE
"Xd191fb7765c71d5ba4671c6a88939e25","unassigned Firmicutes (RSV4020)",0,NA,1,NA,0,NA,NA,FALSE
"X6273386107b649a2e4ee31ef4cc17bdf","Ruminococcus_1 (RSV4021)",1,NA,5,NA,0,NA,NA,FALSE
"Xbfa7020fdecb1764e130997f70a976fe","Moraxella (RSV4023)",11,0.310570362796406,2,NA,0,NA,0.310570362796406,FALSE
"Xd94f532d406feb51160656c369bfaaac","unassigned Firmicutes (RSV4026)",0,NA,1,NA,0,NA,NA,FALSE
"X403c3449f2e71e2a056c9d8667c4e229","Paenibacillus (RSV4027)",2,NA,0,NA,0,NA,NA,FALSE
"X2e1867aa4523022fbc86bba375b05a1a","Gallicola (RSV4029)",2,NA,1,NA,0,NA,NA,FALSE
"Xf89347284db5174f0117f9a060532c41","unassigned Patescibacteria (RSV4031)",1,NA,1,NA,0,NA,NA,FALSE
"X5cf9d87b4f59cb0992f12d8dd2fa037c","Blautia (RSV4032)",0,NA,2,NA,0,NA,NA,FALSE
"Xfa474f1b09c556b5d8d4d5815763e488","Enterobacter (RSV4034)",0,NA,0,NA,5,NA,NA,FALSE
"X43c0d023209fec284cd6c469326ca5e3","unassigned Bacteroidetes (RSV4036)",13,0.102436968174941,0,NA,0,NA,0.102436968174941,FALSE
"X070e8dd905f122f16d7cbe7872683f49","Bacillus (RSV4037)",5,NA,0,NA,0,NA,NA,FALSE
"X5bfb1c4ec233e05e793cc0d3a873cf0e","Janthinobacterium (RSV4041)",8,NA,0,NA,0,NA,NA,FALSE
"Xe51c1d7134761aa74c082b714a481a0b","Veillonella (RSV4042)",2,NA,2,NA,0,NA,NA,FALSE
"X75cc480d438ca6f1f7e1de1de0436078","Lachnospiraceae_NK4A136_group (RSV4044)",0,NA,2,NA,0,NA,NA,FALSE
"Xf2f8581650fedb1ab6a54a12fa544d77","Streptococcus (RSV4045)",0,NA,3,NA,0,NA,NA,FALSE
"X04767b28fb40ef5a1fd96fe7fe02f153","Staphylococcus (RSV4047)",1,NA,0,NA,0,NA,NA,FALSE
"X5f3ed73b681c4555315ca0eca42fc6f8","Psychrobacter (RSV4049)",11,0.351958655337866,2,NA,0,NA,0.351958655337866,FALSE
"X55adeb7cd5492b282519676e1859e4ac","Agathobacter (RSV4050)",0,NA,1,NA,0,NA,NA,FALSE
"X51366118b30c9df3871a3727bc6c6d6b","Succinivibrio (RSV4051)",0,NA,8,NA,0,NA,NA,FALSE
"Xe5682c0a30d8c3a5edd25bd4105c53a8","Bacteroides (RSV4052)",0,NA,3,NA,0,NA,NA,FALSE
"X86bc6521963fc935f6483ec6fdcc12e0","Escherichia/Shigella (RSV4054)",1,NA,0,NA,0,NA,NA,FALSE
"X39953da548b4542892fb99b156ef3f7e","Enterobacter (RSV4056)",0,NA,1,NA,3,NA,NA,FALSE
"Xf989397329146d49acb661c2e37af3d4","Pontibacter (RSV4058)",3,NA,0,NA,0,NA,NA,FALSE
"X0c84b02b9def5b722828f3a6a93bdf25","Bacillus (RSV4059)",0,NA,3,NA,0,NA,NA,FALSE
"X313a05bc69e5052793061fec5858a90f","Enterococcus (RSV4060)",19,0.864459526146219,1,NA,0,NA,0.864459526146219,FALSE
"X3b64e08e39da1b9bd23f8130fe55ab32","Ellin6055 (RSV4061)",7,NA,0,NA,0,NA,NA,FALSE
"X54a9d7b9ebef6cf0597ee34a06308453","Ruminococcus_2 (RSV4064)",0,NA,3,NA,0,NA,NA,FALSE
"X8cb2048be8b2ab0ce3aa9622bd621822","Corynebacterium_1 (RSV4065)",8,NA,0,NA,0,NA,NA,FALSE
"X9eccadd8a219c8c4999217b164b97603","Pseudomonas (RSV4066)",2,NA,0,NA,0,NA,NA,FALSE
"Xcd9c3f9878737a752b63c8b3bb1da7a4","Sphingomonas (RSV4068)",8,NA,1,NA,1,NA,NA,FALSE
"X7f1d5de97cadfc91fdbd299d9bf80c72","Comamonas (RSV4070)",6,NA,2,NA,6,NA,NA,FALSE
"X1d6303201a1f0b4cb9ebd684d5eec121","Nocardioides (RSV4071)",8,NA,0,NA,0,NA,NA,FALSE
"X17813d59fbe6e3242168934b16220c25","Novosphingobium (RSV4072)",9,NA,3,NA,0,NA,NA,FALSE
"X7ae5e7aa5dbb698bf39a79939e8dc529","Streptococcus (RSV4073)",0,NA,2,NA,0,NA,NA,FALSE
"Xfb93d9a1beba73f37303b0fdc1778587","Methylobacterium (RSV4074)",1,NA,1,NA,0,NA,NA,FALSE
"X3c16430e73261c256bc8ed4c01f66fe2","Ruminococcaceae_UCG-010 (RSV4076)",0,NA,1,NA,0,NA,NA,FALSE
"X5fce41b2397de1de7a8c700464bd2c41","unassigned Chloroflexi (RSV4077)",9,NA,0,NA,0,NA,NA,FALSE
"Xce483be7328cb7575c0d41999f5873de","Geobacillus (RSV4078)",17,0.660041117011237,0,NA,0,NA,0.660041117011237,FALSE
"X1fdc4b313e25bd9e9100aca09cadd081","unassigned Bacteroidetes (RSV4079)",1,NA,1,NA,0,NA,NA,FALSE
"Xdc8892f08bb4c5f6244c85d691950f3f","Prevotella_2 (RSV4081)",1,NA,0,NA,0,NA,NA,FALSE
"X3e51acd7aa7475e033b7eec78e66702d","Pseudomonas (RSV4085)",14,0.99875612874051,1,NA,0,NA,0.99875612874051,FALSE
"X7e70754681d62bc249ff154a0c1d9246","Pelomonas (RSV4086)",0,NA,13,0.418454414271032,0,NA,0.418454414271032,FALSE
"Xaffbc1b1199d65827812a4c098af4e88","Fusobacterium (RSV4087)",0,NA,2,NA,0,NA,NA,FALSE
"X5fe64d4c4909baaf3fccb0b9a17a895f","unassigned Proteobacteria (RSV4088)",0,NA,1,NA,0,NA,NA,FALSE
"Xae648180cd50b48fe88c521ba9404718","Prevotella_6 (RSV4089)",3,NA,1,NA,3,NA,NA,FALSE
"X704ff3be667666b3c564b066b1eba347","Moraxella (RSV4090)",0,NA,2,NA,0,NA,NA,FALSE
"Xb2f648406396d271fa035bdd06c9bf19","Sporocytophaga (RSV4091)",11,0.999227141251327,0,NA,0,NA,0.999227141251327,FALSE
"Xfba978b38921b88757be9b933a83291f","Acinetobacter (RSV4092)",14,0.544572739604219,1,NA,0,NA,0.544572739604219,FALSE
"X57ad242264b3e151db9bdd840c8fff1f","Corynebacterium_1 (RSV4094)",4,NA,7,NA,4,NA,NA,FALSE
"X9c8fe4f590ed08b997a8ca49bb3bb647","Rhodococcus (RSV4095)",6,NA,4,NA,4,NA,NA,FALSE
"Xa7eb7083a197b1764d0ed0092cc9b150","Curvibacter (RSV4096)",0,NA,7,NA,0,NA,NA,FALSE
"Xf0eb05a884b13b0df1833845553ddc1a","Staphylococcus (RSV4098)",0,NA,1,NA,0,NA,NA,FALSE
"X5c4b579b0dff65e964179881054c6899","Bacillus (RSV4099)",11,0.99993161836275,0,NA,0,NA,0.99993161836275,FALSE
"Xf9a83208c6dbad07b3ba9e48ca1c2e25","Rothia (RSV4104)",0,NA,0,NA,1,NA,NA,FALSE
"X69eabff97297c7a73d84c7abbb850e0d","Acinetobacter (RSV4106)",10,0.999949829980392,0,NA,0,NA,0.999949829980392,FALSE
"Xa0e1a3759ad3462a28017d94b4432ee1","Xanthomonas (RSV4108)",3,NA,0,NA,2,NA,NA,FALSE
"X3d0f1213165ead2a71cac2e734829b8c","Aeromicrobium (RSV4109)",3,NA,4,NA,0,NA,NA,FALSE
"Xac10245f58a1e6b1d6db3f605a15d024","Geobacillus (RSV4110)",13,0.945947808495096,0,NA,0,NA,0.945947808495096,FALSE
"X2aaf7f8006f09cfa6e271544d7796397","Actinomyces (RSV4111)",7,NA,3,NA,2,NA,NA,FALSE
"Xad54484ce21d7678f3e14ce3741ac0f3","Luteimonas (RSV4112)",7,NA,2,NA,0,NA,NA,FALSE
"X5196c192d1ba0ea459fb469748ae5896","Ruminococcaceae_UCG-005 (RSV4113)",0,NA,3,NA,0,NA,NA,FALSE
"X7bdf7a2591f6a6d368bbbba57d74ec27","Geobacillus (RSV4114)",8,NA,0,NA,0,NA,NA,FALSE
"Xf9ff7a6f4938b5de682fc7644094a1b9","Dialister (RSV4115)",3,NA,0,NA,0,NA,NA,FALSE
"X5a08133c74fd1b8da350ee2df74ffc31","Ruminococcus_1 (RSV4116)",0,NA,6,NA,0,NA,NA,FALSE
"Xaec83f96e05108810a94d144f108fc22","Staphylococcus (RSV4117)",1,NA,0,NA,0,NA,NA,FALSE
"X7dec40d4d8e5677479f6e854a1076f45","Gemella (RSV4118)",0,NA,1,NA,2,NA,NA,FALSE
"X1d1e62c48b2402bc1836564f8242733d","Anaerococcus (RSV4120)",0,NA,2,NA,1,NA,NA,FALSE
"X42476db834c6f254d5501a3b58dd038f","Dietzia (RSV4121)",10,0.493027602689111,0,NA,0,NA,0.493027602689111,FALSE
"Xf9e8f50b8e068dee77e55b36f7e5d838","Siccibacter (RSV4125)",5,NA,1,NA,0,NA,NA,FALSE
"Xd27ba3dba969b0045b14e379965bfe99","Phascolarctobacterium (RSV4126)",0,NA,2,NA,0,NA,NA,FALSE
"X849c8179a62919a1b5c4766d089df22c","Paracoccus (RSV4127)",14,0.998759124856582,0,NA,0,NA,0.998759124856582,FALSE
"X9cd72e9782389c563c1c1c9d3ddc3b79","Streptomyces (RSV4131)",6,NA,1,NA,0,NA,NA,FALSE
"X561743f6387500be03b6419cd69ae4a3","Globicatella (RSV4132)",5,NA,0,NA,0,NA,NA,FALSE
"X6c7b50075598142df95c7d7de8abb565","Ruminococcaceae_NK4A214_group (RSV4136)",0,NA,0,NA,1,NA,NA,FALSE
