,feature_id,mean,sd,feature,feature_description,feature_full,Feature,nonresponder_present,nonresponder_n,nonresponder_prev,nonresponder_mean,nonresponder_sd,responder_present,responder_n,responder_prev,responder_mean,responder_sd,fisher_p,lr_unadjusted_p,lr_adjusted_p,wilcox_p,fisher_padj,lr_unadjusted_padj,lr_adjusted_padj,wilcox_padj,mean_diff,prev_diff,enriched_responder_mean,enriched_responder_prev,rf_rank,rf_top20,rf_n,crossval_median,crossval_quartile_1,crossval_quartile_3,maaslin_coef,maaslin_stderr,maaslin_pval,maaslin_name,maaslin_qval,maaslin_N,maaslin_N.not.zero,maaslin_coef_adjusted,maaslin_stderr_adjusted,maaslin_pval_adjusted,maaslin_qval_adjusted,maaslin_qval_filt,maaslin_qval_adjusted_filt,country,country_clean,module
11,g1007,0.002331425,0.005545595,2.6.1.76,Diaminobutyrate--2-oxoglutarate transaminase,Diaminobutyrate--2-oxoglutarate_transaminase_(2.6.1.76),Diaminobutyrate--2-oxoglutarate_transaminase_(2.6.1.76),52,83,62.7,0.000635812,0.001653528,34,49,69.4,0.001048884,0.003045327,0.456407453,0.43321681,0.383993249,0.369388203,1,0.997532997,0.999431614,1,0.000413072,6.7,TRUE,TRUE,1526,0,49,0.45,0.4,0.5,0.000389835,0.000421318,0.356536409,dose1_shedding1,0.999798767,132,86,0.000310876,0.000420717,0.461341654,0.890738704,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
12,g1008,0.003365154,0.007673438,2.6.1.77,Taurine--pyruvate aminotransferase,Taurine--pyruvate_aminotransferase_(2.6.1.77),Taurine--pyruvate_aminotransferase_(2.6.1.77),49,83,59,0.000562989,0.0018451,28,49,57.1,0.000995732,0.002950659,0.856628427,0.831212316,0.87852969,0.490495649,1,0.997532997,0.999431614,1,0.000432744,-1.9,TRUE,FALSE,1182,0,49,0.45,0.4,0.5,0.000452922,0.000415215,0.277372021,dose1_shedding1,0.999798767,132,77,0.000485018,0.000424556,0.255465826,0.773396543,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
13,g1009,0.001555646,0.004225841,2.6.1.81,Succinylornithine transaminase,Succinylornithine_transaminase_(2.6.1.81),Succinylornithine_transaminase_(2.6.1.81),72,83,86.7,0.002879316,0.003172975,45,49,91.8,0.003206308,0.003658562,0.571292242,0.377748632,0.411907873,0.594291417,1,0.997532997,0.999431614,1,0.000326992,5.1,TRUE,TRUE,1781,0,49,0.45,0.4,0.5,0.000288189,0.000578721,0.619342309,dose1_shedding1,0.999798767,132,117,0.000240274,0.000580715,0.67976274,0.956993867,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
14,g101,0.000768633,0.002766591,1.1.1.355,2'-dehydrokanamycin reductase,2'-dehydrokanamycin_reductase_(1.1.1.355),2'-dehydrokanamycin_reductase_(1.1.1.355),0,83,0,0,0,3,49,6.1,2.88E-06,1.54E-05,0.049175252,0.99531617,0.995606291,0.023675478,1,0.997532997,0.999431614,1,2.88E-06,6.1,TRUE,TRUE,1933,0,49,0.45,0.4,0.5,3.81E-05,1.83E-05,0.03922259,dose1_shedding1,0.999798767,132,3,3.30E-05,1.85E-05,0.07747742,0.578429223,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
15,g1010,0.001789219,0.005105704,2.6.1.82,Putrescine aminotransferase,Putrescine_aminotransferase_(2.6.1.82),Putrescine_aminotransferase_(2.6.1.82),73,83,88,0.003730434,0.004152081,45,49,91.8,0.004132131,0.004682684,0.569662765,0.486306802,0.660237836,0.594341991,1,0.997532997,0.999431614,1,0.000401696,3.8,TRUE,TRUE,1713,0,49,0.45,0.4,0.5,0.000336022,0.000654561,0.608574488,dose1_shedding1,0.999798767,132,118,0.000271142,0.000653913,0.679112186,0.956993867,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
16,g1011,0.005825952,0.01230929,2.6.1.83,LL-diaminopimelate aminotransferase,LL-diaminopimelate_aminotransferase_(2.6.1.83),LL-diaminopimelate_aminotransferase_(2.6.1.83),81,83,97.6,0.003583469,0.003115959,47,49,95.9,0.003867799,0.004181256,NA,NA,NA,0.806512928,NA,NA,NA,1,0.00028433,-1.7,TRUE,FALSE,574,0,49,0.45,0.4,0.5,-3.26E-05,0.000532915,0.951270691,dose1_shedding1,0.999798767,132,128,-0.000100164,0.000543875,0.854181202,0.981347828,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
17,g1012,0.004333756,0.01200287,2.6.1.85,Aminodeoxychorismate synthase,Aminodeoxychorismate_synthase_(2.6.1.85),Aminodeoxychorismate_synthase_(2.6.1.85),83,83,100,0.008274005,0.005871368,49,49,100,0.00800336,0.00624676,NA,NA,NA,0.654545117,NA,NA,NA,1,-0.000270646,0,FALSE,FALSE,918,0,49,0.45,0.4,0.5,-0.000253939,0.000623557,0.684499578,dose1_shedding1,0.999798767,132,132,-0.000240447,0.000625653,0.701399139,0.958816423,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
18,g1013,0.003634108,0.009365101,2.6.1.87,UDP-4-amino-4-deoxy-L-arabinose aminotransferase,UDP-4-amino-4-deoxy-L-arabinose_aminotransferase_(2.6.1.87),UDP-4-amino-4-deoxy-L-arabinose_aminotransferase_(2.6.1.87),80,83,96.4,0.005023773,0.00451763,46,49,93.9,0.005236732,0.004993139,0.669931905,0.508615888,0.630460609,0.983089066,1,0.997532997,0.999431614,1,0.000212959,-2.5,TRUE,FALSE,1110,0,49,0.45,0.4,0.5,3.43E-05,0.000645769,0.957742093,dose1_shedding1,0.999798767,132,126,4.88E-06,0.000651466,0.99403411,0.998554245,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
19,g1014,0.000771669,0.002932972,2.6.1.88,Methionine transaminase,Methionine_transaminase_(2.6.1.88),Methionine_transaminase_(2.6.1.88),74,83,89.2,0.003145845,0.003395371,44,49,89.8,0.003346459,0.003570752,1,0.908259743,0.91455779,0.659463851,1,0.997532997,0.999431614,1,0.000200614,0.6,TRUE,TRUE,1931,0,49,0.45,0.4,0.5,0.000244437,0.000593205,0.68097238,dose1_shedding1,0.999798767,132,118,0.000244556,0.000596661,0.682600276,0.957224002,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
20,g1015,0.000548072,0.003155295,2.6.1.90,"dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase","dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose_transaminase_(2.6.1.90)","dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose_transaminase_(2.6.1.90)",3,83,3.6,2.76E-05,0.000239941,3,49,6.1,8.09E-06,3.75E-05,0.669931905,0.508615888,0.675289144,0.514073943,1,0.997532997,0.999431614,1,-1.95E-05,2.5,FALSE,TRUE,1956,0,49,0.45,0.4,0.5,-7.80E-06,8.09E-05,0.923346368,dose1_shedding1,0.999798767,132,6,-2.04E-05,8.27E-05,0.805453056,0.97288177,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
21,g1016,0.000233782,0.001044387,2.6.1.92,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase","UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine_transaminase_(2.6.1.92)","UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine_transaminase_(2.6.1.92)",5,83,6,2.33E-05,0.000134282,2,49,4.1,3.16E-05,0.00017099,1,0.632442645,0.633647386,0.662377518,1,0.997532997,0.999431614,1,8.26E-06,-1.9,TRUE,FALSE,1988,0,49,0.45,0.4,0.5,9.65E-06,9.13E-05,0.915982978,dose1_shedding1,0.999798767,132,7,1.79E-06,9.33E-05,0.984737915,0.997038749,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
22,g1018,0.009793455,0.020486609,2.6.1.9,Histidinol-phosphate transaminase,Histidinol-phosphate_transaminase_(2.6.1.9),Histidinol-phosphate_transaminase_(2.6.1.9),83,83,100,0.017757073,0.003887458,49,49,100,0.01768526,0.005489374,NA,NA,NA,0.252396466,NA,NA,NA,1,-7.18E-05,0,FALSE,FALSE,140,0,49,0.45,0.4,0.5,-8.15E-05,0.00029258,0.781021977,dose1_shedding1,0.999798767,132,132,-9.57E-05,0.000302322,0.752224979,0.969397946,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
23,g1019,0.004871519,0.011929799,2.6.99.2,Pyridoxine 5'-phosphate synthase,Pyridoxine_5'-phosphate_synthase_(2.6.99.2),Pyridoxine_5'-phosphate_synthase_(2.6.99.2),73,83,88,0.003973292,0.003790262,45,49,91.8,0.003922205,0.004161608,0.569662765,0.486306802,0.565335888,0.928649138,1,0.997532997,0.999431614,1,-5.11E-05,3.8,FALSE,TRUE,793,0,49,0.45,0.4,0.5,7.79E-06,0.000617842,0.989953899,dose1_shedding1,0.999798767,132,118,-3.15E-05,0.000628341,0.960033982,0.994142879,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
24,g102,0.001287277,0.003611381,1.1.1.35,3-hydroxyacyl-CoA dehydrogenase,3-hydroxyacyl-CoA_dehydrogenase_(1.1.1.35),3-hydroxyacyl-CoA_dehydrogenase_(1.1.1.35),77,83,92.8,0.010105766,0.011098642,45,49,91.8,0.010222479,0.010578894,1,0.844699421,0.643828277,0.678452512,1,0.997532997,0.999431614,1,0.000116713,-1,TRUE,FALSE,1844,0,49,0.45,0.4,0.5,0.000296031,0.001026401,0.773487513,dose1_shedding1,0.999798767,132,122,0.000372233,0.001037778,0.720437968,0.964348716,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
25,g1020,0.002578118,0.006187365,2.7.1.100,S-methyl-5-thioribose kinase,S-methyl-5-thioribose_kinase_(2.7.1.100),S-methyl-5-thioribose_kinase_(2.7.1.100),55,83,66.3,0.000932998,0.001751253,34,49,69.4,0.001227371,0.002534046,0.847821145,0.711587454,0.804859715,0.624877893,1,0.997532997,0.999431614,1,0.000294373,3.1,TRUE,TRUE,1447,0,49,0.45,0.4,0.5,0.000288999,0.000442516,0.514856979,dose1_shedding1,0.999798767,132,89,0.000232902,0.000439547,0.597142451,0.932033838,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
26,g1021,0.004021302,0.009642968,2.7.1.105,6-phosphofructo-2-kinase,6-phosphofructo-2-kinase_(2.7.1.105),6-phosphofructo-2-kinase_(2.7.1.105),78,83,94,0.011178624,0.007255039,46,49,93.9,0.010663923,0.007597446,1,0.98174611,0.897215323,0.666454564,1,0.997532997,0.999431614,1,-0.000514701,-0.1,FALSE,FALSE,993,0,49,0.45,0.4,0.5,-0.000480056,0.000793839,0.546414161,dose1_shedding1,0.999798767,132,124,-0.0004509,0.000788064,0.56824013,0.925806425,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
27,g1022,0.008832047,0.020164333,2.7.1.107,Diacylglycerol kinase (ATP),Diacylglycerol_kinase_(ATP)_(2.7.1.107),Diacylglycerol_kinase_(ATP)_(2.7.1.107),83,83,100,0.004889645,0.004500789,47,49,95.9,0.00429217,0.004116965,NA,NA,NA,0.391315267,NA,NA,NA,1,-0.000597475,-4.1,FALSE,FALSE,188,0,49,0.45,0.4,0.5,-0.000579867,0.000512928,0.260345785,dose1_shedding1,0.999798767,132,130,-0.000586394,0.000507449,0.250060493,0.767744256,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
28,g1024,0.009651648,0.021224713,2.7.1.113,Deoxyguanosine kinase,Deoxyguanosine_kinase_(2.7.1.113),Deoxyguanosine_kinase_(2.7.1.113),49,83,59,0.00043799,0.000952604,36,49,73.5,0.000418829,0.000635465,0.131915282,0.09661871,0.096862049,0.149527266,1,0.997532997,0.999431614,1,-1.92E-05,14.5,FALSE,TRUE,150,0,49,0.45,0.4,0.5,0.000198164,0.000286159,0.48986257,dose1_shedding1,0.999798767,132,85,0.000265664,0.000290517,0.362239112,0.841923508,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
29,g1025,0.005323548,0.011639884,2.7.1.11,6-phosphofructokinase,6-phosphofructokinase_(2.7.1.11),6-phosphofructokinase_(2.7.1.11),83,83,100,0.013586518,0.009181756,49,49,100,0.015092762,0.012112345,NA,NA,NA,0.763075393,NA,NA,NA,1,0.001506244,0,TRUE,FALSE,675,0,49,0.45,0.4,0.5,0.000296376,0.000816101,0.7170742,dose1_shedding1,0.999798767,132,132,0.000243627,0.000808751,0.763733227,0.969397946,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
30,g1026,0.005984096,0.014185377,2.7.1.121,Phosphoenolpyruvate--glycerone phosphotransferase,Phosphoenolpyruvate--glycerone_phosphotransferase_(2.7.1.121),Phosphoenolpyruvate--glycerone_phosphotransferase_(2.7.1.121),81,83,97.6,0.002845861,0.002487014,47,49,95.9,0.002909141,0.003259509,NA,NA,NA,0.55286194,NA,NA,NA,1,6.33E-05,-1.7,TRUE,FALSE,542,0,49,0.45,0.4,0.5,-0.000172493,0.000450185,0.702226137,dose1_shedding1,0.999798767,132,128,-0.000109994,0.000454452,0.809147861,0.973386016,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
31,g1027,0.010346738,0.022750204,2.7.1.12,Gluconokinase,Gluconokinase_(2.7.1.12),Gluconokinase_(2.7.1.12),83,83,100,0.01472787,0.009040462,49,49,100,0.013967492,0.008892215,NA,NA,NA,0.556022798,NA,NA,NA,1,-0.000760378,0,FALSE,FALSE,119,0,49,0.45,0.4,0.5,-0.000230007,0.000742748,0.757307762,dose1_shedding1,0.999798767,132,132,-6.27E-05,0.000753109,0.933742233,0.990496338,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
32,g1028,0.003466326,0.009619308,2.7.1.130,Tetraacyldisaccharide 4'-kinase,Tetraacyldisaccharide_4'-kinase_(2.7.1.130),Tetraacyldisaccharide_4'-kinase_(2.7.1.130),81,83,97.6,0.005676071,0.004597229,45,49,91.8,0.005965031,0.005382273,0.194083734,0.14813311,0.187810324,0.947422374,1,0.997532997,0.999431614,1,0.00028896,-5.8,TRUE,FALSE,1159,0,49,0.45,0.4,0.5,-6.08E-05,0.000633003,0.923580161,dose1_shedding1,0.999798767,132,126,-3.80E-05,0.000642627,0.952913005,0.993719102,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
33,g1031,0.00665404,0.014712606,2.7.1.144,Tagatose-6-phosphate kinase,Tagatose-6-phosphate_kinase_(2.7.1.144),Tagatose-6-phosphate_kinase_(2.7.1.144),83,83,100,0.009777987,0.006407076,49,49,100,0.010754243,0.009813864,NA,NA,NA,0.759486785,NA,NA,NA,1,0.000976256,0,TRUE,FALSE,421,0,49,0.45,0.4,0.5,5.29E-05,0.000686052,0.938698864,dose1_shedding1,0.999798767,132,132,0.000165047,0.000679236,0.808411945,0.973386016,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
34,g1033,0.007236453,0.017230566,2.7.1.148,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,4-(cytidine_5'-diphospho)-2-C-methyl-D-erythritol_kinase_(2.7.1.148),4-(cytidine_5'-diphospho)-2-C-methyl-D-erythritol_kinase_(2.7.1.148),83,83,100,0.019716897,0.00558738,49,49,100,0.019136984,0.006228122,NA,NA,NA,0.597826789,NA,NA,NA,1,-0.000579913,0,FALSE,FALSE,343,0,49,0.45,0.4,0.5,-0.00025431,0.000415642,0.541706954,dose1_shedding1,0.999798767,132,132,-0.000128333,0.000411595,0.755717313,0.969397946,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
35,g1034,0.002473378,0.006149454,2.7.1.156,Adenosylcobinamide kinase,Adenosylcobinamide_kinase_(2.7.1.156),Adenosylcobinamide_kinase_(2.7.1.156),73,83,88,0.002474246,0.002887239,44,49,89.8,0.002632736,0.002818706,1,0.747297447,0.877627027,0.571650638,1,0.997532997,0.999431614,1,0.00015849,1.8,TRUE,TRUE,1476,0,49,0.45,0.4,0.5,0.000285431,0.000524848,0.587485383,dose1_shedding1,0.999798767,132,117,0.000279551,0.000528455,0.597745585,0.932117577,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
36,g1035,0.011563131,0.025406954,2.7.1.15,Ribokinase,Ribokinase_(2.7.1.15),Ribokinase_(2.7.1.15),83,83,100,0.036837482,0.015680045,49,49,100,0.035927012,0.014869265,NA,NA,NA,0.898804271,NA,NA,NA,1,-0.00091047,0,FALSE,FALSE,89,0,49,0.45,0.4,0.5,-0.000332836,0.00065725,0.613428953,dose1_shedding1,0.999798767,132,132,-0.000383739,0.00066902,0.56728034,0.925738217,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
37,g1036,0.002295184,0.006534485,2.7.1.160,2'-phosphotransferase,2'-phosphotransferase_(2.7.1.160),2'-phosphotransferase_(2.7.1.160),15,83,18.1,7.14E-05,0.000208626,9,49,18.4,3.73E-05,0.000103132,1,0.966129697,0.944264481,0.883075099,1,0.997532997,0.999431614,1,-3.41E-05,0.3,FALSE,TRUE,1546,0,49,0.45,0.4,0.5,-8.69E-05,0.000127899,0.498141443,dose1_shedding1,0.999798767,132,24,-8.72E-05,0.000131893,0.509686817,0.907841595,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
38,g1037,0.0039729,0.008655595,2.7.1.162,N-acetylhexosamine 1-kinase,N-acetylhexosamine_1-kinase_(2.7.1.162),N-acetylhexosamine_1-kinase_(2.7.1.162),79,83,95.2,0.011151792,0.007694725,45,49,91.8,0.010500504,0.008456265,0.46844856,0.441574874,0.37483004,0.584771463,1,0.997532997,0.999431614,1,-0.000651288,-3.4,FALSE,FALSE,1007,0,49,0.45,0.4,0.5,-0.000648739,0.000837575,0.440015752,dose1_shedding1,0.999798767,132,124,-0.000538432,0.000829873,0.517649705,0.908876206,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
39,g1038,0.002613401,0.006799523,2.7.1.165,Glycerate 2-kinase,Glycerate_2-kinase_(2.7.1.165),Glycerate_2-kinase_(2.7.1.165),69,83,83.1,0.000721141,0.000930066,42,49,85.7,0.000792197,0.000935261,0.80785862,0.695501621,0.787640174,0.650492457,1,0.997532997,0.999431614,1,7.11E-05,2.6,TRUE,TRUE,1433,0,49,0.45,0.4,0.5,0.00013149,0.000302544,0.664562297,dose1_shedding1,0.999798767,132,111,0.000130661,0.000307677,0.671808739,0.954902988,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
40,g1040,0.008313534,0.017240177,2.7.1.167,D-glycero-beta-D-manno-heptose-7-phosphate kinase,D-glycero-beta-D-manno-heptose-7-phosphate_kinase_(2.7.1.167),D-glycero-beta-D-manno-heptose-7-phosphate_kinase_(2.7.1.167),80,83,96.4,0.003417417,0.002994376,44,49,89.8,0.003845663,0.0045095,0.146527034,0.141475817,0.120793047,0.449619398,1,0.997532997,0.999431614,1,0.000428246,-6.6,TRUE,FALSE,240,0,49,0.45,0.4,0.5,-9.82E-05,0.000532633,0.854009992,dose1_shedding1,0.999798767,132,124,-6.97E-05,0.000533747,0.896276555,0.986252692,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
41,g1041,0.0007128,0.002710479,2.7.1.168,D-glycero-alpha-D-manno-heptose-7-phosphate kinase,D-glycero-alpha-D-manno-heptose-7-phosphate_kinase_(2.7.1.168),D-glycero-alpha-D-manno-heptose-7-phosphate_kinase_(2.7.1.168),10,83,12,0.000227013,0.000907542,6,49,12.2,0.000117548,0.000476667,1,0.973312471,0.745777789,0.983427565,1,0.997532997,0.999431614,1,-0.000109465,0.2,FALSE,TRUE,1942,0,49,0.45,0.4,0.5,-0.000129501,0.000236634,0.585135809,dose1_shedding1,0.999798767,132,16,-0.000162985,0.0002413,0.500640505,0.906187961,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
42,g1042,0.00269269,0.008700784,2.7.1.16,Ribulokinase,Ribulokinase_(2.7.1.16),Ribulokinase_(2.7.1.16),78,83,94,0.005692843,0.006414356,44,49,89.8,0.005593442,0.005684747,0.498597737,0.385662984,0.437337941,0.736235416,1,0.997532997,0.999431614,1,-9.94E-05,-4.2,FALSE,FALSE,1411,0,49,0.45,0.4,0.5,0.000123213,0.000763863,0.872106052,dose1_shedding1,0.999798767,132,122,8.28E-05,0.000775693,0.915160261,0.989551505,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
43,g1043,0.002182052,0.006042472,2.7.1.170,Anhydro-N-acetylmuramic acid kinase,Anhydro-N-acetylmuramic_acid_kinase_(2.7.1.170),Anhydro-N-acetylmuramic_acid_kinase_(2.7.1.170),73,83,88,0.00264894,0.002913761,44,49,89.8,0.003119311,0.003452401,1,0.747297447,0.831665452,0.4564314,1,0.997532997,0.999431614,1,0.000470371,1.8,TRUE,TRUE,1576,0,49,0.45,0.4,0.5,0.000430696,0.00055485,0.439018401,dose1_shedding1,0.999798767,132,117,0.000443717,0.000552042,0.423053539,0.875321411,0.999798767,0.999194111,India (unexposed),IND (neo-),EC
