,feature_id,mean,sd,feature,feature_description,feature_full,Feature,nonresponder_present,nonresponder_n,nonresponder_prev,nonresponder_mean,nonresponder_sd,responder_present,responder_n,responder_prev,responder_mean,responder_sd,fisher_p,lr_unadjusted_p,lr_adjusted_p,wilcox_p,fisher_padj,lr_unadjusted_padj,lr_adjusted_padj,wilcox_padj,mean_diff,prev_diff,enriched_responder_mean,enriched_responder_prev,rf_rank,rf_top20,rf_n,crossval_median,crossval_quartile_1,crossval_quartile_3,maaslin_coef,maaslin_stderr,maaslin_pval,maaslin_name,maaslin_qval,maaslin_N,maaslin_N.not.zero,maaslin_coef_adjusted,maaslin_stderr_adjusted,maaslin_pval_adjusted,maaslin_qval_adjusted,maaslin_qval_filt,maaslin_qval_adjusted_filt,country,country_clean,module
11,g1007,0.010019826,0.021853295,2.6.1.76,Diaminobutyrate--2-oxoglutarate transaminase,Diaminobutyrate--2-oxoglutarate_transaminase_(2.6.1.76),Diaminobutyrate--2-oxoglutarate_transaminase_(2.6.1.76),16,26,61.5,0.000292541,0.00079692,15,21,71.4,0.001486564,0.001969319,0.546823286,0.47810959,0.549974633,0.050710926,1,0.996271307,0.999979521,0.978332096,0.001194023,9.9,TRUE,TRUE,30,0,21,0.5,0.375,0.625,0.001765696,0.000622133,0.006784101,dose1_shedding1,0.953337487,47,31,0.001781949,0.000663008,0.010349144,0.704690637,0.953337487,0.999315089,Malawi,MLW,EC
12,g1008,0.006240514,0.01425055,2.6.1.77,Taurine--pyruvate aminotransferase,Taurine--pyruvate_aminotransferase_(2.6.1.77),Taurine--pyruvate_aminotransferase_(2.6.1.77),13,26,50,6.61E-05,0.000120362,12,21,57.1,0.000413173,0.000790424,0.770362087,0.625926054,0.563033202,0.078124548,1,0.996271307,0.999979521,0.978332096,0.000347087,7.1,TRUE,TRUE,86,0,21,0.5,0.375,0.625,0.000819242,0.000339332,0.019895513,dose1_shedding1,0.953337487,47,25,0.000843182,0.000362648,0.02509723,0.704690637,0.953337487,0.999315089,Malawi,MLW,EC
13,g1009,0.001474389,0.004667299,2.6.1.81,Succinylornithine transaminase,Succinylornithine_transaminase_(2.6.1.81),Succinylornithine_transaminase_(2.6.1.81),24,26,92.3,0.003334011,0.002613696,19,21,90.5,0.003601689,0.003850171,1,0.823284422,0.940513052,0.805567318,1,0.996271307,0.999979521,0.97862222,0.000267678,-1.8,TRUE,FALSE,1035,0,21,0.5,0.375,0.625,-0.000115838,0.000902466,0.898438508,dose1_shedding1,0.992026536,47,43,0.000169722,0.00090694,0.852475941,0.956035219,0.992026536,0.999315089,Malawi,MLW,EC
14,g101,0.000583014,0.002412794,1.1.1.355,2'-dehydrokanamycin reductase,2'-dehydrokanamycin_reductase_(1.1.1.355),2'-dehydrokanamycin_reductase_(1.1.1.355),6,26,23.1,0.000251931,0.000685027,3,21,14.3,9.14E-05,0.000364921,0.711082415,0.450044584,0.543629952,0.391517775,1,0.996271307,0.999979521,0.978332096,-0.00016057,-8.8,FALSE,FALSE,1659,0,21,0.5,0.375,0.625,-0.000395188,0.0003673,0.287694615,dose1_shedding1,0.962124873,47,9,-0.000315985,0.000379533,0.409915659,0.790682291,0.962124873,0.999315089,Malawi,MLW,EC
15,g1010,0.000843502,0.002447786,2.6.1.82,Putrescine aminotransferase,Putrescine_aminotransferase_(2.6.1.82),Putrescine_aminotransferase_(2.6.1.82),23,26,88.5,0.004538575,0.003615324,19,21,90.5,0.004632006,0.004730046,1,0.823988325,0.89173422,0.838823286,1,0.996271307,0.999979521,0.97862222,9.34E-05,2,TRUE,TRUE,1480,0,21,0.5,0.375,0.625,-0.000203401,0.001037922,0.84551666,dose1_shedding1,0.992026536,47,42,0.000181356,0.001064107,0.865509745,0.961433545,0.992026536,0.999315089,Malawi,MLW,EC
16,g1011,0.002547571,0.005849494,2.6.1.83,LL-diaminopimelate aminotransferase,LL-diaminopimelate_aminotransferase_(2.6.1.83),LL-diaminopimelate_aminotransferase_(2.6.1.83),26,26,100,0.005369221,0.003600575,20,21,95.2,0.006767088,0.004896128,NA,NA,NA,0.438413294,NA,NA,NA,0.978332096,0.001397867,-4.8,TRUE,FALSE,471,0,21,0.5,0.375,0.625,0.000756737,0.000900899,0.40536026,dose1_shedding1,0.964648677,47,46,0.001121682,0.000920779,0.230116162,0.724588106,0.964648677,0.999315089,Malawi,MLW,EC
17,g1012,0.000972981,0.003334469,2.6.1.85,Aminodeoxychorismate synthase,Aminodeoxychorismate_synthase_(2.6.1.85),Aminodeoxychorismate_synthase_(2.6.1.85),26,26,100,0.010676445,0.005516409,21,21,100,0.010598065,0.006100569,NA,NA,NA,0.873729615,NA,NA,NA,0.983743911,-7.84E-05,0,FALSE,FALSE,1401,0,21,0.5,0.375,0.625,-7.24E-05,0.000896044,0.935992761,dose1_shedding1,0.992026536,47,47,0.000257632,0.000899857,0.776087445,0.938143122,0.992026536,0.999315089,Malawi,MLW,EC
18,g1013,0.001155486,0.00358287,2.6.1.87,UDP-4-amino-4-deoxy-L-arabinose aminotransferase,UDP-4-amino-4-deoxy-L-arabinose_aminotransferase_(2.6.1.87),UDP-4-amino-4-deoxy-L-arabinose_aminotransferase_(2.6.1.87),26,26,100,0.007984556,0.004739584,20,21,95.2,0.007912858,0.006072454,NA,NA,NA,0.791078649,NA,NA,NA,0.97862222,-7.17E-05,-4.8,FALSE,FALSE,1284,0,21,0.5,0.375,0.625,-0.000289957,0.001086467,0.790780548,dose1_shedding1,0.99057751,47,46,0.000283922,0.001071661,0.792385899,0.940736599,0.99057751,0.999315089,Malawi,MLW,EC
19,g1014,0.000280479,0.001881296,2.6.1.88,Methionine transaminase,Methionine_transaminase_(2.6.1.88),Methionine_transaminase_(2.6.1.88),24,26,92.3,0.004806698,0.003943099,18,21,85.7,0.004223714,0.004675125,0.644053642,0.472420827,0.872418051,0.447213073,1,0.996271307,0.999979521,0.978332096,-0.000582984,-6.6,FALSE,FALSE,1838,0,21,0.5,0.375,0.625,-0.000685513,0.001061318,0.521620113,dose1_shedding1,0.979866677,47,42,-0.00030801,0.001090434,0.779007667,0.938907153,0.979866677,0.999315089,Malawi,MLW,EC
20,g1015,3.71E-05,0.000371429,2.6.1.90,"dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase","dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose_transaminase_(2.6.1.90)","dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose_transaminase_(2.6.1.90)",4,26,15.4,0.000108771,0.000428007,1,21,4.8,7.32E-05,0.000335632,0.362262776,0.265689721,0.335330118,0.271591806,1,0.996271307,0.999979521,0.978332096,-3.55E-05,-10.6,FALSE,FALSE,1984,0,21,0.5,0.375,0.625,-0.000137672,0.00027728,0.621952006,dose1_shedding1,0.983467052,47,5,-0.000105288,0.00028807,0.716622116,0.91706753,0.983467052,0.999315089,Malawi,MLW,EC
21,g1016,0.000940992,0.003282674,2.6.1.92,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase","UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine_transaminase_(2.6.1.92)","UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine_transaminase_(2.6.1.92)",7,26,26.9,0.00020899,0.000737447,3,21,14.3,2.25E-05,6.07E-05,0.475386491,0.299430848,0.314167364,0.262227087,1,0.996271307,0.999979521,0.978332096,-0.000186466,-12.6,FALSE,FALSE,1428,0,21,0.5,0.375,0.625,-0.000407928,0.000307862,0.191849261,dose1_shedding1,0.953337487,47,10,-0.000433384,0.000332378,0.199544725,0.71862452,0.953337487,0.999315089,Malawi,MLW,EC
22,g1018,0.006315125,0.016063539,2.6.1.9,Histidinol-phosphate transaminase,Histidinol-phosphate_transaminase_(2.6.1.9),Histidinol-phosphate_transaminase_(2.6.1.9),26,26,100,0.013706159,0.003690897,21,21,100,0.015128745,0.003806494,NA,NA,NA,0.156098351,NA,NA,NA,0.978332096,0.001422586,0,TRUE,FALSE,84,0,21,0.5,0.375,0.625,0.000594709,0.000461886,0.204479242,dose1_shedding1,0.953337487,47,47,0.00053375,0.000493778,0.286035432,0.737466634,0.953337487,0.999315089,Malawi,MLW,EC
23,g1019,0.001263626,0.004129227,2.6.99.2,Pyridoxine 5'-phosphate synthase,Pyridoxine_5'-phosphate_synthase_(2.6.99.2),Pyridoxine_5'-phosphate_synthase_(2.6.99.2),25,26,96.2,0.007306128,0.004631974,19,21,90.5,0.006954997,0.005528471,0.579093432,0.443254026,0.840292116,0.838896848,1,0.996271307,0.999979521,0.97862222,-0.000351131,-5.7,FALSE,FALSE,1194,0,21,0.5,0.375,0.625,-0.000505801,0.001129816,0.656528653,dose1_shedding1,0.983467052,47,44,0.000139084,0.00105006,0.895273677,0.971272917,0.983467052,0.999315089,Malawi,MLW,EC
24,g102,0.000574174,0.002094094,1.1.1.35,3-hydroxyacyl-CoA dehydrogenase,3-hydroxyacyl-CoA_dehydrogenase_(1.1.1.35),3-hydroxyacyl-CoA_dehydrogenase_(1.1.1.35),25,26,96.2,0.016181777,0.01219477,20,21,95.2,0.014420913,0.014854418,NA,NA,NA,0.428506579,NA,NA,NA,0.978332096,-0.001760864,-1,FALSE,FALSE,1668,0,21,0.5,0.375,0.625,-0.001347411,0.001820425,0.463045413,dose1_shedding1,0.969581559,47,45,-0.000648016,0.001850649,0.728013872,0.92018783,0.969581559,0.999315089,Malawi,MLW,EC
25,g1020,0.003331254,0.008436082,2.7.1.100,S-methyl-5-thioribose kinase,S-methyl-5-thioribose_kinase_(2.7.1.100),S-methyl-5-thioribose_kinase_(2.7.1.100),17,26,65.4,0.000623498,0.001130121,15,21,71.4,0.001371903,0.00200718,0.758305753,0.658925555,0.399874635,0.154207356,1,0.996271307,0.999979521,0.978332096,0.000748406,6,TRUE,TRUE,299,0,21,0.5,0.375,0.625,0.00105596,0.000677558,0.126125609,dose1_shedding1,0.953337487,47,32,0.001261757,0.000649986,0.059128038,0.704690637,0.953337487,0.999315089,Malawi,MLW,EC
26,g1021,0.001683915,0.005315438,2.7.1.105,6-phosphofructo-2-kinase,6-phosphofructo-2-kinase_(2.7.1.105),6-phosphofructo-2-kinase_(2.7.1.105),24,26,92.3,0.00490345,0.005235916,15,21,71.4,0.00535826,0.006245973,0.115241791,0.074777181,0.049928358,0.838528026,1,0.996271307,0.999979521,0.97862222,0.00045481,-20.9,TRUE,FALSE,880,0,21,0.5,0.375,0.625,-0.000174893,0.001278599,0.891810987,dose1_shedding1,0.992026536,47,39,-0.000979057,0.00124542,0.436313743,0.798844997,0.992026536,0.999315089,Malawi,MLW,EC
27,g1022,0.000969469,0.003219578,2.7.1.107,Diacylglycerol kinase (ATP),Diacylglycerol_kinase_(ATP)_(2.7.1.107),Diacylglycerol_kinase_(ATP)_(2.7.1.107),26,26,100,0.006123247,0.003583322,21,21,100,0.006248383,0.003467446,NA,NA,NA,0.924037836,NA,NA,NA,0.992944091,0.000125135,0,TRUE,FALSE,1403,0,21,0.5,0.375,0.625,0.000140273,0.000713861,0.845104398,dose1_shedding1,0.992026536,47,47,0.000459323,0.000740179,0.538326139,0.842593679,0.992026536,0.999315089,Malawi,MLW,EC
28,g1024,0.001944869,0.006121117,2.7.1.113,Deoxyguanosine kinase,Deoxyguanosine_kinase_(2.7.1.113),Deoxyguanosine_kinase_(2.7.1.113),17,26,65.4,0.001643083,0.005265566,13,21,61.9,0.001667759,0.004755994,1,0.80508588,0.878061256,0.63741959,1,0.996271307,0.999979521,0.978332096,2.47E-05,-3.5,TRUE,FALSE,727,0,21,0.5,0.375,0.625,0.000366692,0.001053661,0.729450336,dose1_shedding1,0.983467052,47,30,0.000446506,0.001082966,0.682267842,0.905444319,0.983467052,0.999315089,Malawi,MLW,EC
29,g1025,0.001420798,0.004436585,2.7.1.11,6-phosphofructokinase,6-phosphofructokinase_(2.7.1.11),6-phosphofructokinase_(2.7.1.11),26,26,100,0.021167363,0.010759799,21,21,100,0.021476252,0.010843697,NA,NA,NA,0.807456334,NA,NA,NA,0.97862222,0.000308889,0,TRUE,FALSE,1074,0,21,0.5,0.375,0.625,-9.17E-06,0.001152703,0.993685948,dose1_shedding1,0.999291616,47,47,0.000877928,0.001064877,0.414460184,0.791801124,0.999291616,0.999315089,Malawi,MLW,EC
30,g1026,0.002599554,0.006311167,2.7.1.121,Phosphoenolpyruvate--glycerone phosphotransferase,Phosphoenolpyruvate--glycerone_phosphotransferase_(2.7.1.121),Phosphoenolpyruvate--glycerone_phosphotransferase_(2.7.1.121),25,26,96.2,0.002969161,0.002180614,21,21,100,0.002903608,0.002000252,NA,NA,NA,0.957755464,NA,NA,NA,0.996028127,-6.56E-05,3.8,FALSE,TRUE,460,0,21,0.5,0.375,0.625,6.93E-05,0.000597392,0.90820703,dose1_shedding1,0.992026536,47,46,6.16E-05,0.00064014,0.92385186,0.978733772,0.992026536,0.999315089,Malawi,MLW,EC
31,g1027,0.002255582,0.005478206,2.7.1.12,Gluconokinase,Gluconokinase_(2.7.1.12),Gluconokinase_(2.7.1.12),26,26,100,0.012972336,0.008882743,21,21,100,0.010567052,0.006883991,NA,NA,NA,0.464008099,NA,NA,NA,0.978332096,-0.002405284,0,FALSE,FALSE,589,0,21,0.5,0.375,0.625,-0.000886481,0.00112615,0.435304107,dose1_shedding1,0.966107991,47,47,-0.000722672,0.001205049,0.55200414,0.85004625,0.966107991,0.999315089,Malawi,MLW,EC
32,g1028,0.002245883,0.00616589,2.7.1.130,Tetraacyldisaccharide 4'-kinase,Tetraacyldisaccharide_4'-kinase_(2.7.1.130),Tetraacyldisaccharide_4'-kinase_(2.7.1.130),26,26,100,0.008253936,0.004802965,20,21,95.2,0.008231814,0.00509438,NA,NA,NA,0.726533268,NA,NA,NA,0.97862222,-2.21E-05,-4.8,FALSE,FALSE,595,0,21,0.5,0.375,0.625,-7.53E-05,0.001020382,0.941501753,dose1_shedding1,0.992026536,47,46,0.000419796,0.001030617,0.685888639,0.906292437,0.992026536,0.999315089,Malawi,MLW,EC
33,g1031,0.00225082,0.007395647,2.7.1.144,Tagatose-6-phosphate kinase,Tagatose-6-phosphate_kinase_(2.7.1.144),Tagatose-6-phosphate_kinase_(2.7.1.144),26,26,100,0.013399073,0.01472368,21,21,100,0.015355827,0.01434084,NA,NA,NA,0.517557579,NA,NA,NA,0.978332096,0.001956754,0,TRUE,FALSE,592,0,21,0.5,0.375,0.625,0.000672479,0.001437082,0.642080536,dose1_shedding1,0.983467052,47,47,0.001185752,0.00143216,0.412494356,0.790819629,0.983467052,0.999315089,Malawi,MLW,EC
34,g1033,0.003363007,0.009285517,2.7.1.148,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,4-(cytidine_5'-diphospho)-2-C-methyl-D-erythritol_kinase_(2.7.1.148),4-(cytidine_5'-diphospho)-2-C-methyl-D-erythritol_kinase_(2.7.1.148),26,26,100,0.016539186,0.00430856,21,21,100,0.018467371,0.00412119,NA,NA,NA,0.162501398,NA,NA,NA,0.978332096,0.001928186,0,TRUE,FALSE,296,0,21,0.5,0.375,0.625,0.000761287,0.000472785,0.114343781,dose1_shedding1,0.953337487,47,47,0.000548537,0.000479441,0.25920999,0.725529848,0.953337487,0.999315089,Malawi,MLW,EC
35,g1034,0.001764053,0.005712512,2.7.1.156,Adenosylcobinamide kinase,Adenosylcobinamide_kinase_(2.7.1.156),Adenosylcobinamide_kinase_(2.7.1.156),25,26,96.2,0.004853906,0.004848602,19,21,90.5,0.002758142,0.003040278,0.579093432,0.443254026,0.458723766,0.167484382,1,0.996271307,0.999979521,0.978332096,-0.002095764,-5.7,FALSE,FALSE,829,0,21,0.5,0.375,0.625,-0.001589162,0.000950531,0.10149089,dose1_shedding1,0.953337487,47,44,-0.001334144,0.000998355,0.18880704,0.715782105,0.953337487,0.999315089,Malawi,MLW,EC
36,g1035,0.00275856,0.007756019,2.7.1.15,Ribokinase,Ribokinase_(2.7.1.15),Ribokinase_(2.7.1.15),26,26,100,0.028139978,0.009444814,21,21,100,0.029260053,0.010188715,NA,NA,NA,0.663837895,NA,NA,NA,0.978332096,0.001120075,0,TRUE,FALSE,410,0,21,0.5,0.375,0.625,0.000350851,0.00087672,0.690912882,dose1_shedding1,0.983467052,47,47,0.000186184,0.000880366,0.833556438,0.953082488,0.983467052,0.999315089,Malawi,MLW,EC
37,g1036,0.000157381,0.000776724,2.7.1.160,2'-phosphotransferase,2'-phosphotransferase_(2.7.1.160),2'-phosphotransferase_(2.7.1.160),1,26,3.8,6.18E-06,3.15E-05,2,21,9.5,2.56E-05,0.000105908,0.579093432,0.443254026,0.512816513,0.448797979,1,0.996271307,0.999979521,0.978332096,1.94E-05,5.7,TRUE,TRUE,1911,0,21,0.5,0.375,0.625,9.04E-05,0.000111558,0.422237547,dose1_shedding1,0.966107991,47,3,9.06E-05,0.000119129,0.451082904,0.804988468,0.966107991,0.999315089,Malawi,MLW,EC
38,g1037,0.000981366,0.003258034,2.7.1.162,N-acetylhexosamine 1-kinase,N-acetylhexosamine_1-kinase_(2.7.1.162),N-acetylhexosamine_1-kinase_(2.7.1.162),24,26,92.3,0.005580642,0.006073646,16,21,76.2,0.00601529,0.006994885,0.216773319,0.140499062,0.092549577,0.889202918,1,0.996271307,0.999979521,0.987584937,0.000434647,-16.1,TRUE,FALSE,1391,0,21,0.5,0.375,0.625,-0.000125556,0.001361226,0.926918625,dose1_shedding1,0.992026536,47,40,-0.000999667,0.001319923,0.453160766,0.805267101,0.992026536,0.999315089,Malawi,MLW,EC
39,g1038,0.002710003,0.007827757,2.7.1.165,Glycerate 2-kinase,Glycerate_2-kinase_(2.7.1.165),Glycerate_2-kinase_(2.7.1.165),24,26,92.3,0.001040194,0.000918022,19,21,90.5,0.001053602,0.001112104,1,0.823284422,0.588561337,0.630093824,1,0.996271307,0.999979521,0.978332096,1.34E-05,-1.8,TRUE,FALSE,424,0,21,0.5,0.375,0.625,-0.000154051,0.000494193,0.756691112,dose1_shedding1,0.983467052,47,43,0.000174891,0.00043973,0.692898057,0.909230255,0.983467052,0.999315089,Malawi,MLW,EC
40,g1039,0.000325359,0.001566247,2.7.1.166,3-deoxy-D-manno-octulosonic acid kinase,3-deoxy-D-manno-octulosonic_acid_kinase_(2.7.1.166),3-deoxy-D-manno-octulosonic_acid_kinase_(2.7.1.166),2,26,7.7,9.05E-05,0.000449145,1,21,4.8,1.81E-06,8.28E-06,1,0.685536843,0.559031806,0.667774082,1,0.996271307,0.999979521,0.978332096,-8.87E-05,-2.9,FALSE,FALSE,1811,0,21,0.5,0.375,0.625,-0.000184706,0.000208352,0.380055349,dose1_shedding1,0.962738809,47,3,-0.000209707,0.000223672,0.353957987,0.767667237,0.962738809,0.999315089,Malawi,MLW,EC
41,g1040,0.001596479,0.005676899,2.7.1.167,D-glycero-beta-D-manno-heptose-7-phosphate kinase,D-glycero-beta-D-manno-heptose-7-phosphate_kinase_(2.7.1.167),D-glycero-beta-D-manno-heptose-7-phosphate_kinase_(2.7.1.167),26,26,100,0.003270812,0.002305744,20,21,95.2,0.00390821,0.003482352,NA,NA,NA,0.75859976,NA,NA,NA,0.97862222,0.000637398,-4.8,TRUE,FALSE,944,0,21,0.5,0.375,0.625,0.00025506,0.000741189,0.732357071,dose1_shedding1,0.983467052,47,46,0.000526834,0.000788956,0.50802799,0.828562189,0.983467052,0.999315089,Malawi,MLW,EC
42,g1041,0.001316193,0.003891899,2.7.1.168,D-glycero-alpha-D-manno-heptose-7-phosphate kinase,D-glycero-alpha-D-manno-heptose-7-phosphate_kinase_(2.7.1.168),D-glycero-alpha-D-manno-heptose-7-phosphate_kinase_(2.7.1.168),7,26,26.9,0.000674241,0.001827492,0,21,0,0,0,0.012308182,0.993687099,0.995082891,0.011674537,1,0.996271307,0.999979521,0.978332096,-0.000674241,-26.9,FALSE,FALSE,1150,0,21,0.5,0.375,0.625,-0.001043273,0.000530292,0.055325228,dose1_shedding1,0.953337487,47,7,-0.000851282,0.000551648,0.130475381,0.707161723,0.953337487,0.999315089,Malawi,MLW,EC
43,g1042,0.001778134,0.005436758,2.7.1.16,Ribulokinase,Ribulokinase_(2.7.1.16),Ribulokinase_(2.7.1.16),25,26,96.2,0.00766232,0.006622981,20,21,95.2,0.007752583,0.008233616,NA,NA,NA,0.830557638,NA,NA,NA,0.97862222,9.03E-05,-1,TRUE,FALSE,815,0,21,0.5,0.375,0.625,-0.000405834,0.001333803,0.762326014,dose1_shedding1,0.983467052,47,45,7.25E-05,0.001318709,0.956430626,0.987396341,0.983467052,0.999315089,Malawi,MLW,EC
