,feature_id,mean,sd,feature,feature_description,feature_full,Feature,nonresponder_present,nonresponder_n,nonresponder_prev,nonresponder_mean,nonresponder_sd,responder_present,responder_n,responder_prev,responder_mean,responder_sd,fisher_p,lr_unadjusted_p,lr_adjusted_p,wilcox_p,fisher_padj,lr_unadjusted_padj,lr_adjusted_padj,wilcox_padj,mean_diff,prev_diff,enriched_responder_mean,enriched_responder_prev,rf_rank,rf_top20,rf_n,crossval_median,crossval_quartile_1,crossval_quartile_3,maaslin_coef,maaslin_stderr,maaslin_pval,maaslin_name,maaslin_qval,maaslin_N,maaslin_N.not.zero,maaslin_coef_adjusted,maaslin_stderr_adjusted,maaslin_pval_adjusted,maaslin_qval_adjusted,maaslin_qval_filt,maaslin_qval_adjusted_filt,country,country_clean,module
18,g1014,0.002705718,0.008495319,2.6.1.88,Methionine transaminase,Methionine_transaminase_(2.6.1.88),Methionine_transaminase_(2.6.1.88),190,204,93.1,0.003278549,0.003125857,67,78,85.9,0.002796636,0.003380971,0.063634546,0.060756555,0.072900758,0.074415172,0.314267362,0.268498218,0.300164528,0.278487642,-0.000481913,-7.2,FALSE,FALSE,1568,0,50,0.55,0.5,0.6,-0.000671568,0.000410685,0.103122317,seroconv1,0.377862874,282,257,-0.00059691,0.000410192,0.146755185,0.459739582,0.377862874,0.510032452,India,IND,EC
19,g1016,0.000427445,0.001894413,2.6.1.92,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase","UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine_transaminase_(2.6.1.92)","UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine_transaminase_(2.6.1.92)",17,204,8.3,3.63E-05,0.000217788,1,78,1.3,4.65E-06,4.11E-05,0.029474572,0.060803349,0.069769218,0.031569125,0.266949558,0.268498218,0.299193518,0.269125271,-3.16E-05,-7,FALSE,FALSE,1982,0,50,0.55,0.5,0.6,-0.000112653,6.83E-05,0.100368411,seroconv1,0.372044209,282,18,-0.000102786,6.84E-05,0.134236468,0.445234705,0.372044209,0.505468112,India,IND,EC
20,g1018,0.008318042,0.017197813,2.6.1.9,Histidinol-phosphate transaminase,Histidinol-phosphate_transaminase_(2.6.1.9),Histidinol-phosphate_transaminase_(2.6.1.9),204,204,100,0.017288383,0.004686946,78,78,100,0.017764781,0.005097251,NA,NA,NA,0.423300855,NA,NA,NA,0.585891111,0.000476398,0,TRUE,FALSE,237,0,50,0.55,0.5,0.6,0.000183373,0.000237409,0.440534463,seroconv1,0.626600658,282,282,0.000121231,0.000236016,0.607905251,0.809504414,0.626600658,0.782207981,India,IND,EC
21,g1019,0.004271192,0.009692317,2.6.99.2,Pyridoxine 5'-phosphate synthase,Pyridoxine_5'-phosphate_synthase_(2.6.99.2),Pyridoxine_5'-phosphate_synthase_(2.6.99.2),191,204,93.6,0.004230365,0.003715366,68,78,87.2,0.003592168,0.004286639,0.090021015,0.082504073,0.071291053,0.044337691,0.336380935,0.284477352,0.300080494,0.274064612,-0.000638197,-6.4,FALSE,FALSE,1020,0,50,0.55,0.5,0.6,-0.000804646,0.000447266,0.073089978,seroconv1,0.365718876,282,259,-0.000714614,0.000447704,0.111598319,0.419813092,0.365718876,0.505468112,India,IND,EC
22,g102,0.003088516,0.006907363,1.1.1.35,3-hydroxyacyl-CoA dehydrogenase,3-hydroxyacyl-CoA_dehydrogenase_(1.1.1.35),3-hydroxyacyl-CoA_dehydrogenase_(1.1.1.35),197,204,96.6,0.010699612,0.010061761,73,78,93.6,0.008787819,0.010787018,0.322510236,0.275133759,0.234255412,0.040324178,0.540678925,0.467340436,0.447417324,0.271135972,-0.001911793,-3,FALSE,FALSE,1447,0,50,0.55,0.5,0.6,-0.001362299,0.00071798,0.058803077,seroconv1,0.365718876,282,270,-0.001224922,0.000719883,0.089968832,0.391043591,0.365718876,0.505468112,India,IND,EC
23,g1020,0.004462068,0.011390693,2.7.1.100,S-methyl-5-thioribose kinase,S-methyl-5-thioribose_kinase_(2.7.1.100),S-methyl-5-thioribose_kinase_(2.7.1.100),150,204,73.5,0.001205772,0.002288503,53,78,67.9,0.001014518,0.001774781,0.375381645,0.351281916,0.494976978,0.64809396,0.58025095,0.538737288,0.660613177,0.760872215,-0.000191255,-5.6,FALSE,FALSE,959,0,50,0.55,0.5,0.6,-0.000162438,0.000338528,0.631718204,seroconv1,0.769701802,282,203,-7.71E-05,0.000334323,0.817880203,0.922054824,0.769701802,0.910659653,India,IND,EC
24,g1021,0.002989759,0.008028269,2.7.1.105,6-phosphofructo-2-kinase,6-phosphofructo-2-kinase_(2.7.1.105),6-phosphofructo-2-kinase_(2.7.1.105),194,204,95.1,0.010671852,0.007183063,76,78,97.4,0.011921663,0.007427508,NA,NA,NA,0.193504472,NA,NA,NA,0.393083804,0.001249812,2.3,TRUE,TRUE,1485,0,50,0.55,0.5,0.6,0.000745934,0.000581962,0.20098802,seroconv1,0.448963171,282,270,0.000516172,0.000562514,0.359623731,0.650318675,0.448963171,0.641221956,India,IND,EC
25,g1022,0.005502058,0.011908724,2.7.1.107,Diacylglycerol kinase (ATP),Diacylglycerol_kinase_(ATP)_(2.7.1.107),Diacylglycerol_kinase_(ATP)_(2.7.1.107),202,204,99,0.004717126,0.003951829,78,78,100,0.004155694,0.003353925,NA,NA,NA,0.243463829,NA,NA,NA,0.43605136,-0.000561432,1,FALSE,TRUE,694,0,50,0.55,0.5,0.6,-0.000435726,0.000351945,0.216734176,seroconv1,0.46152846,282,280,-0.000270546,0.000343317,0.431354501,0.697125659,0.46152846,0.680563515,India,IND,EC
26,g1024,0.004110257,0.009116256,2.7.1.113,Deoxyguanosine kinase,Deoxyguanosine_kinase_(2.7.1.113),Deoxyguanosine_kinase_(2.7.1.113),136,204,66.7,0.000571788,0.001432992,48,78,61.5,0.000617197,0.001500316,0.484753048,0.418958952,0.604143459,0.637530775,0.677943995,0.594740455,0.741892506,0.752007653,4.54E-05,-5.2,TRUE,FALSE,1073,0,50,0.55,0.5,0.6,1.63E-06,0.000255509,0.994908179,seroconv1,0.997906396,282,184,0.00015568,0.000252621,0.538233915,0.771112287,0.997906396,0.737835588,India,IND,EC
27,g1025,0.004968943,0.010457203,2.7.1.11,6-phosphofructokinase,6-phosphofructokinase_(2.7.1.11),6-phosphofructokinase_(2.7.1.11),204,204,100,0.014589986,0.010562188,78,78,100,0.013349304,0.010343303,NA,NA,NA,0.369707594,NA,NA,NA,0.543671624,-0.001240682,0,FALSE,FALSE,826,0,50,0.55,0.5,0.6,-0.000592668,0.000607541,0.330144584,seroconv1,0.542632704,282,282,-0.000446773,0.000601676,0.458389443,0.718318987,0.542632704,0.700140772,India,IND,EC
28,g1026,0.008038587,0.019297249,2.7.1.121,Phosphoenolpyruvate--glycerone phosphotransferase,Phosphoenolpyruvate--glycerone_phosphotransferase_(2.7.1.121),Phosphoenolpyruvate--glycerone_phosphotransferase_(2.7.1.121),199,204,97.5,0.002843836,0.002547491,77,78,98.7,0.002654418,0.002980994,NA,NA,NA,0.208761495,NA,NA,NA,0.407299578,-0.000189418,1.2,FALSE,TRUE,275,0,50,0.55,0.5,0.6,-0.000346401,0.000316059,0.274019801,seroconv1,0.502274877,282,276,-0.000260759,0.000317551,0.412268894,0.683237329,0.502274877,0.667180698,India,IND,EC
29,g1027,0.007475335,0.01593545,2.7.1.12,Gluconokinase,Gluconokinase_(2.7.1.12),Gluconokinase_(2.7.1.12),204,204,100,0.014187446,0.008427901,78,78,100,0.015317736,0.00929798,NA,NA,NA,0.382027218,NA,NA,NA,0.553233035,0.00113029,0,TRUE,FALSE,338,0,50,0.55,0.5,0.6,0.000359193,0.000522718,0.492547673,seroconv1,0.662933914,282,282,0.000372804,0.000521827,0.475572579,0.727718704,0.662933914,0.707688852,India,IND,EC
30,g1028,0.003250024,0.008030169,2.7.1.130,Tetraacyldisaccharide 4'-kinase,Tetraacyldisaccharide_4'-kinase_(2.7.1.130),Tetraacyldisaccharide_4'-kinase_(2.7.1.130),200,204,98,0.005594817,0.004357797,72,78,92.3,0.005238865,0.005178942,0.029768572,0.030579901,0.034504425,0.164019702,0.266949558,0.247410664,0.265134173,0.365158689,-0.000355951,-5.7,FALSE,FALSE,1391,0,50,0.55,0.5,0.6,-0.00059642,0.000453092,0.189138743,seroconv1,0.444437253,282,272,-0.000559639,0.000456689,0.22146267,0.535815889,0.444437253,0.566275227,India,IND,EC
31,g1031,0.004071796,0.009768691,2.7.1.144,Tagatose-6-phosphate kinase,Tagatose-6-phosphate_kinase_(2.7.1.144),Tagatose-6-phosphate_kinase_(2.7.1.144),204,204,100,0.009676033,0.00714911,78,78,100,0.009419016,0.008138849,NA,NA,NA,0.401888245,NA,NA,NA,0.567588986,-0.000257017,0,FALSE,FALSE,1089,0,50,0.55,0.5,0.6,-0.00030384,0.000488082,0.534107272,seroconv1,0.695889286,282,282,-6.87E-05,0.000479495,0.886132494,0.952767368,0.695889286,0.948342224,India,IND,EC
32,g1033,0.009067017,0.019848327,2.7.1.148,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,4-(cytidine_5'-diphospho)-2-C-methyl-D-erythritol_kinase_(2.7.1.148),4-(cytidine_5'-diphospho)-2-C-methyl-D-erythritol_kinase_(2.7.1.148),204,204,100,0.01876086,0.006064881,78,78,100,0.019117138,0.006111421,NA,NA,NA,0.617985189,NA,NA,NA,0.737226059,0.000356279,0,TRUE,FALSE,164,0,50,0.55,0.5,0.6,8.99E-05,0.000335345,0.788744863,seroconv1,0.867836634,282,282,-2.77E-05,0.000332527,0.933689627,0.973754819,0.867836634,0.968021584,India,IND,EC
33,g1034,0.004720935,0.010436679,2.7.1.156,Adenosylcobinamide kinase,Adenosylcobinamide_kinase_(2.7.1.156),Adenosylcobinamide_kinase_(2.7.1.156),189,204,92.6,0.00270292,0.002807925,66,78,84.6,0.0022559,0.002740527,0.067459008,0.044655494,0.040614343,0.071774591,0.314267648,0.266762949,0.269028093,0.277778794,-0.000447021,-8,FALSE,FALSE,894,0,50,0.55,0.5,0.6,-0.00065982,0.000377745,0.081780121,seroconv1,0.365718876,282,255,-0.00061237,0.000379291,0.107562483,0.413868082,0.365718876,0.505468112,India,IND,EC
34,g1035,0.008877026,0.019091318,2.7.1.15,Ribokinase,Ribokinase_(2.7.1.15),Ribokinase_(2.7.1.15),204,204,100,0.035985346,0.015873115,78,78,100,0.040044458,0.020508,NA,NA,NA,0.093798706,NA,NA,NA,0.295451128,0.004059112,0,TRUE,FALSE,180,0,50,0.55,0.5,0.6,0.000941969,0.000516216,0.069102861,seroconv1,0.365718876,282,282,0.00094274,0.000522863,0.072477346,0.361839511,0.365718876,0.505468112,India,IND,EC
35,g1036,0.002743873,0.007587195,2.7.1.160,2'-phosphotransferase,2'-phosphotransferase_(2.7.1.160),2'-phosphotransferase_(2.7.1.160),44,204,21.6,9.30E-05,0.000378526,14,78,17.9,5.47E-05,0.000194318,0.621510834,0.501702891,0.649087343,0.42992437,0.775814103,0.663120343,0.771460891,0.590887107,-3.83E-05,-3.7,FALSE,FALSE,1556,0,50,0.55,0.5,0.6,-0.000104415,0.000112181,0.352769768,seroconv1,0.556902155,282,58,-8.76E-05,0.000112848,0.438355928,0.702847682,0.556902155,0.686404218,India,IND,EC
36,g1037,0.005940961,0.018961954,2.7.1.162,N-acetylhexosamine 1-kinase,N-acetylhexosamine_1-kinase_(2.7.1.162),N-acetylhexosamine_1-kinase_(2.7.1.162),194,204,95.1,0.010472786,0.007770043,76,78,97.4,0.011778628,0.007907056,NA,NA,NA,0.183090651,NA,NA,NA,0.381817191,0.001305842,2.3,TRUE,TRUE,588,0,50,0.55,0.5,0.6,0.000810869,0.000611655,0.186020975,seroconv1,0.444437253,282,270,0.000554393,0.000589758,0.348024743,0.64243298,0.444437253,0.634308219,India,IND,EC
37,g1038,0.002301324,0.006108599,2.7.1.165,Glycerate 2-kinase,Glycerate_2-kinase_(2.7.1.165),Glycerate_2-kinase_(2.7.1.165),181,204,88.7,0.000807585,0.000899355,59,78,75.6,0.000702393,0.001159184,0.008484142,0.006925463,0.009595975,0.027628264,0.266949558,0.217020139,0.244539564,0.269125271,-0.000105192,-13.1,FALSE,FALSE,1670,0,50,0.55,0.5,0.6,-0.000395253,0.00022142,0.075330822,seroconv1,0.365718876,282,240,-0.000341106,0.000222039,0.125628791,0.438092016,0.365718876,0.505468112,India,IND,EC
38,g1039,0.001567144,0.004537633,2.7.1.166,3-deoxy-D-manno-octulosonic acid kinase,3-deoxy-D-manno-octulosonic_acid_kinase_(2.7.1.166),3-deoxy-D-manno-octulosonic_acid_kinase_(2.7.1.166),11,204,5.4,2.65E-05,0.000344554,5,78,6.4,5.43E-06,3.45E-05,0.775522971,0.741261684,0.526297427,0.741546263,0.883011132,0.838747712,0.688344343,0.820889373,-2.10E-05,1,FALSE,TRUE,1838,0,50,0.55,0.5,0.6,-1.65E-05,6.01E-05,0.784210184,seroconv1,0.864275793,282,16,4.89E-06,5.98E-05,0.934870265,0.973769535,0.864275793,0.968021584,India,IND,EC
39,g1040,0.004585164,0.011397936,2.7.1.167,D-glycero-beta-D-manno-heptose-7-phosphate kinase,D-glycero-beta-D-manno-heptose-7-phosphate_kinase_(2.7.1.167),D-glycero-beta-D-manno-heptose-7-phosphate_kinase_(2.7.1.167),197,204,96.6,0.003314609,0.003080476,75,78,96.2,0.003198988,0.003789895,NA,NA,NA,0.161805531,NA,NA,NA,0.363209602,-0.000115621,-0.4,FALSE,FALSE,927,0,50,0.55,0.5,0.6,-0.000379459,0.000368505,0.304026729,seroconv1,0.521920218,282,272,-0.00035866,0.000370727,0.334169053,0.633546455,0.521920218,0.62896852,India,IND,EC
40,g1041,0.002331532,0.006350761,2.7.1.168,D-glycero-alpha-D-manno-heptose-7-phosphate kinase,D-glycero-alpha-D-manno-heptose-7-phosphate_kinase_(2.7.1.168),D-glycero-alpha-D-manno-heptose-7-phosphate_kinase_(2.7.1.168),24,204,11.8,0.000170139,0.000756793,4,78,5.1,0.000145624,0.000938113,0.119860546,0.105289267,0.102129128,0.104873006,0.354398176,0.310063878,0.321918542,0.305820772,-2.45E-05,-6.7,FALSE,FALSE,1665,0,50,0.55,0.5,0.6,-0.000140949,0.000164765,0.393029288,seroconv1,0.590996253,282,28,-0.000128357,0.000166082,0.440273087,0.704395757,0.590996253,0.686894808,India,IND,EC
41,g1042,0.003476649,0.008922438,2.7.1.16,Ribulokinase,Ribulokinase_(2.7.1.16),Ribulokinase_(2.7.1.16),196,204,96.1,0.006047883,0.005868784,73,78,93.6,0.005009366,0.006091727,0.357382881,0.377320304,0.391521252,0.066877882,0.565414027,0.553234768,0.580909211,0.274917903,-0.001038517,-2.5,FALSE,FALSE,1314,0,50,0.55,0.5,0.6,-0.000897442,0.000540619,0.098028532,seroconv1,0.367975525,282,269,-0.000806206,0.000539773,0.136426019,0.448219511,0.367975525,0.505468112,India,IND,EC
42,g1043,0.004791668,0.014443553,2.7.1.170,Anhydro-N-acetylmuramic acid kinase,Anhydro-N-acetylmuramic_acid_kinase_(2.7.1.170),Anhydro-N-acetylmuramic_acid_kinase_(2.7.1.170),189,204,92.6,0.002902614,0.002814473,68,78,87.2,0.002290485,0.002962462,0.162966418,0.153416431,0.153143587,0.022099743,0.391525105,0.350682255,0.364356405,0.269125271,-0.000612129,-5.4,FALSE,FALSE,871,0,50,0.55,0.5,0.6,-0.000802492,0.00038286,0.036975732,seroconv1,0.365718876,282,257,-0.000713753,0.000381082,0.062134354,0.339680993,0.365718876,0.505468112,India,IND,EC
43,g1045,0.006941173,0.016006852,2.7.1.172,Protein-ribulosamine 3-kinase,Protein-ribulosamine_3-kinase_(2.7.1.172),Protein-ribulosamine_3-kinase_(2.7.1.172),180,204,88.2,0.00762311,0.006986111,67,78,85.9,0.008832441,0.007245166,0.686502939,0.594770414,0.568235755,0.186473529,0.819039761,0.727120485,0.714231926,0.384630066,0.001209331,-2.3,TRUE,FALSE,413,0,50,0.55,0.5,0.6,0.000843772,0.000659861,0.202057624,seroconv1,0.449381201,282,247,0.000582764,0.00064523,0.367215935,0.655539531,0.449381201,0.647685849,India,IND,EC
44,g1046,0.005136535,0.013582889,2.7.1.176,UDP-N-acetylglucosamine kinase,UDP-N-acetylglucosamine_kinase_(2.7.1.176),UDP-N-acetylglucosamine_kinase_(2.7.1.176),90,204,44.1,0.00017805,0.000513455,30,78,38.5,0.000119893,0.00035025,0.421202364,0.390618089,0.381419902,0.386561523,0.622185464,0.565437597,0.570254017,0.557374268,-5.82E-05,-5.6,FALSE,FALSE,779,0,50,0.55,0.5,0.6,-0.00013663,0.000146679,0.352401784,seroconv1,0.556761363,282,120,-0.00012779,0.000149071,0.39205761,0.672729903,0.556761363,0.655179118,India,IND,EC
