,feature_id,mean,sd,feature,feature_description,feature_full,Feature,nonresponder_present,nonresponder_n,nonresponder_prev,nonresponder_mean,nonresponder_sd,responder_present,responder_n,responder_prev,responder_mean,responder_sd,fisher_p,lr_unadjusted_p,lr_adjusted_p,wilcox_p,fisher_padj,lr_unadjusted_padj,lr_adjusted_padj,wilcox_padj,mean_diff,prev_diff,enriched_responder_mean,enriched_responder_prev,rf_rank,rf_top20,rf_n,crossval_median,crossval_quartile_1,crossval_quartile_3,maaslin_coef,maaslin_stderr,maaslin_pval,maaslin_name,maaslin_qval,maaslin_N,maaslin_N.not.zero,maaslin_coef_adjusted,maaslin_stderr_adjusted,maaslin_pval_adjusted,maaslin_qval_adjusted,maaslin_qval_filt,maaslin_qval_adjusted_filt,country,country_clean,module
19,g1014,0.001669775,0.004322888,2.6.1.88,Methionine transaminase,Methionine_transaminase_(2.6.1.88),Methionine_transaminase_(2.6.1.88),190,207,91.8,0.003288328,0.003284445,67,74,90.5,0.002955081,0.003131929,0.808939032,0.74206034,0.750600489,0.565155726,1,0.998468328,0.999201349,0.997812726,-0.000333247,-1.3,FALSE,FALSE,1810,0,50,0.45,0.4,0.55,-0.000239733,0.000420807,0.569340479,dose1_shedding1,0.998093796,281,257,-0.0001456,0.000417248,0.727392356,0.9210799,0.998093796,0.999218068,India,IND,EC
20,g1015,0.000483554,0.001879359,2.6.1.90,"dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase","dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose_transaminase_(2.6.1.90)","dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose_transaminase_(2.6.1.90)",6,207,2.9,3.62E-05,0.000368602,4,74,5.4,6.97E-06,3.34E-05,0.297631204,0.325367915,0.500793255,0.327626854,1,0.998468328,0.999201349,0.997812726,-2.93E-05,2.5,FALSE,TRUE,1981,0,50,0.45,0.4,0.55,-1.71E-05,7.19E-05,0.812088452,dose1_shedding1,0.998093796,281,10,-2.06E-05,7.25E-05,0.776565663,0.938671257,0.998093796,0.999218068,India,IND,EC
21,g1016,0.000736434,0.002086069,2.6.1.92,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase","UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine_transaminase_(2.6.1.92)","UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine_transaminase_(2.6.1.92)",13,207,6.3,2.72E-05,0.000196604,6,74,8.1,3.24E-05,0.000161404,0.594425526,0.591896276,0.722591206,0.593205547,1,0.998468328,0.999201349,0.997812726,5.20E-06,1.8,TRUE,TRUE,1941,0,50,0.45,0.4,0.55,2.82E-05,7.10E-05,0.691589901,dose1_shedding1,0.998093796,281,19,1.80E-05,7.05E-05,0.798323271,0.944966913,0.998093796,0.999218068,India,IND,EC
22,g1018,0.007203753,0.015654543,2.6.1.9,Histidinol-phosphate transaminase,Histidinol-phosphate_transaminase_(2.6.1.9),Histidinol-phosphate_transaminase_(2.6.1.9),207,207,100,0.017275866,0.004261164,74,74,100,0.017974066,0.005805708,NA,NA,NA,0.889314324,NA,NA,NA,0.997812726,0.0006982,0,TRUE,FALSE,361,0,50,0.45,0.4,0.55,0.000210807,0.000228912,0.35789392,dose1_shedding1,0.998093796,281,281,0.000168259,0.000227363,0.459906559,0.801553501,0.998093796,0.999218068,India,IND,EC
23,g1019,0.003444827,0.008806822,2.6.99.2,Pyridoxine 5'-phosphate synthase,Pyridoxine_5'-phosphate_synthase_(2.6.99.2),Pyridoxine_5'-phosphate_synthase_(2.6.99.2),190,207,91.8,0.004178173,0.003862201,69,74,93.2,0.003892965,0.003996931,0.804976555,0.689525202,0.720738944,0.582214863,1,0.998468328,0.999201349,0.997812726,-0.000285208,1.4,FALSE,TRUE,1304,0,50,0.45,0.4,0.55,-0.00017555,0.000456617,0.70093106,dose1_shedding1,0.998093796,281,259,-0.000112038,0.00045316,0.804909075,0.946059288,0.998093796,0.999218068,India,IND,EC
24,g102,0.00302449,0.007773588,1.1.1.35,3-hydroxyacyl-CoA dehydrogenase,3-hydroxyacyl-CoA_dehydrogenase_(1.1.1.35),3-hydroxyacyl-CoA_dehydrogenase_(1.1.1.35),200,207,96.6,0.010573418,0.010565015,69,74,93.2,0.009429839,0.009463481,0.311356976,0.226678728,0.20595693,0.574313993,1,0.998468328,0.999201349,0.997812726,-0.001143579,-3.4,FALSE,FALSE,1428,0,50,0.45,0.4,0.55,-0.000440848,0.000732829,0.547948624,dose1_shedding1,0.998093796,281,269,-0.000262681,0.000728811,0.718808272,0.918182768,0.998093796,0.999218068,India,IND,EC
25,g1020,0.002423419,0.005951779,2.7.1.100,S-methyl-5-thioribose kinase,S-methyl-5-thioribose_kinase_(2.7.1.100),S-methyl-5-thioribose_kinase_(2.7.1.100),149,207,72,0.001232292,0.002262643,54,74,73,0.001116419,0.002294194,1,0.870048023,0.785776089,0.85230756,1,0.998468328,0.999201349,0.997812726,-0.000115873,1,FALSE,TRUE,1599,0,50,0.45,0.4,0.55,-0.000123477,0.000352184,0.726149316,dose1_shedding1,0.998093796,281,203,-8.26E-05,0.000346205,0.811531025,0.94823433,0.998093796,0.999218068,India,IND,EC
26,g1021,0.003521648,0.009252143,2.7.1.105,6-phosphofructo-2-kinase,6-phosphofructo-2-kinase_(2.7.1.105),6-phosphofructo-2-kinase_(2.7.1.105),199,207,96.1,0.010936763,0.007213259,69,74,93.2,0.01109563,0.00740959,0.337313485,0.315468596,0.315599663,0.940872651,1,0.998468328,0.999201349,0.997812726,0.000158867,-2.9,TRUE,FALSE,1281,0,50,0.45,0.4,0.55,-2.97E-05,0.000596162,0.960273233,dose1_shedding1,0.998093796,281,268,-3.83E-05,0.000573827,0.946896635,0.986829643,0.998093796,0.999218068,India,IND,EC
27,g1022,0.005806272,0.012151131,2.7.1.107,Diacylglycerol kinase (ATP),Diacylglycerol_kinase_(ATP)_(2.7.1.107),Diacylglycerol_kinase_(ATP)_(2.7.1.107),207,207,100,0.004748005,0.003857597,72,74,97.3,0.004066907,0.003557992,NA,NA,NA,0.190461214,NA,NA,NA,0.997812726,-0.000681098,-2.7,FALSE,FALSE,639,0,50,0.45,0.4,0.55,-0.000545988,0.000356275,0.126534762,dose1_shedding1,0.998093796,281,279,-0.000471653,0.000346786,0.174925914,0.573797777,0.998093796,0.999218068,India,IND,EC
28,g1024,0.006511344,0.016412122,2.7.1.113,Deoxyguanosine kinase,Deoxyguanosine_kinase_(2.7.1.113),Deoxyguanosine_kinase_(2.7.1.113),129,207,62.3,0.000603208,0.001473031,53,74,71.6,0.000391384,0.000685046,0.159321543,0.152005581,0.105186303,0.462063734,1,0.998468328,0.999201349,0.997812726,-0.000211823,9.3,FALSE,TRUE,489,0,50,0.45,0.4,0.55,-9.91E-05,0.000250194,0.692259188,dose1_shedding1,0.998093796,281,182,-4.49E-05,0.000248271,0.856703218,0.960488264,0.998093796,0.999218068,India,IND,EC
29,g1025,0.004424677,0.010387635,2.7.1.11,6-phosphofructokinase,6-phosphofructokinase_(2.7.1.11),6-phosphofructokinase_(2.7.1.11),207,207,100,0.014305204,0.010296418,74,74,100,0.014572461,0.011511146,NA,NA,NA,0.910423625,NA,NA,NA,0.997812726,0.000267257,0,TRUE,FALSE,1002,0,50,0.45,0.4,0.55,5.24E-06,0.000621967,0.993280177,dose1_shedding1,0.998093796,281,281,2.22E-05,0.000611958,0.971059427,0.992265029,0.998093796,0.999218068,India,IND,EC
30,g1026,0.006559042,0.014070435,2.7.1.121,Phosphoenolpyruvate--glycerone phosphotransferase,Phosphoenolpyruvate--glycerone_phosphotransferase_(2.7.1.121),Phosphoenolpyruvate--glycerone_phosphotransferase_(2.7.1.121),203,207,98.1,0.002883392,0.00263672,72,74,97.3,0.002566051,0.002770182,NA,NA,NA,0.182677461,NA,NA,NA,0.997812726,-0.000317341,-0.8,FALSE,FALSE,483,0,50,0.45,0.4,0.55,-0.000370163,0.000321052,0.249909168,dose1_shedding1,0.998093796,281,275,-0.000296033,0.00031932,0.354703358,0.734874278,0.998093796,0.999218068,India,IND,EC
31,g1027,0.014785758,0.030869105,2.7.1.12,Gluconokinase,Gluconokinase_(2.7.1.12),Gluconokinase_(2.7.1.12),207,207,100,0.014542882,0.008757408,74,74,100,0.014287759,0.008456266,NA,NA,NA,0.906460352,NA,NA,NA,0.997812726,-0.000255124,0,FALSE,FALSE,22,0,50,0.45,0.4,0.55,-4.20E-05,0.000531988,0.937176191,dose1_shedding1,0.998093796,281,281,0.000144994,0.0005272,0.783502929,0.94071752,0.998093796,0.999218068,India,IND,EC
32,g1028,0.004448447,0.012438151,2.7.1.130,Tetraacyldisaccharide 4'-kinase,Tetraacyldisaccharide_4'-kinase_(2.7.1.130),Tetraacyldisaccharide_4'-kinase_(2.7.1.130),201,207,97.1,0.005551346,0.004492844,70,74,94.6,0.005568328,0.004927906,0.297631204,0.325367915,0.360785336,0.821320544,1,0.998468328,0.999201349,0.997812726,1.70E-05,-2.5,TRUE,FALSE,993,0,50,0.45,0.4,0.55,-3.79E-05,0.000462321,0.93475847,dose1_shedding1,0.998093796,281,271,-3.53E-05,0.000461984,0.939175789,0.983703559,0.998093796,0.999218068,India,IND,EC
33,g1031,0.005666724,0.013013531,2.7.1.144,Tagatose-6-phosphate kinase,Tagatose-6-phosphate_kinase_(2.7.1.144),Tagatose-6-phosphate_kinase_(2.7.1.144),207,207,100,0.009607831,0.006858538,74,74,100,0.009399776,0.008471237,NA,NA,NA,0.354514555,NA,NA,NA,0.997812726,-0.000208055,0,FALSE,FALSE,674,0,50,0.45,0.4,0.55,-0.00028774,0.000491417,0.558663336,dose1_shedding1,0.998093796,281,281,-0.00024622,0.000482028,0.609902346,0.879717523,0.998093796,0.999218068,India,IND,EC
34,g1032,0.000630914,0.002058203,2.7.1.145,Deoxynucleoside kinase,Deoxynucleoside_kinase_(2.7.1.145),Deoxynucleoside_kinase_(2.7.1.145),8,207,3.9,3.18E-06,1.91E-05,4,74,5.4,3.44E-06,1.79E-05,0.521732695,0.575463106,0.507311142,0.59247685,1,0.998468328,0.999201349,0.997812726,2.61E-07,1.5,TRUE,TRUE,1964,0,50,0.45,0.4,0.55,6.86E-06,2.40E-05,0.775642892,dose1_shedding1,0.998093796,281,12,7.34E-06,2.35E-05,0.755129762,0.932240962,0.998093796,0.999218068,India,IND,EC
35,g1033,0.005284092,0.010976212,2.7.1.148,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,4-(cytidine_5'-diphospho)-2-C-methyl-D-erythritol_kinase_(2.7.1.148),4-(cytidine_5'-diphospho)-2-C-methyl-D-erythritol_kinase_(2.7.1.148),207,207,100,0.018850764,0.00602489,74,74,100,0.01870718,0.006270401,NA,NA,NA,0.859110437,NA,NA,NA,0.997812726,-0.000143584,0,FALSE,FALSE,759,0,50,0.45,0.4,0.55,-5.60E-05,0.000341813,0.86998169,dose1_shedding1,0.998093796,281,281,-3.59E-05,0.000336674,0.915148649,0.977709704,0.998093796,0.999218068,India,IND,EC
36,g1034,0.004826933,0.014944683,2.7.1.156,Adenosylcobinamide kinase,Adenosylcobinamide_kinase_(2.7.1.156),Adenosylcobinamide_kinase_(2.7.1.156),189,207,91.3,0.002665153,0.002880859,66,74,89.2,0.00250376,0.002661245,0.641095819,0.590636257,0.543476078,0.918324567,1,0.998468328,0.999201349,0.997812726,-0.000161392,-2.1,FALSE,FALSE,890,0,50,0.45,0.4,0.55,-6.15E-05,0.000387428,0.874017633,dose1_shedding1,0.998093796,281,255,-3.04E-06,0.000386114,0.99371751,0.998296302,0.998093796,0.999218068,India,IND,EC
37,g1035,0.008470817,0.017542348,2.7.1.15,Ribokinase,Ribokinase_(2.7.1.15),Ribokinase_(2.7.1.15),207,207,100,0.03730531,0.017021624,74,74,100,0.036763647,0.018294769,NA,NA,NA,0.979389502,NA,NA,NA,0.997812726,-0.000541663,0,FALSE,FALSE,221,0,50,0.45,0.4,0.55,-0.000265989,0.000527366,0.614397474,dose1_shedding1,0.998093796,281,281,-0.000231036,0.000531358,0.664047956,0.900050114,0.998093796,0.999218068,India,IND,EC
38,g1036,0.003924998,0.011887554,2.7.1.160,2'-phosphotransferase,2'-phosphotransferase_(2.7.1.160),2'-phosphotransferase_(2.7.1.160),44,207,21.3,0.000100896,0.000389278,13,74,17.6,3.07E-05,9.00E-05,0.613771713,0.498905522,0.708771601,0.386470219,1,0.998468328,0.999201349,0.997812726,-7.02E-05,-3.7,FALSE,FALSE,1161,0,50,0.45,0.4,0.55,-0.000170581,0.000113959,0.135558401,dose1_shedding1,0.998093796,281,57,-0.000135031,0.00011387,0.236715103,0.635879892,0.998093796,0.999218068,India,IND,EC
39,g1037,0.006174836,0.017497988,2.7.1.162,N-acetylhexosamine 1-kinase,N-acetylhexosamine_1-kinase_(2.7.1.162),N-acetylhexosamine_1-kinase_(2.7.1.162),200,207,96.6,0.010799017,0.007687208,68,74,91.9,0.010747767,0.00815021,0.111242241,0.107069261,0.109204917,0.918352757,1,0.998468328,0.999201349,0.997812726,-5.13E-05,-4.7,FALSE,FALSE,555,0,50,0.45,0.4,0.55,-0.00020755,0.000625798,0.740397625,dose1_shedding1,0.998093796,281,268,-0.000190825,0.000600061,0.750720135,0.930891691,0.998093796,0.999218068,India,IND,EC
40,g1038,0.006854923,0.016513889,2.7.1.165,Glycerate 2-kinase,Glycerate_2-kinase_(2.7.1.165),Glycerate_2-kinase_(2.7.1.165),177,207,85.5,0.000790877,0.001018388,63,74,85.1,0.000772955,0.000858628,1,0.937967398,0.925404062,0.866766669,1,0.998468328,0.999201349,0.997812726,-1.79E-05,-0.4,FALSE,FALSE,424,0,50,0.45,0.4,0.55,5.21E-06,0.000226104,0.981637218,dose1_shedding1,0.998093796,281,240,6.04E-05,0.00022476,0.788314605,0.942204178,0.998093796,0.999218068,India,IND,EC
41,g1039,0.002063807,0.006969866,2.7.1.166,3-deoxy-D-manno-octulosonic acid kinase,3-deoxy-D-manno-octulosonic_acid_kinase_(2.7.1.166),3-deoxy-D-manno-octulosonic_acid_kinase_(2.7.1.166),8,207,3.9,1.59E-06,1.01E-05,6,74,8.1,7.19E-05,0.000572353,0.208815219,0.158914365,0.156616015,0.145212564,1,0.998468328,0.999201349,0.997812726,7.03E-05,4.2,TRUE,TRUE,1710,0,50,0.45,0.4,0.55,0.000121484,6.00E-05,0.044011116,dose1_shedding1,0.998093796,281,14,0.000127338,5.95E-05,0.033268267,0.255978816,0.998093796,0.999218068,India,IND,EC
42,g1040,0.003928305,0.011288968,2.7.1.167,D-glycero-beta-D-manno-heptose-7-phosphate kinase,D-glycero-beta-D-manno-heptose-7-phosphate_kinase_(2.7.1.167),D-glycero-beta-D-manno-heptose-7-phosphate_kinase_(2.7.1.167),202,207,97.6,0.003256906,0.003057533,69,74,93.2,0.003500553,0.00391233,0.135182328,0.097200902,0.079769931,0.776908338,1,0.998468328,0.999201349,0.997812726,0.000243647,-4.4,TRUE,FALSE,1159,0,50,0.45,0.4,0.55,3.83E-05,0.000376359,0.918912843,dose1_shedding1,0.998093796,281,271,5.54E-05,0.000375368,0.882824837,0.967659582,0.998093796,0.999218068,India,IND,EC
43,g1041,0.001163363,0.00340789,2.7.1.168,D-glycero-alpha-D-manno-heptose-7-phosphate kinase,D-glycero-alpha-D-manno-heptose-7-phosphate_kinase_(2.7.1.168),D-glycero-alpha-D-manno-heptose-7-phosphate_kinase_(2.7.1.168),18,207,8.7,0.000163235,0.000843531,10,74,13.5,0.000165909,0.00071633,0.259846849,0.238590794,0.312990568,0.254277864,1,0.998468328,0.999201349,0.997812726,2.67E-06,4.8,TRUE,TRUE,1892,0,50,0.45,0.4,0.55,7.53E-05,0.000168069,0.654345463,dose1_shedding1,0.998093796,281,28,5.44E-05,0.000168367,0.746734211,0.929319014,0.998093796,0.999218068,India,IND,EC
