,feature_id,mean,sd,feature,feature_description,feature_full,Feature,nonresponder_present,nonresponder_n,nonresponder_prev,nonresponder_mean,nonresponder_sd,responder_present,responder_n,responder_prev,responder_mean,responder_sd,fisher_p,lr_unadjusted_p,lr_adjusted_p,wilcox_p,fisher_padj,lr_unadjusted_padj,lr_adjusted_padj,wilcox_padj,mean_diff,prev_diff,enriched_responder_mean,enriched_responder_prev,rf_rank,rf_top20,rf_n,crossval_median,crossval_quartile_1,crossval_quartile_3,maaslin_coef,maaslin_stderr,maaslin_pval,maaslin_name,maaslin_qval,maaslin_N,maaslin_N.not.zero,maaslin_coef_adjusted,maaslin_stderr_adjusted,maaslin_pval_adjusted,maaslin_qval_adjusted,maaslin_qval_filt,maaslin_qval_adjusted_filt,country,country_clean,module
11,g1007,0.002410165,0.007084565,2.6.1.76,Diaminobutyrate--2-oxoglutarate transaminase,Diaminobutyrate--2-oxoglutarate_transaminase_(2.6.1.76),Diaminobutyrate--2-oxoglutarate_transaminase_(2.6.1.76),63,99,63.6,0.000765846,0.00201924,23,33,69.7,0.000859061,0.002930536,0.673647278,0.527537574,0.663783673,0.54041691,0.925308862,0.840866026,0.834416143,0.969902766,9.32E-05,6.1,TRUE,TRUE,1126,0,33,0.5,0.416666667,0.583333333,4.35E-05,0.00047161,0.926635563,seroconv1,0.992463225,132,86,5.42E-05,0.000475352,0.909484413,0.978383337,0.992463225,0.978107777,India (unexposed),IND (neo-),EC
12,g1008,0.001960862,0.005413118,2.6.1.77,Taurine--pyruvate aminotransferase,Taurine--pyruvate_aminotransferase_(2.6.1.77),Taurine--pyruvate_aminotransferase_(2.6.1.77),58,99,58.6,0.000817148,0.002568582,19,33,57.6,0.000443071,0.001284612,1,0.918815302,0.794606606,0.861395068,1,0.989763369,0.91663831,0.985993267,-0.000374077,-1,FALSE,FALSE,1340,0,33,0.5,0.416666667,0.583333333,-0.000305924,0.000464612,0.511414127,seroconv1,0.992442027,132,77,-0.000361371,0.000480076,0.453022392,0.819092069,0.992442027,0.917810635,India (unexposed),IND (neo-),EC
13,g1009,0.000844034,0.002624188,2.6.1.81,Succinylornithine transaminase,Succinylornithine_transaminase_(2.6.1.81),Succinylornithine_transaminase_(2.6.1.81),89,99,89.9,0.003084674,0.003395397,28,33,84.8,0.002748778,0.003253499,0.526409872,0.431547122,0.175667417,0.527983901,0.893672573,0.775310716,0.465017785,0.969902766,-0.000335896,-5.1,FALSE,FALSE,1813,0,33,0.5,0.416666667,0.583333333,-0.000390993,0.000645407,0.545698005,seroconv1,0.992442027,132,117,-0.000439075,0.000654004,0.50322735,0.839347828,0.992442027,0.917810635,India (unexposed),IND (neo-),EC
14,g1010,0.001275615,0.005194775,2.6.1.82,Putrescine aminotransferase,Putrescine_aminotransferase_(2.6.1.82),Putrescine_aminotransferase_(2.6.1.82),89,99,89.9,0.003935369,0.004294387,29,33,87.9,0.003712089,0.00455051,0.748837595,0.744447306,0.260177886,0.624823967,0.949872188,0.925859497,0.540340986,0.969902766,-0.00022328,-2,FALSE,FALSE,1631,0,33,0.5,0.416666667,0.583333333,-0.000306512,0.000730565,0.675503235,seroconv1,0.992442027,132,118,-0.000350983,0.000737101,0.634786749,0.894398817,0.992442027,0.917810635,India (unexposed),IND (neo-),EC
15,g1011,0.003112905,0.009031743,2.6.1.83,LL-diaminopimelate aminotransferase,LL-diaminopimelate_aminotransferase_(2.6.1.83),LL-diaminopimelate_aminotransferase_(2.6.1.83),96,99,97,0.003729395,0.003247421,32,33,97,0.003567878,0.004343444,NA,NA,NA,0.329632423,NA,NA,NA,0.969902766,-0.000161517,0,FALSE,FALSE,839,0,33,0.5,0.416666667,0.583333333,-0.000485319,0.000593077,0.414679245,seroconv1,0.992442027,132,128,-0.000498927,0.000611655,0.416223759,0.805078791,0.992442027,0.917810635,India (unexposed),IND (neo-),EC
16,g1012,0.002241457,0.005645912,2.6.1.85,Aminodeoxychorismate synthase,Aminodeoxychorismate_synthase_(2.6.1.85),Aminodeoxychorismate_synthase_(2.6.1.85),99,99,100,0.008123327,0.00573539,33,33,100,0.008324174,0.0067948,NA,NA,NA,0.841716736,NA,NA,NA,0.985720118,0.000200847,0,TRUE,FALSE,1206,0,33,0.5,0.416666667,0.583333333,-0.000185009,0.000695981,0.790795341,seroconv1,0.992442027,132,132,-0.000360992,0.000705077,0.609561915,0.885352446,0.992442027,0.917810635,India (unexposed),IND (neo-),EC
17,g1013,0.003622379,0.015612997,2.6.1.87,UDP-4-amino-4-deoxy-L-arabinose aminotransferase,UDP-4-amino-4-deoxy-L-arabinose_aminotransferase_(2.6.1.87),UDP-4-amino-4-deoxy-L-arabinose_aminotransferase_(2.6.1.87),95,99,96,0.005186634,0.004505385,31,33,93.9,0.004851403,0.005242879,0.6395035,0.631740183,0.576817729,0.328314725,0.923516429,0.866847568,0.778480915,0.969902766,-0.000335231,-2.1,FALSE,FALSE,641,0,33,0.5,0.416666667,0.583333333,-0.000630051,0.000718396,0.382091169,seroconv1,0.992442027,132,126,-0.000730037,0.000731595,0.320269828,0.758837058,0.992442027,0.917810635,India (unexposed),IND (neo-),EC
18,g1014,0.001675005,0.004878147,2.6.1.88,Methionine transaminase,Methionine_transaminase_(2.6.1.88),Methionine_transaminase_(2.6.1.88),90,99,90.9,0.003154026,0.003275817,28,33,84.8,0.003419183,0.003973417,0.337774224,0.3324725,0.208365899,0.831356198,0.808529358,0.754083446,0.501176628,0.98207272,0.000265157,-6.1,TRUE,FALSE,1476,0,33,0.5,0.416666667,0.583333333,-4.52E-05,0.000662282,0.945642452,seroconv1,0.992463225,132,118,-0.000179513,0.000672972,0.790104042,0.944041558,0.992463225,0.948543868,India (unexposed),IND (neo-),EC
19,g1015,0.000629078,0.002669332,2.6.1.90,"dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase","dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose_transaminase_(2.6.1.90)","dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose_transaminase_(2.6.1.90)",4,99,4,2.48E-05,0.000220443,2,33,6.1,6.95E-06,3.05E-05,0.6395035,0.631740183,0.631434981,0.636057644,0.923516429,0.866847568,0.819109144,0.969902766,-1.79E-05,2.1,FALSE,TRUE,1892,0,33,0.5,0.416666667,0.583333333,-9.78E-06,9.02E-05,0.913847258,seroconv1,0.992442027,132,6,-2.49E-05,9.33E-05,0.790047925,0.944041558,0.992442027,0.948543868,India (unexposed),IND (neo-),EC
20,g1016,0.000523222,0.002614219,2.6.1.92,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase","UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine_transaminase_(2.6.1.92)","UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine_transaminase_(2.6.1.92)",7,99,7.1,3.52E-05,0.000170638,0,33,0,0,0,0.191518082,0.992758663,0.992704266,0.119652863,0.784536268,1,0.999780849,0.969902766,-3.52E-05,-7.1,FALSE,FALSE,1935,0,33,0.5,0.416666667,0.583333333,-0.000138896,0.000101122,0.171946089,seroconv1,0.992442027,132,7,-0.00012017,0.000104651,0.253039105,0.711216507,0.992442027,0.917810635,India (unexposed),IND (neo-),EC
21,g1018,0.004926321,0.011203443,2.6.1.9,Histidinol-phosphate transaminase,Histidinol-phosphate_transaminase_(2.6.1.9),Histidinol-phosphate_transaminase_(2.6.1.9),99,99,100,0.017634081,0.004381361,33,33,100,0.018019419,0.005002655,NA,NA,NA,0.584693397,NA,NA,NA,0.969902766,0.000385338,0,TRUE,FALSE,350,0,33,0.5,0.416666667,0.583333333,0.000130765,0.000326339,0.689296973,seroconv1,0.992442027,132,132,0.000188478,0.000340576,0.580971347,0.873716775,0.992442027,0.917810635,India (unexposed),IND (neo-),EC
22,g1019,0.002882436,0.007561301,2.6.99.2,Pyridoxine 5'-phosphate synthase,Pyridoxine_5'-phosphate_synthase_(2.6.99.2),Pyridoxine_5'-phosphate_synthase_(2.6.99.2),90,99,90.9,0.004116354,0.003720379,28,33,84.8,0.003468251,0.004481125,0.337774224,0.3324725,0.131981412,0.15954476,0.808529358,0.754083446,0.43352364,0.969902766,-0.000648103,-6.1,FALSE,FALSE,932,0,33,0.5,0.416666667,0.583333333,-0.000856768,0.000685243,0.213431601,seroconv1,0.992442027,132,118,-0.000948186,0.000703342,0.180059492,0.657945461,0.992442027,0.917810635,India (unexposed),IND (neo-),EC
23,g102,0.001941363,0.005613221,1.1.1.35,3-hydroxyacyl-CoA dehydrogenase,3-hydroxyacyl-CoA_dehydrogenase_(1.1.1.35),3-hydroxyacyl-CoA_dehydrogenase_(1.1.1.35),93,99,93.9,0.010175769,0.01052515,29,33,87.9,0.010069061,0.012010919,0.26699138,0.263560346,0.095173585,0.693414373,0.803726627,0.74425177,0.430650625,0.969902766,-0.000106707,-6,FALSE,FALSE,1353,0,33,0.5,0.416666667,0.583333333,-0.000410527,0.001144996,0.720520678,seroconv1,0.992442027,132,122,-0.000615997,0.001169359,0.599278939,0.881597673,0.992442027,0.917810635,India (unexposed),IND (neo-),EC
24,g1020,0.002976501,0.007269039,2.7.1.100,S-methyl-5-thioribose kinase,S-methyl-5-thioribose_kinase_(2.7.1.100),S-methyl-5-thioribose_kinase_(2.7.1.100),67,99,67.7,0.001001764,0.002124977,22,33,66.7,0.001163801,0.001930103,1,0.914613992,0.759971206,0.592758867,1,0.989763369,0.894804807,0.969902766,0.000162037,-1,TRUE,FALSE,899,0,33,0.5,0.416666667,0.583333333,0.000312738,0.00049378,0.5276138,seroconv1,0.992442027,132,89,0.000340868,0.00049519,0.492502604,0.833954055,0.992442027,0.917810635,India (unexposed),IND (neo-),EC
25,g1021,0.002356066,0.006122681,2.7.1.105,6-phosphofructo-2-kinase,6-phosphofructo-2-kinase_(2.7.1.105),6-phosphofructo-2-kinase_(2.7.1.105),92,99,92.9,0.010798898,0.007222612,32,33,97,0.011553548,0.007843234,0.678704156,0.413665934,0.433486747,0.687634151,0.925308862,0.775310716,0.674723508,0.969902766,0.00075465,4.1,TRUE,TRUE,1155,0,33,0.5,0.416666667,0.583333333,0.000488824,0.000885925,0.582054917,seroconv1,0.992442027,132,124,0.000674634,0.000887625,0.448659847,0.818968247,0.992442027,0.917810635,India (unexposed),IND (neo-),EC
26,g1022,0.001545426,0.00459241,2.7.1.107,Diacylglycerol kinase (ATP),Diacylglycerol_kinase_(ATP)_(2.7.1.107),Diacylglycerol_kinase_(ATP)_(2.7.1.107),97,99,98,0.004799828,0.004681986,33,33,100,0.004271937,0.003213731,NA,NA,NA,0.903793979,NA,NA,NA,0.989285111,-0.000527891,2,FALSE,TRUE,1532,0,33,0.5,0.416666667,0.583333333,-0.000270817,0.000574609,0.638211803,seroconv1,0.992442027,132,130,-0.000293464,0.000574578,0.610429476,0.885692726,0.992442027,0.917810635,India (unexposed),IND (neo-),EC
27,g1024,0.003201874,0.008098434,2.7.1.113,Deoxyguanosine kinase,Deoxyguanosine_kinase_(2.7.1.113),Deoxyguanosine_kinase_(2.7.1.113),63,99,63.6,0.000391842,0.000807288,22,33,66.7,0.000547983,0.000957446,0.835452615,0.752971263,0.670484835,0.587010894,0.977480121,0.933224146,0.838824216,0.969902766,0.00015614,3.1,TRUE,TRUE,803,0,33,0.5,0.416666667,0.583333333,0.000275963,0.000318951,0.388511338,seroconv1,0.992442027,132,85,0.000254978,0.000327848,0.438195186,0.813579002,0.992442027,0.917810635,India (unexposed),IND (neo-),EC
28,g1025,0.002105114,0.004888175,2.7.1.11,6-phosphofructokinase,6-phosphofructokinase_(2.7.1.11),6-phosphofructokinase_(2.7.1.11),99,99,100,0.014437039,0.010304884,33,33,100,0.0132715,0.010583901,NA,NA,NA,0.487877908,NA,NA,NA,0.969902766,-0.001165538,0,FALSE,FALSE,1268,0,33,0.5,0.416666667,0.583333333,-0.000673755,0.000909099,0.459954909,seroconv1,0.992442027,132,132,-0.000960452,0.000908112,0.292260722,0.737672736,0.992442027,0.917810635,India (unexposed),IND (neo-),EC
29,g1026,0.004089599,0.008815365,2.7.1.121,Phosphoenolpyruvate--glycerone phosphotransferase,Phosphoenolpyruvate--glycerone_phosphotransferase_(2.7.1.121),Phosphoenolpyruvate--glycerone_phosphotransferase_(2.7.1.121),96,99,97,0.002837223,0.002506709,32,33,97,0.002965736,0.003540319,NA,NA,NA,0.612060402,NA,NA,NA,0.969902766,0.000128512,0,TRUE,FALSE,518,0,33,0.5,0.416666667,0.583333333,-0.000169929,0.000502351,0.735708056,seroconv1,0.992442027,132,128,-0.000239291,0.00051205,0.641084911,0.895989212,0.992442027,0.917810635,India (unexposed),IND (neo-),EC
30,g1027,0.004027012,0.009721812,2.7.1.12,Gluconokinase,Gluconokinase_(2.7.1.12),Gluconokinase_(2.7.1.12),99,99,100,0.014356508,0.008970804,33,33,100,0.014712911,0.009057758,NA,NA,NA,0.78868715,NA,NA,NA,0.976473612,0.000356403,0,TRUE,FALSE,535,0,33,0.5,0.416666667,0.583333333,0.000118768,0.000828953,0.886295061,seroconv1,0.992442027,132,132,0.00013214,0.000849042,0.876572469,0.971156311,0.992442027,0.967956515,India (unexposed),IND (neo-),EC
31,g1028,0.00411001,0.011719429,2.7.1.130,Tetraacyldisaccharide 4'-kinase,Tetraacyldisaccharide_4'-kinase_(2.7.1.130),Tetraacyldisaccharide_4'-kinase_(2.7.1.130),97,99,98,0.005763991,0.004465535,29,33,87.9,0.005841373,0.006051193,0.034076363,0.033013306,0.019933433,0.424389755,0.775683787,0.726589108,0.373662212,0.969902766,7.74E-05,-10.1,TRUE,FALSE,511,0,33,0.5,0.416666667,0.583333333,-0.000566271,0.000704542,0.423012675,seroconv1,0.992442027,132,126,-0.0007878,0.000721113,0.276724093,0.727474243,0.992442027,0.917810635,India (unexposed),IND (neo-),EC
32,g1031,0.003407431,0.008002873,2.7.1.144,Tagatose-6-phosphate kinase,Tagatose-6-phosphate_kinase_(2.7.1.144),Tagatose-6-phosphate_kinase_(2.7.1.144),99,99,100,0.009840774,0.007103204,33,33,100,0.011039216,0.009744071,NA,NA,NA,0.907957942,NA,NA,NA,0.989285111,0.001198441,0,TRUE,FALSE,722,0,33,0.5,0.416666667,0.583333333,0.000262259,0.000765126,0.732328488,seroconv1,0.992442027,132,132,8.98E-05,0.000765951,0.906884333,0.978351452,0.992442027,0.977842398,India (unexposed),IND (neo-),EC
33,g1032,0.000428152,0.001753757,2.7.1.145,Deoxynucleoside kinase,Deoxynucleoside_kinase_(2.7.1.145),Deoxynucleoside_kinase_(2.7.1.145),5,99,5.1,2.75E-06,1.48E-05,0,33,0,0,0,0.330657083,0.992911232,0.994866315,0.19260544,0.808529358,1,0.999780849,0.969902766,-2.75E-06,-5.1,FALSE,FALSE,1963,0,33,0.5,0.416666667,0.583333333,-3.52E-05,2.84E-05,0.217799737,seroconv1,0.992442027,132,5,-2.19E-05,2.87E-05,0.447031303,0.818075042,0.992442027,0.917810635,India (unexposed),IND (neo-),EC
34,g1033,0.007478767,0.016630939,2.7.1.148,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,4-(cytidine_5'-diphospho)-2-C-methyl-D-erythritol_kinase_(2.7.1.148),4-(cytidine_5'-diphospho)-2-C-methyl-D-erythritol_kinase_(2.7.1.148),99,99,100,0.019123407,0.006265492,33,33,100,0.020636285,0.00406366,NA,NA,NA,0.377303485,NA,NA,NA,0.969902766,0.001512878,0,TRUE,FALSE,104,0,33,0.5,0.416666667,0.583333333,0.000689771,0.000460458,0.13655487,seroconv1,0.992442027,132,132,0.000554595,0.00046158,0.231823747,0.699081847,0.992442027,0.917810635,India (unexposed),IND (neo-),EC
35,g1034,0.005270634,0.01240442,2.7.1.156,Adenosylcobinamide kinase,Adenosylcobinamide_kinase_(2.7.1.156),Adenosylcobinamide_kinase_(2.7.1.156),90,99,90.9,0.002500554,0.002833353,27,33,81.8,0.002630655,0.002950378,0.203119664,0.161907714,0.034461864,0.724570781,0.784536268,0.726589108,0.39244711,0.969902766,0.0001301,-9.1,TRUE,FALSE,288,0,33,0.5,0.416666667,0.583333333,-0.000147576,0.000586116,0.801603388,seroconv1,0.992442027,132,117,-0.000250703,0.000596057,0.674768171,0.908212481,0.992442027,0.926294272,India (unexposed),IND (neo-),EC
36,g1035,0.003652669,0.010097196,2.7.1.15,Ribokinase,Ribokinase_(2.7.1.15),Ribokinase_(2.7.1.15),99,99,100,0.036030001,0.016165474,33,33,100,0.037908016,0.012626898,NA,NA,NA,0.293239123,NA,NA,NA,0.969902766,0.001878015,0,TRUE,FALSE,633,0,33,0.5,0.416666667,0.583333333,0.000642556,0.000731876,0.381586178,seroconv1,0.992442027,132,132,0.000899099,0.000750993,0.233488642,0.700277813,0.992442027,0.917810635,India (unexposed),IND (neo-),EC
37,g1036,0.001454883,0.004017745,2.7.1.160,2'-phosphotransferase,2'-phosphotransferase_(2.7.1.160),2'-phosphotransferase_(2.7.1.160),19,99,19.2,5.42E-05,0.000149049,5,33,15.2,7.25E-05,0.000245584,0.795314989,0.60311189,0.585477488,0.678770005,0.97735154,0.866847568,0.786739973,0.969902766,1.83E-05,-4,TRUE,FALSE,1564,0,33,0.5,0.416666667,0.583333333,7.33E-07,0.000142955,0.995917896,seroconv1,0.999348864,132,24,-2.48E-05,0.000148948,0.86816581,0.968224017,0.999348864,0.96731446,India (unexposed),IND (neo-),EC
38,g1037,0.003808082,0.009412437,2.7.1.162,N-acetylhexosamine 1-kinase,N-acetylhexosamine_1-kinase_(2.7.1.162),N-acetylhexosamine_1-kinase_(2.7.1.162),92,99,92.9,0.010646444,0.007874316,32,33,97,0.01170077,0.008285164,0.678704156,0.413665934,0.370753201,0.536868667,0.925308862,0.775310716,0.622899509,0.969902766,0.001054326,4.1,TRUE,TRUE,595,0,33,0.5,0.416666667,0.583333333,0.000628225,0.000935047,0.502861931,seroconv1,0.992442027,132,124,0.00065158,0.000935409,0.487363837,0.832155578,0.992442027,0.917810635,India (unexposed),IND (neo-),EC
39,g1038,0.002170784,0.006092876,2.7.1.165,Glycerate 2-kinase,Glycerate_2-kinase_(2.7.1.165),Glycerate_2-kinase_(2.7.1.165),86,99,86.9,0.000786555,0.000951948,25,33,75.8,0.000630408,0.000859909,0.168592662,0.136385071,0.053748018,0.297120364,0.775683787,0.726589108,0.400551317,0.969902766,-0.000156147,-11.1,FALSE,FALSE,1231,0,33,0.5,0.416666667,0.583333333,-0.000348241,0.000336422,0.302528978,seroconv1,0.992442027,132,111,-0.000361505,0.000345635,0.297618213,0.740282822,0.992442027,0.917810635,India (unexposed),IND (neo-),EC
40,g1040,0.002915027,0.007798957,2.7.1.167,D-glycero-beta-D-manno-heptose-7-phosphate kinase,D-glycero-beta-D-manno-heptose-7-phosphate_kinase_(2.7.1.167),D-glycero-beta-D-manno-heptose-7-phosphate_kinase_(2.7.1.167),94,99,94.9,0.003450429,0.003259577,30,33,90.9,0.003954262,0.004573966,0.411913857,0.406059858,0.161547508,0.645601324,0.841501783,0.775310716,0.462352284,0.969902766,0.000503833,-4,TRUE,FALSE,921,0,33,0.5,0.416666667,0.583333333,-0.000114543,0.000594272,0.847458827,seroconv1,0.992442027,132,124,-0.00031521,0.000601159,0.600972542,0.882314121,0.992442027,0.917810635,India (unexposed),IND (neo-),EC
41,g1041,0.000561897,0.003569438,2.7.1.168,D-glycero-alpha-D-manno-heptose-7-phosphate kinase,D-glycero-alpha-D-manno-heptose-7-phosphate_kinase_(2.7.1.168),D-glycero-alpha-D-manno-heptose-7-phosphate_kinase_(2.7.1.168),14,99,14.1,0.000236726,0.000884254,2,33,6.1,3.53E-05,0.000192248,0.355657976,0.232202878,0.268780923,0.205722947,0.810412383,0.74425177,0.543057205,0.969902766,-0.000201391,-8,FALSE,FALSE,1918,0,33,0.5,0.416666667,0.583333333,-0.000368643,0.000262341,0.16234518,seroconv1,0.992442027,132,16,-0.000344955,0.0002708,0.205085258,0.675933524,0.992442027,0.917810635,India (unexposed),IND (neo-),EC
42,g1042,0.001578857,0.004821798,2.7.1.16,Ribulokinase,Ribulokinase_(2.7.1.16),Ribulokinase_(2.7.1.16),92,99,92.9,0.00563613,0.005782489,30,33,90.9,0.005715388,0.007176993,0.710329967,0.704801788,0.430718488,0.600969961,0.933466923,0.904540892,0.673303904,0.969902766,7.93E-05,-2,TRUE,FALSE,1515,0,33,0.5,0.416666667,0.583333333,-0.00026579,0.000852038,0.755580968,seroconv1,0.992442027,132,122,-0.000325498,0.000874119,0.710246296,0.919556051,0.992442027,0.928329532,India (unexposed),IND (neo-),EC
